step,x_position,y_position,direction,speed,drivingMode,gameMode,frame,current_checkpoint,surface,reward,total_reward
21,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2288, 2288, 2288, 2288, 2288, 2288, 2288, 2288]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[369, 369, 369, 369, 369, 369, 369, 369]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[0. 0. 0. 0. 0. 0. 0. 0.],0
22,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2288, 2288, 2288, 2288, 2288, 2288, 2288, 2288]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[373, 373, 373, 373, 373, 373, 373, 373]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[0. 0. 0. 0. 0. 0. 0. 0.],0
23,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2288, 2288, 2288, 2288, 2288, 2288, 2288, 2288]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[377, 377, 377, 377, 377, 377, 377, 377]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[0. 0. 0. 0. 0. 0. 0. 0.],0
24,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2288, 2288, 2288, 2288, 2288, 2288, 2288, 2288]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[381, 381, 381, 381, 381, 381, 381, 381]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[0. 0. 0. 0. 0. 0. 0. 0.],0
25,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2288, 2288, 2288, 2288, 2288, 2288, 2288, 2288]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[385, 385, 385, 385, 385, 385, 385, 385]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[0. 0. 0. 0. 0. 0. 0. 0.],0
26,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2288, 2288, 2288, 2288, 2288, 2288, 2288, 2288]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[389, 389, 389, 389, 389, 389, 389, 389]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[0. 0. 0. 0. 0. 0. 0. 0.],0
27,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2287, 2287, 2287, 2287, 2287, 2287, 2287, 2287]","[0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 6, 6, 6, 6, 4, 6]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[393, 393, 393, 393, 393, 393, 393, 393]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[0. 0. 0. 0. 0. 0. 0. 0.],0
28,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2287, 2287, 2287, 2287, 2287, 2287, 2287, 2287]","[0, 0, 0, 0, 0, 0, 0, 0]","[12, 0, 0, 0, 0, 0, 12, 0]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[397, 397, 397, 397, 397, 397, 397, 397]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[0. 0. 0. 0. 0. 0. 0. 0.],0
29,"[3711, 3712, 3712, 3712, 3712, 3712, 3711, 3712]","[2286, 2287, 2287, 2287, 2287, 2287, 2286, 2287]","[0, 0, 0, 0, 0, 0, 0, 0]","[20, 0, 0, 0, 0, 0, 20, 0]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[401, 401, 401, 401, 401, 401, 401, 401]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[0. 0. 0. 0. 0. 0. 0. 0.],0
30,"[3711, 3712, 3712, 3712, 3712, 3712, 3711, 3712]","[2285, 2287, 2287, 2287, 2287, 2287, 2285, 2287]","[0, 0, 0, 0, 0, 0, 0, 0]","[10, 0, 0, 0, 0, 0, 10, 0]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[405, 405, 405, 405, 405, 405, 405, 405]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[0. 0. 0. 0. 0. 0. 0. 0.],0
31,"[3711, 3712, 3712, 3712, 3712, 3712, 3711, 3711]","[2285, 2287, 2287, 2287, 2287, 2287, 2285, 2287]","[0, 0, 0, 0, 0, 0, 0, 0]","[6, 6, 4, 6, 6, 6, 12, 6]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[409, 409, 409, 409, 409, 409, 409, 409]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[0. 0. 0. 0. 0. 0. 0. 0.],0
32,"[3711, 3712, 3712, 3712, 3712, 3712, 3711, 3711]","[2284, 2287, 2287, 2287, 2287, 2287, 2284, 2287]","[0, 0, 0, 0, 0, 0, 0, 255]","[14, 14, 12, 14, 14, 14, 20, 14]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[413, 413, 413, 413, 413, 413, 413, 413]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[0. 0. 0. 0. 0. 0. 0. 0.],0
33,"[3711, 3711, 3711, 3711, 3711, 3711, 3711, 3711]","[2283, 2286, 2286, 2286, 2286, 2286, 2282, 2286]","[0, 0, 0, 0, 0, 0, 0, 253]","[22, 22, 20, 22, 22, 22, 28, 22]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[417, 417, 417, 417, 417, 417, 417, 417]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[0. 0. 0. 0. 0. 0. 0. 0.],0
34,"[3711, 3711, 3711, 3711, 3711, 3711, 3711, 3711]","[2282, 2284, 2285, 2284, 2284, 2284, 2281, 2284]","[0, 0, 0, 0, 0, 0, 255, 250]","[30, 30, 28, 30, 30, 30, 36, 30]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[421, 421, 421, 421, 421, 421, 421, 421]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[0. 0. 0. 0. 0. 0. 0. 0.],0
35,"[3711, 3711, 3711, 3711, 3711, 3711, 3711, 3711]","[2280, 2282, 2283, 2282, 2282, 2282, 2278, 2282]","[255, 255, 0, 255, 255, 255, 255, 248]","[38, 38, 36, 38, 38, 38, 44, 38]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[425, 425, 425, 425, 425, 425, 425, 425]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[0. 0. 0. 0. 0. 0. 0. 0.],0
36,"[3711, 3711, 3711, 3711, 3711, 3711, 3711, 3710]","[2277, 2280, 2280, 2280, 2280, 2280, 2275, 2280]","[255, 255, 255, 255, 255, 255, 254, 249]","[46, 46, 44, 46, 46, 46, 52, 46]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[429, 429, 429, 429, 429, 429, 429, 429]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[0. 0. 0. 0. 0. 0. 0. 0.],0
37,"[3711, 3711, 3711, 3711, 3711, 3711, 3711, 3710]","[2274, 2277, 2277, 2277, 2277, 2277, 2272, 2277]","[254, 254, 254, 254, 254, 254, 253, 249]","[54, 54, 52, 54, 54, 54, 60, 54]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[433, 433, 433, 433, 433, 433, 433, 433]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[0. 0. 0. 0. 0. 0. 0. 0.],0
38,"[3711, 3711, 3711, 3711, 3711, 3711, 3710, 3709]","[2271, 2273, 2274, 2273, 2273, 2273, 2268, 2273]","[253, 253, 254, 253, 253, 253, 253, 250]","[62, 62, 60, 62, 62, 62, 76, 62]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[437, 437, 437, 437, 437, 437, 437, 437]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[0. 0. 0. 0. 0. 0. 0. 0.],0
39,"[3710, 3711, 3711, 3711, 3711, 3711, 3710, 3708]","[2267, 2269, 2270, 2269, 2269, 2269, 2263, 2269]","[252, 253, 253, 253, 253, 253, 252, 249]","[82, 82, 76, 82, 82, 82, 100, 82]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[441, 441, 441, 441, 441, 441, 441, 441]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[0. 0. 0. 0. 0. 0. 0. 0.],0
40,"[3710, 3710, 3710, 3710, 3710, 3710, 3709, 3707]","[2261, 2263, 2265, 2263, 2263, 2263, 2256, 2263]","[251, 252, 252, 252, 252, 252, 251, 248]","[106, 106, 100, 106, 106, 106, 124, 106]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[445, 445, 445, 445, 445, 445, 445, 445]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[0. 0. 0. 0. 0. 0. 0. 0.],0
41,"[3709, 3709, 3709, 3709, 3709, 3709, 3708, 3706]","[2254, 2256, 2258, 2256, 2256, 2256, 2248, 2256]","[250, 251, 251, 251, 251, 251, 251, 247]","[130, 130, 124, 130, 130, 130, 142, 130]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[449, 449, 449, 449, 449, 449, 449, 449]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[0. 0. 0. 0. 0. 0. 0. 0.],0
42,"[3707, 3708, 3708, 3708, 3708, 3708, 3707, 3704]","[2246, 2248, 2250, 2248, 2248, 2248, 2239, 2248]","[250, 250, 250, 250, 250, 250, 251, 247]","[146, 146, 142, 146, 146, 146, 158, 146]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[453, 453, 453, 453, 453, 453, 453, 453]","[29, 29, 29, 29, 29, 29, 0, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[0. 0. 0. 0. 0. 0. 1. 0.],0
43,"[3706, 3706, 3707, 3706, 3706, 3706, 3705, 3702]","[2236, 2239, 2241, 2239, 2239, 2239, 2229, 2239]","[250, 249, 249, 249, 249, 249, 251, 245]","[162, 162, 158, 162, 162, 162, 174, 162]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[457, 457, 457, 457, 457, 457, 457, 457]","[0, 0, 29, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 0. 1. 1. 1. 0. 1.],0
44,"[3704, 3704, 3705, 3704, 3704, 3704, 3704, 3699]","[2226, 2228, 2231, 2228, 2228, 2228, 2218, 2229]","[250, 248, 247, 248, 248, 248, 251, 245]","[178, 178, 174, 178, 178, 178, 190, 178]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[461, 461, 461, 461, 461, 461, 461, 461]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[0. 0. 1. 0. 0. 0. 0. 0.],0
45,"[3703, 3702, 3702, 3702, 3702, 3702, 3702, 3696]","[2215, 2217, 2220, 2217, 2217, 2217, 2205, 2218]","[250, 248, 246, 248, 248, 248, 251, 245]","[194, 194, 190, 194, 194, 194, 218, 194]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[465, 465, 465, 465, 465, 465, 465, 465]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[0. 0. 0. 0. 0. 0. 0. 0.],0
46,"[3700, 3699, 3698, 3699, 3699, 3699, 3700, 3692]","[2202, 2204, 2208, 2204, 2204, 2204, 2191, 2205]","[249, 248, 245, 248, 248, 248, 251, 246]","[226, 226, 218, 226, 226, 226, 250, 226]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[469, 469, 469, 469, 469, 469, 469, 469]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[0. 0. 0. 0. 0. 0. 0. 0.],0
47,"[3698, 3696, 3695, 3696, 3696, 3696, 3698, 3688]","[2187, 2190, 2194, 2190, 2190, 2190, 2175, 2191]","[249, 248, 245, 248, 248, 248, 250, 246]","[258, 258, 250, 258, 258, 258, 294, 258]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[473, 473, 473, 473, 473, 473, 473, 473]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[0. 0. 0. 0. 0. 0. 0. 0.],0
48,"[3695, 3693, 3690, 3693, 3693, 3693, 3695, 3684]","[2170, 2173, 2178, 2173, 2173, 2173, 2155, 2174]","[249, 248, 245, 248, 248, 248, 249, 245]","[306, 306, 294, 306, 306, 306, 342, 306]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[477, 477, 477, 477, 477, 477, 477, 477]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[0. 0. 0. 0. 0. 0. 0. 0.],0
49,"[3691, 3689, 3685, 3689, 3689, 3689, 3691, 3678]","[2150, 2153, 2160, 2153, 2153, 2153, 2133, 2155]","[249, 247, 244, 247, 247, 247, 247, 243]","[354, 354, 342, 354, 354, 354, 390, 354]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[481, 481, 481, 481, 481, 481, 481, 481]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[0. 0. 0. 0. 0. 0. 0. 0.],0
50,"[3687, 3683, 3678, 3683, 3683, 3683, 3684, 3670]","[2128, 2131, 2138, 2131, 2131, 2131, 2109, 2133]","[248, 245, 243, 245, 245, 245, 244, 240]","[402, 402, 390, 402, 402, 402, 438, 402]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[485, 485, 485, 485, 485, 485, 485, 485]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[0. 0. 0. 0. 0. 0. 0. 0.],0
