step,x_position,y_position,direction,speed,drivingMode,gameMode,frame,current_checkpoint,surface,reward,total_reward
13,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2288, 2288, 2288, 2288, 2288, 2288, 2288, 2288]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[337, 337, 337, 337, 337, 337, 337, 337]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
14,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2287, 2287, 2287, 2287, 2287, 2287, 2287, 2287]","[0, 0, 0, 0, 0, 0, 0, 0]","[8, 8, 8, 8, 8, 8, 8, 8]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[341, 341, 341, 341, 341, 341, 341, 341]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
15,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2287, 2287, 2287, 2287, 2287, 2287, 2287, 2287]","[0, 0, 0, 0, 0, 0, 0, 0]","[16, 16, 16, 16, 16, 16, 16, 16]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[345, 345, 345, 345, 345, 345, 345, 345]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
16,"[3711, 3711, 3711, 3711, 3711, 3711, 3711, 3711]","[2286, 2286, 2286, 2286, 2286, 2286, 2286, 2286]","[0, 0, 0, 0, 0, 0, 0, 0]","[24, 24, 24, 24, 24, 24, 24, 24]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[349, 349, 349, 349, 349, 349, 349, 349]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
17,"[3711, 3711, 3711, 3711, 3711, 3711, 3711, 3711]","[2284, 2284, 2284, 2284, 2284, 2284, 2284, 2284]","[0, 0, 0, 0, 0, 0, 0, 0]","[32, 32, 32, 32, 32, 32, 32, 32]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[353, 353, 353, 353, 353, 353, 353, 353]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
18,"[3711, 3711, 3711, 3711, 3711, 3711, 3711, 3711]","[2282, 2282, 2282, 2282, 2282, 2282, 2282, 2282]","[255, 255, 255, 255, 255, 255, 255, 255]","[40, 40, 40, 40, 40, 40, 40, 40]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[357, 357, 357, 357, 357, 357, 357, 357]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
19,"[3711, 3711, 3711, 3711, 3711, 3711, 3711, 3711]","[2279, 2279, 2279, 2279, 2279, 2279, 2279, 2279]","[255, 255, 255, 255, 255, 255, 255, 255]","[48, 48, 48, 48, 48, 48, 48, 48]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[361, 361, 361, 361, 361, 361, 361, 361]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
20,"[3711, 3711, 3711, 3711, 3711, 3711, 3711, 3711]","[2276, 2276, 2276, 2276, 2276, 2276, 2276, 2276]","[254, 254, 254, 254, 254, 254, 254, 254]","[56, 56, 56, 56, 56, 56, 56, 56]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[365, 365, 365, 365, 365, 365, 365, 365]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
21,"[3711, 3711, 3711, 3711, 3711, 3711, 3711, 3711]","[2272, 2272, 2272, 2272, 2272, 2272, 2272, 2272]","[253, 253, 253, 253, 253, 253, 253, 253]","[64, 64, 64, 64, 64, 64, 64, 64]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[369, 369, 369, 369, 369, 369, 369, 369]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
22,"[3710, 3710, 3710, 3710, 3710, 3710, 3710, 3710]","[2268, 2268, 2268, 2268, 2268, 2268, 2268, 2268]","[252, 252, 252, 252, 252, 252, 252, 252]","[88, 88, 88, 88, 88, 88, 88, 88]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[373, 373, 373, 373, 373, 373, 373, 373]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
23,"[3710, 3710, 3710, 3710, 3710, 3710, 3710, 3710]","[2262, 2262, 2262, 2262, 2262, 2262, 2262, 2262]","[251, 251, 251, 251, 251, 251, 251, 251]","[112, 112, 112, 112, 112, 112, 112, 112]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[377, 377, 377, 377, 377, 377, 377, 377]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
24,"[3709, 3709, 3709, 3709, 3709, 3709, 3709, 3709]","[2255, 2255, 2255, 2255, 2255, 2255, 2255, 2255]","[251, 251, 251, 251, 251, 251, 251, 251]","[134, 134, 134, 134, 134, 134, 134, 134]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[381, 381, 381, 381, 381, 381, 381, 381]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
25,"[3707, 3707, 3707, 3707, 3707, 3707, 3707, 3707]","[2246, 2246, 2246, 2246, 2246, 2246, 2246, 2246]","[250, 250, 250, 250, 250, 250, 250, 250]","[150, 150, 150, 150, 150, 150, 150, 150]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[385, 385, 385, 385, 385, 385, 385, 385]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
26,"[3706, 3706, 3706, 3706, 3706, 3706, 3706, 3706]","[2236, 2236, 2236, 2236, 2236, 2236, 2236, 2236]","[250, 250, 250, 250, 250, 250, 250, 250]","[166, 166, 166, 166, 166, 166, 166, 166]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[389, 389, 389, 389, 389, 389, 389, 389]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
27,"[3704, 3704, 3704, 3704, 3704, 3704, 3704, 3704]","[2226, 2226, 2226, 2226, 2226, 2226, 2226, 2226]","[250, 250, 250, 250, 250, 250, 250, 250]","[182, 182, 182, 182, 182, 182, 182, 182]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[393, 393, 393, 393, 393, 393, 393, 393]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
28,"[3702, 3702, 3702, 3702, 3702, 3702, 3702, 3702]","[2214, 2214, 2214, 2214, 2214, 2214, 2214, 2214]","[250, 250, 250, 250, 250, 250, 250, 250]","[202, 202, 202, 202, 202, 202, 202, 202]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[397, 397, 397, 397, 397, 397, 397, 397]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
29,"[3700, 3700, 3700, 3700, 3700, 3700, 3700, 3700]","[2201, 2201, 2201, 2201, 2201, 2201, 2201, 2201]","[250, 250, 250, 250, 250, 250, 250, 250]","[234, 234, 234, 234, 234, 234, 234, 234]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[401, 401, 401, 401, 401, 401, 401, 401]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
30,"[3697, 3697, 3698, 3697, 3697, 3698, 3697, 3698]","[2186, 2186, 2186, 2186, 2186, 2186, 2186, 2186]","[250, 250, 250, 250, 250, 250, 250, 250]","[270, 270, 270, 270, 270, 270, 270, 270]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[405, 405, 405, 405, 405, 405, 405, 405]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
31,"[3694, 3694, 3695, 3694, 3694, 3695, 3694, 3695]","[2168, 2168, 2168, 2168, 2168, 2168, 2168, 2168]","[249, 249, 250, 249, 249, 250, 249, 250]","[318, 318, 318, 318, 318, 318, 318, 318]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[409, 409, 409, 409, 409, 409, 409, 409]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
32,"[3691, 3691, 3692, 3691, 3691, 3692, 3691, 3692]","[2147, 2147, 2147, 2147, 2147, 2147, 2147, 2147]","[248, 248, 249, 248, 248, 249, 248, 249]","[366, 366, 366, 366, 366, 366, 366, 366]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[413, 413, 413, 413, 413, 413, 413, 413]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
33,"[3686, 3686, 3687, 3686, 3686, 3687, 3686, 3687]","[2124, 2124, 2124, 2124, 2124, 2124, 2124, 2124]","[246, 246, 246, 246, 246, 246, 246, 246]","[414, 414, 414, 414, 414, 414, 414, 414]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[417, 417, 417, 417, 417, 417, 417, 417]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
34,"[3679, 3679, 3680, 3679, 3679, 3680, 3679, 3680]","[2098, 2098, 2098, 2098, 2098, 2098, 2098, 2098]","[243, 243, 243, 243, 243, 243, 243, 243]","[458, 458, 458, 458, 458, 458, 458, 458]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[421, 421, 421, 421, 421, 421, 421, 421]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
35,"[3672, 3672, 3674, 3672, 3672, 3674, 3672, 3674]","[2069, 2069, 2069, 2069, 2069, 2069, 2069, 2069]","[238, 238, 239, 238, 238, 239, 238, 239]","[490, 490, 490, 490, 490, 490, 490, 490]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[425, 425, 425, 425, 425, 425, 425, 425]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
36,"[3665, 3665, 3667, 3665, 3665, 3667, 3665, 3667]","[2039, 2039, 2038, 2039, 2039, 2038, 2039, 2038]","[233, 233, 233, 233, 233, 233, 233, 233]","[522, 522, 522, 522, 522, 522, 522, 522]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[429, 429, 429, 429, 429, 429, 429, 429]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
37,"[3657, 3656, 3659, 3656, 3656, 3659, 3656, 3659]","[2007, 2007, 2006, 2007, 2007, 2006, 2007, 2006]","[227, 228, 228, 228, 228, 228, 228, 228]","[554, 554, 554, 554, 554, 554, 554, 554]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[433, 433, 433, 433, 433, 433, 433, 433]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
38,"[3642, 3639, 3642, 3639, 3639, 3642, 3639, 3642]","[1975, 1976, 1975, 1976, 1976, 1975, 1976, 1975]","[223, 223, 224, 223, 223, 224, 223, 224]","[582, 582, 582, 582, 582, 582, 582, 582]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[437, 437, 437, 437, 437, 437, 437, 437]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
39,"[3618, 3613, 3617, 3613, 3613, 3617, 3613, 3617]","[1947, 1950, 1949, 1950, 1950, 1949, 1950, 1949]","[220, 220, 221, 220, 220, 221, 220, 221]","[598, 598, 598, 598, 598, 598, 598, 598]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[441, 441, 441, 441, 441, 441, 441, 441]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
40,"[3588, 3584, 3588, 3584, 3584, 3588, 3584, 3588]","[1924, 1925, 1924, 1925, 1925, 1924, 1925, 1924]","[217, 218, 219, 218, 218, 219, 218, 219]","[578, 614, 578, 614, 614, 590, 614, 578]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[445, 445, 445, 445, 445, 445, 445, 445]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
41,"[3559, 3554, 3561, 3554, 3554, 3560, 3554, 3561]","[1904, 1902, 1903, 1902, 1902, 1902, 1902, 1903]","[216, 217, 218, 217, 217, 218, 217, 218]","[543, 594, 546, 606, 594, 558, 606, 546]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[449, 449, 449, 449, 449, 449, 449, 449]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
42,"[3532, 3525, 3534, 3524, 3525, 3533, 3524, 3534]","[1885, 1880, 1882, 1880, 1880, 1881, 1880, 1882]","[216, 217, 218, 217, 217, 218, 217, 218]","[507, 560, 511, 571, 560, 523, 571, 511]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[453, 453, 453, 453, 453, 453, 453, 453]","[0, 0, 0, 0, 0, 0, 0, 0]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
43,"[3506, 3498, 3509, 3496, 3498, 3507, 3496, 3509]","[1868, 1860, 1863, 1859, 1860, 1861, 1859, 1863]","[216, 217, 218, 217, 217, 218, 217, 218]","[479, 524, 483, 535, 524, 491, 535, 483]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[457, 457, 457, 457, 457, 457, 457, 457]","[0, 0, 0, 0, 0, 0, 0, 0]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
44,"[3482, 3472, 3486, 3470, 3472, 3484, 3470, 3486]","[1851, 1840, 1845, 1839, 1840, 1843, 1839, 1845]","[216, 217, 218, 217, 217, 218, 217, 218]","[451, 492, 455, 501, 492, 463, 501, 455]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[461, 461, 461, 461, 461, 461, 461, 461]","[1, 1, 1, 1, 1, 1, 1, 1]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
45,"[3459, 3448, 3464, 3446, 3448, 3461, 3446, 3464]","[1836, 1822, 1828, 1820, 1822, 1826, 1820, 1828]","[216, 217, 218, 217, 217, 218, 217, 218]","[423, 464, 427, 473, 464, 435, 473, 427]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[465, 465, 465, 465, 465, 465, 465, 465]","[1, 1, 1, 1, 1, 1, 1, 1]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
46,"[3438, 3426, 3443, 3423, 3426, 3440, 3423, 3443]","[1821, 1805, 1812, 1803, 1805, 1810, 1803, 1812]","[216, 217, 218, 217, 217, 218, 217, 218]","[395, 436, 399, 445, 436, 407, 445, 399]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[469, 469, 469, 469, 469, 469, 469, 469]","[1, 1, 1, 1, 1, 1, 1, 1]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
47,"[3418, 3404, 3424, 3401, 3404, 3421, 3401, 3424]","[1808, 1789, 1797, 1787, 1789, 1795, 1787, 1797]","[216, 217, 218, 217, 217, 218, 217, 218]","[367, 408, 371, 417, 408, 379, 417, 371]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[473, 473, 473, 473, 473, 473, 473, 473]","[1, 1, 1, 1, 1, 1, 1, 1]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
48,"[3400, 3385, 3406, 3381, 3385, 3402, 3381, 3406]","[1795, 1774, 1784, 1771, 1774, 1780, 1771, 1784]","[216, 217, 218, 217, 217, 218, 217, 218]","[339, 380, 343, 389, 380, 351, 389, 343]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[477, 477, 477, 477, 477, 477, 477, 477]","[1, 1, 1, 1, 1, 1, 1, 1]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
49,"[3383, 3366, 3390, 3362, 3366, 3386, 3362, 3390]","[1784, 1760, 1771, 1757, 1760, 1767, 1757, 1771]","[216, 217, 218, 217, 217, 218, 217, 218]","[311, 352, 315, 361, 352, 323, 361, 315]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[481, 481, 481, 481, 481, 481, 481, 481]","[1, 1, 1, 1, 1, 1, 1, 1]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
50,"[3367, 3349, 3375, 3344, 3349, 3370, 3344, 3375]","[1773, 1747, 1759, 1744, 1747, 1756, 1744, 1759]","[216, 217, 218, 217, 217, 218, 217, 218]","[283, 324, 287, 333, 324, 295, 333, 287]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[485, 485, 485, 485, 485, 485, 485, 485]","[1, 1, 1, 1, 1, 1, 1, 1]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
