time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/iterations,time/total_timesteps,train/policy_gradient_loss,train/clip_range,train/approx_kl,train/explained_variance,train/entropy_loss,train/loss,train/value_loss,train/n_updates,train/clip_fraction,train/learning_rate
4923,90.80255005999999,175,1240.05,141,866304,0.003233420148414249,0.2,0.02450955,0.9606650471687317,-6.61878880361716,4.879968643188477,15.135051061709722,560,0.2829182942708333,0.00025
4963,97.50469514000001,175,1318.02,142,872448,0.01112600391934393,0.2,0.029280199,0.9681485295295715,-6.724241534868876,2.7975876331329346,7.879660665988922,564,0.3571370442708333,0.00025
4997,94.71024018999998,175,1321.93,143,878592,0.009315783293762555,0.2,0.032139305,0.9697446823120117,-6.7422859619061155,2.8765578269958496,7.671038041512172,568,0.3722330729166667,0.00025
5033,104.0682052,175,1326.21,144,884736,0.015375681919977069,0.2,0.055615764,0.9598370790481567,-6.679051647583644,3.330223321914673,12.473838776350021,572,0.3887125651041667,0.00025
5070,104.53262016999999,175,1358.35,145,890880,0.009524522949504899,0.2,0.03318305,0.9729877710342407,-6.575863803426425,2.7770347595214844,7.650457506378491,576,0.3761800130208333,0.00025
5105,101.08676013,175,1384.59,146,897024,0.006272380696221565,0.2,0.022755472,0.9568974375724792,-6.658568233251572,4.688692569732666,11.629402975241343,580,0.2872314453125,0.00025
5141,102.75110014,175,1404.79,147,903168,0.009180030914042922,0.2,0.029642493,0.9539363384246826,-6.649719730019569,2.256265163421631,8.83980223039786,584,0.372802734375,0.00025
5175,94.81407513,175,1443.86,148,909312,0.010040079738246277,0.2,0.02809907,0.9703636765480042,-6.663119276364644,2.4778337478637695,6.6822647626201315,588,0.3871256510416667,0.00025
5209,94.11164011,175,1438.29,149,915456,0.006736827315762639,0.2,0.031654783,0.9705796241760254,-6.766180828213692,4.355230808258057,13.137833366791407,592,0.3318684895833333,0.00025
5242,92.65625506,175,1452.6,150,921600,0.006354059180011973,0.2,0.024672339,0.9687384366989136,-6.676047484079997,4.078028678894043,12.085237781206766,596,0.3249918619791667,0.00025
5280,90.27124511,175,1467.87,151,927744,0.007492011810730522,0.2,0.02418706,0.9623392224311829,-6.811425810058911,3.001189947128296,8.086866120497385,600,0.3544108072916667,0.00025
5330,90.41045015,175,1480.81,152,933888,0.011614211577883301,0.2,0.032012846,0.970818042755127,-6.784859667221705,2.6343953609466553,7.927444611986478,604,0.3959554036458333,0.00025
5370,90.02105517999999,175,1474.78,153,940032,0.010098582482896745,0.2,0.03607813,0.9757991433143616,-6.830325211087863,3.740302801132202,8.846403842171034,608,0.3479410807291667,0.00025
5401,77.9316852,175,1478.17,154,946176,0.009263378048975332,0.2,0.042445015,0.9530930519104004,-6.847635259230931,3.379145383834839,8.979319721460342,612,0.3905843098958333,0.00025
5454,75.51974019000001,174,1500.59,155,952320,0.0022901162374182604,0.2,0.029090533,0.9395476579666138,-6.764842425783475,5.38649845123291,15.861613750457764,616,0.3389892578125,0.00025
5495,77.70902513000001,174,1475.69,156,958464,0.005459996925007242,0.2,0.023289228,0.9451504945755005,-6.702112247546514,4.92698860168457,11.386189172665278,620,0.3683268229166667,0.00025
5529,76.36334003,174,1486.15,157,964608,0.0018524461993365549,0.2,0.024244672,0.9736278057098389,-6.755672469735146,2.6427042484283447,8.25861388941606,624,0.333740234375,0.00025
5568,75.93191996,174,1492.31,158,970752,0.019707299642808113,0.2,0.052609414,0.9729253649711609,-6.822739213705063,2.2048237323760986,6.997627566258113,628,0.4549560546875,0.00025
5598,76.45922483999999,174,1490.74,159,976896,0.011909175926120952,0.2,0.040146735,0.9634450674057007,-6.822700728972753,2.8040690422058105,9.945116221904755,632,0.3781331380208333,0.00025
5632,96.93579485000001,174,1461.84,160,983040,0.0054676695993596995,0.2,0.022863088,0.9699706435203552,-6.917378241817157,3.820375919342041,8.607963353395462,636,0.3252360026041667,0.00025
5665,96.74504984,174,1472.37,161,989184,0.006283309349479775,0.2,0.028344333,0.9756753444671631,-6.801714638868968,3.0020530223846436,8.76641009747982,640,0.3491617838541667,0.00025
5699,92.30961493999999,174,1491.13,162,995328,0.008233376526429007,0.2,0.03452224,0.9728637337684631,-6.914705261588097,2.628615617752075,7.316261917352676,644,0.3788655598958333,0.00025
5734,89.93428008000001,174,1502.44,163,1001472,0.01068687224566626,0.2,0.03832084,0.9776625633239746,-6.899780253569285,2.289789915084839,6.895718276500702,648,0.4160563151041667,0.00025
5765,81.39115017,174,1516.62,164,1007616,0.02033270314859692,0.2,0.035777535,0.9736523628234863,-6.855185081561406,2.4310736656188965,6.551225421329339,652,0.44580078125,0.00025
5797,74.63829523000001,174,1523.67,165,1013760,0.008533598219704194,0.2,0.04066192,0.9704115390777588,-6.721074456969897,2.8730196952819824,7.732299665609996,656,0.4185384114583333,0.00025
5834,66.15531024,174,1528.47,166,1019904,0.015017208376472505,0.2,0.028952345,0.9245710968971252,-6.716569284598033,3.820929527282715,12.779458632071814,660,0.4229329427083333,0.00025
5873,66.59656020999999,174,1548.92,167,1026048,0.008739556428433085,0.2,0.022805318,0.9700560569763184,-6.713941176732381,4.733617782592773,11.908805459737778,664,0.3401285807291667,0.00025
5903,70.31688009999999,174,1535.43,168,1032192,0.007842424893169664,0.2,0.026041873,0.9744507074356079,-6.641906584302585,3.2651894092559814,8.598704596360525,668,0.3370361328125,0.00025
5935,75.96596009000001,174,1525.71,169,1038336,0.00902533683377745,0.2,0.031952053,0.9667035341262817,-6.7202326357364655,5.613290786743164,11.793210412065187,672,0.3286946614583333,0.00025
5966,81.95175004999999,175,1520.23,170,1044480,0.00851799750914021,0.2,0.030969033,0.971930980682373,-6.809451719125112,2.350200891494751,6.733369171619415,676,0.4073079427083333,0.00025
6000,95.30481002000002,175,1488.26,171,1050624,0.009235594086931087,0.2,0.039495315,0.9764670133590698,-6.696252236763637,2.8230490684509277,8.336056272188822,680,0.3487548828125,0.00025
6033,100.16453507,175,1491.67,172,1056768,0.009647413200582378,0.2,0.043278705,0.9690801501274109,-6.6841734846433,3.9822003841400146,10.549280226230621,684,0.3733317057291667,0.00025
6067,100.19797006999997,175,1497.29,173,1062912,0.010531601331119115,0.2,0.048994612,0.962782621383667,-6.826784710089366,2.2829082012176514,7.621969843904178,688,0.3518880208333333,0.00025
6104,95.80596506999998,175,1502.47,174,1069056,0.011183566525384473,0.2,0.040293023,0.9603763818740845,-6.865444123744965,3.4427273273468018,9.089783410231272,692,0.4080810546875,0.00025
6141,91.16219507,175,1515.65,175,1075200,0.008833045035620065,0.2,0.031566024,0.9802971482276917,-6.772254129250844,2.828141689300537,8.037817617257437,696,0.3998209635416667,0.00025
6177,81.97654506,175,1526.41,176,1081344,0.007079974220687291,0.2,0.040883258,0.9698368310928345,-6.849388321240743,2.5602240562438965,8.534818078080812,700,0.4056803385416667,0.00025
6211,79.94410507,175,1535.72,177,1087488,0.014498972605603436,0.2,0.030135447,0.9522677063941956,-6.786420032382011,3.382316827774048,11.36743150651455,704,0.4168701171875,0.00025
6244,80.12650507,175,1551.73,178,1093632,0.00874214705011885,0.2,0.036318768,0.9490743279457092,-6.710467572013537,2.78952693939209,9.267007028063139,708,0.3944498697916667,0.00025
6277,77.15194512,175,1546.12,179,1099776,0.00629837529171103,0.2,0.023728127,0.9700518250465393,-6.675623695055644,3.8342232704162598,9.62331754465898,712,0.3262125651041667,0.00025
6310,79.98503016000001,175,1523.72,180,1105920,0.00752453287714161,0.2,0.03495049,0.9725915789604187,-6.616907899578412,3.890692949295044,9.524156292279562,716,0.3822428385416667,0.00025
6344,83.87692510999999,175,1511.39,181,1112064,0.004412041884885791,0.2,0.025495633,0.9704329371452332,-6.379005149006844,3.084747791290283,10.17523011068503,720,0.3756917317708333,0.00025
6380,100.84189505999997,175,1429.02,182,1118208,0.012908432606006196,0.2,0.045561388,0.9719278812408447,-6.5256073127190275,3.1438534259796143,7.991288652022679,724,0.4059244791666667,0.00025
6414,113.56098503999999,175,1302.87,183,1124352,0.0005246712438141307,0.2,0.02658447,0.9665724635124207,-6.236747627456983,7.2899041175842285,14.566442916790644,728,0.3137613932291667,0.00025
6446,127.41824507999999,175,1163.39,184,1130496,0.0018750147670895483,0.2,0.027804255,0.9545770883560181,-6.360284800330798,6.702917575836182,13.526055852572123,732,0.3268636067708333,0.00025
6480,134.28259509000003,175,1083.55,185,1136640,0.0027468844006458917,0.2,0.027869903,0.9537320733070374,-6.450425912936528,7.099681854248047,15.772104799747467,736,0.3474934895833333,0.00025
6514,134.31626008,175,1082.64,186,1142784,0.002657147453040428,0.2,0.027813666,0.9534893035888672,-6.411881238222122,8.372306823730469,19.48478013277054,740,0.3646240234375,0.00025
6553,135.55617511,175,1127.03,187,1148928,0.006699120138364378,0.2,0.026674798,0.9703237414360046,-6.554645786682765,2.763084888458252,7.852508420745532,744,0.310546875,0.00025
6584,131.72153517,175,1183.85,188,1155072,0.012417993564061666,0.2,0.03341354,0.9707746505737305,-6.588753432035446,3.2280566692352295,8.002675493558248,748,0.4027099609375,0.00025
6616,125.87708011000001,175,1280.09,189,1161216,0.016773570205259603,0.2,0.049264032,0.9710970520973206,-6.562398552894592,2.4500248432159424,7.676352133353551,752,0.4234212239583333,0.00025
6649,119.73270011999999,175,1373.62,190,1167360,0.008103896388396,0.2,0.020717194,0.9751818180084229,-6.622188379367192,2.9505960941314697,7.521029944221179,756,0.3483072916666667,0.00025
6682,117.19731505,175,1425.07,191,1173504,0.020047209892557778,0.2,0.057618406,0.9775719046592712,-6.58878914018472,2.4201738834381104,6.970843041936557,760,0.4192301432291667,0.00025
6714,109.80797503,175,1452.27,192,1179648,0.006322753416801182,0.2,0.03237744,0.9585668444633484,-6.508719876408577,2.9438583850860596,8.934591636061668,764,0.375,0.00025
6745,101.05420511999999,175,1486.26,193,1185792,0.00926212439177713,0.2,0.02778981,0.9646317958831787,-6.543837661544482,4.441868305206299,10.358454237381617,768,0.3699137369791667,0.00025
6776,101.69814509000001,175,1481.12,194,1191936,0.003424507722229464,0.2,0.027512303,0.9729083180427551,-6.549575313925743,2.967271089553833,9.39995145301024,772,0.3356119791666667,0.00025
6811,101.22639011,175,1487.92,195,1198080,0.007920088117922811,0.2,0.040718544,0.9794431328773499,-6.585499664147695,2.7066709995269775,7.643903578321139,776,0.3927001953125,0.00025
6845,94.59807006999999,175,1505.78,196,1204224,0.01352304409374483,0.2,0.057881903,0.9799574613571167,-6.441503057877223,2.7537667751312256,6.405138959487279,780,0.4020589192708333,0.00025
6879,85.66646516,175,1523.49,197,1210368,0.007217855595323878,0.2,0.03332378,0.97910475730896,-6.393261258800824,2.087542772293091,5.808711379766464,784,0.3800862630208333,0.00025
6913,77.92320020000001,175,1551.81,198,1216512,0.005849458182638045,0.2,0.08219254,0.9653005003929138,-6.369265203674634,3.0794477462768555,8.615761478741964,788,0.4016520182291667,0.00025
6947,70.0203052,175,1550.09,199,1222656,0.010041075472448332,0.2,0.06445748,0.9782370924949646,-6.188859507441521,4.647749423980713,8.281304657459259,792,0.4031982421875,0.00025
6991,61.82380517000001,175,1578.53,200,1228800,0.012127791479239628,0.2,0.03286091,0.9558364152908325,-5.828618789712588,6.564900875091553,15.316400617361069,796,0.3890787760416667,0.00025
7024,53.27188515999999,175,1584.9,201,1234944,0.0075691089950851165,0.2,0.0346346,0.9697365164756775,-5.910622462630272,2.7989377975463867,8.973625421524048,800,0.3695882161458333,0.00025
7060,55.29488022,175,1578.49,202,1241088,0.005829196971414301,0.2,0.029018557,0.9641358852386475,-5.939193656047185,4.674693584442139,16.01726375023524,804,0.3405354817708333,0.00025
7094,69.16228025000001,175,1517.36,203,1247232,0.009860225703353839,0.2,0.031505544,0.9666256308555603,-5.983491679032643,5.078860282897949,10.624078035354614,808,0.3699951171875,0.00025
7132,81.40962510000001,175,1437.54,204,1253376,0.012905230394001896,0.2,0.03541707,0.9407482147216797,-6.274722104271253,5.5480756759643555,14.866232881943384,812,0.4175618489583333,0.00025
7166,102.18057006000001,175,1370.37,205,1259520,0.010811041446383266,0.2,0.038527805,0.9577149748802185,-6.1301166613896685,5.8677473068237305,13.55576996008555,816,0.3907470703125,0.00025
7214,119.37268502,175,1286.64,206,1265664,0.009601929147417346,0.2,0.040237423,0.9423622488975525,-6.164771730701129,7.19016695022583,17.296927014986675,820,0.4285074869791667,0.00025
7306,128.07426995,174,1123.97,207,1271808,0.007314834957166265,0.2,0.0311663,0.9629709720611572,-6.221283142765363,4.575730323791504,13.732863073547682,824,0.3448893229166667,0.00025
7375,128.72250986,173,1149.22,208,1277952,0.005138844353496097,0.2,0.034871273,0.9645092487335205,-6.166484733422597,4.441097259521484,12.542320102453232,828,0.35498046875,0.00025
7487,128.06629502,171,1177.49,209,1284096,0.01933749413243883,0.2,0.052672237,0.9742593765258789,-6.148442526658376,1.8335747718811035,6.088039847711722,832,0.4118245442708333,0.00025
7609,126.84181502,169,1208.86,210,1290240,0.01077090598604021,0.2,0.028021084,0.9619172215461731,-6.1965980877478914,4.498959064483643,11.339320421218872,836,0.3760579427083333,0.00025
7836,126.33669502999997,165,1212.11,211,1296384,0.011997470227167165,0.2,0.028164411,0.9732357859611511,-6.212855542699496,3.426384687423706,9.61242438852787,840,0.3938395182291667,0.00025
7880,122.48086504000001,165,1299.04,212,1302528,0.007958305662517281,0.2,0.034525268,0.9697343707084656,-6.237531329194705,4.066632270812988,11.078985154628754,844,0.3877360026041667,0.00025
7912,117.9883351,165,1364.75,213,1308672,0.012319745624457331,0.2,0.028077846,0.9791950583457947,-6.335880522926648,3.424034357070923,7.65560529132684,848,0.414306640625,0.00025
7951,103.06207502000001,165,1388.21,214,1314816,0.019222614559112117,0.2,0.07198701,0.9707801342010498,-6.327560290694237,2.7780709266662598,7.078779195745786,852,0.4556884765625,0.00025
7986,97.17417002000002,165,1424.73,215,1320960,0.01940266110371643,0.2,0.0376856,0.9487732648849487,-6.472205211718877,4.460723400115967,12.404300640026728,856,0.4347330729166667,0.00025
8022,93.78921497000002,165,1430.57,216,1327104,0.007688029557660532,0.2,0.037249383,0.9704011678695679,-6.410209640860558,3.398822784423828,7.590090376635392,860,0.4119466145833333,0.00025
8055,80.88330997,165,1489.02,217,1333248,0.015291145236308997,0.2,0.036965247,0.9645185470581055,-6.293195565541585,4.42025089263916,12.325645193457603,864,0.4377848307291667,0.00025
8091,65.92531002000001,165,1520.81,218,1339392,0.019437556378155325,0.2,0.036966603,0.9583435654640198,-6.235771988828977,3.689054012298584,9.781085674961409,868,0.4559326171875,0.00025
8133,50.68680999000001,165,1526.45,219,1345536,0.009299430865212344,0.2,0.037098546,0.9618329405784607,-6.424187699953715,4.349894046783447,14.02934688826402,872,0.4141031901041667,0.00025
8176,48.410020030000005,165,1527.28,220,1351680,0.009924621597747318,0.2,0.029370407,0.953913688659668,-6.384525418281555,9.428126335144043,24.970446854829788,876,0.3868408203125,0.00025
8209,58.045525080000004,165,1536.96,221,1357824,0.009166147474995038,0.2,0.03518491,0.9611201882362366,-6.617407396435738,3.600806474685669,13.022793278098106,880,0.3634847005208333,0.00025
8244,51.60944013000001,165,1558.99,222,1363968,0.013523828679656921,0.2,0.023989506,0.9723591208457947,-6.707056601842244,3.3558568954467773,7.155032992362976,884,0.3915201822916667,0.00025
8292,56.62554013,165,1569.78,223,1370112,0.01644842682677942,0.2,0.057112563,0.9701722264289856,-6.622635632753372,2.507389783859253,8.460828165213266,888,0.4167073567708333,0.00025
8322,64.04778016,165,1559.73,224,1376256,0.01828850772047493,0.2,0.058370333,0.9674867391586304,-6.584329321980476,5.1421074867248535,7.311489276587963,892,0.4709879557291667,0.00025
8361,80.92759013000001,165,1559.36,225,1382400,0.012083387628081255,0.2,0.03796689,0.9339874386787415,-6.670229638616244,3.3234269618988037,8.968602314591408,896,0.4378662109375,0.00025
8395,88.45489512999997,165,1548.17,226,1388544,0.007527361871325411,0.2,0.038758114,0.978716254234314,-6.668807203571002,3.0806620121002197,6.848340883851051,900,0.4232177734375,0.00025
8434,87.2077851,165,1547.7,227,1394688,0.01630594671102396,0.2,0.060673743,0.9788541197776794,-6.678063208858172,1.9713082313537598,6.288532537718614,904,0.457275390625,0.00025
8479,94.45469512,165,1526.94,228,1400832,0.008178098141797818,0.2,0.042683948,0.9820979833602905,-6.599262674649556,2.077982187271118,5.29348727564017,908,0.4183349609375,0.00025
8516,100.49042515000002,165,1515.37,229,1406976,0.014141453129316991,0.2,0.028612152,0.9754316210746765,-6.4345352947711945,2.354355812072754,6.629975780844688,912,0.4326578776041667,0.00025
8562,104.93145010999999,165,1511.0,230,1413120,0.003763267809214691,0.2,0.029895931,0.9737666845321655,-6.36870402097702,3.500386953353882,9.953379934032759,916,0.3529459635416667,0.00025
8597,108.60934010999999,165,1490.79,231,1419264,0.008082336653994085,0.2,0.032215387,0.9750794172286987,-6.4557245920101805,3.4455039501190186,9.481065099438032,920,0.3603922526041667,0.00025
8633,112.95291011000003,165,1456.4,232,1425408,0.01401090491223537,0.2,0.039522503,0.9665566086769104,-6.381518845756848,3.3069143295288086,9.321154152353605,924,0.4154866536458333,0.00025
8662,122.49473509,165,1418.7,233,1431552,0.016469069222997252,0.2,0.038658995,0.9655938148498535,-6.275221884250641,4.358546733856201,11.787121911843618,928,0.4098714192708333,0.00025
8695,127.39944512,165,1397.95,234,1437696,0.0023169696311621615,0.2,0.030832762,0.9635369777679443,-6.356968184312184,5.818610668182373,12.068953037261963,932,0.3614095052083333,0.00025
8726,129.33836516000002,165,1405.74,235,1443840,0.019218209061364178,0.2,0.04358834,0.973045289516449,-6.298376629749934,4.297358989715576,9.94217980404695,936,0.4262288411458333,0.00025
8758,130.67229519000003,165,1405.6,236,1449984,0.0037212288201165697,0.2,0.024833247,0.9813450574874878,-6.174846932291985,3.124561071395874,7.824072107672691,940,0.2745768229166667,0.00025
8784,131.11682511,165,1435.9,237,1456128,0.0066274515314338105,0.2,0.035076823,0.9730947613716125,-6.281528790791829,3.099658489227295,7.388564862310886,944,0.4029947916666667,0.00025
8817,131.53199521,165,1454.46,238,1462272,0.018909957846820664,0.2,0.03992356,0.9783143401145935,-5.989693274100621,2.752885341644287,7.452801222602527,948,0.4109700520833333,0.00025
8854,131.73542521,165,1467.43,239,1468416,0.011498894319326306,0.2,0.048035026,0.9780585765838623,-5.999209503332774,3.2179179191589355,8.373705138762793,952,0.3965657552083333,0.00025
8884,130.05704015999999,165,1472.34,240,1474560,0.007298979602637701,0.2,0.0351615,0.9645012617111206,-5.9711864938338595,3.574265956878662,10.575326219201088,956,0.3667805989583333,0.00025
8919,130.23297012999998,166,1462.45,241,1480704,0.00843723585664217,0.2,0.031023437,0.9728810787200928,-6.063078964749972,4.243721008300781,10.107381085554758,960,0.4099527994791667,0.00025
8956,129.69626515,166,1476.39,242,1486848,0.006240710060713657,0.2,0.03532751,0.9677359461784363,-6.248561431964238,5.9882493019104,9.877424086133638,964,0.3656819661458333,0.00025
8991,127.42848512999997,166,1479.66,243,1492992,0.023728130336773273,0.2,0.086389415,0.9798098206520081,-6.274616698424022,2.6668701171875,6.5227683285872144,968,0.4900716145833333,0.00025
9022,112.16148511000002,166,1500.16,244,1499136,0.005027786644253259,0.2,0.030272687,0.980263888835907,-6.226764207084973,4.158590316772461,8.409693385163942,972,0.3815511067708333,0.00025
9063,102.43105502,166,1521.63,245,1505280,0.01814869713659088,0.2,0.049703192,0.9498484134674072,-6.152535970012347,2.741102457046509,8.5939239213864,976,0.4346516927083333,0.00025
9111,98.58856004,165,1552.46,246,1511424,0.00913098143064417,0.2,0.028189749,0.9726831912994385,-6.30419743557771,2.611576557159424,9.492582450310389,980,0.4221598307291667,0.00025
9158,85.61569002999998,165,1561.43,247,1517568,0.008371317550578775,0.2,0.036887705,0.9776567816734314,-6.163662741581599,2.780900239944458,7.808738360802333,984,0.3915201822916667,0.00025
9193,78.97309496,165,1574.92,248,1523712,0.01446981510768334,0.2,0.03996509,0.948451817035675,-6.118914783000946,4.057604789733887,9.501591016848883,988,0.3961588541666667,0.00025
9227,72.42201000000001,165,1581.19,249,1529856,0.011319389540100625,0.2,0.030734578,0.9717103838920593,-6.023962577184041,4.576526165008545,9.925788258512815,992,0.3792724609375,0.00025
9260,74.05448502,165,1589.27,250,1536000,0.018632797820221942,0.2,0.03334509,0.9767508506774902,-5.995677083730698,2.3708887100219727,7.930951868494351,996,0.4522705078125,0.00025
9292,86.97537003999997,165,1587.59,251,1542144,0.015416546744139245,0.2,0.076579355,0.9852155447006226,-6.002105901638667,2.113757848739624,5.48272239168485,1000,0.4630940755208333,0.00025
9324,80.56188502,166,1592.2,252,1548288,0.014566187640108788,0.2,0.032159124,0.9710145592689514,-5.701464727520943,2.7313778400421143,7.100074951847394,1004,0.4466959635416667,0.00025
9365,82.93378998000001,165,1583.22,253,1554432,0.02247966328286566,0.2,0.032472864,0.9481216073036194,-5.54180125395457,3.2208852767944336,11.622939040263494,1008,0.4376627604166667,0.00025
9399,76.47873501999999,166,1589.07,254,1560576,0.018658693360824447,0.2,0.0450062,0.9390071034431458,-5.4868936240673065,3.5013158321380615,13.253026748696962,1012,0.36669921875,0.00025
9440,85.10043010999999,165,1588.95,255,1566720,0.012569493813013347,0.2,0.0678456,0.9729076027870178,-5.5352877626816435,2.1642088890075684,6.5799548253417015,1016,0.4514567057291667,0.00025
9473,85.11487514000001,166,1584.65,256,1572864,0.0035349025420146063,0.2,0.025697365,0.9863554239273071,-5.439705749352773,1.7500860691070557,5.088662671546142,1020,0.3800048828125,0.00025
9507,88.24695511999998,166,1575.06,257,1579008,0.010272829698806163,0.2,0.031222897,0.974550187587738,-5.490078533689181,1.7234039306640625,6.366483256220818,1024,0.3766682942708333,0.00025
9540,89.97884517,166,1569.81,258,1585152,0.00658993273342882,0.2,0.03448468,0.9697526693344116,-5.56866488357385,4.75325870513916,10.997169742981592,1028,0.4171549479166667,0.00025
9573,101.72856515999997,166,1542.62,259,1591296,0.01023646423224515,0.2,0.034259584,0.970510721206665,-5.6634658227364225,3.04660701751709,8.748010938366255,1032,0.399169921875,0.00025
9604,116.70646019,166,1487.87,260,1597440,0.013046978430793388,0.2,0.04706387,0.9636213183403015,-5.617491374413173,5.7163896560668945,13.283419266343117,1036,0.400146484375,0.00025
9641,122.90235512999999,166,1416.67,261,1603584,0.010152725105096275,0.2,0.040050913,0.9619712233543396,-5.648031671841939,5.941624164581299,15.118848214546839,1040,0.3855387369791667,0.00025
9744,126.05392509,165,1360.89,262,1609728,0.008173451244753474,0.2,0.023823692,0.9623876214027405,-5.684146225452423,4.488284111022949,11.371190448602041,1044,0.3557942708333333,0.00025
9862,129.61188511,163,1321.72,263,1615872,0.012752380076562986,0.2,0.043287545,0.9687286615371704,-5.773151238759358,2.8598546981811523,10.965378522872925,1048,0.41455078125,0.00025
10008,136.66925007999998,162,1292.81,264,1622016,0.013029074360626206,0.2,0.043835353,0.9543813467025757,-5.863614330689113,4.77269172668457,12.443629090984663,1052,0.4283447265625,0.00025
10122,138.12717504,160,1303.07,265,1628160,0.009478647082384365,0.2,0.03641511,0.9632643461227417,-5.819859946767489,5.129386901855469,14.650830239057541,1056,0.4090983072916667,0.00025
10234,136.26610506,159,1346.39,266,1634304,0.011518254046677612,0.2,0.03126246,0.9699153304100037,-5.8503271490335464,4.776355743408203,11.707416827479998,1060,0.3697102864583333,0.00025
10282,135.01676512999998,159,1372.4,267,1640448,0.00738299336808268,0.2,0.03168827,0.9743780493736267,-5.873086596528689,3.542090654373169,10.097207407156626,1064,0.3619791666666667,0.00025
10318,129.04654514,159,1424.17,268,1646592,0.011895750348533815,0.2,0.059109207,0.9791315197944641,-5.883451670408249,3.318618059158325,7.419430881738663,1068,0.3957112630208333,0.00025
10353,120.73248005,159,1468.32,269,1652736,0.013020225310659347,0.2,0.051251244,0.98251873254776,-5.980865180492401,2.3414041996002197,6.75982142239809,1072,0.4753824869791667,0.00025
10388,115.45875007000001,159,1504.22,270,1658880,0.012326531917400038,0.2,0.031081393,0.9822087287902832,-5.988561337192853,2.301969289779663,6.6184510588645935,1076,0.4241129557291667,0.00025
10422,111.27465512000002,159,1531.96,271,1665024,0.024218230037755955,0.2,0.084242724,0.9865016341209412,-5.839552521705627,1.8612663745880127,4.292467566827933,1080,0.4879964192708333,0.00025
10455,109.06567013,159,1547.32,272,1671168,0.0078020886770294355,0.2,0.038922902,0.989355206489563,-5.72130423784256,1.2298904657363892,4.036139699319999,1084,0.3604736328125,0.00025
10493,110.21685009000002,159,1550.22,273,1677312,0.005664223775966093,0.2,0.042140733,0.962812602519989,-5.631869599223137,3.4656617641448975,8.817243600885073,1088,0.4222412109375,0.00025
10526,110.02436508999999,159,1555.97,274,1683456,0.006995882860792335,0.2,0.035245284,0.9830195903778076,-5.751277570923169,1.8760639429092407,6.054650825758775,1092,0.3677164713541667,0.00025
10558,118.44489511,160,1510.35,275,1689600,0.009380592290350856,0.2,0.028255925,0.9768798351287842,-5.612836385766665,3.191948413848877,7.782018726070722,1096,0.3650309244791667,0.00025
10599,125.13036502999998,159,1452.19,276,1695744,0.010493598941441936,0.2,0.029955303,0.9717788100242615,-5.629709288477898,2.8951752185821533,9.903522779544195,1100,0.3634033203125,0.00025
10630,124.74903011999999,160,1457.41,277,1701888,0.006936167000579492,0.2,0.04218929,0.9632560014724731,-5.590796848138173,4.659614562988281,13.472152595718702,1104,0.400390625,0.00025
10664,122.46593003999999,160,1478.17,278,1708032,0.012857000809162855,0.2,0.027464584,0.984916627407074,-5.736859281857808,2.4017515182495117,5.41836350907882,1108,0.3887939453125,0.00025
10711,120.3570451,160,1483.26,279,1714176,0.015637053215565782,0.2,0.040346477,0.9708995819091797,-5.810455933213234,1.9869762659072876,7.247232809662819,1112,0.4665934244791667,0.00025
10766,118.62741505999999,159,1486.69,280,1720320,0.014376399568088042,0.2,0.033226017,0.9811475276947021,-5.81598757704099,2.8714542388916016,6.834570144613584,1116,0.4200032552083333,0.00025
10803,119.24856005,159,1507.84,281,1726464,0.011076355391802887,0.2,0.0338666,0.9880285859107971,-6.040374333659808,1.7524936199188232,4.371042529741923,1120,0.4008382161458333,0.00025
10843,113.09346004,159,1558.6,282,1732608,0.008343316956597846,0.2,0.03916814,0.9838752150535583,-6.081029926737149,2.2534005641937256,5.90351977199316,1124,0.412353515625,0.00025
10882,108.18377505999999,159,1574.53,283,1738752,0.026511160387599375,0.2,0.050792664,0.9758222699165344,-5.9055552532275515,2.2110753059387207,5.859975626071294,1128,0.4795328776041667,0.00025
10920,104.32161005,159,1581.8,284,1744896,0.00815330799863053,0.2,0.04451731,0.9872108101844788,-5.965737442175548,1.770526647567749,6.0087353984514875,1132,0.4248046875,0.00025
10967,104.70134012999999,159,1586.74,285,1751040,0.015714957956030656,0.2,0.056633245,0.9857781529426575,-6.128291681408882,1.1916006803512573,3.9271107216676078,1136,0.448974609375,0.00025
11006,104.93173507000002,159,1590.31,286,1757184,0.019256030759909965,0.2,0.03462286,0.9915409684181213,-6.117090970277786,1.9654213190078735,3.581632030506929,1140,0.4847005208333333,0.00025
11052,107.69711513,159,1572.25,287,1763328,0.01843062853246617,0.2,0.059018403,0.9903193712234497,-6.154896438121796,1.3340355157852173,3.519601879020532,1144,0.4693196614583333,0.00025
11092,106.08518523000001,159,1571.82,288,1769472,0.012370887947326992,0.2,0.06988227,0.9824569821357727,-6.0104910582304,2.004037857055664,5.275845254460971,1148,0.4113362630208333,0.00025
11125,105.35014521000001,159,1571.24,289,1775616,0.021124548467923887,0.2,0.06030926,0.9693472981452942,-6.014331658681233,2.259833335876465,7.134598729511102,1152,0.4473876953125,0.00025
11162,107.05705014000002,159,1561.61,290,1781760,0.013032371702138335,0.2,0.052834272,0.9670669436454773,-6.087333932518959,2.801870584487915,9.246077378590902,1156,0.399169921875,0.00025
