#{"t_start": 1755537019.7039037, "env_id": "None"}
r,l,t
-246.02,1622,12.144525
-273.994,1622,18.360286
-195.086,1622,36.498677
-139.252,1622,52.021288
-170.962,1622,69.929119
-145.164,1622,88.938947
-165.756,1622,100.416611
-122.66,1622,120.145628
-84.52,1622,130.903767
-72.89,1622,146.563491
-435.123,1622,165.907561
-72.227,1622,178.619007
-647.242501,1622,200.162448
-1245.166,1622,210.643889
-1304.116499,1622,221.22014
-1140.223001,1622,238.175481
-869.046001,1622,251.393308
-1250.913001,1622,269.544258
-1226.836501,1622,280.552427
-1203.191501,1622,291.475953
-104.271001,583,303.266228
-877.723,1622,317.070605
-1134.441,1622,331.567237
-21.436,1622,355.540398
-1018.469501,1622,369.629895
-1248.930501,1622,392.130652
-6.716,1622,401.736361
-9.729,1622,412.135003
-59.409001,1622,431.157546
-467.704,1622,441.754568
-1222.525501,1622,457.452988
-21.832,1622,467.186054
57.9555,1622,477.936062
-19.198001,1622,498.09757
-18.766,1622,509.814321
-703.955501,1622,528.478828
-36.562,1622,539.242826
-30.505,1622,553.818053
3.814001,1622,572.455079
136.595998,1215,581.926381
-1228.505001,1622,594.400058
-41.443,1622,613.121189
-1237.0005,1622,623.673573
17.673501,710,627.801022
-24.477,1622,645.192992
-13.003999,1622,654.27679
-23.546,1622,671.370232
-10.586,1622,681.932798
-107.1355,1622,697.714274
-34.515,1622,719.009141
-59.029,1622,730.495791
-28.242,1622,746.445469
53.893501,686,750.082738
-104.986501,1018,757.027553
-1224.263501,1622,767.574963
-989.779499,1622,790.532189
127.481999,740,796.40637
-532.828,1622,807.553362
-340.745,1622,822.085581
28.647001,1133,831.59534
142.086999,1234,840.889929
-760.3615,1622,858.263443
-2.417999,1622,867.051927
141.280001,587,870.227963
-13.169,582,873.166422
47.551501,1430,890.400273
-166.3425,1271,902.767991
-1012.189001,1622,914.316407
123.388999,1308,929.442997
-32.818999,1622,941.328125
-18.913,1622,959.848405
-1205.288501,1622,972.716508
-36.824,1622,987.910439
-747.745,1622,1005.473619
-689.85,1622,1017.831226
-1077.4235,1622,1036.925329
-641.716001,1622,1047.043043
60.145999,965,1052.893829
-998.154001,1622,1068.153165
-33.16,1622,1078.302196
-35.466,1622,1089.369536
4.060999,1622,1107.40333
-29.188,1622,1119.124661
24.841001,1552,1136.414214
123.724,1464,1144.282647
-60.234,1622,1153.902656
109.873,1488,1169.52543
-8.765,1622,1179.837904
-5.1075,1006,1186.243402
0.715,1622,1204.347987
-34.979999,1622,1217.092628
-9.204,1622,1234.182019
-1.208,1622,1249.328996
67.511501,948,1255.005131
3.155,1622,1272.942629
12.841999,1622,1284.119123
6.923001,1622,1295.701024
19.301,1622,1312.492323
135.200001,689,1317.779711
31.433001,1622,1338.807806
-61.310999,1622,1371.863583
-34.602,1622,1395.839116
138.235499,1316,1421.831433
85.365,1622,1439.520909
-38.101,1622,1449.952932
76.183999,1622,1467.687207
114.252999,1003,1473.50252
-803.640501,1622,1483.577436
137.932999,853,1487.750086
-1054.027501,1622,1506.074683
143.74,578,1510.593775
106.49,507,1513.936584
79.3805,491,1517.742542
137.465001,1349,1534.687905
120.856501,1600,1546.26602
127.893001,1500,1556.053534
-0.989,1622,1573.740004
57.515,1257,1581.515424
81.050001,1622,1590.567168
136.707501,808,1601.524256
61.812499,1622,1612.633798
4.627,1622,1622.427689
136.411,1257,1636.538803
42.826001,1622,1650.694793
118.094,803,1656.650854
105.026,1468,1673.466475
138.870501,1085,1680.593632
141.026001,560,1684.005589
139.635999,473,1686.634228
96.334999,1219,1695.359735
-64.935,1622,1713.143906
-75.879,1622,1723.148715
-56.068,1622,1740.356604
5.713,1622,1751.702139
109.165499,1440,1761.20174
-2.867,1622,1781.780953
139.584999,841,1787.83919
139.756999,730,1793.722623
139.791,797,1798.976393
141.337999,1029,1814.138268
128.5315,606,1820.778183
138.69,596,1825.582536
29.661001,1622,1841.176558
12.739499,1622,1862.022442
-62.557999,1622,1871.326332
59.038999,1622,1880.19173
133.960498,1444,1895.578881
135.6775,646,1902.449055
118.427001,1347,1914.188323
93.522501,1622,1932.049607
3.0345,1622,1941.269667
61.135,1622,1957.994518
127.903,1085,1964.701347
-34.58,541,1967.924187
138.482,767,1972.157302
37.484001,1622,1986.676729
139.179,979,1993.161689
137.564,1042,2000.615727
133.959499,1095,2007.784493
51.571001,1622,2024.989463
81.3345,1622,2035.080625
141.193501,928,2042.142919
125.296001,1121,2056.233833
126.332999,1159,2063.216698
-14.773,1622,2073.792506
-34.612,1622,2088.972344
3.5155,1622,2098.922492
142.622001,547,2102.810425
71.891,1622,2122.120483
135.883,1381,2130.858126
139.894001,696,2135.430652
138.387999,1183,2143.364973
140.894,779,2155.67613
-17.313,1622,2167.846937
-46.982,1622,2178.23477
-35.846,1622,2193.616342
142.030001,674,2197.905412
47.071999,1622,2208.188432
139.8655,1002,2221.110616
140.106498,640,2225.257497
134.510498,816,2232.066212
-1150.715001,1622,2242.927099
141.335001,1025,2256.036077
133.702501,1394,2265.53042
139.671001,1581,2276.359831
140.372001,679,2281.890884
68.59,1622,2299.37328
140.4385,990,2306.954457
141.763999,731,2313.995277
63.304499,1622,2334.296684
141.766001,575,2336.740168
141.9465,676,2340.541857
139.667,598,2344.013069
-20.113,1622,2361.279528
113.348999,1622,2369.300452
142.045999,667,2372.896974
140.3175,590,2375.590513
134.562001,904,2379.953336
141.410499,635,2390.187053
134.697,994,2395.134058
59.827001,1622,2404.354621
142.122002,645,2408.56313
142.322999,919,2420.021514
90.629001,1622,2431.691808
139.703999,750,2436.850816
140.679,874,2442.622982
142.754001,941,2456.701766
141.108,801,2461.851305
110.014501,1622,2471.387678
31.435,1622,2490.143312
87.6185,1496,2498.33271
12.68,1622,2507.257115
142.123001,688,2518.889565
140.573999,896,2524.074383
141.622001,573,2527.531928
141.8635,743,2533.495651
142.619001,664,2538.420336
-4.675,1622,2557.755164
35.563,1622,2569.000672
27.082001,1622,2579.899812
138.6735,1426,2596.616084
52.916001,1622,2606.173608
138.318001,997,2612.979908
-10.086,1622,2630.516322
141.199999,638,2634.363256
-24.61,1622,2645.544461
48.386,1622,2661.049869
77.555501,1622,2670.655054
-143.5355,1622,2687.670712
-269.808499,1622,2700.347445
100.931,1449,2711.271504
140.743,601,2715.809299
141.353002,655,2726.234493
128.881999,1610,2736.315337
87.567,1420,2745.05346
134.831001,1541,2761.32922
36.272,1622,2771.238742
-13.207999,1622,2787.384192
115.619999,1468,2796.141465
-19.627,1622,2804.952056
86.796,1622,2821.676306
5.960501,1622,2832.113988
140.871001,663,2835.341248
141.186,675,2840.060694
141.203001,684,2850.165157
140.310001,512,2852.937095
142.171499,695,2857.071735
142.345499,710,2861.425836
140.538499,563,2864.661388
137.6055,604,2868.157901
143.1885,649,2872.755896
140.8575,688,2883.107259
139.573001,775,2888.684572
96.377999,1622,2899.216264
-9.631999,1622,2918.471109
-2.893,1622,2930.165541
118.768,1622,2942.066972
132.789,1332,2957.33148
48.272501,1622,2968.253974
140.204,1178,2977.772072
-92.024,1622,2995.914723
14.108,1622,3005.426836
5.174001,1622,3022.361624
-16.678,1622,3031.42391
-41.226,1622,3042.986359
33.381,1622,3059.471474
49.191,1622,3071.857151
141.961999,662,3075.637143
136.9535,895,3087.677328
61.909,1622,3094.958035
130.158999,1074,3101.373221
103.693,1620,3116.709767
121.144,1622,3126.335753
2.556,1622,3135.376721
141.107001,1057,3147.839367
140.087001,960,3153.083491
-22.8935,1621,3160.794617
140.3485,860,3171.274458
-0.8,1622,3179.404637
129.388999,1146,3187.190905
141.104001,604,3190.455801
140.851001,751,3203.353865
129.269999,1594,3211.74857
83.675999,1278,3221.288507
35.518001,1622,3239.177452
95.1045,1622,3248.705049
141.21,665,3253.457002
143.017,627,3255.750022
70.008,1601,3274.944582
142.164999,1302,3284.492647
137.126,1521,3297.152268
142.122999,1167,3310.973685
97.5045,1622,3318.53432
21.072501,1620,3334.413151
140.1915,832,3340.755581
66.560501,1622,3352.612414
136.6925,1166,3360.809087
-1274.656,1622,3376.423532
144.2635,772,3381.294034
139.430998,861,3385.804699
143.448501,771,3390.711302
142.541999,569,3400.178438
11.118,1622,3412.302571
-8.088001,1622,3422.747588
138.6195,1262,3437.589389
142.928001,1213,3447.305851
141.433499,1004,3454.307154
142.834,1079,3460.726171
-314.015,1622,3477.766642
140.775499,870,3483.397566
143.629001,793,3488.247767
140.617,1023,3495.47018
-1.934999,1622,3514.823686
109.742499,1622,3525.260604
133.722,837,3531.236345
143.780499,937,3544.822353
95.584499,1622,3558.695532
141.331,1220,3568.251964
107.6965,1622,3585.71778
143.188,701,3589.419518
103.2475,1622,3598.783099
-1531.894001,1622,3616.056444
124.269501,1584,3624.636533
67.718998,1622,3641.809452
137.148501,1325,3649.623113
103.5515,1622,3659.608597
143.115,568,3663.361443
142.763,751,3675.747667
38.065001,1622,3687.460631
128.885,1571,3699.007713
142.909,1095,3713.499918
131.354498,1597,3727.709077
141.4685,915,3732.977909
142.685,641,3736.916932
72.905001,1622,3754.418618
143.0195,1142,3760.812153
140.948,574,3764.670977
120.577,1613,3785.234693
27.862001,1622,3796.685335
141.5085,934,3803.769128
137.3455,990,3818.775004
108.8175,1622,3830.027494
-27.673,1622,3840.40848
64.628,1622,3858.609301
107.8405,1622,3870.433706
-139.614,1622,3881.024681
22.240999,1622,3898.110136
0.338,1622,3909.758936
106.881,1452,3925.737379
142.703,583,3929.405645
91.901001,1565,3941.940836
61.298,1622,3959.231421
27.704,1622,3971.679794
-17.818,1622,3982.807497
133.053499,1375,3998.744409
79.828,1622,4008.063898
124.4435,1286,4017.361864
141.2525,909,4029.744796
139.623499,649,4033.233184
141.134,631,4036.614829
103.83,1457,4049.552019
-1113.997,1622,4069.729841
141.986,554,4074.266608
142.6105,547,4078.890103
141.469999,538,4082.842589
141.976002,683,4087.241992
141.584,705,4091.873398
141.095001,722,4103.225308
142.089,778,4108.043622
141.100001,1147,4115.958386
142.470001,579,4119.700752
133.788001,951,4126.154633
131.579,1416,4146.741652
130.947,1609,4159.00754
142.554,757,4163.998892
134.3295,1302,4178.662096
120.852,1563,4187.777302
135.374,1197,4194.289742
130.171,1543,4212.130367
67.407,1622,4222.863191
140.01,1066,4230.534804
122.577001,1468,4247.599826
142.3255,650,4252.884779
141.213501,732,4258.171464
137.434501,709,4262.840637
57.423001,1622,4279.431362
7.196,1622,4288.796382
94.857501,1622,4301.893596
105.471,1622,4317.665849
16.015,1622,4332.28021
