#{"t_start": 1755537019.7039032, "env_id": "None"}
r,l,t
-312.055,1622,12.141882
-247.727,1622,18.356652
-348.849,1622,36.498218
-189.123,1622,52.016988
-198.98,1622,69.925558
-169.312,1622,88.935122
-123.193,1622,100.416553
-122.464,1622,120.146765
-86.814,1622,130.899651
-76.908,1622,146.559458
-584.686,1622,165.907471
-50.175,1622,178.618701
-307.935499,1622,200.158385
-1171.855001,1622,210.643673
-1242.826499,1622,221.220107
-867.427501,1622,238.175591
-1036.151999,1622,251.392778
-1225.019001,1622,269.542836
-1149.520002,1622,280.548445
-1207.206501,1622,291.475702
-1157.163001,1622,311.153731
8.688,1622,325.738985
-962.0225,1622,348.101979
-626.67,1622,365.18097
-11.636,1622,379.567016
-1167.269002,1622,397.961853
-1212.665001,1622,408.561094
-1096.038501,1622,427.430989
-56.626,1622,437.785984
-31.205,1622,446.848343
-411.527,1622,464.136837
-109.3525,1622,473.738149
-35.526,1622,494.015787
-1081.214,1622,505.939045
-40.159,1622,516.437491
-34.678,1622,535.446204
-15.685,1622,547.888088
-18.314,1622,567.779353
-20.139,1622,579.834982
-60.621,1001,588.301568
-1256.292001,1622,607.841894
-1.369,1622,618.317267
-155.608004,1080,625.291811
-1274.551001,1622,642.614749
5.257,813,647.122027
-76.638,1622,656.635579
-126.4025,1622,674.048377
-25.017,1622,685.75902
-69.07,1622,701.108931
-28.275,1622,722.235983
-17.76,1622,732.907534
-48.739,1622,748.377071
9.526499,750,753.04631
-29.35,1622,762.4733
-459.396,1622,784.138329
-29.91,1622,798.721246
-45.767,1622,809.138793
-1267.388,1622,823.942337
-54.373,839,831.727284
14.098,1622,843.53172
-151.9535,798,855.576186
105.716001,835,860.208906
-290.3275,1622,869.347489
-1132.135001,1622,885.334908
-46.325,1381,899.123063
-29.566,1622,911.333034
-25.898,1622,928.40651
41.783001,819,934.929642
-17.156,1622,946.260813
35.132999,928,959.825704
-1191.323,1622,972.690192
-929.384002,1622,987.815773
136.535001,947,1001.096841
141.6345,837,1006.580632
-721.812999,1622,1019.256945
-1066.252001,1622,1037.863118
128.765999,886,1043.275151
-740.703501,1622,1053.136356
143.921999,707,1056.658648
-32.289,1622,1073.418813
-29.529,1622,1082.830781
-53.178,1622,1102.086862
80.459501,642,1105.978587
-30.793,1622,1117.916356
-803.723501,1622,1128.741949
139.875001,1016,1140.960327
138.052999,810,1145.567815
-41.761,1622,1155.398708
-58.553,1622,1172.340899
5.591001,1622,1182.321893
-754.565,1622,1199.481457
3.289,1622,1211.902143
140.773,770,1217.99281
142.4125,1170,1231.678052
-900.0155,1622,1247.679125
-22.914,1622,1257.817558
-1012.778,1622,1275.52085
71.149,687,1279.999461
143.384,695,1285.173338
-12.534,1622,1296.887502
131.685,591,1301.087891
7.62,1622,1322.046538
-483.954501,1622,1345.693286
102.7485,1391,1370.516952
74.739,1602,1387.272237
