#{"t_start": 1755537019.703903, "env_id": "None"}
r,l,t
-278.725,1622,12.144633
-285.685,1622,18.360551
-241.269,1622,36.497661
-257.113,1622,52.020797
-185.078,1622,69.929267
-159.303,1622,88.938654
-141.821,1622,100.416803
-151.782,1622,120.146772
-53.088,1622,130.903469
-71.249,1622,146.563348
-40.904,1622,165.904018
-63.192,1622,178.618607
-37.735,1622,200.163325
-1057.72,1622,210.643677
-1048.898,1622,221.220133
-1190.035501,1622,238.175452
-1138.716501,1622,251.394016
-1139.951499,1622,269.544225
-1143.574,1622,280.552741
-1170.5225,1622,291.475802
-38.599,1622,311.14993
-1151.548001,1622,325.739045
-38.679,1622,348.104682
-1011.582001,1622,365.180556
-891.134502,1622,379.562845
-1041.6935,1622,397.962079
-26.054,1622,408.560388
-884.362501,1622,427.434384
-42.889,1622,437.788486
-36.432,1622,446.848327
-231.442,1502,463.171081
-209.674,1622,473.105793
-1106.1,1622,493.086849
-31.178,1622,504.938907
-1107.7625,1622,515.647458
-1011.593,1622,534.785546
-808.4,1622,547.003881
116.078499,1127,556.621876
-131.822999,1097,571.666707
-211.169001,799,577.677258
-67.6055,789,584.12219
-45.279,1622,597.110434
-32.74,1622,615.001094
-730.579001,1622,625.265285
-809.051,1622,642.557395
-918.1545,1622,651.513636
-1020.731001,1622,661.948866
-66.284999,759,673.699769
123.732001,1241,681.603066
-879.659,1558,696.442509
-25.217999,1622,718.337386
-41.99,1622,729.696289
7.527999,1622,745.903331
137.873999,1067,751.648604
-787.696999,1622,761.489239
-1317.777001,1622,781.832235
-30.706,1622,797.322399
-23.324,1622,808.321693
-70.604001,1622,822.810282
-11.927,1622,835.68134
-124.445001,829,842.197171
-29.104,1622,859.18929
-9.442,1622,867.976238
18.119,1622,884.000556
-90.235,939,891.746831
-40.054501,1255,903.910469
-25.432,1622,915.381838
-35.713,1622,933.501208
-43.787,1622,944.399652
102.374,1622,963.450756
-837.023002,1622,977.184335
52.17,1622,991.358517
7.043001,1622,1008.60447
14.535501,920,1015.625043
111.216501,690,1021.748931
-775.6495,1622,1039.736498
8.735001,1622,1049.85002
-9.15,1622,1058.455837
-31.351,1622,1075.148968
-1002.712502,1622,1084.987755
-527.999001,1622,1104.261702
7.597,1622,1115.763557
0.51,1622,1126.89013
-57.395,1622,1142.830027
-36.374,1622,1151.86005
-25.615,1622,1168.273
-10.297501,1516,1178.254272
81.805,935,1184.131186
-17.446999,1622,1202.223883
1.231,1622,1214.522443
19.530999,798,1220.597714
50.386,1622,1243.038631
110.0165,1103,1249.166628
-48.045499,1397,1258.054964
74.229499,1622,1275.861489
-517.161,1622,1287.516682
140.895001,990,1294.179366
-122.5595,756,1299.88255
146.249,543,1309.255781
87.269001,699,1313.500604
133.425999,1289,1326.677474
0.27,1622,1351.604236
142.7375,948,1372.253409
12.672,729,1383.080936
-3.512999,1622,1409.540969
16.839,1622,1436.222469
16.329001,1622,1446.515327
-29.634,1622,1457.218958
121.366,928,1470.209655
35.807999,1622,1480.245884
134.273,581,1483.57244
57.662,653,1486.664328
124.6,779,1498.190351
135.490999,728,1503.515702
14.282,1622,1515.412986
86.227999,1383,1525.519116
83.116499,680,1537.350377
66.836499,1367,1547.388744
137.6115,1094,1554.779918
-22.529,1622,1572.232768
14.413499,1622,1582.754238
-18.289999,1044,1587.91455
-752.585001,1622,1604.557558
97.142998,876,1610.546306
132.902001,1114,1616.866081
8.669,1131,1623.793616
132.905001,1127,1638.007489
136.7535,1270,1648.864668
35.013001,1622,1660.924555
-1.3085,1622,1678.112729
-20.4455,1622,1688.126271
138.745999,1232,1704.156391
-45.359,1622,1715.042653
-36.871,1622,1725.319471
-95.095999,1622,1742.124459
39.758001,1622,1753.329232
31.064001,1622,1764.614343
40.3815,1622,1784.868183
130.969,1237,1794.598963
119.369502,1388,1812.150937
31.393501,1622,1826.394649
-0.682499,1622,1841.610144
46.922,1622,1862.757736
-24.576,1622,1871.99995
130.637501,1230,1878.385546
129.831001,1183,1891.436328
138.356002,1046,1900.377645
57.907999,1622,1915.269629
97.0705,1622,1932.79823
133.861999,684,1936.47719
138.963501,791,1941.169749
0.2355,1622,1957.94381
139.0355,811,1962.843314
25.286,1622,1972.22014
138.413999,1027,1977.845054
30.850501,1622,1993.555691
-15.025,1622,2004.887976
136.072001,650,2009.139564
75.400999,1622,2026.171593
140.221998,607,2030.107447
141.083,893,2035.555854
107.649,1622,2047.163199
-37.134,1622,2063.981153
40.458999,1622,2074.415342
-24.244,1622,2089.572303
73.792501,1622,2100.092327
6.049,1622,2111.87841
29.936,1622,2129.472827
122.583,1205,2137.664676
48.3925,1622,2155.617249
-35.617,1622,2167.703747
140.370001,797,2173.633133
140.761999,884,2178.528278
91.2005,1622,2193.806189
112.813002,1489,2203.072207
-45.153,1622,2220.350231
142.265,914,2226.556199
140.917999,1182,2235.524865
142.191,1178,2243.396456
140.169,645,2247.615093
136.251,812,2259.333405
127.3925,1358,2268.498617
140.7635,1119,2276.322383
138.186001,697,2281.91645
44.298001,1622,2299.399947
54.200001,1622,2313.430484
142.224,739,2320.290639
55.357999,1622,2336.981307
139.373,648,2340.776593
-9.833,1622,2350.828598
-9.272,1622,2366.190746
-4.572999,1622,2374.713429
140.925499,1188,2380.275526
135.129998,1159,2393.114687
140.868499,940,2398.584455
72.308001,1622,2407.89148
138.167,983,2419.824816
140.239,779,2424.966934
114.004002,641,2429.622348
17.151999,1622,2441.58916
65.674001,1622,2459.456309
-11.507,1622,2469.316681
118.890501,1622,2487.71804
59.8955,1622,2497.004208
-119.828999,1622,2505.86178
139.019999,1310,2521.319438
76.3275,1519,2530.905985
139.061,1231,2540.701741
131.78,933,2554.505257
50.883,1622,2566.386872
16.1115,1622,2576.21664
85.640001,1622,2594.775845
36.079,1622,2604.721994
138.213501,1120,2612.393077
-121.615,1622,2629.932527
-12.586,1622,2640.50378
128.681001,1527,2656.319804
74.2955,1622,2665.53179
139.6585,642,2669.548752
142.914,710,2673.570189
142.514001,613,2677.603743
133.930501,1066,2692.192061
140.730001,734,2698.096906
141.4425,608,2702.855696
140.3915,580,2706.725395
132.986001,1602,2724.988794
107.480499,1558,2734.645812
66.390001,1580,2744.304186
121.583999,1585,2760.845991
4.656,1622,2770.789828
107.267499,1598,2786.835694
6.6895,1622,2796.405138
136.545,1512,2804.77269
29.685,1622,2821.10448
142.630999,761,2826.69633
142.044999,593,2830.163126
138.776,1532,2838.983141
141.446501,648,2849.066643
140.2525,1195,2855.808612
141.9215,902,2861.525246
137.344001,513,2864.480941
67.628499,1502,2880.637222
136.791999,1564,2890.440924
-3.685,1622,2903.460505
140.132,703,2907.650136
34.518001,1622,2925.289927
6.324,1622,2938.231609
99.1715,1590,2955.002042
58.876,1622,2965.657681
-9.054,1622,2978.428253
94.5055,1622,2996.5211
139.231999,1312,3004.159822
85.7665,1512,3020.582773
139.648,721,3024.420369
70.497501,1622,3033.767914
-10.777,1622,3052.111492
141.5975,791,3057.311789
139.2655,983,3063.03874
6.478,1622,3074.994324
138.030999,1593,3090.170496
81.0695,1618,3098.761936
14.649,1622,3114.003629
-28.220999,1622,3123.232241
20.2085,1622,3132.87821
141.0285,668,3136.310806
142.1055,862,3147.744823
144.782,1156,3154.121515
133.269,1583,3161.382619
140.554,623,3170.729455
142.032499,1091,3176.797129
114.049499,1609,3185.853377
137.583999,1475,3203.21577
30.415999,1622,3211.548913
142.268,1086,3219.827411
79.409,1622,3237.423647
142.856,692,3242.19965
95.172999,1622,3252.668955
-70.486,1622,3269.45305
126.65,1570,3281.142962
2.302,1622,3293.180151
52.8215,1622,3311.131995
-274.603,1622,3318.632382
61.187,1622,3334.754305
140.1355,1142,3343.291368
86.112501,1269,3352.596684
13.487,1622,3369.716424
4.089,1622,3379.491374
144.657,676,3383.372896
61.988501,966,3388.67429
106.240501,1537,3404.519466
123.0405,1408,3415.607639
1.49,1622,3425.545977
143.573501,772,3437.185819
144.217502,805,3444.507939
54.229001,1622,3455.380181
-62.8555,1622,3471.735371
-130.044,1622,3482.333398
45.7715,1541,3492.609284
140.127498,713,3503.663239
98.342,1622,3516.874487
141.843,887,3522.821691
134.526001,1544,3539.687271
96.098001,1622,3552.958744
142.2285,878,3559.812853
77.8355,1622,3579.113183
8.040999,1622,3588.757846
84.7125,1622,3597.833362
84.027501,1622,3615.461667
90.177,1622,3624.065415
134.073001,1217,3630.829212
128.4055,1495,3647.882558
139.225999,1606,3658.07074
141.426999,825,3663.128029
112.2695,1504,3679.753042
36.377501,1622,3692.706077
141.8105,846,3698.657666
126.174001,1269,3714.205569
141.899,689,3719.542137
144.121501,703,3726.79429
137.817001,1370,3735.427958
101.932999,1605,3752.651499
140.6965,939,3758.452374
140.911,623,3762.139943
141.193501,984,3769.559165
100.055002,1202,3786.532088
140.895999,1116,3794.517594
94.648501,1622,3806.859427
39.019001,1622,3823.656193
42.215001,1622,3836.551232
-164.467,1622,3854.479807
