time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/value_loss,train/approx_kl,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/loss,rollout/ep_rew_mean,train/n_updates,train/clip_range,train/clip_fraction,rollout/ep_len_mean,train/entropy_loss
42240,55,151,279,16.52608503235711,0.052551735,0.00025,0.783605694770813,0.01172268346676396,10.621540069580078,-28.81999909000001,162,0.2,0.4266493055555556,1015.36,-7.719382087389628
43008,56,151,284,12.32330541478263,0.0351195,0.00025,0.8040053844451904,0.012681112016758157,4.483173847198486,-28.257999060000003,165,0.2,0.390625,1015.36,-7.58556071917216
43776,57,151,289,29.83346015877194,0.070476726,0.00025,0.7257230281829834,0.02584661776199937,25.366487503051758,-25.127999130000006,168,0.2,0.5099826388888888,1009.72,-7.646817194090949
44544,58,150,295,21.641535258955425,0.06990866,0.00025,0.9002647399902344,0.026467823914976582,7.802285671234131,-37.011999030000005,171,0.2,0.453125,1009.72,-7.605671988593207
45312,59,150,300,23.431285268730587,0.040887557,0.00025,0.8402692675590515,0.016435602725121297,11.618542671203613,-36.07199902,174,0.2,0.3602430555555556,1009.72,-7.605044364929199
46080,60,150,305,18.22118196884791,0.047410175,0.00025,0.6136979460716248,0.032153866551299065,5.5521440505981445,-36.42799902,177,0.2,0.4592013888888889,1009.72,-7.842224286662208
46848,61,151,309,24.923256556193035,0.046928834,0.00025,0.5431785583496094,0.01976863367276059,14.156594276428223,-36.77199902,180,0.2,0.4283854166666667,1009.72,-7.844909369945526
47616,62,151,314,17.120222972499,0.037394796,0.00025,0.7642534971237183,0.006413213624101546,9.957918167114258,-31.921999130000003,183,0.2,0.4088541666666667,1009.72,-7.7471742033958435
48384,63,151,319,16.023136642244125,0.052804172,0.00025,0.8059248924255371,0.014234634465537965,6.96816349029541,-24.029999220000004,186,0.2,0.4431423611111111,1009.72,-7.668470482031505
49152,64,151,324,21.195629636446636,0.035510127,0.00025,0.7898724675178528,0.01475077210408118,11.944204330444336,-12.953999309999999,189,0.2,0.3832465277777778,1009.72,-7.6177816192309065
49920,65,151,329,18.24320242802302,0.04923032,0.00025,0.8777782320976257,0.007027469006263548,9.724467277526855,-17.805999230000005,192,0.2,0.40625,1009.72,-7.556797530916002
50688,66,151,334,17.348330186473,0.036413785,0.00025,0.885172426700592,0.012285310205900006,8.914865493774414,-17.351999220000003,195,0.2,0.3342013888888889,1009.72,-7.581100920836131
51456,67,151,340,35.79166011015574,0.03098473,0.00025,0.8945270776748657,0.011688555590808392,38.57109832763672,-29.56199918,198,0.2,0.3658854166666667,1009.72,-7.460897359583113
52224,68,151,344,33.950608955489265,0.06942635,0.00025,0.9309670329093933,0.036487019103434354,40.78386688232422,-36.50799904000001,201,0.2,0.4275173611111111,1009.72,-7.4383150935173035
52992,69,151,349,34.924837589263916,0.05778135,0.00025,0.9413614273071289,0.029158603412927024,31.24590301513672,-36.54199904000001,204,0.2,0.4522569444444444,1009.72,-7.493746115101708
53760,70,151,354,16.17744192812178,0.04749128,0.00025,0.8870511651039124,0.024919167102780193,8.402140617370605,-36.567999060000005,207,0.2,0.48046875,1009.72,-7.637975719239977
54528,71,151,359,21.271119448873733,0.047073457,0.00025,0.8938140869140625,0.020471515935949154,11.792901039123535,-36.37199905999999,210,0.2,0.4327256944444444,1009.72,-7.7475958069165545
55296,72,151,364,24.967958960268234,0.05949996,0.00025,0.9268285036087036,0.034993937885802656,9.847392082214355,-69.13599895,213,0.2,0.4934895833333333,1009.72,-7.727582196394603
56064,73,151,369,24.96214997768402,0.04381856,0.00025,0.9218133091926575,0.040871138115310006,6.915585517883301,-68.99599895,216,0.2,0.4318576388888889,1009.72,-7.832558314005534
56832,74,151,374,17.19017975860172,0.044135813,0.00025,0.9156405925750732,0.004658223330301957,3.5969386100769043,-68.73599895000001,219,0.2,0.3572048611111111,1009.72,-7.886381374465095
57600,75,151,379,13.632050077120462,0.029005716,0.00025,0.7407358884811401,0.01470212487038225,4.751865386962891,-65.45399895,222,0.2,0.3832465277777778,1009.72,-7.713337143262227
58368,76,151,384,13.280814091364542,0.037675824,0.00025,0.8259094953536987,0.01072285081156426,6.944879055023193,-61.42599897,225,0.2,0.4500868055555556,1009.72,-7.683462613158756
59136,77,151,389,15.905817541811201,0.0322075,0.00025,0.820023775100708,0.016493829277654488,9.251002311706543,-64.92599893,228,0.2,0.390625,1009.72,-7.791078249613444
59904,78,151,394,30.00729889339871,0.030539924,0.00025,0.8062644004821777,0.008015449495158262,15.334446907043457,-60.215998959999986,231,0.2,0.4153645833333333,1009.72,-7.859322236643897
60672,79,151,400,10.524024251434538,0.04750979,0.00025,0.824802815914154,0.009002674953080714,6.048471450805664,-60.49399895999998,234,0.2,0.4114583333333333,1009.72,-7.77612653043535
61440,80,152,404,15.561695681677925,0.039382026,0.00025,0.7673416137695312,0.00788533659134474,5.674715518951416,-60.83999895999998,237,0.2,0.4001736111111111,1009.72,-7.719669858614604
62208,81,152,409,9.293967309925291,0.04677019,0.00025,0.8651299476623535,-0.00010976554929382271,4.123701095581055,-61.01199895999999,240,0.2,0.4240451388888889,1009.72,-7.830221189392938
62976,82,152,414,8.830891152222952,0.02572351,0.00025,0.8011851906776428,0.011263305140245292,4.953630447387695,-61.485998980000005,243,0.2,0.3263888888888889,1009.72,-7.787009053760105
63744,83,151,419,11.565597951412201,0.027477091,0.00025,0.7998796701431274,0.0021112777499688994,8.599478721618652,-61.63599898999999,246,0.2,0.3051215277777778,1009.72,-7.769729892412822
64512,84,151,424,15.77339604165819,0.01785057,0.00025,0.6245197057723999,0.007411638261853821,6.249858379364014,-61.983999000000004,249,0.2,0.2973090277777778,1009.72,-7.824508481555515
65280,85,151,429,11.461023535993364,0.028757602,0.00025,0.8007166385650635,0.007934200189386805,10.745672225952148,-57.48599904,252,0.2,0.3441840277777778,1009.72,-7.8115881946351795
66048,86,152,433,13.171222143703037,0.02240219,0.00025,0.7465770244598389,0.005873322926668657,7.077677249908447,-58.059999000000005,255,0.2,0.3324652777777778,1013.36,-7.691126532024807
66816,87,152,438,18.280490179856617,0.033203933,0.00025,0.858880341053009,0.013761622275018858,12.574609756469727,-71.45599897,258,0.2,0.3563368055555556,1013.36,-7.700960821575588
67584,88,152,443,13.792604717943403,0.04714034,0.00025,0.9069671034812927,0.02355424427272131,10.862884521484375,-71.71599899,261,0.2,0.3736979166666667,1013.36,-7.603985826174418
68352,89,152,449,31.610010067621868,0.030276014,0.00025,0.797610342502594,0.005503127241455432,37.75703811645508,-74.93599893,264,0.2,0.3663194444444444,1008.94,-7.676066173447503
69120,90,152,454,22.90571802192264,0.08120715,0.00025,0.9165439605712891,0.020485936521759465,12.754319190979004,-82.95999898,267,0.2,0.4175347222222222,1014.58,-7.697454783651564
69888,91,152,459,42.989625069830154,0.033891436,0.00025,0.8939245343208313,0.01785802247468382,38.74150466918945,-78.08599909,270,0.2,0.359375,1014.58,-7.7338753011491566
70656,92,152,464,27.768753396140205,0.06253237,0.00025,0.9280219078063965,0.021975646248190768,21.678211212158203,-80.33399908,273,0.2,0.4205729166666667,1014.58,-7.720301694340176
71424,93,152,468,18.51473052634133,0.19272776,0.00025,0.9484753012657166,0.05906909786992603,4.219697952270508,-87.02799908000003,276,0.2,0.4544270833333333,1014.58,-7.675043523311615
72192,94,152,473,15.369650138749016,0.056322988,0.00025,0.7740306258201599,0.05214109257536216,8.788150787353516,-86.10799906,279,0.2,0.4982638888888889,1014.58,-7.718536416689555
72960,95,152,478,19.36549111207326,0.036778707,0.00025,0.8463979959487915,0.005929848489662011,7.250881195068359,-86.00599905000001,282,0.2,0.3663194444444444,1014.58,-7.691522849930657
73728,96,152,483,19.126443876160515,0.087133735,0.00025,0.7982258200645447,0.01755676906840462,11.151267051696777,-86.07599905000001,285,0.2,0.4431423611111111,1014.58,-7.671887324915992
74496,97,152,488,18.037046372890472,0.03774311,0.00025,0.7778478860855103,0.022518760356534686,7.418935775756836,-84.88999909000002,288,0.2,0.4240451388888889,1014.58,-7.6250595980220375
75264,98,152,494,13.299824767642551,0.04052339,0.00025,0.929220974445343,0.016108221581412688,6.745235919952393,-82.18799921,291,0.2,0.4275173611111111,1014.58,-7.717198385132684
76032,99,152,498,17.325895561112297,0.04457362,0.00025,0.9534052014350891,0.011028243358143501,8.831275939941406,-82.46399922,294,0.2,0.4435763888888889,1014.58,-7.666977186997731
76800,100,152,503,14.417936040295494,0.0650362,0.00025,0.9143841862678528,0.0014912375611149603,13.137584686279297,-70.85599927,297,0.2,0.4878472222222222,1014.58,-7.499480783939362
77568,101,152,508,16.958020567893982,0.024477871,0.00025,0.878569483757019,0.006977552082389593,8.351924896240234,-57.71599945999999,300,0.2,0.39453125,1014.58,-7.687187519338396
78336,102,152,513,9.038201921515995,0.03839976,0.00025,0.9094973802566528,0.007332094932078487,5.52618932723999,-57.6999995,303,0.2,0.3611111111111111,1014.58,-7.684102541870541
79104,103,152,518,10.800187240044275,0.034553956,0.00025,0.9319137930870056,0.007936380926467892,5.630947113037109,-58.099999509999996,306,0.2,0.3763020833333333,1014.58,-7.63513622019026
79872,104,152,523,9.042462825775146,0.060878217,0.00025,0.9347811341285706,0.025038369426814217,5.921267032623291,-58.163999520000004,309,0.2,0.4375,1014.58,-7.605449411604139
80640,105,152,527,9.806288159555859,0.027056536,0.00025,0.8996917605400085,0.010497861140821543,5.79101037979126,-35.0959996,312,0.2,0.3459201388888889,1014.58,-7.560158418284522
81408,106,152,532,14.49852744075987,0.033561498,0.00025,0.9375174641609192,0.0031753722901663017,15.377354621887207,-24.959999620000005,315,0.2,0.3402777777777778,1014.58,-7.667825235260858
82176,107,152,537,13.85561595360438,0.036083423,0.00025,0.9350745677947998,0.000653144023898575,8.68396282196045,-27.04799958,318,0.2,0.3567708333333333,1014.58,-7.713644047578176
82944,108,152,542,15.151178850067986,0.054284617,0.00025,0.8550958633422852,0.014117299889524778,4.951021671295166,-26.99999959,321,0.2,0.3650173611111111,1014.58,-7.688887000083923
83712,109,152,548,23.053744196891785,0.02558741,0.00025,0.7260523438453674,0.008917955435915954,15.96932601928711,-26.933999580000005,324,0.2,0.3064236111111111,1014.58,-7.684911694791582
84480,110,152,553,18.693767017788357,0.029862598,0.00025,0.7823820114135742,-0.0006515366258099675,16.03501319885254,-25.359999549999998,327,0.2,0.3441840277777778,1014.58,-7.668230070008172
85248,111,152,558,24.503301739692688,0.053958666,0.00025,0.8463031649589539,0.010654180931548277,6.786971092224121,-28.443999480000002,330,0.2,0.4214409722222222,1014.58,-7.654897001054552
86016,112,152,563,15.396660397450129,0.040328108,0.00025,0.8160762786865234,0.006786422899393883,4.428295612335205,-27.750999420000003,333,0.2,0.3793402777777778,1008.17,-7.608315805594127
86784,113,152,568,18.202477706803215,0.026569389,0.00025,0.8535636067390442,0.0041356872405029005,15.392160415649414,-29.983999389999997,336,0.2,0.3328993055555556,1004.28,-7.689937995539771
87552,114,152,573,22.30842011504703,0.051627547,0.00025,0.8540013432502747,0.013035539679953622,8.07681655883789,-29.661999390000002,339,0.2,0.3663194444444444,1004.28,-7.773858739270104
88320,115,152,577,15.602436363697052,0.048951436,0.00025,0.7418715953826904,0.007694451215987404,6.2826666831970215,-29.621999380000002,342,0.2,0.4665798611111111,1004.28,-7.699255579047733
89088,116,152,582,21.488345682621002,0.037179295,0.00025,0.6336949467658997,0.011077133524749014,15.340901374816895,-30.25399935,345,0.2,0.3897569444444444,1004.28,-7.7312421732478676
89856,117,152,587,16.389464298884075,0.02690473,0.00025,0.8351455330848694,0.008949881717045274,7.2756476402282715,-30.063999350000014,348,0.2,0.2821180555555556,1004.28,-7.7471564875708685
90624,118,152,592,17.380918555789524,0.030129129,0.00025,0.7859053611755371,-0.00023414626614087157,11.69482421875,-30.303999340000004,351,0.2,0.3103298611111111,1004.28,-7.834455841117435
91392,119,152,598,14.57599213388231,0.035974298,0.00025,0.5653331279754639,0.004187128616548661,9.29220199584961,-30.50199939,354,0.2,0.3572048611111111,1004.28,-7.855515009827084
92160,120,152,603,14.717059393723806,0.036376826,0.00025,0.6778503060340881,0.00020415883045643568,9.711864471435547,-18.05799942999999,357,0.2,0.3107638888888889,1004.28,-7.8012020455466375
92928,121,152,607,12.237958772314919,0.019473106,0.00025,0.6779204607009888,0.006078517284347779,8.997346878051758,-17.079999499999996,360,0.2,0.2881944444444444,1008.7,-7.963014271524218
93696,122,152,612,13.30555526415507,0.02607695,0.00025,0.4782593846321106,-0.0037353840501358113,14.695473670959473,-11.177999539999995,363,0.2,0.3394097222222222,1008.7,-7.882302986250983
94464,123,152,617,12.08386915922165,0.018359916,0.00025,0.38956689834594727,-0.004532486523708535,4.173174858093262,-6.959999569999996,366,0.2,0.2426215277777778,1008.7,-7.842355887095134
95232,124,152,622,15.269844227366978,0.028892556,0.00025,0.6511663794517517,-0.0012437273722348942,10.444782257080078,1.9480004300000002,369,0.2,0.3394097222222222,1008.7,-7.750347806347741
96000,125,152,628,11.223510066668192,0.021652572,0.00025,0.6864660978317261,-0.001225275168609288,9.060011863708496,8.478000409999998,372,0.2,0.2786458333333333,1008.7,-7.758747696876526
96768,126,152,633,17.251191079616547,0.033685308,0.00025,0.743195652961731,-0.01008721417747438,11.141249656677246,4.88000048,375,0.2,0.3116319444444444,1008.7,-7.665155960453881
97536,127,152,637,17.12767132785585,0.052778203,0.00025,0.7691697478294373,0.013758834435268201,7.250631332397461,5.008000479999998,378,0.2,0.3650173611111111,1008.7,-7.7971758710013495
98304,128,152,642,19.499810563193428,0.030553654,0.00025,0.8163819313049316,0.016435322435831443,13.337239265441895,4.30000046,381,0.2,0.3598090277777778,1008.7,-7.839022967550489
99072,129,152,647,16.119591931502026,0.04561208,0.00025,0.8983084559440613,0.011561484748704566,12.162031173706055,1.882000489999999,384,0.2,0.3884548611111111,1008.7,-7.763694763183594
99840,130,152,652,25.313609891467625,0.025165683,0.00025,0.7858507037162781,0.00899997582503905,13.489805221557617,0.9400004799999994,387,0.2,0.3376736111111111,1008.7,-7.889172269238366
100608,131,152,658,17.97893828815884,0.024129102,0.00025,0.8025095462799072,-0.002797513850964606,15.438632011413574,2.180000509999999,390,0.2,0.2986111111111111,1008.7,-7.808016094896528
101376,132,152,663,19.877409590615166,0.015800245,0.00025,0.7997593879699707,-0.007334978759495748,16.323219299316406,1.7380004999999992,393,0.2,0.2825520833333333,1008.7,-7.856998854213291
102144,133,152,668,11.129296938578287,0.034727715,0.00025,0.780153751373291,-0.01034663149362637,4.283170700073242,1.868000499999998,396,0.2,0.3138020833333333,1008.7,-7.718656553162469
102912,134,152,673,13.098839541276297,0.028364817,0.00025,0.7715471386909485,-0.002754698973149061,7.284031391143799,0.024000539999998124,399,0.2,0.3120659722222222,1008.7,-7.653190328015222
103680,135,152,678,11.289097607135773,0.03642484,0.00025,0.8789671659469604,-0.0008211986795585188,7.715432167053223,0.12800054999999907,402,0.2,0.32421875,1008.7,-7.790019856558906
104448,136,153,682,14.501861625247532,0.025371432,0.00025,0.7215391397476196,0.010193354385491047,7.345450401306152,-2.4019994100000006,405,0.2,0.3250868055555556,1008.7,-7.8361681832207575
105216,137,153,687,12.8757972518603,0.029445248,0.00025,0.8237024545669556,0.008948392195937535,7.204616546630859,-2.5599994100000014,408,0.2,0.3940972222222222,1008.7,-7.688752637969123
105984,138,153,692,13.378189557128483,0.027549379,0.00025,0.89781254529953,0.01658500949593468,9.171333312988281,-3.9679993500000017,411,0.2,0.3042534722222222,1008.7,-7.684274918503231
106752,139,153,697,18.613765325811173,0.040524438,0.00025,0.8830751180648804,0.017017056790387466,5.906482696533203,-7.59599929,414,0.2,0.3519965277777778,1008.7,-7.721837275558048
107520,140,152,703,12.115579121642643,0.026677633,0.00025,0.8332784175872803,0.014654140382642962,3.7123794555664062,-5.583999319999999,417,0.2,0.2881944444444444,1008.7,-7.707219958305359
108288,141,152,708,19.95080918073654,0.02721613,0.00025,0.504321277141571,0.006313885005915331,14.255447387695312,-5.619999320000001,420,0.2,0.33984375,1008.7,-7.673894087473552
109056,142,152,713,15.718003385596806,0.031624023,0.00025,0.5971320271492004,-0.0022783595421868893,11.77815055847168,-5.6839993300000025,423,0.2,0.3606770833333333,1008.7,-7.568502028783162
109824,143,152,718,19.49329286151462,0.033551585,0.00025,0.8136663436889648,0.005029197381291952,6.670546054840088,-7.807999360000001,426,0.2,0.3211805555555556,1008.7,-7.6704696549309626
110592,144,152,723,17.053804410828484,0.028096588,0.00025,0.8637492060661316,0.011243086049540175,19.666051864624023,-7.317999359999999,429,0.2,0.3450520833333333,1008.7,-7.669067720572154
111360,145,152,728,22.75742617580626,0.0412309,0.00025,0.8391590118408203,0.020574406591347523,4.6655049324035645,-12.931999390000001,432,0.2,0.4288194444444444,1013.5,-7.7152625057432385
112128,146,152,733,21.67349025938246,0.042200953,0.00025,0.9463250041007996,0.012563609349955287,17.535226821899414,-13.2639994,435,0.2,0.3823784722222222,1013.5,-7.749363541603088
112896,147,152,738,18.40981643067466,0.02704331,0.00025,0.9401058554649353,0.011769048378078474,7.460819244384766,-10.1629994,438,0.2,0.30078125,1017.39,-7.690758936935001
113664,148,152,743,15.497901982731289,0.05411446,0.00025,0.6522561311721802,0.018832180901275326,9.867035865783691,-10.042999400000001,441,0.2,0.4466145833333333,1017.39,-7.674229085445404
114432,149,152,748,21.21468092335595,0.033276353,0.00025,0.719688355922699,0.004123741042955468,14.021602630615234,-9.72299942,444,0.2,0.3550347222222222,1017.39,-7.807205253177219
115200,150,152,753,19.98612575398551,0.04562093,0.00025,0.7620235681533813,-0.002995991626650923,17.921390533447266,-10.452999440000001,447,0.2,0.3841145833333333,1017.39,-7.7369190322028265
115968,151,152,758,13.439460827244652,0.023421496,0.00025,0.7629989981651306,0.010657648517129322,9.73265266418457,-11.01499945,450,0.2,0.3255208333333333,1017.39,-7.825931840472752
116736,152,153,762,12.13138806157642,0.047085524,0.00025,0.7558081150054932,0.007963976641702983,6.001253604888916,-10.32699944,453,0.2,0.40625,1017.39,-7.679047359360589
117504,153,153,767,13.719261937671238,0.025875077,0.00025,0.7167588472366333,0.003186076284489698,6.6815667152404785,-9.78899944,456,0.2,0.3125,1017.39,-7.789260890748766
118272,154,153,772,9.390429884195328,0.040684555,0.00025,0.781379759311676,0.0026508003162841,4.141755104064941,-8.84099943,459,0.2,0.3559027777777778,1017.39,-7.674478391806285
119040,155,153,777,13.259696980317434,0.026342532,0.00025,0.7249698638916016,0.012904170383181836,6.700386047363281,-8.074999430000002,462,0.2,0.3411458333333333,1017.39,-7.7220943503909645
119808,156,153,782,15.298567010296715,0.048949867,0.00025,0.55776047706604,0.0064934024186287485,5.870569705963135,-7.65099943,465,0.2,0.4162326388888889,1017.39,-7.6111565762095985
120576,157,153,788,28.361183961232502,0.03668286,0.00025,0.6526162028312683,-0.0010165452646712463,10.231725692749023,-10.120999379999999,468,0.2,0.3389756944444444,1017.39,-7.617965088950263
121344,158,152,793,21.397727648417156,0.033144236,0.00025,0.5478941202163696,-0.003728627388934708,12.325065612792969,-11.056999340000003,471,0.2,0.3463541666666667,1017.39,-7.631802837053935
122112,159,152,798,17.535281234317356,0.03808095,0.00025,0.8310245871543884,0.010900460235360596,3.5999553203582764,-11.36499935,474,0.2,0.3624131944444444,1017.39,-7.654299583699968
122880,160,152,803,12.44449335998959,0.035146262,0.00025,0.7343882322311401,-0.003907851253946622,9.265937805175781,-12.956999330000004,477,0.2,0.4157986111111111,1017.39,-7.621957759062449
123648,161,153,807,17.245231469472248,0.022084793,0.00025,0.8399847745895386,0.009989659664117627,8.520092010498047,-12.946999330000004,480,0.2,0.2907986111111111,1017.39,-7.679834836059147
124416,162,153,812,12.393285956647661,0.03598289,0.00025,0.8635753989219666,0.002158798510208726,7.781874656677246,-9.920999329999999,483,0.2,0.4010416666666667,1017.39,-7.643546170658535
125184,163,153,817,19.856171740425957,0.036361612,0.00025,0.8985108733177185,0.009267750403119458,10.192326545715332,-16.834999380000003,486,0.2,0.3103298611111111,1017.39,-7.803045166863336
125952,164,153,822,16.92111388179991,0.033968795,0.00025,0.919776201248169,0.00034038254266811744,7.953202247619629,-14.942999350000001,489,0.2,0.2960069444444444,1017.39,-7.707910113864475
126720,165,153,827,15.081567578845554,0.029294036,0.00025,0.8018259406089783,0.0013270269199791881,4.096041202545166,-14.568999340000003,492,0.2,0.3328993055555556,1017.39,-7.666287216875288
127488,166,153,832,26.794137809011673,0.03917626,0.00025,0.9262613654136658,0.006860901524002354,19.733905792236328,-31.48099925,495,0.2,0.3532986111111111,1017.39,-7.791445043351915
128256,167,153,837,31.631103535493214,0.0628718,0.00025,0.90582674741745,0.020816591367798135,31.233837127685547,-35.27499922,498,0.2,0.3645833333333333,1017.39,-7.864814672205183
129024,168,153,842,22.392018404271866,0.0545627,0.00025,0.9257327914237976,0.021842449217931263,12.989903450012207,-33.144999260000006,501,0.2,0.4839409722222222,1017.39,-7.7578820255067615
129792,169,153,847,17.26524707343843,0.032273237,0.00025,0.6736289262771606,0.015818008260490995,12.267163276672363,-30.828999300000007,504,0.2,0.3246527777777778,1017.39,-7.744480695989397
130560,170,153,851,11.712705777751076,0.04656707,0.00025,0.7460702657699585,0.00931971741374582,10.274435043334961,-30.24499927999999,507,0.2,0.4292534722222222,1017.39,-7.711979779932234
131328,171,153,856,20.317767176363205,0.024996867,0.00025,0.6393870115280151,0.009001380246546533,11.269214630126953,-28.606999329999997,510,0.2,0.3259548611111111,1017.39,-7.685698946317037
132096,172,153,861,25.673415899276733,0.027557164,0.00025,0.9214411377906799,0.009386273825334178,13.536330223083496,-42.06499957,513,0.2,0.3459201388888889,1017.39,-7.692226588726044
132864,173,153,867,37.96032288339403,0.054314733,0.00025,0.934001624584198,0.029263285389687452,30.90216827392578,-41.76499956999999,516,0.2,0.4197048611111111,1017.39,-7.8229636086357965
133632,174,153,872,18.9818001654413,0.039008837,0.00025,0.8554345965385437,0.008330471257472204,6.797072410583496,-41.38699955999999,519,0.2,0.3550347222222222,1017.39,-7.821621835231781
134400,175,153,877,18.923599806096817,0.028187593,0.00025,0.7188652753829956,-0.00016334821056160663,7.56638240814209,-41.47099957,522,0.2,0.3450520833333333,1017.39,-7.6941541698243885
135168,176,153,882,17.0667847527398,0.053608667,0.00025,0.720757007598877,0.02577582727988354,7.507546424865723,-38.55499955,525,0.2,0.4348958333333333,1017.39,-7.672152684794532
135936,177,153,886,22.531969010829926,0.028414601,0.00025,0.8311981558799744,-5.476868116400308e-05,5.747201919555664,-44.51099958,528,0.2,0.3285590277777778,1017.39,-7.863295919365353
136704,178,153,891,39.66392529010773,0.03230497,0.00025,0.8925409913063049,0.01647835087108736,23.044633865356445,-45.55799961,531,0.2,0.3567708333333333,1019.0,-7.804144574536218
137472,179,153,896,27.879669189453125,0.028214132,0.00025,0.9056957960128784,0.003100632508802745,13.132858276367188,-45.90799962,534,0.2,0.2777777777777778,1019.0,-7.870422263940175
138240,180,153,901,24.69052861796485,0.033036143,0.00025,0.6127882599830627,0.014355349056940112,8.813925743103027,-46.66599964000001,537,0.2,0.31640625,1019.0,-7.721788386503856
139008,181,153,907,20.49291330575943,0.024605116,0.00025,0.8541262149810791,0.007900809416443937,14.830999374389648,-46.48399964000001,540,0.2,0.31640625,1019.0,-7.861018326547411
139776,182,153,912,18.15501750840081,0.04054345,0.00025,0.8307570815086365,0.0009864562372159627,17.708654403686523,-46.27399963,543,0.2,0.3953993055555556,1019.0,-7.7626310388247175
140544,183,153,917,14.685457660092247,0.02348637,0.00025,0.8603543043136597,-0.0067685745242569186,8.276468276977539,-46.32199963000001,546,0.2,0.3012152777777778,1019.0,-7.869500464863247
141312,184,153,921,8.978450338045755,0.05519718,0.00025,0.857513964176178,0.014482518877937563,4.500425338745117,-45.421999610000015,549,0.2,0.4461805555555556,1019.0,-7.6282605859968395
142080,185,153,927,17.8918683330218,0.041108955,0.00025,0.8792208433151245,0.012884769265332984,10.817384719848633,-51.185999620000004,552,0.2,0.4123263888888889,1019.0,-7.756555537382762
142848,186,153,930,21.317789938714768,0.0336564,0.00025,0.9551947116851807,0.020655005989182327,13.176264762878418,-54.36799956000001,555,0.2,0.3736979166666667,1019.0,-7.7016233868069115
143616,187,153,935,19.406495637363857,0.026924232,0.00025,0.8848111629486084,0.014697354856050678,9.655000686645508,-54.48599957000001,558,0.2,0.3315972222222222,1019.0,-7.715572357177734
144384,188,153,940,9.784501608875063,0.05252857,0.00025,0.8855531811714172,0.01014748539051248,8.244549751281738,-54.099999550000014,561,0.2,0.4379340277777778,1019.0,-7.665864123238458
145152,189,153,946,13.564315968089634,0.029869432,0.00025,0.8756113648414612,0.00982702422576646,5.317026615142822,-54.12999955,564,0.2,0.3758680555555556,1019.0,-7.7232615152994795
145920,190,153,951,19.574075672361587,0.037238408,0.00025,0.856147050857544,0.007282139513538116,13.615968704223633,-52.84399959999999,567,0.2,0.3328993055555556,1019.0,-7.669275303681691
146688,191,153,956,17.209506577915615,0.04215454,0.00025,0.9070572853088379,-0.0023405962080384293,9.982342720031738,-51.619999629999995,570,0.2,0.3758680555555556,1019.0,-7.835800886154175
147456,192,153,961,13.87203645043903,0.03101859,0.00025,0.7385011911392212,0.007806344061262078,8.816234588623047,-47.36399973000002,573,0.2,0.2999131944444444,1019.0,-7.823176225026448
148224,193,153,965,11.210690240065256,0.026645472,0.00025,0.8041772246360779,-0.004304368378749738,6.388252258300781,-47.32599973000001,576,0.2,0.3324652777777778,1019.0,-7.722334086894989
148992,194,153,970,12.01884545220269,0.04225428,0.00025,0.7102432250976562,0.0004991002173887359,3.5622332096099854,-47.5599997,579,0.2,0.3628472222222222,1019.0,-7.622562163405949
149760,195,153,975,12.12097089820438,0.02864287,0.00025,0.9062390923500061,-0.00020193066706673967,8.498144149780273,-47.481999699999996,582,0.2,0.3268229166666667,1019.0,-7.701819678147634
150528,196,153,980,11.818254878123602,0.07236305,0.00025,0.8833476305007935,0.02529181234745516,3.6404969692230225,-58.2339997,585,0.2,0.4231770833333333,1019.0,-7.548293014367421
151296,197,153,986,17.5520830684238,0.062461,0.00025,0.9008557796478271,0.01891286321915686,9.249690055847168,-58.039999689999995,588,0.2,0.4574652777777778,1019.0,-7.718013452159034
152064,198,153,991,11.982418749067518,0.028032498,0.00025,0.865764319896698,0.009098047752761178,7.413392066955566,-63.66399969,591,0.2,0.3333333333333333,1019.0,-7.7090909944640265
152832,199,153,995,20.148004525237614,0.047599494,0.00025,0.9162077307701111,0.002771996297977037,10.36641788482666,-60.36999974,594,0.2,0.3120659722222222,1019.0,-7.796781374348535
153600,200,153,1000,14.84692362944285,0.03723359,0.00025,0.7130764722824097,-0.0006421842198405,10.739167213439941,-43.65199977000001,597,0.2,0.3138020833333333,1019.0,-7.76945839325587
154368,201,153,1005,12.795763081974453,0.020978143,0.00025,0.8109091520309448,-0.011759099123689035,6.514311790466309,-43.94399977,600,0.2,0.2868923611111111,1019.0,-7.827061964405908
155136,202,153,1010,11.79153773188591,0.040042203,0.00025,0.8395423293113708,0.004043961247791433,4.316092014312744,-43.69799975,603,0.2,0.3255208333333333,1019.0,-7.690092669592963
155904,203,153,1015,26.401505079534317,0.046748538,0.00025,0.7955449819564819,0.019948168463694554,13.802844047546387,-49.63799972000001,606,0.2,0.4184027777777778,1019.0,-7.576164020432366
156672,204,153,1020,26.525439467695023,0.06352969,0.00025,0.9073359966278076,0.030810673928095236,8.778145790100098,-59.56099939,609,0.2,0.3641493055555556,1013.77,-7.524964213371277
157440,205,153,1024,24.388315743870205,0.038379695,0.00025,0.9497400522232056,0.020900306291878223,10.690485000610352,-59.56099939,612,0.2,0.38671875,1013.77,-7.728914651605818
