#{"t_start": 1740838323.023706, "env_id": "None"}
r,l,t
-1507.0,1019,10.498962
755.0,1019,21.526221
4213.0,1019,33.346949
7747.0,1019,43.882128
3687.0,1019,54.533977
6369.0,1019,65.062958
9931.0,1019,75.472577
10685.0,1019,86.128336
12791.0,1019,97.854604
8319.0,1019,108.626628
14871.0,1019,118.338625
11855.0,1019,128.024369
11217.0,833,136.887725
11101.0,1019,146.536806
12167.0,1019,156.240157
12115.0,1019,165.812792
8267.0,1019,175.486
9879.0,1019,185.306538
10789.0,1019,194.609853
6460.0,1019,204.418208
10501.0,1019,213.95215
13207.0,1019,223.427707
14401.0,1019,233.270503
9333.0,1019,242.830078
9931.0,1019,252.503677
10139.0,1019,262.447004
11959.0,1019,272.835249
12323.0,1019,283.098914
11621.0,1019,293.889177
12531.0,1019,304.287617
11959.0,1019,314.598804
11491.0,1019,325.226508
11985.0,1019,335.653461
12687.0,1019,346.114044
13933.0,1019,356.536922
12817.0,1019,367.026045
6995.0,1019,377.33747
6603.0,1019,387.8664
12399.0,1019,398.277936
10314.0,1019,408.667562
9879.0,1019,419.266708
10631.0,1019,429.686143
8189.0,1019,440.580521
8995.0,1019,451.110875
10529.0,1019,461.696015
8553.0,1019,472.136413
11595.0,1019,482.531972
10191.0,1019,492.992044
12869.0,1019,503.280096
13155.0,1019,513.761773
10841.0,1019,523.951788
9749.0,1019,535.247452
11959.0,1019,546.038193
13545.0,1019,556.252365
9515.0,1019,566.720211
8657.0,1019,577.269037
6889.0,827,583.749365
7524.0,1019,594.291296
4139.0,1019,604.92597
13855.0,1019,615.15872
9359.0,1019,625.549103
8319.0,1019,636.145967
9853.0,1019,646.841547
-4687.0,1019,658.527659
11335.0,1019,669.087563
9489.0,1019,679.462261
10763.0,1019,690.001152
9931.0,1019,700.479568
11413.0,1019,710.863171
11881.0,1019,721.435614
12219.0,1019,731.863139
12999.0,1019,742.251726
11257.0,1019,753.135554
10971.0,1019,763.381121
11777.0,1019,773.821502
13649.0,1019,784.497302
-8310.0,1019,794.799826
10763.0,1019,805.249477
12115.0,1019,815.743787
11465.0,1019,826.068807
11127.0,1019,836.521074
10269.0,1019,847.223325
12557.0,1019,857.567473
8834.0,1019,867.697422
8735.0,1019,878.277945
-1446.0,1019,888.571206
13725.0,1019,898.927289
15105.0,1019,909.577063
12505.0,1019,919.826829
9596.0,647,925.664371
10943.0,1019,936.294481
9099.0,1019,946.585614
12451.0,1019,957.172959
7773.0,1019,967.807152
-5876.0,1019,978.292113
10945.0,1019,988.874608
7056.0,1019,999.677732
11387.0,1019,1010.090366
9853.0,1019,1020.665029
10867.0,1019,1031.210824
12791.0,1019,1041.509179
10919.0,1019,1052.106615
8579.0,1019,1062.737647
9515.0,1019,1073.131865
8693.0,658,1082.201815
4223.0,758,1088.533565
10425.0,1019,1098.722564
9775.0,1019,1109.193659
12713.0,1019,1119.771487
13597.0,1019,1130.08859
13987.0,1019,1140.48373
12167.0,1019,1151.200633
12811.0,1019,1161.438582
9749.0,1019,1171.729372
12479.0,1019,1182.490464
8317.0,1019,1192.943136
10269.0,1019,1203.702209
12869.0,1019,1213.996386
15545.0,1019,1224.24651
11023.0,1019,1234.936962
12375.0,1019,1245.178884
12425.0,1019,1255.617876
15391.0,1019,1266.293544
-5501.0,1019,1276.583202
13517.0,1019,1286.974693
9331.0,1019,1297.608889
11673.0,1019,1307.855216
13311.0,1019,1318.348301
13467.0,1019,1329.252181
12063.0,1019,1339.801614
11699.0,1019,1350.578958
13181.0,1019,1361.11294
10659.0,1019,1371.331366
13155.0,1019,1381.846087
11179.0,1019,1392.428713
8059.0,1019,1402.693451
10893.0,1019,1413.110846
-42.0,1019,1423.549555
11153.0,1019,1433.951992
11569.0,1019,1444.646527
11959.0,1019,1455.092283
6447.0,1019,1465.439175
12000.0,960,1475.748197
12583.0,1019,1486.235206
12841.0,1019,1497.032324
-1023.0,1019,1507.721736
11907.0,1019,1518.014524
9333.0,1019,1528.258353
10009.0,1019,1538.911966
8501.0,1019,1549.88411
9385.0,1019,1560.265797
10555.0,1019,1570.94584
9749.0,1019,1581.20332
10737.0,1019,1591.508311
10867.0,1019,1599.163647
12318.0,1019,1609.518183
10685.0,1019,1619.878614
-3193.0,1019,1630.43153
7601.0,1019,1640.917266
13649.0,1019,1651.18627
12583.0,1019,1661.935824
13990.0,1019,1672.467688
12011.0,1019,1682.905109
10815.0,1019,1693.639434
3243.0,1019,1703.877427
12431.0,1019,1714.275945
