#{"t_start": 1740838323.0755308, "env_id": "None"}
r,l,t
-883.0,1019,10.448395
2419.0,1019,21.473723
4081.0,1019,33.294501
8787.0,1019,43.83001
15831.0,867,53.825587
7149.0,1019,64.373888
9827.0,1019,74.647953
10087.0,1019,85.444303
10347.0,1019,97.117811
11543.0,1019,107.952369
12219.0,1019,117.706247
5812.0,383,122.126525
11673.0,1019,131.693183
11179.0,1019,141.454762
12271.0,1019,150.898575
9349.0,766,156.800268
10165.0,1019,166.393837
11569.0,1019,176.034035
8839.0,1019,185.867277
12037.0,1019,195.185129
5288.0,1019,204.967334
12453.0,1019,214.562635
12557.0,1019,223.987833
-721.0,1019,233.853768
8917.0,1019,243.394995
9671.0,1019,253.056281
10737.0,1019,263.088699
11361.0,1019,273.614398
11829.0,1019,283.78338
10971.0,1019,294.517704
11647.0,1019,304.933052
11803.0,1019,315.228669
10633.0,1019,325.87461
9723.0,1019,336.29404
13389.0,1019,346.786231
10711.0,1019,357.181845
12817.0,1019,367.673347
6475.0,1019,378.040937
6031.0,1019,388.513244
11517.0,1019,398.912489
12895.0,1019,409.311384
13675.0,1019,419.893834
11985.0,1019,430.351732
8371.0,1019,441.224096
9203.0,1019,451.756831
10919.0,1019,462.331309
8891.0,1019,472.813377
11309.0,1019,483.215799
13285.0,1019,493.625064
10269.0,1019,503.94932
13831.0,1019,514.408321
13233.0,1019,524.57219
10737.0,1019,535.980015
12505.0,1019,546.69856
10191.0,1019,556.87659
10529.0,1019,567.353636
11127.0,1019,577.903455
12427.0,1019,588.137401
12531.0,1019,598.844383
-1153.0,1019,609.297911
13311.0,1019,619.58727
11361.0,1019,630.074699
9287.0,1019,640.550627
12375.0,1019,652.089256
-3008.0,1019,663.102448
9125.0,1019,673.579401
6447.0,1019,683.922706
9385.0,1019,694.52148
9125.0,1019,704.933023
10971.0,1019,715.455762
8657.0,1019,726.022907
2842.0,1019,736.263272
11907.0,1019,746.895179
8787.0,1019,757.608381
11543.0,1019,767.805775
15054.0,1019,778.520331
12856.0,1019,788.928689
11569.0,1019,799.255038
