#{"t_start": 1740854658.2886262, "env_id": "None"}
r,l,t
-2131.0,1019,10.903259
-1013.0,1019,21.407305
3537.0,1019,31.648993
5927.0,1019,43.61803
8787.0,1019,54.733629
-10081.0,1019,65.062632
12765.0,1019,75.561401
-12308.0,1019,85.657085
8468.0,478,89.730061
12687.0,1019,99.771002
10945.0,1019,109.832729
7695.0,1019,119.821663
11075.0,1019,129.178347
11101.0,1019,139.358745
10217.0,1019,149.251688
11777.0,1019,158.623564
15053.0,1019,168.897879
10191.0,1019,178.929333
10529.0,1019,189.138673
12999.0,1019,199.200472
11205.0,1019,208.189525
10035.0,1019,218.141509
8397.0,1019,228.329887
7825.0,1019,237.923525
8501.0,1019,248.338857
13935.0,1019,259.036987
10087.0,1019,269.198347
9905.0,1019,280.3448
10295.0,1019,292.03625
8397.0,1019,301.487197
9437.0,1019,311.417001
10581.0,1019,321.689039
10997.0,1019,331.63215
10763.0,1019,343.731447
10399.0,1019,354.687694
11023.0,1019,365.322266
13311.0,1019,376.14853
-4113.0,1019,387.166462
12921.0,1019,396.68432
10997.0,1019,407.042378
9697.0,1019,417.495133
11127.0,1019,427.078104
11439.0,1019,438.081503
11382.0,1019,448.99988
10685.0,1019,459.399166
11517.0,1019,470.041627
12505.0,1019,480.231999
8865.0,1019,489.502465
11647.0,1019,499.459135
11491.0,1019,509.469643
13961.0,1019,519.658964
12297.0,1019,530.224747
9281.0,1019,540.941109
9905.0,1019,550.298339
11673.0,1019,560.316825
12245.0,1019,570.274823
10971.0,1019,579.62996
11564.0,865,589.454987
5094.0,439,594.231874
11985.0,1019,604.531308
12921.0,1019,614.885472
10529.0,1019,625.297371
12297.0,1019,635.236776
8059.0,1019,644.832439
10997.0,1019,655.98151
14299.0,1019,663.48849
11049.0,1019,1198.119387
12297.0,1019,1210.465763
10971.0,1019,1223.309786
11985.0,1019,1235.316387
11749.0,1019,1247.354516
10659.0,1019,1257.435684
10815.0,1019,1267.763467
11543.0,1019,1277.546658
-2565.0,1019,1287.006809
-270.0,1019,1296.821208
14973.0,1019,1306.717559
13441.0,1019,1316.320876
13051.0,1019,1326.001252
6067.0,348,1330.202505
-16768.0,1019,1340.299135
10373.0,1019,1349.671544
10893.0,1019,1359.535074
8007.0,1019,1369.349784
8579.0,1019,1379.299243
13647.0,1019,1389.024795
12791.0,1019,1398.114294
12817.0,1019,1408.030193
5067.0,1019,1417.852995
12845.0,1019,1427.286267
10763.0,1019,1437.917224
11127.0,1019,1447.965481
10217.0,1019,1457.336675
10529.0,1019,1467.571875
7877.0,1019,1477.398131
12297.0,1019,1487.187366
13441.0,1019,1496.710754
10496.0,1019,1507.065321
14377.0,1019,1518.7199
456.0,1019,1528.500801
2631.0,1019,1538.35138
13727.0,1019,1548.274823
12505.0,1019,1557.724762
11075.0,1019,1567.666999
10945.0,1019,1577.433195
8839.0,1019,1586.764495
10841.0,1019,1596.631551
12687.0,1019,1606.651691
14481.0,1019,1616.473609
8399.0,1019,1625.867038
10815.0,1019,1635.627764
15987.0,1019,1645.48366
11777.0,1019,1654.817979
9801.0,1019,1664.673628
9333.0,1019,1674.494167
11751.0,1019,1683.926002
10997.0,1019,1693.713441
-4529.0,1019,1703.551598
10893.0,1019,1713.010041
13025.0,1019,1723.71636
8475.0,1019,1735.48968
10997.0,1019,1747.722811
15261.0,1019,1758.137735
12633.0,1019,1767.606992
5060.0,1019,1778.224792
7650.0,1019,2688.119604
13857.0,1019,2698.08564
12869.0,1019,2708.428373
13415.0,1019,2718.701329
13233.0,1019,2727.874454
13779.0,1019,2738.333326
-5590.0,1019,2748.477015
9983.0,1019,2757.7848
7045.0,1019,2767.88868
8137.0,1019,2777.588986
10139.0,1019,2787.256691
9177.0,1019,2796.28203
11023.0,1019,2806.273533
11491.0,1019,2816.127469
11777.0,1019,2826.197093
15339.0,1019,2836.279278
10711.0,1019,2846.025986
13467.0,1019,2856.180208
12609.0,1019,2867.093198
15528.0,1019,2876.951165
12479.0,1019,2886.101061
12661.0,1019,2896.318783
12167.0,1019,2907.014075
13077.0,1019,2918.073
10437.0,816,2924.764701
10917.0,1019,2935.150038
10243.0,1019,2945.168977
11725.0,1019,2954.732919
11621.0,1019,2965.210469
12373.0,1019,2975.612672
12505.0,1019,2985.252294
11756.0,1019,2995.210621
12843.0,1019,3005.236754
12089.0,1019,3014.842556
4811.0,1019,3025.226272
11075.0,1019,3034.978146
11725.0,1019,3044.610446
10373.0,1019,3054.645049
8349.0,1019,3064.52977
12843.0,1019,3074.61583
14247.0,1019,3085.318695
11699.0,1019,3095.94525
10349.0,1019,3106.381264
14351.0,1019,3117.626657
