time/fps,time/iterations,time/time_elapsed,time/total_timesteps,train/clip_range,train/explained_variance,train/clip_fraction,train/loss,rollout/ep_len_mean,train/policy_gradient_loss,rollout/ep_rew_mean,train/approx_kl,train/value_loss,train/entropy_loss,train/learning_rate,train/n_updates
152,30,151,23040,0.2,0.6400023698806763,0.5533854166666666,32.38019943237305,1012.9888888888889,0.034176741739631526,5988.4,0.06367101,20.998078617784714,-7.579233765602112,0.00025,87
152,31,156,23808,0.2,0.4470992684364319,0.44921875,13.069284439086914,1013.054945054945,0.01902045519091189,6052.010989010989,0.047052626,27.816565314928692,-7.890440013673571,0.00025,90
152,32,161,24576,0.2,0.6345067024230957,0.6128472222222222,24.280757904052734,1013.3645833333334,0.047987441700469285,6404.833333333333,0.09861425,25.724525173505146,-7.5562035507626,0.00025,93
152,33,166,25344,0.2,0.3803136944770813,0.5060763888888888,23.780410766601562,1008.3163265306123,0.04238685868525257,6525.34693877551,0.03973509,34.01094486978319,-7.667338066630894,0.00025,96
152,34,171,26112,0.2,0.6923390030860901,0.5026041666666666,24.264877319335938,1006.35,0.038467412271226444,6911.82,0.047988568,24.437828328874375,-7.735212114122179,0.00025,99
152,35,176,26880,0.2,0.6199631690979004,0.4470486111111111,16.416696548461914,1006.35,0.03373763334497602,7159.3,0.059887707,33.89419719907973,-7.825510078006321,0.00025,102
152,36,181,27648,0.2,0.8659400939941406,0.5043402777777778,28.506975173950195,1006.35,0.03738857206836757,7352.05,0.105597556,23.520175053013695,-7.757750358846453,0.00025,105
152,37,186,28416,0.2,0.9240270853042603,0.4322916666666667,25.196218490600586,1006.35,0.024405101605225354,7528.55,0.048668012,38.36102717452579,-7.862383736504449,0.00025,108
152,38,191,29184,0.2,0.9333221912384033,0.5125868055555556,7.88821268081665,1006.35,0.023714364593615755,7845.69,0.06780222,18.67664677566952,-7.697616861926185,0.00025,111
152,39,195,29952,0.2,0.31598901748657227,0.5329861111111112,23.56456756591797,1006.35,0.03626235636572043,8001.67,0.13669898,61.97237838639153,-7.618997077147166,0.00025,114
152,40,201,30720,0.2,0.8524343967437744,0.4869791666666667,14.229097366333008,1006.35,0.02855074884266489,8062.83,0.044592466,36.49061940775977,-7.570214715268877,0.00025,117
152,41,205,31488,0.2,0.8659657835960388,0.4440104166666667,15.645395278930664,1006.35,0.02971724454416997,8147.33,0.07483799,38.37427771091461,-7.608431471718682,0.00025,120
152,42,210,32256,0.2,0.8716860413551331,0.5542534722222222,22.935592651367188,1006.35,0.04385921743232757,8352.19,0.1163462,26.90868353843689,-7.63739980591668,0.00025,123
152,43,216,33024,0.2,0.828128457069397,0.5299479166666666,35.867855072021484,1006.35,0.032080622221757144,8418.73,0.08000783,31.927925288677216,-7.555412034193675,0.00025,126
152,44,221,33792,0.2,0.8902560472488403,0.4861111111111111,14.170517921447754,1006.35,0.03501856770728611,8310.42,0.074184835,29.485466930601334,-7.5669370492299395,0.00025,129
152,45,226,34560,0.2,0.9038712978363037,0.5060763888888888,14.365748405456543,1006.35,0.03588543401565403,8267.18,0.058812533,30.85280430316925,-7.483901672893101,0.00025,132
153,46,230,35328,0.2,0.9321434497833252,0.3984375,26.858230590820312,1006.35,0.012461672925079862,8544.14,0.058628425,26.454895509613884,-7.610712190469106,0.00025,135
153,47,235,36096,0.2,0.9512131214141846,0.4236111111111111,20.540855407714844,1006.35,0.04204646150012397,8877.31,0.048871566,33.85501607259115,-7.679920216401418,0.00025,138
152,48,240,36864,0.2,0.8108672499656677,0.5260416666666666,10.613134384155273,1006.35,0.018462182708188064,8857.15,0.052040238,13.20251295963923,-7.64719725979699,0.00025,141
152,49,246,37632,0.2,0.8799132704734802,0.4583333333333333,33.11631774902344,1006.35,0.02279480456814377,8794.49,0.05361979,16.05844165219201,-7.726196785767873,0.00025,144
152,50,251,38400,0.2,0.924224317073822,0.5555555555555556,4.8510894775390625,1011.76,0.032907127338047654,9251.03,0.06515099,9.554586662186516,-7.555628697077434,0.00025,147
152,51,256,39168,0.2,0.8689855337142944,0.4995659722222222,23.366397857666016,1011.76,0.017530059403118987,9230.25,0.05480893,18.743317385514576,-7.706091503302257,0.00025,150
152,52,261,39936,0.2,0.7971473336219788,0.5151909722222222,10.792730331420898,1011.76,0.04021893197204918,9544.24,0.057519007,16.98519402742386,-7.605144004027049,0.00025,153
152,53,267,40704,0.2,0.7537133097648621,0.5190972222222222,11.105419158935547,1011.76,0.026372005723209843,9558.54,0.08314399,17.917158365249634,-7.576967808935377,0.00025,156
152,54,272,41472,0.2,0.7707996964454651,0.5299479166666666,7.564051151275635,1011.76,0.033258566451776356,9432.96,0.05848487,14.087957759698233,-7.651848157246907,0.00025,159
151,55,278,42240,0.2,0.867919385433197,0.4626736111111111,5.3039984703063965,1011.76,0.012605001218616962,9433.22,0.043706715,13.03591431511773,-7.621243165598975,0.00025,162
151,56,284,43008,0.2,0.7643827199935913,0.4214409722222222,11.69897747039795,1011.76,0.018936568276128836,9487.3,0.06792295,17.899331721994614,-7.780599527888828,0.00025,165
150,57,289,43776,0.2,0.8083708882331848,0.3658854166666667,9.162400245666504,1011.76,-0.0003282928697040512,9506.28,0.02711158,15.499817702505323,-7.854060610135396,0.00025,168
151,58,294,44544,0.2,0.889670729637146,0.3441840277777778,9.154918670654297,1011.76,0.0018307265903179843,9496.66,0.032909244,13.460371590322918,-7.781611939271291,0.00025,171
151,59,299,45312,0.2,0.7649506330490112,0.3619791666666667,13.62651252746582,1011.76,0.014004539646622207,9419.7,0.049248785,16.261257204744552,-7.874478704399532,0.00025,174
151,60,304,46080,0.2,0.62909996509552,0.3233506944444444,10.263086318969727,1011.76,-0.004919887274607188,9328.2,0.028882036,16.42063479953342,-7.938126762708028,0.00025,177
151,61,309,46848,0.2,0.7057851552963257,0.3272569444444444,8.054351806640625,1011.76,-0.0033061005459684464,9257.26,0.028898448,12.964005344443851,-7.8445761402448015,0.00025,180
151,62,314,47616,0.2,0.5257575511932373,0.4205729166666667,7.2568793296813965,1011.76,-0.0038551767744744816,9191.5,0.03890777,13.629001564449734,-7.7552184330092535,0.00025,183
151,63,319,48384,0.2,0.6127161383628845,0.37890625,7.723057746887207,1011.76,0.004837630264874961,9207.88,0.03182179,13.92133496205012,-7.7534754276275635,0.00025,186
151,64,324,49152,0.2,0.4913080334663391,0.3394097222222222,7.256112098693848,1011.76,0.015489829018608563,9153.28,0.027133077,13.324661274751028,-7.708618568049537,0.00025,189
151,65,329,49920,0.2,0.743695855140686,0.3828125,9.170119285583496,1007.91,0.0021180203443186153,9018.43,0.030764284,14.025239560339186,-7.55797913339403,0.00025,192
151,66,335,50688,0.2,0.7137009501457214,0.3433159722222222,8.718971252441406,1012.97,0.010041126092093892,8858.6,0.034240868,21.12933753596412,-7.65775269932217,0.00025,195
150,67,341,51456,0.2,0.8213806748390198,0.4066840277777778,9.813249588012695,1015.15,0.01505668788579189,8811.9,0.030740561,20.99618199136522,-7.662688348028395,0.00025,198
150,68,347,52224,0.2,0.679435133934021,0.3754340277777778,10.65825366973877,1015.15,0.013415874745179381,8805.14,0.029551307,17.523155914412605,-7.660445325904423,0.00025,201
150,69,353,52992,0.2,0.729159951210022,0.4205729166666667,9.290481567382812,1012.41,0.01177679135515872,9041.22,0.04419884,17.22164003716575,-7.668931417995029,0.00025,204
150,70,358,53760,0.2,0.7853201031684875,0.4401041666666667,13.12642765045166,1012.41,0.022622345338782504,9059.68,0.048826832,22.452016472816467,-7.707767327626546,0.00025,207
149,71,363,54528,0.2,0.6688761711120605,0.3993055555555556,7.57735538482666,1012.41,0.028835740212040644,9079.18,0.04274032,14.243255827162,-7.7816210058000355,0.00025,210
149,72,369,55296,0.2,0.7274143099784851,0.4327256944444444,5.4518890380859375,1012.41,0.02297039397267832,9050.58,0.03361793,20.929886129167343,-7.791479256418016,0.00025,213
149,73,374,56064,0.2,0.7257797718048096,0.4006076388888889,10.436483383178711,1012.41,0.011805217842467956,9314.88,0.03196252,14.376529024706947,-7.6082567241456776,0.00025,216
149,74,380,56832,0.2,0.9113152623176575,0.3884548611111111,14.391228675842285,1008.33,0.010904863929479487,9194.66,0.038084943,16.195709301365746,-7.590488400724199,0.00025,219
149,75,385,57600,0.2,0.8207841515541077,0.4192708333333333,24.64726448059082,1008.33,0.024044373952266242,8767.86,0.04955701,39.22403147485521,-7.702481256590949,0.00025,222
149,76,389,58368,0.2,0.8806141018867493,0.3984375,8.774669647216797,1008.33,0.01873552014068183,9024.89,0.05894999,22.87687509589725,-7.705464879671733,0.00025,225
149,77,394,59136,0.2,0.9346697330474854,0.3732638888888889,11.102371215820312,1008.33,0.010167575363690654,9127.85,0.02503681,18.587895572185516,-7.6323474579387245,0.00025,228
149,78,400,59904,0.2,0.8330003023147583,0.3671875,19.470542907714844,1008.33,0.009919607274544736,8886.72,0.038993645,31.407947659492493,-7.656871272457971,0.00025,231
149,79,405,60672,0.2,0.9136232137680054,0.3936631944444444,8.217636108398438,1008.33,0.016127294627949595,9205.24,0.03354506,24.645939310391743,-7.7043417824639215,0.00025,234
149,80,410,61440,0.2,0.7159863710403442,0.40234375,10.139761924743652,1008.33,0.03609938655022739,9243.98,0.048560116,18.862338761488598,-7.828190843264262,0.00025,237
149,81,415,62208,0.2,0.7746681571006775,0.2934027777777778,15.592679977416992,1008.33,0.0009241815940994355,9283.5,0.021369072,22.446314480569626,-7.810275859302944,0.00025,240
149,82,420,62976,0.2,0.8441077470779419,0.3828125,10.807594299316406,1008.33,0.01390264007366366,9335.76,0.035618365,18.052522910965813,-7.776049203342861,0.00025,243
149,83,425,63744,0.2,0.82945317029953,0.3107638888888889,14.825662612915039,1008.33,0.0029514398322337205,9409.34,0.028833015,25.50647799173991,-7.782122903399998,0.00025,246
149,84,430,64512,0.2,0.9220078587532043,0.39453125,12.408344268798828,1008.33,0.018785947338781424,9301.44,0.03650269,14.083975142902798,-7.780930055512322,0.00025,249
149,85,436,65280,0.2,0.7809138298034668,0.4066840277777778,19.785120010375977,1008.33,0.02022307608017905,9327.18,0.032058194,20.032626748085022,-7.765301611688402,0.00025,252
149,86,441,66048,0.2,0.8739758729934692,0.4409722222222222,9.962058067321777,1008.33,0.02015020267572254,9341.22,0.04735595,13.46697023179796,-7.8457629680633545,0.00025,255
149,87,447,66816,0.2,0.6724787354469299,0.3650173611111111,14.879666328430176,1008.33,0.0026019489095132384,9384.33,0.03428528,21.911917944749195,-7.882525232103136,0.00025,258
149,88,452,67584,0.2,0.8092371821403503,0.4379340277777778,4.655968189239502,1008.33,0.015988385007302795,9421.77,0.0757016,10.852406375937992,-7.688952545324962,0.00025,261
149,89,457,68352,0.2,0.7415618300437927,0.4444444444444444,10.959104537963867,1008.33,0.013703030986814864,9275.33,0.030351296,17.359350515736473,-7.694299485948351,0.00025,264
149,90,462,69120,0.2,0.7638891935348511,0.4318576388888889,9.4173002243042,1008.33,0.026593595665569108,9344.49,0.030780973,18.487602942519718,-7.755786425537533,0.00025,267
149,91,468,69888,0.2,0.8430057764053345,0.2816840277777778,10.210439682006836,1008.33,-0.006750596920028329,9402.21,0.023349421,15.584092981285519,-7.72538564602534,0.00025,270
149,92,473,70656,0.2,0.8317880034446716,0.3689236111111111,14.378835678100586,1008.33,0.011042032403767936,9258.19,0.032239553,20.120656384362114,-7.73982302347819,0.00025,273
149,93,478,71424,0.2,0.9174771308898926,0.34375,17.058198928833008,1008.19,0.054722511558793485,9435.31,0.07146827,17.194123619132572,-7.692649775081211,0.00025,276
149,94,482,72192,0.2,0.8887112140655518,0.4440104166666667,6.578571796417236,1008.19,0.046212257351726294,9185.56,0.05078079,23.74853022230996,-7.679262313577864,0.00025,279
149,95,487,72960,0.2,0.9377747774124146,0.3971354166666667,36.51678466796875,1008.19,0.009931393627387783,9225.58,0.041574605,25.318945169448853,-7.720337821377648,0.00025,282
149,96,492,73728,0.2,0.8019875884056091,0.2960069444444444,9.638449668884277,1008.19,0.010192690132599738,9280.18,0.030334463,15.987736662228903,-7.752153151565128,0.00025,285
149,97,497,74496,0.2,0.8925101161003113,0.3802083333333333,6.5012407302856445,1008.19,0.017396889614044793,9278.41,0.056836084,11.694451385074192,-7.693224310874939,0.00025,288
149,98,502,75264,0.2,0.9257878065109253,0.4344618055555556,7.911449909210205,1012.04,0.013527682904774943,9356.12,0.041899126,16.586557822095024,-7.666162795490688,0.00025,291
149,99,507,76032,0.2,0.8265392184257507,0.4609375,6.6831254959106445,1012.04,0.02246568525960255,9503.47,0.07307937,13.952996379799313,-7.729051609834035,0.00025,294
149,100,512,76800,0.2,0.8077185153961182,0.3420138888888889,12.288698196411133,1012.04,0.02034831059993141,9526.61,0.029786756,14.056424571408165,-7.727574838532342,0.00025,297
149,101,518,77568,0.2,0.8179333806037903,0.4288194444444444,7.453095436096191,1012.04,0.02627654365884761,9545.83,0.06261921,13.07355860206816,-7.7407616641786365,0.00025,300
149,102,523,78336,0.2,0.9127355217933655,0.3936631944444444,3.99729323387146,1014.78,0.009737632418465283,9639.0,0.03872979,9.970852653185526,-7.574326515197754,0.00025,303
149,103,528,79104,0.2,0.8682750463485718,0.3845486111111111,10.716144561767578,1014.78,0.010610798800674578,9394.35,0.033191223,18.23121710618337,-7.5878570344713,0.00025,306
149,104,534,79872,0.2,0.8963002562522888,0.3697916666666667,6.423100471496582,1014.78,0.031305933364718735,9405.77,0.04254804,17.863949676354725,-7.691740691661835,0.00025,309
149,105,539,80640,0.2,0.869672417640686,0.40234375,13.319364547729492,1014.78,0.00918525143707585,9372.23,0.03334823,22.537059995863174,-7.778938240475124,0.00025,312
149,106,543,81408,0.2,0.9027028679847717,0.4453125,10.742189407348633,1014.78,0.03150776965129706,9255.49,0.05930528,13.849618050787184,-7.723514099915822,0.00025,315
149,107,548,82176,0.2,0.8434511423110962,0.3550347222222222,7.505183219909668,1014.78,0.007098557382252895,9253.05,0.032658655,18.643631014559006,-7.907915963066949,0.00025,318
149,108,553,82944,0.2,0.8816453814506531,0.4149305555555556,6.40362548828125,1018.86,0.011473912228312757,9301.93,0.0742664,13.40968914826711,-7.6605545613500805,0.00025,321
149,109,558,83712,0.2,0.8448607921600342,0.3411458333333333,4.38038444519043,1018.86,0.001781230895883507,9552.19,0.025722863,12.77484948767556,-7.580710523658329,0.00025,324
149,110,563,84480,0.2,0.8716837763786316,0.3854166666666667,6.780184745788574,1018.86,0.0066399562508902615,9530.87,0.035070375,9.382661256525251,-7.521862785021464,0.00025,327
149,111,568,85248,0.2,0.8789185285568237,0.3880208333333333,5.823979377746582,1016.56,0.02629523183633056,9686.09,0.04950337,8.49418475230535,-7.532343539926741,0.00025,330
149,112,573,86016,0.2,0.9035259485244751,0.3923611111111111,3.5221657752990723,1012.72,0.023285405257613294,9863.99,0.043039244,8.865939421786202,-7.507224063078563,0.00025,333
150,113,578,86784,0.2,0.897724986076355,0.3776041666666667,6.05999231338501,1012.72,0.015848321749621794,9888.43,0.04026488,10.326821638478172,-7.492400295204586,0.00025,336
150,114,583,87552,0.2,0.850983738899231,0.3276909722222222,5.451173782348633,1012.72,0.015995008068987064,9892.05,0.023205789,13.600334803263346,-7.457794772254096,0.00025,339
150,115,588,88320,0.2,0.9096993207931519,0.4596354166666667,14.058307647705078,1007.36,0.03383341075904253,9915.22,0.10435172,16.891077399253845,-7.501095241970486,0.00025,342
150,116,593,89088,0.2,0.8969422578811646,0.3936631944444444,9.546632766723633,999.68,0.016520337887211807,9830.69,0.034574103,19.165785994794632,-7.574462254842122,0.00025,345
150,117,599,89856,0.2,0.8771944642066956,0.4500868055555556,8.121553421020508,999.68,0.025587101007759985,9867.61,0.053924967,11.352128197749456,-7.618439429336124,0.00025,348
150,118,603,90624,0.2,0.8510828614234924,0.3016493055555556,13.163175582885742,999.68,-0.0035862837814622456,9825.75,0.021821959,19.452746828397114,-7.74621785349316,0.00025,351
150,119,608,91392,0.2,0.7912042737007141,0.3511284722222222,11.790289878845215,999.68,0.005625990028622457,9890.75,0.030916119,16.4713234172927,-7.695893433358934,0.00025,354
149,120,614,92160,0.2,0.8696712255477905,0.3459201388888889,12.562440872192383,999.68,0.018238297003942232,9981.54,0.041238707,15.494566142559052,-7.668049659993914,0.00025,357
149,121,619,92928,0.2,0.9213860034942627,0.3828125,6.24050760269165,999.68,0.035907141369534656,9895.83,0.053938117,11.679297920730379,-7.576101236873203,0.00025,360
149,122,624,93696,0.2,0.9246106743812561,0.3736979166666667,7.175825119018555,999.68,0.02255338394186563,10059.69,0.029919328,13.763356341256035,-7.591567516326904,0.00025,363
149,123,629,94464,0.2,0.8556540608406067,0.3381076388888889,7.519076824188232,999.68,0.007769730698782951,10104.41,0.038439225,12.565833220879236,-7.661545587910546,0.00025,366
150,124,634,95232,0.2,0.8765934109687805,0.3528645833333333,5.7771077156066895,999.68,0.0052747693973489935,10087.25,0.026337445,14.247453543874952,-7.744348645210266,0.00025,369
150,125,639,96000,0.2,0.9001960754394531,0.4422743055555556,9.396042823791504,999.68,0.029869861163509388,10341.76,0.0722368,13.276258680555555,-7.672159744633569,0.00025,372
150,126,644,96768,0.2,0.9241200685501099,0.3055555555555556,8.447981834411621,999.82,0.006704486233906614,10277.72,0.030344972,18.64306338628133,-7.779140412807465,0.00025,375
149,127,650,97536,0.2,0.9237151741981506,0.3172743055555556,5.533237457275391,999.82,0.0025050357216969132,10656.69,0.030088449,12.548031042019526,-7.6533523135715065,0.00025,378
149,128,655,98304,0.2,0.9132626056671143,0.3654513888888889,5.662456512451172,999.82,0.012932524537771113,10589.06,0.05106247,15.377787490685781,-7.662128196822272,0.00025,381
149,129,660,99072,0.2,0.9149885773658752,0.4027777777777778,24.68354606628418,999.82,0.019858283469349973,10442.59,0.036599543,31.142591728104485,-7.686014778084225,0.00025,384
84,130,1188,99840,0.2,0.9097909927368164,0.3598090277777778,6.042544364929199,999.82,0.024958302797232237,10242.87,0.04018148,22.565976831648086,-7.6446831822395325,0.00025,387
84,131,1195,100608,0.2,0.8971407413482666,0.3715277777777778,8.754618644714355,999.82,0.007004080469616585,10149.27,0.036059126,16.432073526912266,-7.675442622767554,0.00025,390
84,132,1201,101376,0.2,0.850507915019989,0.3155381944444444,5.477885723114014,999.82,-0.004207340599451628,10144.85,0.033793777,11.605396211147308,-7.659120261669159,0.00025,393
84,133,1207,102144,0.2,0.846861720085144,0.4809027777777778,5.9245758056640625,999.82,0.020605309426577553,10060.61,0.035701897,11.914503071043226,-7.6276304788059655,0.00025,396
84,134,1214,102912,0.2,0.7999105453491211,0.3450520833333333,8.105142593383789,999.82,0.0034209323348477483,10108.45,0.032555524,12.490000016159481,-7.699703613917033,0.00025,399
84,135,1220,103680,0.2,0.8403040766716003,0.4887152777777778,13.648510932922363,999.82,0.027010151780106954,10073.87,0.058428247,11.196435477998522,-7.693584826257494,0.00025,402
85,136,1226,104448,0.2,0.8452394008636475,0.3567708333333333,6.041094779968262,999.82,0.008429011937955188,10330.48,0.036615472,11.555598073535496,-7.746156752109528,0.00025,405
85,137,1232,105216,0.2,0.8608529567718506,0.4270833333333333,10.587027549743652,999.82,0.0133794969232339,10394.2,0.040891703,10.247762673430973,-7.623495644993252,0.00025,408
85,138,1238,105984,0.2,0.9333267211914062,0.3606770833333333,7.009863376617432,994.64,0.024245337596059673,10470.22,0.037624404,9.774276190333897,-7.599107589986589,0.00025,411
85,139,1244,106752,0.2,0.897392213344574,0.4166666666666667,4.038865089416504,994.64,0.014188419898144074,10514.92,0.03112285,10.955461194117865,-7.699946920077006,0.00025,414
86,140,1249,107520,0.2,0.9212344288825989,0.3376736111111111,8.424202919006348,994.64,0.011762800231938146,10623.34,0.031026194,14.815937691264683,-7.715263691213396,0.00025,417
86,141,1254,108288,0.2,0.878192663192749,0.3424479166666667,9.152458190917969,994.64,0.007882698335581355,10625.94,0.023660393,10.54443327585856,-7.64609557390213,0.00025,420
86,142,1259,109056,0.2,0.8727026581764221,0.4292534722222222,6.372930526733398,994.64,0.02036512192959587,10602.02,0.04068491,10.617321259445614,-7.6990406844351025,0.00025,423
86,143,1265,109824,0.2,0.8965256214141846,0.4075520833333333,7.920344829559326,996.94,-0.0024894843033204475,10589.97,0.038093634,13.923609813054403,-7.7004709707366095,0.00025,426
87,144,1270,110592,0.2,0.8918946385383606,0.3602430555555556,3.2341270446777344,1000.78,0.010596944491327222,10583.87,0.042839136,9.932940373818079,-7.779255747795105,0.00025,429
87,145,1275,111360,0.2,0.8840798139572144,0.3624131944444444,5.203011512756348,1000.78,0.007764304069698685,10551.11,0.030193875,10.971117072635227,-7.70357248518202,0.00025,432
87,146,1279,112128,0.2,0.836978554725647,0.3372395833333333,8.550755500793457,1000.78,0.013514895108528435,10692.55,0.03167108,10.71354752779007,-7.7077407240867615,0.00025,435
87,147,1284,112896,0.2,0.8946651220321655,0.375,3.6280534267425537,1000.78,0.016894722680768207,10592.11,0.031762477,10.100252830319935,-7.602356553077698,0.00025,438
88,148,1289,113664,0.2,0.8310443162918091,0.4370659722222222,4.246896743774414,1011.94,0.03037376230996516,10556.66,0.055554908,12.846234420935312,-7.630402968989478,0.00025,441
88,149,1294,114432,0.2,0.9243887066841125,0.3563368055555556,5.531973361968994,1013.82,0.025839349668886926,10467.15,0.046964664,17.74916007121404,-7.631311469607883,0.00025,444
88,150,1299,115200,0.2,0.9512473940849304,0.45703125,14.314789772033691,1013.82,0.037828610847807594,10295.79,0.04856816,21.61019449101554,-7.501307288805644,0.00025,447
88,151,1304,115968,0.2,0.9448944330215454,0.34765625,16.996952056884766,1013.82,0.016618074073145788,10424.73,0.043723926,21.238435354497696,-7.752277606063419,0.00025,450
89,152,1309,116736,0.2,0.9427108764648438,0.4765625,5.283874034881592,1013.82,0.04055131084492637,10177.64,0.15429366,13.703751683235168,-7.687008824613359,0.00025,453
89,153,1313,117504,0.2,0.9349187016487122,0.3893229166666667,18.54129409790039,1013.82,0.010079988019747866,10169.84,0.03249999,16.712824338012272,-7.741780095630222,0.00025,456
89,154,1318,118272,0.2,0.8470845818519592,0.4188368055555556,2.878117561340332,1013.82,0.031012965987126034,10296.11,0.055749286,10.026065753565895,-7.750646074612935,0.00025,459
89,155,1323,119040,0.2,0.9010696411132812,0.4210069444444444,4.6724019050598145,1013.82,0.011040900652814243,10307.55,0.040391434,10.847840550873014,-7.661329249540965,0.00025,462
