#{"t_start": 1755016106.0008883, "env_id": "None"}
r,l,t
-280.761,1622,13.846252
-296.267,1622,24.019901
-236.822,1622,49.454505
-233.46,1622,62.75445
-174.579,1622,77.626593
-151.333,1622,95.329191
-145.874,1622,106.95059
-141.841,1622,123.933713
-57.01,1622,136.069766
-72.966,1622,147.405083
-1261.046001,1622,166.975799
-48.53,1622,177.403863
-41.832,1622,195.804307
-976.542001,1622,206.150859
-234.324501,1622,217.664559
-1238.537501,1622,236.352399
-1193.072501,1622,246.657711
-540.84,1622,263.641898
-1137.601001,1622,273.407744
-1089.984002,1622,284.270316
-16.839,1622,302.211878
-902.748502,1622,313.29861
-44.319,1622,330.182984
-1036.416502,1622,340.405299
-1047.930501,1622,350.46471
-124.818001,930,361.91249
-842.468002,1622,371.744484
-1113.363,1622,380.450525
-31.36,1622,395.483833
1.554999,1622,405.978053
-1099.557499,1622,424.352493
-89.163995,1077,431.599848
-690.413001,1622,444.950858
34.701,1622,465.753169
26.426499,598,469.678844
-8.913001,1622,480.713909
-446.6865,1622,497.675458
-27.812001,1622,509.769283
-17.754,1622,526.805053
-49.201,1098,542.255692
-36.790004,1117,550.824206
-18.505,1622,561.138185
-741.17,1622,577.686069
-97.9715,1591,590.342815
-931.561501,1622,606.711601
-152.927501,1590,615.749264
5.011498,866,621.497742
134.860999,627,625.082283
-91.8465,774,629.660083
-1174.369001,1622,645.348422
137.9275,1321,652.905852
49.875,703,656.985956
-962.7905,1622,674.077719
-686.704501,1622,684.559582
137.952,1144,691.151507
-659.877,1622,707.58447
-51.778,1622,719.134891
-37.594,1622,737.773081
-35.673,1622,748.787517
-40.581,1622,759.509001
-55.196999,1622,777.811982
-32.039,1622,789.776653
-57.158999,1622,809.708834
-40.321,1622,822.80795
-41.837,1622,834.964432
139.403999,761,846.607119
-22.98,1622,857.784241
80.437999,1622,869.266505
-1091.381,1622,888.647311
-1129.019,1622,897.147128
132.138999,806,902.537978
34.986,1622,918.616066
-1184.107001,1622,927.801559
-14.574,1622,945.041249
133.211499,1158,953.266469
140.366499,904,959.184397
-33.169,1622,970.687581
