#{"t_start": 1755016106.0008826, "env_id": "None"}
r,l,t
-310.071,1622,13.843579
-241.037,1622,24.01699
-351.864,1622,49.450816
-195.618,1622,62.75053
-192.965,1622,77.626511
-177.63,1622,95.325176
-110.464,1622,106.954542
-123.163,1622,123.933943
-71.626,1622,136.069823
-1124.834,1622,147.404845
-4.143999,1622,166.972337
-38.656,1622,177.40384
-261.302001,1622,195.807507
-1061.082501,1622,206.154377
-1281.687501,1622,217.664529
-943.3175,1622,236.351111
-1110.950002,1622,246.657837
-1245.716001,1622,263.638186
-934.971001,1622,273.410617
-1218.886001,1622,284.270383
-1200.833001,1622,302.208062
-27.571,1622,313.298551
-28.382,1622,330.183191
-670.754001,1622,340.401948
-32.611,1622,350.468678
-1181.730002,1622,365.717659
-1286.8435,1622,375.4463
-85.686001,629,378.519823
-1230.534001,1622,393.649901
-15.423,1622,403.849627
-937.879501,1622,422.22592
-561.857001,1622,433.142204
-425.286,1622,447.353197
-760.456999,1622,467.53081
58.769001,895,473.077107
-869.830001,1622,484.745239
-24.538,1622,501.271913
-88.8025,704,506.990388
-33.282999,1622,523.128591
-603.303501,1622,543.984316
-39.969,1622,554.802862
-984.076501,1622,571.525833
-1.392,1622,581.908918
-19.553,1622,595.37984
-33.925,1622,609.940526
-28.163,1622,620.355546
-914.267,1622,630.32819
138.530999,808,641.660384
39.730999,1325,648.447707
18.440501,624,651.800393
-16.763,601,655.70632
-4.408,1622,672.555451
-256.175,1025,679.116637
-26.203,1622,688.750231
-14.991,1622,705.466153
-40.4,1622,716.707514
-28.39,1622,736.265158
-45.494,1622,746.393279
-780.152001,1622,757.892572
-962.8195,1622,774.913263
-52.051,610,780.133666
-1.168,705,785.586161
6.078,1622,797.072439
-18.126,1622,817.667872
-36.184,1622,829.960632
-25.939,1622,848.050587
63.201999,1622,859.6047
-63.1615,625,863.552534
-27.374,1622,883.611064
101.3335,1294,891.704022
45.1795,940,896.41637
116.923502,1622,912.750012
-1176.518501,1622,922.315816
-826.247002,1622,931.743192
-37.370501,702,936.716905
-18.826,1622,954.424749
139.108001,603,958.635732
-51.471499,619,962.924285
-1086.538,1622,981.5873
130.906,852,986.831626
-44.123,1622,995.352106
-17.206,1622,1011.427505
140.273501,754,1017.586508
-23.257,1622,1028.655398
-1071.1565,1622,1047.701252
4.3995,1622,1058.715308
-35.283,1622,1070.647185
2.731,1622,1086.713264
-32.509,1622,1097.220648
7.12,1622,1113.954734
133.238001,1145,1121.383832
87.081,690,1125.834222
-1136.019001,1622,1136.890422
7.688002,681,1147.211092
110.807001,1622,1157.411056
75.710999,627,1162.855557
141.001,657,1168.056965
142.463,737,1174.112258
-875.6295,1622,1190.190602
121.630001,541,1193.787979
-6.832001,539,1197.743444
131.223,1096,1206.569401
30.644,770,1218.653554
141.891001,1088,1225.665423
141.9325,684,1229.364184
-14.531999,1622,1242.109118
5.673,1622,1258.10758
25.248,499,1261.056227
139.987999,1249,1269.393435
141.628502,510,1272.106324
40.233001,1187,1285.612076
29.893,1622,1295.572641
139.089001,764,1301.331885
100.4245,691,1306.075439
-25.195,1622,1326.485339
-122.189501,743,1332.086712
-2.857,1622,1345.567434
24.281001,1622,1361.703476
21.7,1622,1370.692237
134.469,877,1375.866403
125.970001,1457,1390.70696
51.316,770,1394.576644
41.126999,1622,1404.47724
116.398999,1371,1419.264464
14.721001,1622,1430.339459
89.506,1622,1444.439466
126.8215,682,1455.367632
-9.426,1622,1465.900161
86.515999,1622,1477.776474
37.680999,1622,1499.85504
-26.23,1622,1511.441417
-22.022999,1622,1529.640446
-6.098,1622,1538.906614
69.852,999,1546.403173
140.010501,807,1551.638963
140.013,1007,1564.389053
84.283001,623,1569.072277
140.8795,592,1572.969482
2.517,863,1580.273073
137.939002,1047,1589.867784
-57.441001,1622,1609.575043
-11.693,1622,1618.638307
-30.5015,1622,1634.592488
124.027,1537,1646.72241
-42.99,1622,1658.619274
138.490499,763,1671.442155
97.346999,774,1676.600916
142.9885,769,1681.370271
62.8725,994,1687.776375
71.9555,1622,1704.478319
140.477499,652,1709.186996
96.5385,620,1713.695459
112.915001,489,1717.474524
139.99,775,1721.980842
140.528,723,1726.836699
