#{"t_start": 1755016106.0008843, "env_id": "None"}
r,l,t
-303.433,1622,13.846279
-286.606,1622,24.020729
-243.811,1622,49.453539
-227.782,1622,62.75326
-170.846,1622,77.626611
-139.597,1622,95.328847
-136.402,1622,106.954921
-113.196,1622,123.93008
-78.262,1622,136.066162
-96.775,1622,147.401461
-37.673,1622,166.972236
-66.894,1622,177.400386
-24.207,1622,195.80782
-924.854,1622,206.154618
-1196.0705,1622,217.665007
-859.677502,1622,236.352409
-1023.9495,1622,246.654994
-1161.629001,1622,263.642086
-791.9555,1622,273.406844
-32.053,1622,284.266504
-1380.603001,1622,302.211665
-205.109,1622,313.298891
-1344.192501,1622,330.183265
-33.089,1622,340.401584
-1000.8175,1622,350.468625
-962.0035,1622,365.721391
-1330.505501,1622,375.442497
-1161.216501,1622,390.617265
-28.344,1622,399.540809
-46.75,1622,410.329473
-1039.356,1622,428.962623
-30.312999,1622,441.460162
144.841,558,446.741893
28.5395,717,452.538644
-908.636003,1622,471.30927
-26.139,1622,482.926034
-27.786,1622,499.433613
-51.196,1622,512.683398
-32.365,1622,530.007877
-1153.4105,1622,549.15037
-26.276,1622,559.430164
-52.07,1622,575.793989
-30.276,1622,588.493221
-29.807,1622,599.418766
-96.235999,857,609.648136
-22.755,1622,619.8478
-912.794001,1622,629.521136
-107.3665,854,641.459933
139.601,622,644.516662
-454.545001,1622,653.557838
-943.950501,1622,669.76372
104.421,535,673.764747
-1025.369001,1622,684.363604
91.473499,756,688.251468
124.792499,1248,702.160618
-92.8585,1622,712.992203
-753.332,1622,724.880221
-43.284,1622,743.023584
-433.2245,1622,754.502417
15.676998,1245,768.31036
-34.497,1622,781.961185
-48.1535,1622,793.06056
-16.039,1435,811.868871
-50.725,1622,825.107872
-19.673,1622,836.511024
65.5935,922,849.306264
-19.125,1622,860.768783
46.636501,764,865.645509
-429.813,1622,885.887668
-54.275,1622,895.165565
-4.564999,1622,904.731328
70.638501,745,915.326867
97.514001,865,920.571518
-11.057,1622,930.048953
64.0095,744,935.135471
141.2515,850,947.712315
-725.238001,1622,958.652244
132.098501,1092,966.171819
-48.92,1622,984.600421
-54.998,1622,993.521308
140.957999,894,998.616695
