#{"t_start": 1755814624.0982013, "env_id": "None"}
r,l,t
-292.330001,1622,6.602679
-221.25,1622,16.235615
-329.92,1622,43.249211
-153.7,1622,53.197066
-172.92,1622,59.611689
-131.16,1622,81.551552
-71.4,1622,90.845216
-70.97,1622,110.696574
-30.19,1622,120.734377
-509.665004,1622,129.502932
233.469999,1622,158.288853
35.32,1622,165.494947
266.384998,1622,185.831334
-281.600003,1622,197.240068
-574.080004,1622,204.741935
-139.165002,1622,228.693766
-352.465001,1622,234.478563
-636.870004,1622,253.654021
-301.510003,1622,263.186256
-510.240002,1622,269.401355
-369.350003,1622,295.666179
149.84,1622,302.237856
88.039999,1622,322.424979
82.334999,1622,332.384149
328.26,1622,338.880164
-413.525004,1622,358.998928
1240.184997,823,365.47876
464.359999,1622,371.893747
-544.820004,1622,394.16945
198.199999,1622,403.285658
800.619999,1042,407.177162
70.81,1622,429.980712
546.959998,1622,435.273604
43.939999,1622,451.144153
-30.595001,1622,455.92851
844.545002,625,457.840661
88.17,1622,476.114964
428.079998,1622,481.095266
139.379999,1622,485.859222
-37.415003,1622,504.155561
779.954998,740,506.497649
221.674999,1622,510.828659
785.829999,953,524.902557
777.83,629,526.84413
102.95,1622,533.749286
786.160001,896,536.376309
263.39,1622,552.15773
64.6,1622,556.865993
67.39,1622,574.07302
743.855,1485,578.147634
773.75,629,579.975254
738.329998,1050,582.879712
-112.525003,1622,601.051175
-606.770003,1622,605.948408
-170.160002,1622,621.163474
748.799998,684,622.958645
621.814999,1622,627.582275
120.48,1622,632.213093
248.49,1622,649.809553
747.605,886,652.501988
494.725,1622,657.062712
704.41,1007,673.450226
790.684999,578,675.257658
812.424999,594,677.073651
527.954999,1622,681.92912
801.64,717,694.624827
803.66,655,696.857528
314.599999,1622,704.166574
887.77,861,706.935536
310.75,1622,723.438209
-587.060003,1622,728.675302
917.005002,658,730.694653
732.73,716,733.11205
637.215,1622,753.485572
155.764998,1622,758.876084
779.625001,548,760.700016
811.770002,1010,779.904029
726.749999,1304,784.573175
563.255,1622,790.058322
760.21,574,805.112178
-40.960002,1622,815.201707
767.629998,598,817.800888
190.86,1622,824.471256
137.5,1622,847.475548
560.565004,1511,852.575318
-411.010002,1622,870.795842
733.259998,609,873.104581
395.330001,1622,881.258929
796.959998,587,883.236396
751.48,670,885.471928
921.164999,624,899.39965
-805.695003,1622,904.688523
295.184998,1622,911.645375
739.400001,1182,927.113634
766.17,805,929.706067
715.404999,671,931.811242
785.485,922,934.679568
756.31,513,936.297863
-616.540001,1622,955.626038
808.814998,823,958.188802
-481.705003,1622,963.15994
786.42,611,977.310686
1085.869996,1017,982.812411
689.775005,1622,988.255084
835.745,862,991.180577
808.099999,695,1005.122599
238.77,1622,1010.676934
588.275001,1622,1017.931601
902.25,1126,1033.889332
852.05,827,1036.957562
760.219999,657,1039.29863
87.13,1622,1044.989887
871.345002,1622,1067.391038
931.365,1622,1073.660419
864.31,641,1076.072174
836.390001,1429,1097.643239
882.79,738,1100.655267
743.019999,725,1103.289783
746.210001,631,1105.619773
809.969999,673,1108.065606
374.02,1622,1129.951628
716.425,792,1132.997303
738.519999,1093,1137.022032
689.52,1285,1156.913985
395.749999,1622,1162.772107
159.94,1622,1167.914196
59.25,1622,1187.418432
228.4,1622,1192.598474
817.515001,1008,1195.791057
830.154999,934,1210.09881
820.68,687,1212.377101
770.044999,715,1214.656841
