#{"t_start": 1755887584.9782207, "env_id": "None"}
r,l,t
-368.4335,1622,7.239754
-396.4335,1622,15.55465
-334.4335,1622,37.80966
-281.4335,1622,44.484757
-324.433501,1622,53.121971
-379.9335,1622,77.731159
-419.4335,1622,85.956906
-380.4335,1622,105.909064
-319.9335,1622,112.921109
-349.4335,1622,121.358118
-289.4335,1622,142.392665
-400.4335,1622,148.912898
-333.9335,1622,171.135378
-320.9335,1622,177.74063
-330.9335,1622,186.328588
-246.433499,1622,206.530678
-312.4335,1622,212.837071
-281.4335,1622,236.154739
-315.4335,1622,242.950702
-271.9335,1622,249.350672
-320.4335,1622,272.693621
-325.9335,1622,279.063187
-306.4335,1622,301.635321
-310.9335,1622,308.309902
-298.4335,1622,314.630374
-279.9335,1622,337.587092
-276.9335,1622,343.849757
-274.4335,1622,367.85607
-268.9335,1622,376.449511
-246.4335,1622,383.797553
-239.9335,1622,406.636855
-223.4335,1622,413.026342
-234.4335,1622,437.005539
-172.933501,1622,443.371799
-202.4335,1622,449.55742
-225.4335,1622,472.25483
-238.9335,1622,478.132956
-832.433501,1622,501.482404
-222.4335,1622,507.424649
-233.4335,1622,513.36733
-219.9335,1622,536.746165
-227.4335,1622,542.615407
-227.9335,1622,565.37827
-201.4335,1622,572.352433
-272.9335,1622,578.103018
-235.9335,1622,601.501107
-289.9335,1622,607.502767
-275.9335,1622,627.537439
-249.9335,1622,636.45703
-248.4335,1622,642.260761
-241.9335,1622,662.679986
-269.4335,1622,672.507304
-240.433501,1622,692.338691
-204.9335,1622,701.418738
-232.933499,1622,707.545554
-278.933499,1622,727.499722
-232.9335,1622,736.513443
-272.4335,1622,742.84893
-253.933499,1622,763.325229
-262.9335,1622,772.083852
-281.9335,1622,791.919671
-253.4335,1622,798.400714
-251.9335,1622,807.279425
-245.4335,1622,827.605374
-268.933501,1622,833.816193
-264.4335,1622,856.319324
-285.4335,1622,862.461209
-282.4335,1622,868.554307
-275.4335,1622,891.272702
-203.9335,1622,897.3679
-227.9335,1622,920.094669
-177.9335,1622,926.461871
-693.4335,1622,932.735116
-1438.9335,1622,955.965349
-179.9335,1622,961.668322
-228.9335,1622,985.151686
-266.9335,1622,993.585975
-244.433499,1622,999.559622
-242.4335,1622,1023.230382
-251.4335,1622,1028.998318
-232.9335,1622,1052.409262
-228.9335,1622,1058.499834
-250.9335,1622,1064.490012
-260.9335,1622,1087.671061
-230.4335,1622,1093.554936
-249.433501,1622,1117.135959
-258.4335,1622,1123.374522
-1117.9335,1622,1129.168776
-258.4335,1622,1153.607946
-207.9335,1622,1159.450352
-204.4335,1622,1178.938243
-252.9335,1622,1188.46278
-1153.4335,1622,1194.566878
-228.9335,1622,1215.371719
-294.4335,1622,1223.019819
-255.9335,1622,1243.374817
-307.9335,1622,1250.031539
-329.9335,1622,1258.160676
-269.4335,1622,1278.780142
-269.4335,1622,1284.987891
-247.9335,1622,1306.940106
-315.4335,1622,1313.351022
-283.9335,1622,1319.457311
-286.9335,1622,1342.830821
-316.433501,1622,1349.470894
-282.9335,1622,1372.042609
-258.9335,1622,1378.517493
-277.4335,1622,1384.595083
-313.9335,1622,1407.043885
-301.9335,1622,1413.254679
-338.9335,1622,1435.851763
-306.4335,1622,1442.186146
-1120.4335,1622,1448.130439
-333.9335,1622,1470.730897
-227.4335,1622,1477.000683
-331.4335,1622,1483.024559
-342.9335,1622,1505.803452
-334.4335,1622,1511.694545
-324.4335,1622,1534.615984
-320.9335,1622,1540.868249
-319.9335,1622,1546.784595
-356.4335,1622,1569.468224
-304.9335,1622,1575.397159
-1561.9335,1622,1598.147266
-318.4335,1622,1604.450861
-87.7554,893,1607.81196
-301.4335,1622,1628.841085
-341.9335,1622,1637.329664
-1577.9335,1622,1643.360807
-1650.933501,1622,1665.893452
-1518.9335,1622,1672.175938
-1345.9335,1622,1692.159975
-1540.4335,1622,1701.209452
-283.4335,1622,1707.350159
-1497.9335,1622,1727.159148
-1420.433501,1622,1735.825463
-1561.9335,1622,1755.87329
-1460.9335,1622,1762.264067
-173.893201,936,1765.967355
-1495.433501,1622,1788.72955
-30.536401,673,1791.526738
-1302.933499,1622,1797.758469
-797.433501,1622,1820.78927
-1518.9335,1622,1827.059506
-1415.4335,1622,1832.931272
-1547.4335,1622,1855.723927
-1411.9335,1622,1861.68247
-1482.4335,1622,1884.385454
-1471.4335,1622,1890.654714
-1572.933499,1622,1896.387901
-1443.933501,1622,1919.466706
-1374.933501,1622,1925.409328
-1332.4335,1622,1947.822043
-1574.9335,1622,1954.255835
-1458.9335,1622,1959.965711
-1270.4335,1622,1983.096977
-1576.4335,1622,1989.071114
-1530.4335,1622,2009.268668
-1534.433499,1622,2018.544673
-1524.433501,1622,2024.404971
-1546.4335,1622,2044.595461
-1507.933501,1622,2053.755966
-1559.433501,1622,2073.593816
-1480.9335,1622,2082.815707
-1534.433501,1622,2089.084636
-1471.4335,1622,2108.712324
-1522.433499,1622,2118.100662
-185.378198,741,2121.091795
-1563.9335,1622,2140.752239
-1478.9335,1622,2147.366415
-1512.933501,1622,2170.114967
-1562.9335,1622,2176.567487
-702.988503,1215,2181.146117
-1428.9335,1622,2203.284358
-1537.4335,1622,2209.65409
-1499.9335,1622,2215.834745
-1590.4335,1622,2239.652332
-290.800998,797,2242.974406
-1522.4335,1622,2249.070819
-1196.433499,1622,2270.685807
-1402.433501,1622,2276.725781
-1452.433499,1622,2300.03421
-1485.9335,1622,2306.471669
-1402.933501,1622,2312.365652
-319.988,720,2330.720059
-1407.933499,1622,2337.167349
-1385.4335,1622,2343.205254
-1617.4335,1622,2365.979123
-1541.933499,1622,2372.212759
-1422.433499,1622,2394.425886
-1275.933501,1622,2400.972258
-1311.933501,1622,2406.930382
-1366.933502,1622,2430.063152
-1523.433499,1622,2436.486025
-567.556901,999,2440.197198
-1479.433498,1622,2462.701555
-1544.9335,1622,2468.980003
-1490.933499,1622,2489.188874
-1587.4335,1622,2497.84197
-1564.4335,1622,2503.860862
-1463.9335,1622,2524.014197
-1605.4335,1622,2532.544613
-1538.4335,1622,2552.56159
-1583.9335,1622,2559.131169
-1410.433501,1622,2567.296827
-1548.4335,1622,2587.535812
-1419.9335,1622,2593.952995
-1524.433499,1622,2616.648218
-1490.933499,1622,2623.104596
-1517.4335,1622,2629.120491
-1503.9335,1622,2651.385445
-1473.433501,1622,2657.623425
-244.825399,644,2660.006737
-346.966999,757,2662.786808
-1449.4335,1622,2685.182749
-1551.433501,1622,2691.210475
-1421.933501,1622,2713.217292
-1437.4335,1622,2720.852225
-1576.4335,1622,2727.355248
-1458.9335,1622,2749.773506
-1443.4335,1622,2756.266326
-1460.4335,1622,2779.401822
-1326.433499,1622,2785.888877
-1383.933501,1622,2792.275596
-1367.433501,1622,2815.115246
-1588.9335,1622,2821.484954
-1474.933501,1622,2843.876748
