#{"t_start": 1755887585.0280025, "env_id": "None"}
r,l,t
-397.9335,1622,7.189976
-370.9335,1622,15.503745
-372.9335,1622,37.758794
-376.9335,1622,44.434822
-359.9335,1622,53.072295
-389.4335,1622,77.680366
-308.4335,1622,85.907077
-325.4335,1622,105.858164
-345.9335,1622,112.872602
-360.4335,1622,121.308567
-340.9335,1622,142.342946
-298.4335,1622,148.863159
-356.9335,1622,171.083238
-352.9335,1622,177.689618
-314.433499,1622,186.279466
-296.9335,1622,206.47862
-300.9335,1622,212.787807
-331.4335,1622,236.104637
-351.4335,1622,242.902087
-299.4335,1622,249.301685
-291.4335,1622,272.642739
-350.4335,1622,279.013166
-339.4335,1622,301.584378
-310.4335,1622,308.259696
-302.9335,1622,314.581182
-293.933501,1622,337.538714
-294.9335,1622,343.799975
-271.4335,1622,367.805964
-294.9335,1622,376.400603
-286.9335,1622,383.747702
-232.433501,1622,406.585115
-902.9335,1622,412.976884
-219.4335,1622,436.956856
-209.9335,1622,443.322017
-237.9335,1622,449.507934
-169.9335,1622,472.205237
-203.4335,1622,478.083202
-188.9335,1622,501.432618
-198.4335,1622,507.373708
-239.9335,1622,513.315757
-219.9335,1622,536.69672
-1049.433499,1622,542.565146
-230.9335,1622,565.327619
-228.4335,1622,572.302413
-235.4335,1622,578.051072
-218.9335,1622,601.450113
-246.4335,1622,607.453575
-205.4335,1622,627.487681
-249.9335,1622,636.40584
-289.4335,1622,642.212591
-242.4335,1622,662.629297
-260.9335,1622,672.45874
-235.4335,1622,692.289211
-243.9335,1622,701.370937
-1597.4335,1622,707.496655
-246.4335,1622,727.448998
-209.9335,1622,736.464109
-209.9335,1622,742.798152
-174.4335,1622,763.274855
-243.4335,1622,772.035149
-257.9335,1622,791.869972
-255.9335,1622,798.351449
-262.9335,1622,807.229683
-242.4335,1622,827.555594
-1145.433501,1622,833.765419
-229.4335,1622,856.26882
-279.9335,1622,862.406173
-280.933501,1622,868.50369
-248.9335,1622,891.221582
-205.4335,1622,897.320343
-221.933499,1622,920.044494
-216.4335,1622,926.411522
-228.9335,1622,932.687015
-209.4335,1622,955.916635
-157.4335,1622,961.617646
-233.9335,1622,985.102285
-243.4335,1622,993.535988
-239.9335,1622,999.509684
-239.4335,1622,1023.179676
-238.9335,1622,1028.948263
-267.9335,1622,1052.360065
-223.9335,1622,1058.447904
-1029.9335,1622,1064.439694
-240.9335,1622,1087.620692
-264.9335,1622,1093.505045
-249.4335,1622,1117.088145
-1468.4335,1622,1123.324218
-927.4335,1622,1129.116891
-228.9335,1622,1153.557431
-218.9335,1622,1159.400057
-1219.4335,1622,1178.89116
-851.433501,1622,1188.412474
-255.9335,1622,1194.516445
-1436.9335,1622,1215.32207
-243.9335,1622,1222.968989
-239.9335,1622,1243.325037
-327.4335,1622,1249.982384
-296.4335,1622,1258.112233
-247.4335,1622,1278.729326
-274.4335,1622,1284.938158
-255.4335,1622,1306.889354
-353.9335,1622,1313.299677
-320.9335,1622,1319.40753
-321.4335,1622,1342.780082
-339.4335,1622,1349.424027
-251.9335,1622,1371.99358
-317.4335,1622,1378.468369
-304.9335,1622,1384.543106
-301.9335,1622,1406.994756
-296.4335,1622,1413.202687
-273.9335,1622,1435.803251
-319.4335,1622,1442.134444
-318.433501,1622,1448.080659
-281.4335,1622,1470.679282
-342.433501,1622,1476.950898
-320.9335,1622,1482.97443
-355.933501,1622,1505.752653
-322.4335,1622,1511.643375
-328.4335,1622,1534.566969
-264.4335,1622,1540.818447
-361.9335,1622,1546.733926
-330.4335,1622,1569.416906
-293.9335,1622,1575.348496
-297.4335,1622,1598.097867
-1377.9335,1622,1604.401006
-1406.4335,1622,1610.5778
-262.9335,1622,1633.874649
-305.9335,1622,1640.062813
-1000.9335,1622,1659.782922
-1474.433501,1622,1668.698021
-306.4335,1622,1674.862655
-929.933499,1622,1695.397287
-319.9335,1622,1703.855351
-1600.9335,1622,1723.589878
-1178.433499,1622,1729.902483
-1580.4335,1622,1738.640589
-1617.9335,1622,1758.804905
-1580.9335,1622,1765.056707
-1050.933501,1622,1787.929886
-1400.9335,1622,1794.29203
-1433.933501,1622,1800.495514
-1568.433499,1622,1823.756845
-1555.9335,1622,1829.676466
-1540.9335,1622,1852.064357
-1603.9335,1622,1858.459352
-1581.9335,1622,1864.349598
-1526.9335,1622,1887.38403
-1552.4335,1622,1893.197504
-1402.9335,1622,1915.909226
-1512.433501,1622,1922.194241
-1491.9335,1622,1928.035264
-1293.433502,1622,1950.681256
-1413.4335,1622,1956.815256
-1262.933502,1622,1979.302973
-1363.9335,1622,1985.842891
-1303.433499,1622,1991.659595
-1352.9335,1622,2014.989542
-1525.4335,1622,2021.187561
-1641.9335,1622,2040.969179
-1347.933499,1622,2050.379341
-1513.9335,1622,2056.312127
-1571.9335,1622,2076.482805
-1578.933499,1622,2085.774449
-1265.4335,1622,2105.216905
-1429.933499,1622,2111.764575
-1432.9335,1622,2121.028232
-1092.933501,1622,2140.685353
-1470.9335,1622,2147.300472
-1440.433501,1622,2170.050561
-1502.4335,1622,2176.502604
-1444.9335,1622,2182.743981
-1350.9335,1622,2204.871746
-9.8279,694,2207.5566
-1247.933501,1622,2213.739732
-1540.933499,1622,2237.199534
-1538.4335,1622,2244.059152
-1328.4335,1622,2250.183882
-1406.433499,1622,2271.804597
-1498.4335,1622,2277.780376
-281.7244,849,2280.910409
-1483.433501,1622,2304.706611
-1538.433499,1622,2310.584271
-1560.4335,1622,2332.215149
-1434.9335,1622,2338.860509
-1400.433499,1622,2344.750274
-1512.433499,1622,2367.691022
-1545.933499,1622,2373.736506
-1493.433501,1622,2395.996733
-1479.4335,1622,2402.526167
-1406.9335,1622,2408.656314
-1412.433501,1622,2431.836087
-1508.933499,1622,2438.046664
-1451.9335,1622,2460.241707
-1421.9335,1622,2466.797013
-1535.433501,1622,2472.874876
-664.2107,1006,2490.859716
-1557.4335,1622,2499.443661
-1393.9335,1622,2505.45851
-1550.4335,1622,2525.890945
-1370.4335,1622,2534.121663
-1542.4335,1622,2554.136454
-1502.4335,1622,2560.725828
-1347.9335,1622,2568.940479
-1340.433501,1622,2589.316189
-1578.4335,1622,2597.670697
-1380.9335,1622,2618.27122
-1507.433501,1622,2624.728599
-9.607399,828,2627.767525
-1562.433499,1622,2649.851424
-1420.433501,1622,2656.264858
-1388.4335,1622,2662.233057
-1571.433499,1622,2684.639474
-1256.933499,1622,2690.671089
-269.718198,836,2693.707952
-1414.933499,1622,2716.538492
-1424.9335,1622,2723.609171
-1568.433501,1622,2746.074538
-1484.4335,1622,2752.585793
-1504.4335,1622,2758.881735
-1363.433499,1622,2782.194269
-1429.933501,1622,2788.605821
-1462.9335,1622,2811.30324
-1462.9335,1622,2817.942003
-1317.4335,1622,2824.076947
-1583.9335,1622,2846.950592
-430.0932,801,2850.689927
-1456.933499,1622,2857.210251
-1411.4335,1622,2880.771875
-1420.4335,1622,2887.98779
-1564.4335,1622,2914.597582
-1332.9335,1622,2921.374914
-1398.433501,1622,2928.413026
-1381.933502,1622,2955.979882
-1354.933501,1622,2962.839036
-1418.4335,1622,2992.133243
-1321.4335,1622,2998.997535
-1490.933501,1622,3005.432134
-1342.4335,1622,3028.990609
-1316.933499,1622,3034.963171
-1465.4335,1622,3061.213152
-1304.9335,1622,3070.054795
-1215.433499,1622,3080.947221
-1361.9335,1622,3105.877342
-1424.9335,1622,3117.348856
-1345.433501,1622,3125.755341
-1440.9335,1622,3156.941776
-1289.933501,1622,3163.622017
-1415.9335,1622,3196.450716
-1306.933501,1622,3207.345484
-1271.433501,1622,3220.045995
-1382.9335,1622,3249.629646
-1282.9335,1622,3259.884884
-1200.933501,1622,3291.821346
-1268.933501,1622,3303.773382
-1287.433502,1622,3313.406947
-1285.933501,1622,3344.170133
-1397.9335,1622,3352.942786
-1292.933501,1622,3389.023057
-1378.4335,1622,3399.408036
-1453.433501,1622,3406.393778
-1383.933502,1622,3435.348769
-1392.9335,1622,3444.133636
-1318.4335,1622,3471.649336
-1321.433501,1622,3479.223772
-1277.933501,1622,3486.506535
-1372.4335,1622,3517.614984
-1465.933501,1622,3525.421279
-529.278195,996,3533.163093
-1308.9335,1622,3557.797958
-251.239905,803,3561.307406
-1314.9335,1622,3571.957217
41.3611,623,3593.180398
-1193.933499,1622,3603.476043
-729.908901,1223,3609.174383
-1416.433501,1622,3630.925339
-1411.4335,1622,3639.983597
-1467.4335,1622,3646.293091
-1422.4335,1622,3668.910926
-448.967,757,3671.785542
-1459.933501,1622,3678.701215
-848.3924,1128,3699.005348
-1549.4335,1622,3708.436832
-1494.933499,1622,3736.444535
-1455.9335,1622,3745.511584
-1375.4335,1622,3754.010087
-1463.933501,1622,3783.093341
-1333.9335,1622,3790.736005
-1424.4335,1622,3816.437601
-297.6839,723,3820.122506
-1343.433501,1622,3829.528667
-1359.4335,1622,3838.587055
-1570.4335,1622,3861.612353
-1510.4335,1622,3869.847799
-1309.933499,1622,3897.646006
-1464.9335,1622,3907.842453
-655.710399,1168,3912.419199
-1536.933501,1622,3933.792436
-1453.4335,1622,3942.658021
-925.259001,1285,3947.927346
-1579.933501,1622,3969.998059
-1519.933501,1622,3978.405979
-1415.4335,1622,3998.887865
-1445.933499,1622,4011.860324
-1457.4335,1622,4020.264626
-1417.933499,1622,4047.471419
-1387.433499,1622,4055.164163
-329.959002,852,4059.166882
-1473.933499,1622,4085.369763
-1501.933499,1622,4091.431415
-1448.433499,1622,4116.609651
-765.3734,1508,4123.394164
-183.750001,625,4125.830549
