#{"t_start": 1755887585.039005, "env_id": "None"}
r,l,t
-421.9335,1622,7.178973
-403.9335,1622,15.492936
-377.4335,1622,37.748888
-365.9335,1622,44.42353
-313.4335,1622,53.061647
-441.4335,1622,77.669184
-329.4335,1622,85.89576
-388.9335,1622,105.847024
-370.433501,1622,112.860203
-375.4335,1622,121.29643
-262.4335,1622,142.332006
-298.9335,1622,148.851926
-315.4335,1622,171.07263
-334.9335,1622,177.681313
-323.9335,1622,186.267297
-273.4335,1622,206.468031
-315.9335,1622,212.77617
-313.4335,1622,236.093552
-301.4335,1622,242.890431
-355.9335,1622,249.28872
-310.4335,1622,272.63214
-362.4335,1622,279.002164
-317.4335,1622,301.574267
-317.9335,1622,308.247432
-378.9335,1622,314.569836
-290.4335,1622,337.527292
-285.4335,1622,343.786994
-240.433501,1622,367.793689
-276.433501,1622,376.389187
-279.9335,1622,383.736963
-235.9335,1622,406.576369
-239.933499,1622,412.964992
-204.4335,1622,436.944852
-201.9335,1622,443.309753
-218.9335,1622,449.496361
-216.9335,1622,472.194806
-220.9335,1622,478.072486
-214.9335,1622,501.421589
-200.4335,1622,507.362683
-231.9335,1622,513.304754
-256.4335,1622,536.685855
-200.9335,1622,542.554389
-226.4335,1622,565.3158
-228.9335,1622,572.290239
-209.9335,1622,578.040467
-220.4335,1622,601.439147
-272.4335,1622,607.442015
-254.9335,1622,627.475068
-242.4335,1622,636.396052
-243.4335,1622,642.199648
-223.9335,1622,662.618231
-257.4335,1622,672.446551
-223.9335,1622,692.277165
-256.9335,1622,701.358643
-206.4335,1622,707.483862
-209.4335,1622,727.437683
-913.4335,1622,736.453102
-243.9335,1622,742.789737
-237.9335,1622,763.265133
-259.9335,1622,772.024203
-223.4335,1622,791.858934
-255.4335,1622,798.33937
-250.4335,1622,807.21803
-247.4335,1622,827.543781
-271.4335,1622,833.753267
-252.9335,1622,856.259811
-250.9335,1622,862.400454
-259.433499,1622,868.494972
-210.9335,1622,891.210741
-242.9335,1622,897.309341
-237.4335,1622,920.035451
-215.4335,1622,926.402693
-860.433499,1622,932.676017
-203.9335,1622,955.903818
-226.4335,1622,961.60663
-246.4335,1622,985.091417
-238.4335,1622,993.524381
-243.9335,1622,999.498284
-241.9335,1622,1023.168366
-286.9335,1622,1028.937177
-244.9335,1622,1052.34982
-1500.433499,1622,1058.438762
-230.4335,1622,1064.429223
-205.4335,1622,1087.609299
-981.4335,1622,1093.49389
-1233.9335,1622,1117.075878
-253.9335,1622,1123.313827
-280.4335,1622,1129.107526
-249.9335,1622,1153.546412
-255.9335,1622,1159.388066
-224.9335,1622,1178.877437
