#{"t_start": 1741142436.656552, "env_id": "None"}
r,l,t
-28637.0,1019,7.749806
-27051.0,1019,15.802457
-24919.0,1019,26.076089
-25595.0,1019,34.282554
-27389.0,1019,42.355203
-26271.0,1019,50.616428
-24477.0,1019,61.799206
-22349.0,1019,71.232775
-20837.0,1019,79.291561
-20815.0,1019,90.015068
-17851.0,1019,98.631608
-22297.0,1019,106.912512
-18111.0,1019,116.222854
-19827.0,1019,127.306026
-20451.0,1019,135.295989
-22293.0,1019,143.288724
-24373.0,1019,151.326262
-25179.0,1019,162.290048
-23957.0,1019,170.077291
-28039.0,1019,178.169108
-29495.0,1019,186.109097
-29001.0,1019,197.047437
-27597.0,1019,205.124855
-28533.0,1019,213.516063
-29495.0,1019,221.567179
-29365.0,1019,232.803172
-28351.0,1019,241.374465
-27961.0,1019,249.985594
-26401.0,1019,258.319351
-26245.0,1019,270.235669
-24659.0,1019,283.139855
-28143.0,1019,292.933436
-28949.0,1019,304.839658
-26271.0,1019,314.032115
-21409.0,1019,324.031305
-24425.0,1019,336.504459
-20113.0,1019,345.956053
-20555.0,1019,355.318103
-21647.0,1019,364.069566
-23203.0,1019,376.358771
-23645.0,1019,385.785409
-21257.0,1019,394.53303
-24971.0,1019,406.114394
-24919.0,1019,415.011302
-24399.0,1019,424.275762
-26687.0,1019,433.202018
-25205.0,1019,444.219713
-26219.0,1019,452.778996
-23333.0,1019,461.391644
-25361.0,1019,469.829327
-24399.0,1019,481.209048
-21825.0,1019,489.778211
-21383.0,1019,498.179752
-21825.0,1019,506.575161
-23203.0,1019,518.082133
-22605.0,1019,526.612046
-20711.0,1019,535.379466
-19567.0,1019,546.918493
-22323.0,1019,555.57043
-20217.0,1019,564.048334
-21309.0,1019,572.57502
-20893.0,1019,584.089533
-21933.0,1019,592.809019
-22371.0,1019,601.430675
-24087.0,1019,610.072338
-23077.0,1019,621.666566
-24061.0,1019,630.321047
-23749.0,1019,638.997465
-26063.0,1019,647.767789
-26349.0,1019,659.905118
-26791.0,1019,669.001492
-26271.0,1019,677.815526
-24971.0,1019,689.348577
-24061.0,1019,698.034614
-23697.0,1019,706.936651
-23905.0,1019,715.467381
-22557.0,1019,726.923078
-24945.0,1019,735.37982
-24581.0,1019,743.945284
-26271.0,1019,752.671051
-25309.0,1019,764.214525
-25335.0,1019,772.712213
-25881.0,1019,781.202308
-23827.0,1019,792.860869
-25413.0,1019,801.781577
-25855.0,1019,811.028774
-25595.0,1019,819.547837
-26505.0,1019,830.912582
-25205.0,1019,839.639882
-24789.0,1019,848.380416
-24815.0,1019,856.929376
-26245.0,1019,868.364941
-20707.0,1019,877.229452
-21647.0,1019,885.605382
-20841.0,1019,893.946139
-20113.0,1019,905.420512
-22865.0,1019,913.880939
-20373.0,1019,922.274297
-18449.0,1019,933.620008
-19593.0,1019,942.411653
-19151.0,1019,950.886168
-19905.0,1019,959.339354
-18527.0,1019,971.522955
-15615.0,1019,980.271185
-20815.0,1019,988.885671
-22713.0,1019,997.526332
-18059.0,1019,1009.13041
-16941.0,1019,1017.60653
-17929.0,1019,1026.206336
-16577.0,1019,1034.635411
-21461.0,1019,1045.985464
-18059.0,1019,1054.721778
-17461.0,1019,1063.090181
-18527.0,1019,1074.599628
-18527.0,1019,1083.037492
-19333.0,1019,1091.767114
-16551.0,1019,1100.260718
-19385.0,1019,1111.742376
-21205.0,1019,1120.381478
-18735.0,1019,1128.830264
