#{"t_start": 1751298819.0680823, "env_id": "None"}
r,l,t
-341.692,1622,9.223817
-234.176,1622,16.613416
-246.436,1622,50.182336
-178.218,1622,58.61635
-185.454,1622,65.99105
-113.284,1622,90.073462
-125.744,1622,96.991577
-100.486,1622,122.357238
-60.11,1622,129.977124
-66.416,1622,137.05633
-695.564001,1622,160.756305
-277.258,1622,167.921996
-28.498,1622,191.902395
-929.943001,1622,199.658561
-750.143001,1622,206.729067
-19.734,1622,230.088806
-1068.208002,1622,237.244608
-14.112,1622,261.292543
-743.299002,1622,269.096828
-50.781,1622,276.701567
-13.886,1622,301.765256
-802.399001,1622,309.494035
-1058.427003,1622,333.486699
-13.104,1622,341.281603
-13.08,1622,348.782372
-32.464,1622,373.785462
-13.749999,1622,382.163378
-24.254,1622,407.031193
-1076.352003,1622,415.23114
5.946,1622,422.59806
-64.584,1622,445.081536
-1284.933001,1622,452.071831
30.934,677,454.727429
-29.85,1622,476.439555
124.278001,687,479.359694
-272.840003,1521,485.731768
-3.52,1622,507.244449
-455.728001,1622,514.071146
-27.416,1622,520.660271
-804.757002,1622,542.960574
-1240.698001,1622,549.524496
-809.904,1622,571.241997
-17.562,1622,578.029385
-23.744,1622,584.761822
143.830001,372,605.214779
153.142999,370,609.480123
143.914001,372,613.806953
153.342999,370,618.027441
153.142999,370,622.161709
