#{"t_start": 1751298819.0680857, "env_id": "None"}
r,l,t
-356.024,1622,9.223276
-261.568,1622,16.61345
-226.262,1622,50.181634
-149.516,1622,58.61773
-208.816,1622,65.989872
-104.482,1622,90.073224
-94.818,1622,96.99055
-98.544,1622,122.356876
-63.054,1622,129.978477
-91.108,1622,137.056922
-38.946,1622,160.75628
-172.424,1622,167.92219
1.548001,1622,191.906781
-853.359002,1622,199.654907
-563.726,1622,206.727132
-20.446,1622,230.086276
-6.520001,1622,237.244596
-1034.202003,1622,261.292483
-13.519999,1622,269.096817
-584.430002,1622,276.701569
-859.259002,1622,301.763282
-16.242,1622,309.493989
-427.77,1622,333.486331
-240.282001,1622,341.2816
-17.94,1622,348.782369
-51.646,1622,373.787409
-523.410001,1622,382.163147
-20.162,1622,407.030921
23.859999,595,410.274524
-1245.591003,1622,418.404508
-784.481002,1622,440.690539
-4.952,1622,447.834836
-794.806001,1622,454.402946
-921.057001,1622,476.109511
-706.536,1622,482.942289
-1007.326,1622,504.448874
-14.686,1622,511.363878
-686.05,1622,518.037272
-30.98,1622,539.761528
-0.586,1622,546.751271
-127.386002,864,550.399783
6.282,1622,572.137116
-19.536,1622,578.871316
153.250999,370,605.203235
153.250999,370,609.484984
153.874999,369,613.794922
143.830001,372,618.034106
153.142999,370,622.161834
153.342999,370,626.470248
