#{"t_start": 1757478774.3868535, "env_id": "None"}
r,l,t
-639.955934,2345,7.526027
-644.455933,2345,25.723253
-636.955934,2345,33.126756
-642.455933,2345,52.180474
-623.455933,2345,59.223564
-741.955933,2345,79.141466
-699.955933,2345,97.698687
-703.455933,2345,104.990582
-774.955934,2345,123.031309
-730.455933,2345,130.243577
-656.455934,2345,149.300717
-601.955933,2345,156.259225
-656.955933,2345,175.29772
-692.955934,2345,194.284891
-630.955934,2345,201.111812
-650.955933,2345,221.927798
-698.455934,2345,228.893561
-645.455933,2345,248.835795
-588.955933,2345,255.894706
-525.955933,2345,274.820273
-498.455934,2345,293.724144
-418.955934,2345,300.461181
-491.955933,2345,319.792569
-426.455933,2345,327.117088
-447.455933,2345,346.628067
-448.955934,2345,353.55321
-356.455934,2345,372.23453
-392.955934,2345,390.909652
-20571.622599,2345,397.710546
-343.455933,2345,416.244077
-316.955933,2345,423.007212
-323.955934,2345,441.664206
-321.955933,2345,448.276308
-357.455933,2345,466.773464
-309.455933,2345,485.510239
-339.955933,2345,492.462019
-88657.122616,2345,511.845243
-306.955934,2345,518.588618
-39834.455922,2345,538.084324
-68171.622606,2345,545.202025
-302.455933,2345,564.302714
-299.955933,2345,583.423349
-299.455933,2345,590.436734
-8151.122599,2345,610.492074
-20788.122599,2345,617.135018
-12112.122603,2345,636.881467
-132968.622605,2345,643.502241
-178443.455946,2345,662.783844
-15416.122602,2345,681.608105
-15233.122603,2345,688.509861
-20054.122599,2345,707.220331
-20404.622599,2345,714.097467
-18680.955936,2345,732.899242
-57863.622624,2345,739.558468
-20905.6226,2345,758.585286
-4997.6226,2345,778.303683
-34509.122603,2345,785.998056
-268.6226,2345,804.908915
-106795.622586,2345,811.839199
-10731.622599,2345,830.681154
-323.955933,2345,837.374979
-16178.622599,2345,856.426757
-21193.622602,2345,876.128962
-17797.622601,2345,883.050303
-16562.122599,2345,901.970276
-20721.122599,2345,908.877833
-21054.622601,2345,927.951525
-9305.122601,2345,934.643043
-10134.122599,2345,953.817962
-17088.122598,2345,972.469204
-15243.122603,2345,979.432216
-106335.122621,2345,998.857204
-923.122599,2345,1005.873633
-10776.622599,2345,1024.486269
-339.955933,2345,1031.154117
-328.955933,2345,1049.758294
-327.955933,2345,1068.341246
-275.1226,2345,1075.323598
-11063.122606,2345,1094.152152
-270.122601,2345,1101.110103
-16229.955934,2345,1120.41095
-280.1226,2345,1139.311907
-141995.622601,2345,1146.170928
-134006.455941,2345,1165.355134
-79743.455938,2345,1172.36856
-20617.6226,2345,1191.701719
-18106.122598,2345,1198.764485
-20384.122598,2345,1217.707773
-18684.622603,2345,1236.914416
-11647.455935,2345,1244.078251
-18884.622599,2345,1263.867376
-16485.122599,2345,1271.81383
-20100.622597,2345,1293.918527
-16633.622599,2345,1302.832766
-19942.622598,2345,1324.61583
-17800.6226,2345,1344.049742
-313.455933,2345,1350.935645
-18422.455936,2345,1369.546877
-17854.455933,2345,1376.55444
-19501.622599,2345,1396.042108
-294.6226,2345,1402.855909
-31625.122591,2345,1422.354912
-13569.122598,2345,1440.785872
-19323.455935,2345,1447.820774
-95728.622606,2345,1467.574141
-127560.622594,2345,1474.690003
-6725.622599,2345,1494.195887
-140590.95593,2345,1501.931066
-16117.955928,2345,1520.886564
-134606.955932,2345,1540.063334
-18773.955937,2345,1547.012582
-71009.455936,2345,1565.552809
-16656.455932,2345,1572.462433
-81321.122599,2345,1593.598299
-798.455933,2345,1601.882513
-281.1226,2345,1624.652809
-288.1226,2345,1648.956081
-67875.955937,2345,1655.888662
-15096.6226,2345,1674.438159
-13465.122611,2345,1681.454487
-11361.955934,2345,1700.289842
-14756.955935,2345,1707.38359
-339.455933,2345,1726.215293
-336.955933,2345,1744.668287
-362.955933,2345,1751.634529
-19660.122598,2345,1770.389563
-19279.6226,2345,1777.838182
-19970.622599,2345,1797.062133
-21871.122601,2345,1803.71797
-20998.622601,2345,1823.086308
-21263.122602,2345,1842.027719
-20525.122599,2345,1849.448007
-20834.1226,2345,1868.349772
-20075.622598,2345,1875.370854
-21266.122602,2345,1894.687454
-20555.1226,2345,1902.040148
-23946.622605,2345,1923.930291
-20831.6226,2345,1946.657522
-19753.622599,2345,1955.919492
-174132.622598,2345,1977.52197
-108335.955948,2345,1984.258468
-20698.955932,2345,2003.181139
-20040.122598,2345,2010.03776
-21104.122602,2345,2029.718113
-20737.1226,2345,2048.60742
-21220.622601,2345,2055.804492
-21022.122601,2345,2074.875754
-19050.1226,2345,2081.634082
-20135.122598,2345,2101.537221
-126640.622606,2345,2108.327521
-20339.1226,2345,2128.183007
-21038.1226,2345,2147.362027
-153023.455946,2345,2154.522073
-20288.622599,2345,2173.471925
-166322.45596,2345,2180.21102
-143939.455959,2345,2199.60153
-21433.122603,2345,2206.320883
-92425.122602,2345,2225.861801
-123477.12261,2345,2246.50949
-116177.122617,2345,2254.581389
-18333.122602,2345,2276.444033
-18769.122595,2345,2285.161679
-147587.622601,2345,2307.619029
-20200.455933,2345,2326.305875
-19847.455931,2345,2333.22765
-79561.6226,2345,2352.674361
-20884.122603,2345,2359.792843
-90898.622596,2345,2379.319909
-141873.622641,2345,2386.590442
-19576.622596,2345,2405.483152
-20030.955937,2345,2424.23726
-19429.122599,2345,2431.502923
-69662.455943,2345,2450.977695
-138312.122596,2345,2457.796416
-139681.122607,2345,2476.519171
-20275.622602,2345,2483.347782
-109060.62263,2345,2502.17274
-159712.455948,2345,2520.767502
-146050.122629,2345,2527.891473
-125593.622594,2345,2547.09456
-19436.1226,2345,2554.611835
-21402.122604,2345,2575.260804
-187982.455944,2345,2583.004769
-20112.122604,2345,2605.712324
-19896.6226,2345,2628.84916
-105290.455966,2345,2638.862558
-130874.622655,2345,2658.564862
-19452.122598,2345,2666.32359
-20283.1226,2345,2686.513854
-21238.622598,2345,2693.768165
-61308.622584,2345,2712.957843
-20642.122602,2345,2731.583531
-20613.122598,2345,2738.682647
-21485.122603,2345,2758.348682
-21234.455934,2345,2765.534611
-20391.122599,2345,2784.77951
-21182.955936,2345,2792.187665
-20479.122604,2345,2812.095497
-21610.122603,2345,2831.000853
-21272.455938,2345,2837.973022
-21159.122601,2345,2857.386767
-21029.122605,2345,2864.420007
-20549.622603,2345,2884.449307
-20972.122605,2345,2892.117392
-21475.622604,2345,2913.578217
-19862.622601,2345,2935.31731
-31196.622597,2345,2944.160162
-111779.122619,2345,2966.555513
-20940.122602,2345,2973.664522
-19671.622604,2345,2993.36922
-21426.455937,2345,3000.265798
-19159.122602,2345,3019.69431
-158946.955945,2345,3039.983766
-88591.455934,2345,3047.377098
-162614.955955,2345,3066.663445
-66033.122579,2345,3073.796966
-96414.974474,1810,3091.0716
-117654.455968,2345,3097.874142
-21591.122605,2345,3116.855352
-20879.122608,2345,3123.567493
-32110.622612,2345,3143.460075
-19729.622606,2345,3163.121915
-39844.122586,2345,3170.628682
-21029.122612,2345,3189.453909
-19744.622599,2345,3196.362292
-114949.122594,2345,3214.953327
-65749.122594,2345,3221.966921
-164366.455927,2345,3242.784449
-23045.622602,2345,3264.327109
-20125.622603,2345,3273.132494
-20543.622603,2345,3296.73959
-20239.122604,2345,3305.834428
-99889.122585,2345,3331.17632
-175136.122619,2345,3351.574285
-15909.122607,2345,3358.653978
-45634.455935,2345,3378.794501
-50849.6226,2345,3386.116532
-125599.122613,2345,3406.076393
-19241.622604,2345,3413.117951
-21395.122603,2345,3432.808243
-20589.622603,2345,3452.36493
-19698.955937,2345,3459.618507
-50565.622612,2345,3478.408693
-19288.955937,2345,3485.510873
-44252.455952,2345,3504.60412
-129399.622621,2345,3511.825616
-18779.122587,2345,3531.001287
-140094.955959,2345,3550.569509
-19010.622596,2345,3557.929327
-160455.122613,2345,3578.748384
-167336.455948,2345,3586.713753
-112587.95595,2345,3608.702305
-19214.622604,2345,3616.936334
-98300.455936,2345,3639.521395
-117114.955946,2345,3662.025483
-19639.622601,2345,3671.401088
-30392.622601,2345,3693.463849
-20336.622599,2345,3700.282537
-20673.6226,2345,3719.343276
-38049.122599,2345,3726.231443
-18266.6226,2345,3746.797766
-20351.955931,2345,3766.929583
-20527.622608,2345,3774.188
-18939.622601,2345,3793.77352
-20407.62259,2345,3800.793347
-19658.122605,2345,3819.678206
-39619.122605,2345,3826.572671
-22109.122589,2345,3845.609928
-19788.622599,2345,3864.352483
-21109.122602,2345,3872.183853
-19510.122595,2345,3892.839489
-21000.122608,2345,3900.924108
-19461.622592,2345,3922.342304
-19086.622603,2345,3930.005167
-43013.122609,2345,3950.240846
-19941.122599,2345,3974.22975
-19451.122603,2345,3983.826182
-20280.622604,2345,4008.911882
-20241.122596,2345,4019.171886
-18296.122602,2345,4043.007382
-19747.622589,2345,4052.125206
-20686.622583,2345,4077.848884
-18416.622597,2345,4105.770623
-18369.122599,2345,4118.3198
-18179.122597,2345,4138.697287
-18382.122597,2345,4145.965846
-18627.12261,2345,4166.818172
-20220.1226,2345,4174.290362
-20049.622605,2345,4195.116955
-19900.622607,2345,4214.395092
-18453.622599,2345,4221.426775
-18494.122593,2345,4242.483073
-18453.6226,2345,4249.733334
-38161.122591,2345,4269.244476
-24785.622591,2345,4276.609981
-18404.122595,2345,4296.982345
-18610.6226,2345,4316.403773
-19812.122596,2345,4323.634256
-18428.122601,2345,4342.589437
-18463.622601,2345,4350.263605
-23835.62261,2345,4370.406807
-18010.622603,2345,4378.028277
-19511.122603,2345,4399.721697
-19830.122605,2345,4421.125951
-18887.622606,2345,4429.781387
-18796.122601,2345,4452.325028
-20234.622604,2345,4461.347484
-18539.622594,2345,4484.167668
-174463.622608,2345,4503.155538
-20237.622597,2345,4510.264968
-18353.122603,2345,4529.173587
-18182.122601,2345,4536.34307
-18898.122604,2345,4555.647613
-18669.122596,2345,4562.969666
-19660.122603,2345,4582.918138
-17925.122599,2345,4603.787709
-18330.122603,2345,4611.12344
-19519.122595,2345,4631.107035
-16867.622596,2345,4638.107996
-19714.1226,2345,4658.042021
-18451.622603,2345,4664.772355
-29191.122586,2345,4684.957372
-19817.122599,2345,4704.726614
-96056.122609,2345,4712.206564
-20880.455934,2345,4732.094432
-19136.622598,2345,4739.594456
-18417.122604,2345,4759.741117
-18269.122606,2345,4767.278586
-18554.622607,2345,4788.574806
-19254.622599,2345,4809.796065
-18405.622599,2345,4818.319416
-19152.622599,2345,4841.579174
-18584.122605,2345,4850.550511
-18580.622598,2345,4872.671459
-17997.622603,2345,4879.543117
-18317.6226,2345,4899.377343
-18598.6226,2345,4918.282316
-18209.622608,2345,4925.236298
-18285.622603,2345,4944.226271
-17811.122599,2345,4951.617214
-18325.622597,2345,4970.608145
-18161.6226,2345,4977.278582
-17730.622602,2345,4996.588327
-19011.122598,2345,5015.477902
-18133.122608,2345,5022.551136
-18621.122602,2345,5041.381116
-18390.622602,2345,5048.19549
-16536.122599,2345,5067.6554
-18743.622592,2345,5074.650371
-18926.122601,2345,5094.444397
-21141.62261,2345,5113.890636
-28866.122592,2345,5121.425846
-18113.6226,2345,5140.406196
-20612.622604,2345,5147.762841
-18335.622598,2345,5167.938761
-108895.622605,2345,5175.465055
-26172.622592,2345,5196.95625
-18530.122603,2345,5218.419658
-18194.622596,2345,5226.711603
-19709.122604,2345,5248.776202
-18913.1226,2345,5257.727785
-18464.622601,2345,5281.347601
-19519.122603,2345,5288.508847
-158643.955959,2345,5308.111143
-18367.955937,2345,5327.979812
-18673.622604,2345,5335.040093
-46132.6226,2345,5354.252949
-45089.122589,2345,5361.171587
-18169.1226,2345,5380.739132
-18489.6226,2345,5387.555212
-19159.1226,2345,5407.663748
-17603.122595,2345,5426.483557
-18806.6226,2345,5434.216336
-17979.12261,2345,5453.229822
-18507.622603,2345,5460.132339
-17411.122601,2345,5479.068521
-18140.122604,2345,5485.645835
-18649.122602,2345,5504.528482
-18322.122607,2345,5523.17715
-27099.622597,2345,5530.447556
-19132.455933,2345,5550.272931
-19488.6226,2345,5557.679695
-18771.122597,2345,5578.23068
-18136.622603,2345,5585.527059
-18397.622599,2345,5607.075612
