#{"t_start": 1757478774.515305, "env_id": "None"}
r,l,t
-611.455934,2345,7.398378
-657.455933,2345,25.596187
-644.455934,2345,32.998295
-602.955934,2345,52.052424
-599.955934,2345,59.095132
-691.455933,2345,79.013578
-693.455933,2345,97.570239
-768.455933,2345,104.862142
-760.955933,2345,122.902867
-652.455934,2345,130.114818
-683.455933,2345,149.169139
-666.955934,2345,156.130372
-642.455933,2345,175.169223
-631.955934,2345,194.156864
-592.455934,2345,200.983372
-571.455934,2345,221.799574
-652.955933,2345,228.76521
-649.955934,2345,248.70819
-572.955934,2345,255.766372
-516.955933,2345,274.691765
-498.455934,2345,293.595277
-473.955934,2345,300.332778
-466.455933,2345,319.664201
-420.455933,2345,326.988648
-404.455934,2345,346.499728
-386.955934,2345,353.424727
-379.955933,2345,372.105922
-352.955933,2345,390.781558
-365.455933,2345,397.582095
-5979.622602,2345,416.115657
-340.455934,2345,422.879373
-6526.6226,2345,441.53575
-40282.955936,2345,448.147862
-359.955933,2345,466.645165
-20470.622599,2345,485.381817
-4825.122599,2345,492.333618
-77608.455936,2345,511.716767
-10420.622598,2345,518.460254
-10395.122599,2345,537.955479
-20592.122604,2345,545.073509
-5845.622604,2345,564.174482
-64546.622607,2345,583.294942
-11363.6226,2345,590.308392
-13922.622598,2345,610.362017
-271.6226,2345,617.006564
-7654.622598,2345,636.752732
-11737.122602,2345,643.373817
-4129.622598,2345,662.655501
-15632.122601,2345,681.479661
-103721.622609,2345,688.381527
-14104.622599,2345,707.091761
-41070.1226,2345,713.969448
-3076.622602,2345,732.770749
-15070.122602,2345,739.430274
-16694.622599,2345,758.456812
-7290.622598,2345,778.17302
-6741.6226,2345,785.869568
-289.955933,2345,804.780795
-18847.1226,2345,811.710946
-18690.622601,2345,830.552768
-19595.622599,2345,837.246543
-16484.622599,2345,856.297677
-13410.122598,2345,876.00054
-20537.122599,2345,882.92199
-129017.622613,2345,901.840556
-42794.1226,2345,908.749381
-19938.622598,2345,927.823101
-12518.122601,2345,934.515117
-85821.622604,2345,953.689495
-10812.122598,2345,972.338179
-18821.1226,2345,979.303813
-18771.6226,2345,998.728974
-5362.622601,2345,1005.745183
-279.1226,2345,1024.357885
-325.455934,2345,1031.025586
-328.455933,2345,1049.629843
-1291.122598,2345,1068.215913
-19681.122598,2345,1075.195147
-302.455933,2345,1094.023764
-324.955933,2345,1100.981558
-13759.955931,2345,1120.28251
-63970.622594,2345,1139.183265
-13053.955931,2345,1146.042683
-147476.622602,2345,1165.226724
-14911.622601,2345,1172.240428
-18216.622604,2345,1191.572777
-16597.622599,2345,1198.63606
-20230.122599,2345,1217.579357
-18365.622603,2345,1236.786031
-14561.1226,2345,1243.949828
-19703.622599,2345,1263.738929
-17601.455934,2345,1271.685842
-19532.955932,2345,1293.790225
-11554.955934,2345,1302.704421
-11980.455937,2345,1324.487702
-17521.622604,2345,1343.921285
-277.6226,2345,1350.807454
-17178.122598,2345,1369.418478
-266.1226,2345,1376.426161
