#{"t_start": 1755894737.9446123, "env_id": "None"}
r,l,t
-370.9335,1622,5.055705
-398.933501,1622,9.574694
-348.9335,1622,24.37547
-374.9335,1622,31.248131
-337.4335,1622,35.645156
-439.4335,1622,50.407398
-477.9335,1622,54.835507
-464.4335,1622,71.852415
-402.9335,1622,76.336464
-430.9335,1622,80.96178
-398.4335,1622,98.017153
-519.4335,1622,103.13355
-378.9335,1622,118.364195
-358.4335,1622,122.892922
-351.9335,1622,127.386987
-326.9335,1622,144.579103
-368.9335,1622,149.562061
-267.9335,1622,166.953196
-332.4335,1622,171.444059
-287.4335,1622,176.028254
-278.9335,1622,192.050888
-301.9335,1622,196.769005
-259.433499,1622,215.717695
-283.4335,1622,220.55765
-287.4335,1622,225.337154
-263.9335,1622,245.077394
-266.9335,1622,249.695709
-272.4335,1622,265.774799
-265.4335,1622,273.389723
-237.4335,1622,278.271831
-253.9335,1622,294.644385
-230.9335,1622,299.560817
-279.4335,1622,319.412263
-228.9335,1622,324.646413
-263.4335,1622,329.499144
-251.9335,1622,351.161825
-284.4335,1622,357.070373
-240.4335,1622,376.741813
-254.4335,1622,382.607726
-263.4335,1622,387.63386
-282.9335,1622,405.108876
-262.933499,1622,413.344983
-256.9335,1622,431.646993
-242.9335,1622,436.995498
-283.4335,1622,441.993335
-275.9335,1622,464.421558
-343.9335,1622,469.756645
-303.9335,1622,490.169422
-227.9335,1622,495.683106
-248.9335,1622,500.784726
-207.9335,1622,521.130966
-239.4335,1622,526.082896
-230.4335,1622,542.151761
-212.9335,1622,549.95241
-231.4335,1622,554.85377
-259.9335,1622,570.881025
-1044.433501,1622,575.854771
-247.9335,1622,580.596503
-184.433499,1622,599.821541
-227.9335,1622,604.500091
-239.4335,1622,624.210176
-211.4335,1622,629.164042
-205.9335,1622,633.726879
-214.4335,1622,650.61856
-657.4335,1622,658.396727
-210.9335,1622,674.297073
-1216.4335,1622,679.488409
-199.9335,1622,684.301831
-816.9335,1622,703.923329
-1196.933501,1622,709.199556
-191.4335,1622,729.878994
-1333.4335,1622,735.282439
-1565.9335,1622,740.343614
