#{"t_start": 1755821449.3237243, "env_id": "None"}
r,l,t
-477.700017,1622,4.953094
-410.700014,1622,9.312629
-556.70002,1622,23.87329
-560.70002,1622,30.933674
-569.200021,1622,35.508785
-533.700019,1622,50.794245
-476.700016,1622,55.235124
-546.70002,1622,72.805421
-515.200018,1622,77.095686
-568.200021,1622,81.347941
-478.700017,1622,95.605891
-525.200019,1622,103.031211
-504.700019,1622,118.069439
-533.700019,1622,122.412923
-511.700018,1622,126.76007
-471.200017,1622,144.64657
-464.700016,1622,148.876685
-467.200016,1622,163.317015
-453.200016,1622,167.650974
-423.700015,1622,175.191865
-292.200009,1622,190.676107
-355.200012,1622,195.123843
-327.200011,1622,214.183601
-331.700011,1622,218.657548
-387.200013,1622,223.206415
-378.700013,1622,241.671611
-313.70001,1622,246.224649
-365.200012,1622,261.434754
-345.700011,1622,265.851804
-301.700009,1622,270.105633
-345.200011,1622,288.85327
-361.200012,1622,293.95823
-370.700013,1622,312.258899
-284.700009,1622,316.960507
-328.200011,1622,321.220723
-297.700009,1622,337.443374
-275.200008,1622,341.836449
-313.70001,1622,360.236354
-306.20001,1622,364.5649
-318.20001,1622,368.833432
-316.20001,1622,387.886753
-321.20001,1622,392.564685
-326.700011,1622,408.758774
-335.700011,1622,416.75394
-348.200012,1622,421.661401
-338.700011,1622,438.447877
-286.200009,1622,443.801006
-353.200012,1622,463.291977
-268.700008,1622,468.299155
-288.700009,1622,473.151676
-284.700009,1622,492.634926
-273.200008,1622,497.27023
-275.700008,1622,512.702248
-257.700008,1622,517.339044
-297.200009,1622,525.141248
-288.200009,1622,541.17592
-244.700007,1622,545.656556
-286.700009,1622,550.045645
-245.200007,1622,569.830924
-254.200007,1622,574.323797
-278.700008,1622,592.866135
-321.20001,1622,597.635903
-309.20001,1622,602.149016
-244.200007,1622,617.761314
-268.200008,1622,622.257113
-247.700007,1622,641.239249
-309.70001,1622,645.917924
-288.700009,1622,650.488427
-304.20001,1622,669.438975
-277.200008,1622,674.050375
-307.20001,1622,689.824674
-333.700011,1622,697.495553
-336.700011,1622,701.90551
-294.700009,1622,718.049362
-283.200009,1622,722.686023
-279.200008,1622,741.55867
-355.700012,1622,746.389369
-314.20001,1622,750.829214
-275.700008,1622,769.353609
-341.700011,1622,774.015271
-345.200011,1622,790.299373
-324.700011,1622,795.108335
-334.200011,1622,802.598187
-320.20001,1622,818.451122
-288.200009,1622,822.978383
-337.200011,1622,842.049852
-346.700011,1622,847.03229
-305.20001,1622,851.571405
-325.200011,1622,867.640414
-320.20001,1622,875.19031
-339.700011,1622,890.8552
-294.200009,1622,895.616107
-330.700011,1622,900.168869
-349.700012,1622,919.020392
-280.700009,1622,923.590148
-313.70001,1622,942.747953
-312.20001,1622,947.967932
-344.700011,1622,952.783386
-374.700013,1622,969.592266
-326.200011,1622,977.832216
-374.200013,1622,995.082685
-354.700012,1622,1000.446274
-355.700012,1622,1005.627756
-340.200012,1622,1025.895703
-361.700012,1622,1031.111674
-343.700011,1622,1051.067574
-381.200013,1622,1056.348828
-299.70001,1622,1061.337169
-357.700012,1622,1078.48997
-352.200012,1622,1086.580683
-363.200012,1622,1103.675884
-338.200011,1622,1108.91444
-358.700012,1622,1113.815889
-571.200022,1622,1134.600214
-935.200037,1622,1139.73782
-903.200036,1622,1144.633019
-953.200038,1622,1165.127888
-936.700037,1622,1169.984304
-931.200037,1622,1189.36008
-953.700038,1622,1194.312016
-933.700037,1622,1199.029026
-929.700037,1622,1216.010004
-951.700038,1622,1220.637723
-930.700037,1622,1240.036197
-945.200037,1622,1244.826927
-946.200037,1622,1249.354899
-919.700036,1622,1269.152919
-939.700037,1622,1273.896039
-952.700038,1622,1289.929011
-923.700036,1622,1297.756599
-939.200037,1622,1302.450772
-946.200037,1622,1318.61272
-919.200036,1622,1323.293382
-901.700035,1622,1343.677459
-928.700037,1622,1348.599912
-935.700037,1622,1353.418795
-937.700037,1622,1374.059132
-895.200035,1622,1379.211472
-904.200036,1622,1396.981219
-926.200037,1622,1406.096111
-923.200036,1622,1411.48459
-923.700036,1622,1430.264731
-947.700038,1622,1438.979668
-898.200035,1622,1457.636834
-947.700038,1622,1463.395996
-900.700035,1622,1471.872438
-922.200036,1622,1490.643295
-882.700035,1622,1496.160524
-893.700035,1622,1516.89796
-903.700036,1622,1522.351959
-928.200037,1622,1527.250163
-882.700035,1622,1547.954229
-862.200034,1622,1552.683627
-909.200036,1622,1569.01644
-847.700033,1622,1577.036881
-912.200036,1622,1581.845691
-853.700033,1622,1598.132207
-845.700033,1622,1603.124812
-872.700034,1622,1622.598712
-860.200034,1622,1627.465825
-835.700033,1622,1632.097005
-865.700034,1622,1651.954624
-883.200035,1622,1656.824889
-873.700034,1622,1673.052452
-832.200032,1622,1682.727693
-825.700032,1622,1688.470749
-806.200031,1622,1706.793574
-869.200034,1622,1712.456616
-863.200034,1622,1734.920493
-838.200033,1622,1741.171046
-823.700032,1622,1747.046071
-826.200032,1622,1770.827384
-803.200031,1622,1776.929179
-818.200032,1622,1782.735429
-837.200033,1622,1807.042141
-816.700032,1622,1812.605039
-810.200031,1622,1834.50833
-800.200031,1622,1839.935721
-781.20003,1622,1844.816899
-786.20003,1622,1864.914428
-832.200032,1622,1869.856548
-803.200031,1622,1885.999665
-731.200028,1622,1890.986918
-774.20003,1622,1898.075256
-691.200026,1622,1913.906133
-710.200027,1622,1918.578987
-764.200029,1622,1937.581148
-753.200029,1622,1942.494551
-757.700029,1622,1947.015637
-789.20003,1622,1967.979308
-701.200027,1622,1972.935623
-713.200027,1622,1991.360195
-713.200027,1622,2000.335613
