#{"t_start": 1756320193.65136, "env_id": "None"}
r,l,t
-616.407733,2224,6.721443
-652.407733,2224,24.383237
-688.407734,2224,30.751884
-633.907733,2224,48.254196
-715.0744,2224,54.982517
-705.407733,2224,72.718138
-814.5744,2224,79.261651
-772.407733,2224,100.05039
-780.5744,2224,106.403446
-825.0744,2224,124.533958
-772.5744,2224,130.860859
-665.407734,2224,148.464211
-743.0744,2224,166.53575
-720.907733,2224,173.040434
-778.907733,2224,191.308676
-745.0744,2224,197.771602
-793.5744,2224,216.721589
-817.907733,2224,223.117689
-787.907733,2224,241.949408
-650.407733,2224,248.471634
-633.907734,2224,267.18871
-691.407733,2224,273.584154
-580.907734,2224,291.947385
-564.907733,2224,310.10659
-538.407734,2224,316.530026
-536.407733,2224,335.649859
-513.407733,2224,342.431306
-521.407733,2224,361.239948
-436.407734,2224,367.71648
-491.407733,2224,385.963309
-424.907734,2224,392.480123
-464.407734,2224,411.064371
-493.907734,2224,418.776145
-524.407733,2224,437.935316
-522.907733,2224,457.811441
-505.907733,2224,464.8138
-455.407733,2224,484.508992
-475.907733,2224,491.138474
-440.907733,2224,509.64616
-418.907733,2224,516.327854
-446.907733,2224,534.78728
-438.907733,2224,541.122838
-410.407734,2224,559.938927
-435.407733,2224,566.669055
-391.907733,2224,586.737251
-400.407733,2224,593.698684
-418.907733,2224,613.574504
-410.907734,2224,633.057403
-387.407733,2224,640.264051
-375.907733,2224,660.019784
-360.0744,2224,667.044144
-391.407734,2224,686.897835
-331.407733,2224,693.874053
-324.907733,2224,714.047721
-364.907733,2224,721.307864
-383.707733,2224,741.094896
-326.907733,2224,748.094936
-336.774399,2224,767.664989
-341.907733,2224,786.999668
-288.5744,2224,794.188945
-311.407733,2224,813.856575
-298.907733,2224,820.921357
-427.774401,2224,840.351652
-425.474399,2224,847.48507
-450.9744,2224,867.554707
-384.0744,2224,874.751318
-424.1744,2224,894.428264
-406.4744,2224,901.36032
-321.474399,2224,921.254224
-466.474401,2224,940.670223
-387.2744,2224,947.888066
-376.074399,2224,967.274418
-390.674399,2224,974.396593
-415.6744,2224,993.801931
-428.474399,2224,1001.072961
-408.174401,2224,1020.77495
-435.0744,2224,1027.908175
-434.6744,2224,1047.622633
-396.474399,2224,1054.686198
-452.1744,2224,1074.432606
-451.7744,2224,1081.408527
-431.374399,2224,1101.038044
-436.274401,2224,1120.48169
-298.2744,2224,1127.835678
-391.374399,2224,1147.923881
-404.3744,2224,1155.210041
57.0256,2224,1174.585239
-263.5744,2224,1182.220294
-156.374399,2224,1202.02164
-306.774399,2224,1209.08863
-463.174401,2224,1228.830258
-273.174399,2224,1235.764328
-328.907733,2224,1255.628351
-380.307735,2224,1275.085795
-325.374398,2224,1282.350832
-54.874401,2224,1302.054965
-402.6744,2224,1309.48116
507.425605,2224,1329.218312
-406.974399,2224,1336.558844
-426.774401,2224,1356.268736
-414.274399,2224,1363.473678
-297.5744,2224,1383.440162
-394.407735,2224,1390.395058
-46.5744,2224,1410.503156
155.89227,2224,1430.205857
-440.2744,2224,1437.676954
-452.3744,2224,1457.033207
265.825595,2224,1464.515129
159.425602,2224,1483.941427
-462.274399,2224,1491.379483
-422.874399,2224,1510.994634
-427.9744,2224,1518.013867
-157.8744,2224,1537.749418
-273.807734,2224,1544.69998
-184.874401,2224,1564.474825
-138.274402,2224,1571.429677
133.092266,2224,1591.478668
612.7256,2224,1610.964567
-502.307733,2224,1618.477973
-372.8744,2224,1637.964819
-501.907733,2224,1645.322361
-215.574399,2224,1665.35194
-157.874401,2224,1672.550313
-372.0744,2224,1692.314937
232.125594,2224,1699.286956
-219.174399,2224,1719.084364
-244.1744,2224,1726.161544
-500.074399,2224,1746.017114
208.525602,2224,1765.411562
-372.274401,2224,1772.805583
-241.974399,2224,1792.440957
-509.8744,2224,1799.688558
227.725599,2224,1819.364133
-465.474401,2224,1826.52429
-459.5744,2224,1846.557768
-432.6744,2224,1853.725816
-422.2744,2224,1873.528066
-335.174398,2224,1880.573327
-446.474401,2224,1900.426403
-57.90773,2224,1919.755966
-380.107735,2224,1927.09576
-431.074399,2224,1946.691217
569.625597,2224,1953.859539
-415.007734,2224,1973.418976
-365.674398,2224,1980.524676
-403.674399,2224,2000.40575
-225.674398,2224,2007.741119
-135.574402,2224,2027.307917
-374.9744,2224,2034.402034
-414.774401,2224,2054.266886
-400.707733,2224,2061.369596
-320.074402,2224,2081.143496
831.292269,2224,2100.815744
-144.974401,2224,2108.137778
-274.107735,2224,2127.690959
159.792274,2224,2134.878904
-218.8744,2224,2154.454636
-161.474397,2224,2161.656423
-444.2744,2224,2181.341517
-277.707736,2224,2188.431489
-152.874399,2224,2208.217676
-375.8744,2224,2215.08288
-362.874402,2224,2235.039373
-407.774399,2224,2254.744305
-105.10773,2224,2262.302976
-435.4744,2224,2282.424239
807.192264,2224,2289.723933
-378.574399,2224,2309.640295
-183.374401,2224,2316.798914
-468.607733,2224,2336.557097
-321.074401,2224,2343.698545
324.325598,2224,2363.7141
-420.174399,2224,2370.628481
-443.874399,2224,2390.960974
-417.3744,2224,2410.542643
-401.307735,2224,2418.018051
560.025605,2224,2437.38255
-405.607734,2224,2444.832973
-346.274398,2224,2464.407387
53.725599,2224,2471.637482
-149.074398,2224,2491.128612
-433.9744,2224,2498.400036
-415.5744,2224,2518.163975
-339.174398,2224,2525.165209
63.125608,2224,2545.272419
-164.074402,2224,2552.231979
1467.825591,2224,2572.476645
-465.5744,2224,2592.250216
-441.8744,2224,2599.730985
141.792262,2224,2619.384537
-282.307731,2224,2626.669566
681.525591,2224,2646.329819
-237.374402,2224,2653.521224
-186.874399,2224,2673.189499
-223.3744,2224,2680.146232
-218.874401,2224,2700.012831
-397.307734,2224,2706.947081
-419.0744,2224,2727.022191
-400.407733,2224,2746.273433
-275.374402,2224,2753.774427
128.492267,2224,2773.24913
-458.4744,2224,2780.625099
-435.807732,2224,2800.436486
-442.307733,2224,2807.570371
-476.4744,2224,2827.313251
92.925597,2224,2834.354604
-436.4744,2224,2854.16557
-414.074401,2224,2861.374785
-525.907734,2224,2881.075012
-469.1744,2224,2900.428718
-439.5744,2224,2907.911376
-57.4744,2224,2927.255021
-470.2744,2224,2934.540998
-24.274401,2224,2954.088282
14.725596,2224,2961.295636
-399.707732,2224,2980.75124
792.892275,2224,2987.833702
-455.607732,2224,3007.684254
-470.1744,2224,3014.92769
-484.607734,2224,3034.730962
-475.4744,2224,3041.696618
-290.307737,2224,3061.556082
-41.674396,2224,3080.989811
187.925604,2224,3088.373981
-137.307727,2224,3107.889328
-416.707732,2224,3115.059674
-240.474401,2224,3134.65448
-337.007733,2224,3141.956881
-276.2744,2224,3161.951628
-425.307733,2224,3169.150544
-250.1744,2224,3189.274667
-426.874399,2224,3196.318224
-421.274398,2224,3216.044921
-519.6744,2224,3235.520556
-284.807733,2224,3242.828721
-432.974401,2224,3262.297107
-287.007735,2224,3269.766847
-195.874401,2224,3289.516723
-353.00773,2224,3296.932663
-324.407735,2224,3316.715588
-449.374399,2224,3324.937774
-330.8744,2224,3345.210064
-261.2744,2224,3352.238034
-326.707735,2224,3372.247842
-540.974399,2224,3391.615315
-257.874394,2224,3398.949548
435.092262,2224,3418.228251
-473.6744,2224,3425.634899
-194.974397,2224,3445.180674
-312.807731,2224,3452.478966
224.1256,2224,3472.228643
-370.507735,2224,3479.382603
-328.607735,2224,3499.074098
-338.207732,2224,3506.451189
-220.274403,2224,3526.27344
285.825603,2224,3533.235414
-306.807737,2224,3553.267099
-214.974402,2224,3572.560609
1338.725589,2224,3580.18361
-282.207732,2224,3599.805544
-228.0744,2224,3607.129379
-344.707738,2224,3626.628355
337.0256,2224,3633.792301
804.092264,2224,3653.328629
-353.174399,2224,3660.328964
-428.074399,2224,3680.091059
-339.207733,2224,3686.98638
1403.325592,2224,3706.79241
-266.4744,2224,3726.08359
-434.574402,2224,3733.71528
560.425602,2224,3753.301971
665.325603,2224,3760.618263
-462.674399,2224,3780.27001
-202.074396,2224,3787.411413
-415.007732,2224,3807.302631
229.8256,2224,3814.402891
518.825613,2224,3834.269594
-490.274399,2224,3841.263219
-276.674401,2224,3861.287863
-423.8744,2224,3880.657005
-235.774399,2224,3888.119171
-234.674402,2224,3907.48483
1845.625624,2224,3915.070048
209.625606,2224,3934.581228
739.092269,2224,3942.393365
-290.174401,2224,3962.120969
-172.274401,2224,3969.099362
-291.407731,2224,3989.076458
510.325603,2224,3996.097715
191.425606,2224,4016.42969
-178.8744,2224,4036.084568
560.825599,2224,4043.617201
-27.374396,2224,4063.040946
-155.8744,2224,4070.82395
-2.274409,2224,4090.588029
-308.774396,2224,4097.821093
-101.774398,2224,4117.437988
-99.574401,2224,4124.613114
-95.574399,2224,4144.556121
-66.674404,2224,4151.820822
-493.107733,2224,4171.844332
-128.774399,2224,4178.998285
-350.9744,2224,4199.217914
437.325596,2224,4218.729464
-105.474403,2224,4226.31565
-112.574396,2224,4246.006099
-116.4744,2224,4253.25412
-161.474402,2224,4272.990881
-346.174399,2224,4280.225989
-85.574407,2224,4300.366256
-303.674403,2224,4307.752005
-166.574405,2224,4327.857013
4.325605,2224,4335.13666
-150.074406,2224,4354.890416
-150.974396,2224,4374.575963
-132.4744,2224,4382.080042
-115.274397,2224,4401.747382
-125.674393,2224,4409.081075
-70.174396,2224,4428.771897
-124.874395,2224,4436.035255
-84.774407,2224,4456.228846
-111.874406,2224,4463.909277
-117.074391,2224,4484.080101
-143.574398,2224,4491.522271
-329.474398,2224,4511.676088
-92.274408,2224,4531.281109
-144.474407,2224,4538.701149
-25.774397,2224,4559.448299
-155.674404,2224,4566.831748
-76.4744,2224,4586.847766
-122.174408,2224,4594.051851
-131.574407,2224,4614.463346
-13.974396,2224,4622.377609
-242.674401,2224,4643.141291
-185.674397,2224,4650.745817
-270.874395,2224,4671.252175
-158.674402,2224,4678.66159
-99.974405,2224,4699.230267
-293.774399,2224,4719.687913
-133.074402,2224,4727.310624
-136.474399,2224,4747.118099
-114.774395,2224,4754.425351
-74.574394,2224,4774.334984
-106.774398,2224,4781.524941
