step,kart1_X,kart1_Y,kart1_direction,kart1_speed,DrivingMode,GameMode,getFrame,current_checkpoint,surface,reward,total_reward
50,3712,2288,0,0,4,2,332,29,64,-1.0,-33.0
51,3712,2288,0,0,4,2,333,29,64,-1.0,-34.0
52,3712,2288,0,0,4,2,334,29,64,-1.0,-35.0
53,3712,2288,0,0,4,2,335,29,64,-1.0,-36.0
54,3712,2288,0,0,6,2,336,29,64,-1.0,-37.0
55,3712,2288,0,0,6,2,337,29,64,-1.0,-38.0
56,3712,2288,0,2,6,2,338,29,64,1.0,-37.0
57,3712,2287,0,4,6,2,339,29,64,1.0,-36.0
58,3712,2287,0,6,6,2,340,29,64,1.0,-35.0
59,3712,2287,0,8,6,2,341,29,64,1.0,-34.0
60,3712,2287,0,10,6,2,342,29,64,1.0,-33.0
61,3712,2287,0,12,6,2,343,29,64,1.0,-32.0
62,3712,2287,0,14,6,2,344,29,64,1.0,-31.0
63,3712,2287,0,16,6,2,345,29,64,1.0,-30.0
64,3712,2287,0,18,6,2,346,29,64,1.0,-29.0
65,3712,2286,0,20,6,2,347,29,64,1.0,-28.0
66,3712,2286,0,22,6,2,348,29,64,1.0,-27.0
67,3712,2286,0,24,6,2,349,29,64,1.0,-26.0
68,3712,2285,1,26,6,2,350,29,64,0.0,-26.0
69,3712,2285,1,28,6,2,351,29,64,-1.0,-27.0
70,3712,2284,1,30,6,2,352,29,64,-1.0,-28.0
71,3712,2284,1,32,6,2,353,29,64,-1.0,-29.0
72,3712,2284,1,34,6,2,354,29,64,-1.0,-30.0
73,3712,2283,1,36,6,2,355,29,64,-1.0,-31.0
74,3712,2282,1,38,6,2,356,29,64,-1.0,-32.0
75,3712,2282,1,40,6,2,357,29,64,-1.0,-33.0
76,3712,2281,1,42,6,2,358,29,64,-1.0,-34.0
77,3712,2281,1,44,6,2,359,29,64,-1.0,-35.0
78,3712,2280,1,46,6,2,360,29,64,-1.0,-36.0
79,3712,2279,1,48,6,2,361,29,64,-1.0,-37.0
80,3712,2279,1,50,6,2,362,29,64,-1.0,-38.0
81,3712,2278,1,52,6,2,363,29,64,-1.0,-39.0
82,3712,2277,1,54,6,2,364,29,64,-1.0,-40.0
83,3712,2276,1,56,6,2,365,29,64,-1.0,-41.0
84,3712,2275,1,58,6,2,366,29,64,-1.0,-42.0
85,3712,2274,1,60,6,2,367,29,64,-1.0,-43.0
86,3712,2273,1,62,6,2,368,29,64,-1.0,-44.0
87,3712,2272,1,64,6,2,369,29,64,-1.0,-45.0
88,3712,2272,1,70,6,2,370,29,64,-1.0,-46.0
89,3712,2270,1,76,6,2,371,29,64,-1.0,-47.0
90,3712,2269,1,82,6,2,372,29,64,-1.0,-48.0
91,3712,2268,1,88,6,2,373,29,64,-1.0,-49.0
92,3712,2267,1,94,6,2,374,29,64,-1.0,-50.0
93,3712,2265,1,100,6,2,375,29,64,-1.0,-51.0
94,3712,2264,1,106,6,2,376,29,64,-1.0,-52.0
95,3712,2262,2,112,6,2,377,29,64,-1.0,-53.0
96,3712,2260,1,118,6,2,378,29,64,-1.0,-54.0
97,3712,2258,2,124,6,2,379,29,64,-1.0,-55.0
98,3712,2257,2,130,6,2,380,29,64,-1.0,-56.0
99,3712,2254,2,134,6,2,381,29,64,-1.0,-57.0
100,3712,2252,2,138,6,2,382,29,64,-1.0,-58.0
101,3712,2250,2,142,6,2,383,29,64,-1.0,-59.0
102,3712,2248,2,146,6,2,384,29,64,-1.0,-60.0
103,3712,2246,1,150,6,2,385,29,64,-1.0,-61.0
104,3712,2243,1,154,6,2,386,29,64,-1.0,-62.0
105,3712,2241,1,158,6,2,387,29,64,-1.0,-63.0
106,3712,2239,1,162,6,2,388,0,64,1.0,-62.0
107,3712,2236,1,166,6,2,389,0,64,-1.0,-63.0
108,3712,2234,1,170,6,2,390,0,64,-1.0,-64.0
109,3712,2231,0,174,6,2,391,0,64,-1.0,-65.0
110,3712,2228,0,178,6,2,392,0,64,-1.0,-66.0
111,3712,2225,0,182,6,2,393,0,64,-1.0,-67.0
112,3712,2223,255,186,6,2,394,0,64,-1.0,-68.0
113,3712,2220,255,190,6,2,395,0,64,-1.0,-69.0
114,3712,2217,254,194,6,2,396,0,64,-1.0,-70.0
115,3712,2214,254,202,6,2,397,0,64,-1.0,-71.0
116,3712,2211,254,210,6,2,398,0,64,-1.0,-72.0
117,3712,2207,253,218,6,2,399,0,64,-1.0,-73.0
118,3711,2204,253,226,6,2,400,0,64,-1.0,-74.0
119,3711,2200,253,234,6,2,401,0,64,-1.0,-75.0
120,3711,2197,252,242,6,2,402,0,64,-1.0,-76.0
121,3710,2193,252,250,6,2,403,0,64,-1.0,-77.0
122,3710,2189,252,258,6,2,404,0,64,-1.0,-78.0
123,3710,2185,252,270,6,2,405,0,64,-1.0,-79.0
124,3709,2181,252,282,6,2,406,0,64,-1.0,-80.0
125,3709,2177,252,294,6,2,407,0,64,-1.0,-81.0
126,3708,2172,252,306,6,2,408,0,64,-1.0,-82.0
127,3707,2167,252,318,6,2,409,0,64,-1.0,-83.0
128,3707,2162,252,330,6,2,410,0,64,-1.0,-84.0
129,3706,2157,252,342,6,2,411,0,64,-1.0,-85.0
130,3706,2152,252,354,6,2,412,0,64,-1.0,-86.0
131,3705,2146,252,366,6,2,413,0,64,-1.0,-87.0
132,3705,2141,252,378,6,2,414,0,64,-1.0,-88.0
133,3704,2135,252,390,6,2,415,0,64,-1.0,-89.0
134,3703,2129,253,402,6,2,416,0,64,-1.0,-90.0
135,3703,2123,253,414,6,2,417,0,64,-1.0,-91.0
136,3702,2116,253,426,6,2,418,0,64,-1.0,-92.0
137,3702,2109,253,438,6,2,419,0,64,-1.0,-93.0
138,3701,2103,254,450,6,2,420,0,64,-1.0,-94.0
139,3701,2096,254,458,6,2,421,0,64,-1.0,-95.0
140,3700,2088,254,466,6,2,422,0,64,-1.0,-96.0
141,3700,2081,254,474,6,2,423,0,64,-1.0,-97.0
142,3699,2074,253,482,6,2,424,0,64,-1.0,-98.0
143,3699,2066,253,490,6,2,425,0,64,-1.0,-99.0
144,3698,2059,253,498,6,2,426,0,64,-1.0,-100.0
145,3698,2051,253,506,6,2,427,0,64,-1.0,-101.0
146,3697,2043,252,514,6,2,428,0,64,-1.0,-102.0
147,3696,2035,252,522,6,2,429,0,64,-1.0,-103.0
148,3695,2027,252,530,6,2,430,0,64,-1.0,-104.0
149,3694,2019,251,538,6,2,431,0,64,-1.0,-105.0
150,3693,2010,251,546,6,2,432,0,64,-1.0,-106.0
151,3692,2002,250,554,6,2,433,0,64,-1.0,-107.0
152,3691,1993,249,562,6,2,434,0,64,-1.0,-108.0
153,3689,1985,249,570,6,2,435,0,64,-1.0,-109.0
154,3688,1976,248,578,6,2,436,0,64,-1.0,-110.0
155,3686,1967,247,582,6,2,437,0,64,-1.0,-111.0
156,3684,1958,246,586,6,2,438,0,64,-1.0,-112.0
157,3682,1949,245,590,6,2,439,0,64,-1.0,-113.0
158,3679,1941,245,594,6,2,440,0,64,-1.0,-114.0
159,3677,1932,244,598,6,2,441,0,64,-1.0,-115.0
160,3674,1923,243,602,6,2,442,0,64,-1.0,-116.0
161,3671,1914,242,606,6,2,443,0,64,-1.0,-117.0
162,3667,1905,241,610,6,2,444,0,64,-1.0,-118.0
163,3664,1896,240,614,6,2,445,0,64,-1.0,-119.0
164,3660,1887,238,618,6,2,446,0,64,-1.0,-120.0
165,3656,1879,237,622,6,2,447,0,64,-1.0,-121.0
166,3651,1870,236,626,6,2,448,0,64,-1.0,-122.0
167,3647,1861,235,630,6,2,449,0,64,-1.0,-123.0
168,3642,1853,234,634,6,2,450,1,64,1.0,-122.0
169,3637,1845,232,638,6,2,451,1,64,-1.0,-123.0
170,3631,1836,231,642,6,2,452,1,64,-1.0,-124.0
171,3625,1828,230,644,6,2,453,1,64,-1.0,-125.0
172,3619,1820,229,646,6,2,454,1,64,-1.0,-126.0
173,3613,1812,228,648,6,2,455,1,64,-1.0,-127.0
174,3606,1804,227,650,6,2,456,1,64,-1.0,-128.0
175,3600,1797,226,652,6,2,457,1,64,-1.0,-129.0
176,3593,1789,225,654,6,2,458,1,64,-1.0,-130.0
177,3586,1782,224,656,6,2,459,1,64,-1.0,-131.0
178,3578,1775,223,658,6,2,460,1,64,-1.0,-132.0
179,3571,1768,222,660,6,2,461,1,64,-1.0,-133.0
180,3563,1761,221,662,6,2,462,1,64,-1.0,-134.0
181,3555,1754,220,664,6,2,463,1,64,-1.0,-135.0
182,3547,1748,219,666,6,2,464,1,64,-1.0,-136.0
183,3539,1741,218,668,6,2,465,1,64,-1.0,-137.0
184,3531,1735,218,670,6,2,466,1,64,-1.0,-138.0
185,3522,1729,217,672,6,2,467,1,64,-1.0,-139.0
186,3514,1723,216,674,6,2,468,1,64,-1.0,-140.0
187,3505,1717,216,676,6,2,469,1,64,-1.0,-141.0
188,3496,1711,215,678,6,2,470,1,64,-1.0,-142.0
189,3487,1705,215,680,6,2,471,1,64,-1.0,-143.0
190,3478,1700,214,682,6,2,472,1,64,-1.0,-144.0
191,3469,1694,214,684,6,2,473,1,64,-1.0,-145.0
192,3460,1689,214,686,6,2,474,1,64,-1.0,-146.0
193,3450,1684,214,688,6,2,475,1,64,-1.0,-147.0
194,3441,1678,214,690,6,2,476,1,64,-1.0,-148.0
195,3432,1673,213,692,6,2,477,1,64,-1.0,-149.0
196,3422,1667,213,694,6,2,478,1,64,-1.0,-150.0
197,3413,1662,213,696,6,2,479,2,64,1.0,-149.0
198,3404,1657,213,698,6,2,480,2,64,-1.0,-150.0
199,3394,1651,213,700,6,2,481,2,64,-1.0,-151.0
200,3385,1646,214,702,6,2,482,2,64,-1.0,-152.0
201,3375,1640,214,704,6,2,483,2,64,-1.0,-153.0
202,3366,1635,214,705,6,2,484,2,64,-1.0,-154.0
203,3356,1629,214,707,6,2,485,2,64,-1.0,-155.0
204,3346,1624,214,708,6,2,486,2,64,-1.0,-156.0
205,3337,1618,214,710,6,2,487,2,64,-1.0,-157.0
206,3327,1613,214,711,6,2,488,2,64,-1.0,-158.0
207,3318,1607,214,713,6,2,489,2,64,-1.0,-159.0
208,3308,1601,214,714,6,2,490,2,64,-1.0,-160.0
209,3298,1596,214,716,6,2,491,2,64,-1.0,-161.0
210,3289,1590,214,717,6,2,492,2,64,-1.0,-162.0
211,3279,1584,214,719,6,2,493,2,64,-1.0,-163.0
212,3269,1579,214,720,6,2,494,2,64,-1.0,-164.0
213,3260,1573,214,722,6,2,495,3,64,1.0,-163.0
214,3250,1567,214,723,6,2,496,3,64,-1.0,-164.0
215,3240,1562,214,725,6,2,497,3,64,-1.0,-165.0
216,3230,1556,214,726,6,2,498,3,64,-1.0,-166.0
217,3221,1550,214,728,6,2,499,3,64,-1.0,-167.0
218,3211,1545,214,729,6,2,500,3,64,-1.0,-168.0
219,3201,1539,214,731,6,2,501,3,64,-1.0,-169.0
220,3191,1533,214,732,6,2,502,3,64,-1.0,-170.0
221,3181,1527,214,734,6,2,503,3,64,-1.0,-171.0
222,3171,1521,214,735,6,2,504,3,64,-1.0,-172.0
223,3161,1516,214,737,6,2,505,3,64,-1.0,-173.0
224,3152,1510,214,738,6,2,506,3,64,-1.0,-174.0
225,3142,1504,214,740,6,2,507,3,64,-1.0,-175.0
226,3132,1498,214,741,6,2,508,3,64,-1.0,-176.0
227,3122,1492,214,743,6,2,509,3,64,-1.0,-177.0
228,3112,1486,214,744,6,2,510,3,64,-1.0,-178.0
229,3102,1480,214,737,6,2,511,3,64,-1.0,-179.0
230,3092,1474,214,738,6,2,512,3,64,-1.0,-180.0
231,3082,1469,214,740,6,2,513,3,64,-1.0,-181.0
232,3072,1463,214,741,6,2,514,3,64,-1.0,-182.0
233,3062,1457,214,743,6,2,515,3,64,-1.0,-183.0
234,3052,1451,214,744,6,2,516,3,64,-1.0,-184.0
235,3042,1445,214,746,6,2,517,3,64,-1.0,-185.0
236,3032,1439,214,747,6,2,518,3,64,-1.0,-186.0
237,3022,1433,214,749,6,2,519,3,64,-1.0,-187.0
238,3012,1427,214,750,6,2,520,3,64,-1.0,-188.0
239,3002,1421,214,752,6,2,521,3,64,-1.0,-189.0
240,2991,1415,214,753,6,2,522,3,64,-1.0,-190.0
241,2981,1409,214,755,6,2,523,3,64,-1.0,-191.0
242,2971,1403,214,756,6,2,524,3,64,-1.0,-192.0
243,2961,1397,214,758,6,2,525,3,64,-1.0,-193.0
244,2951,1391,214,759,6,2,526,3,64,-1.0,-194.0
245,2941,1385,214,761,6,2,527,3,64,-1.0,-195.0
246,2930,1379,214,762,6,2,528,3,64,-1.0,-196.0
247,2920,1373,214,764,6,2,529,3,64,-1.0,-197.0
248,2910,1367,214,765,6,2,530,3,64,-1.0,-198.0
249,2900,1361,214,767,6,2,531,3,64,-1.0,-199.0
250,2889,1355,214,768,6,2,532,3,64,-1.0,-200.0
251,2879,1348,214,769,6,2,533,4,64,1.0,-199.0
252,2869,1342,214,770,6,2,534,4,64,-1.0,-200.0
253,2858,1336,214,771,6,2,535,4,64,-1.0,-201.0
254,2848,1330,214,772,6,2,536,4,64,-1.0,-202.0
255,2837,1324,214,773,6,2,537,4,64,-1.0,-203.0
256,2827,1318,214,774,6,2,538,4,64,-1.0,-204.0
257,2817,1312,214,775,6,2,539,4,64,-1.0,-205.0
258,2806,1305,214,776,6,2,540,4,64,-1.0,-206.0
259,2796,1299,214,777,6,2,541,4,64,-1.0,-207.0
260,2785,1293,214,778,6,2,542,4,64,-1.0,-208.0
261,2775,1287,214,779,6,2,543,4,64,-1.0,-209.0
262,2764,1281,214,780,6,2,544,4,64,-1.0,-210.0
263,2754,1274,214,781,6,2,545,4,64,-1.0,-211.0
264,2743,1268,214,782,6,2,546,4,64,-1.0,-212.0
265,2733,1262,214,783,6,2,547,4,64,-1.0,-213.0
266,2723,1256,214,784,6,2,548,4,64,-1.0,-214.0
267,2712,1249,214,785,6,2,549,4,64,-1.0,-215.0
268,2701,1243,214,786,6,2,550,4,64,-1.0,-216.0
269,2691,1237,214,787,6,2,551,4,64,-1.0,-217.0
270,2680,1230,214,788,6,2,552,4,64,-1.0,-218.0
271,2670,1224,214,789,6,2,553,4,64,-1.0,-219.0
272,2659,1218,214,790,6,2,554,4,64,-1.0,-220.0
273,2649,1211,214,791,6,2,555,4,64,-1.0,-221.0
274,2638,1205,214,792,6,2,556,4,64,-1.0,-222.0
275,2627,1199,214,793,6,2,557,4,64,-1.0,-223.0
276,2617,1192,214,794,6,2,558,4,64,-1.0,-224.0
277,2606,1186,214,795,6,2,559,4,64,-1.0,-225.0
278,2595,1179,214,796,6,2,560,4,64,-1.0,-226.0
279,2585,1173,214,797,6,2,561,4,64,-1.0,-227.0
280,2574,1167,214,798,6,2,562,4,64,-1.0,-228.0
281,2563,1160,214,799,6,2,563,4,64,-1.0,-229.0
282,2553,1154,214,800,6,2,564,5,64,1.0,-228.0
283,2542,1147,214,801,6,2,565,5,64,-1.0,-229.0
284,2531,1141,214,802,6,2,566,5,64,-1.0,-230.0
285,2520,1135,214,803,6,2,567,5,64,-1.0,-231.0
286,2510,1128,214,804,6,2,568,5,64,-1.0,-232.0
287,2499,1122,214,805,6,2,569,5,64,-1.0,-233.0
288,2488,1115,214,806,6,2,570,5,64,-1.0,-234.0
289,2477,1109,214,807,6,2,571,5,64,-1.0,-235.0
290,2466,1102,214,808,6,2,572,5,64,-1.0,-236.0
291,2455,1096,214,809,6,2,573,5,64,-1.0,-237.0
292,2445,1090,214,810,6,2,574,5,64,-1.0,-238.0
293,2434,1083,214,811,6,2,575,5,64,-1.0,-239.0
294,2423,1077,214,812,6,2,576,5,64,-1.0,-240.0
295,2412,1070,214,813,6,2,577,5,64,-1.0,-241.0
296,2401,1064,214,814,6,2,578,5,64,-1.0,-242.0
297,2390,1057,214,815,6,2,579,5,64,-1.0,-243.0
298,2379,1051,214,816,6,2,580,5,64,-1.0,-244.0
299,2368,1044,214,817,6,2,581,5,64,-1.0,-245.0
300,2357,1038,214,818,6,2,582,5,64,-1.0,-246.0
301,2346,1031,214,819,6,2,583,5,64,-1.0,-247.0
302,2335,1025,214,820,6,2,584,5,64,-1.0,-248.0
303,2324,1018,214,821,6,2,585,5,64,-1.0,-249.0
304,2313,1012,214,822,6,2,586,5,64,-1.0,-250.0
305,2302,1005,214,823,6,2,587,6,64,1.0,-249.0
306,2291,999,214,824,6,2,588,6,64,-1.0,-250.0
307,2280,992,214,825,6,2,589,6,64,-1.0,-251.0
308,2268,986,213,826,6,2,590,6,64,-1.0,-252.0
309,2257,979,213,827,6,2,591,6,64,-1.0,-253.0
310,2246,973,213,828,6,2,592,6,64,-1.0,-254.0
311,2235,967,213,829,6,2,593,6,64,-1.0,-255.0
312,2224,960,213,830,6,2,594,6,64,-1.0,-256.0
313,2212,954,213,831,6,2,595,6,64,-1.0,-257.0
314,2201,947,213,832,6,2,596,6,64,-1.0,-258.0
315,2190,941,213,833,6,2,597,6,64,-1.0,-259.0
316,2178,934,213,833,6,2,598,6,64,-1.0,-260.0
317,2167,928,213,834,6,2,599,6,64,-1.0,-261.0
318,2156,921,213,834,6,2,600,6,64,-1.0,-262.0
319,2144,915,213,835,6,2,601,6,64,-1.0,-263.0
320,2133,909,213,835,6,2,602,6,64,-1.0,-264.0
321,2122,902,213,836,6,2,603,6,64,-1.0,-265.0
322,2110,896,213,836,6,2,604,6,64,-1.0,-266.0
323,2099,889,213,837,6,2,605,6,64,-1.0,-267.0
324,2088,883,213,837,6,2,606,6,64,-1.0,-268.0
325,2076,876,213,838,6,2,607,6,64,-1.0,-269.0
326,2065,870,213,838,6,2,608,6,64,-1.0,-270.0
327,2054,863,213,839,6,2,609,6,64,-1.0,-271.0
328,2042,857,213,839,6,2,610,6,64,-1.0,-272.0
329,2031,850,213,840,6,2,611,6,64,-1.0,-273.0
330,2019,844,213,840,6,2,612,6,64,-1.0,-274.0
331,2008,838,213,841,6,2,613,6,64,-1.0,-275.0
332,1996,831,213,841,6,2,614,6,64,-1.0,-276.0
333,1985,825,213,842,6,2,615,6,64,-1.0,-277.0
334,1973,819,212,842,6,2,616,6,64,-1.0,-278.0
335,1962,812,212,843,6,2,617,6,64,-1.0,-279.0
336,1950,806,212,843,6,2,618,6,64,-1.0,-280.0
337,1938,800,212,844,6,2,619,6,64,-1.0,-281.0
338,1927,794,212,844,6,2,620,6,64,-1.0,-282.0
339,1915,788,212,845,6,2,621,6,64,-1.0,-283.0
340,1903,782,212,845,6,2,622,6,64,-1.0,-284.0
341,1892,776,212,846,6,2,623,6,64,-1.0,-285.0
342,1880,770,211,846,6,2,624,6,64,-1.0,-286.0
343,1868,764,211,847,6,2,625,6,64,-1.0,-287.0
344,1856,758,211,847,6,2,626,6,64,-1.0,-288.0
345,1844,752,211,848,6,2,627,7,64,1.0,-287.0
346,1832,746,210,848,6,2,628,7,64,-1.0,-288.0
347,1820,740,210,849,6,2,629,7,64,-1.0,-289.0
348,1808,735,210,849,6,2,630,7,64,-1.0,-290.0
349,1796,729,210,850,6,2,631,7,64,-1.0,-291.0
350,1784,724,210,850,6,2,632,7,64,-1.0,-292.0
351,1772,718,210,851,6,2,633,7,64,-1.0,-293.0
352,1760,712,210,851,6,2,634,7,64,-1.0,-294.0
353,1748,707,210,852,6,2,635,7,64,-1.0,-295.0
354,1736,701,210,852,6,2,636,7,64,-1.0,-296.0
355,1724,696,210,853,6,2,637,7,64,-1.0,-297.0
356,1712,690,210,853,6,2,638,7,64,-1.0,-298.0
357,1700,684,210,854,6,2,639,7,64,-1.0,-299.0
358,1688,679,210,854,6,2,640,7,64,-1.0,-300.0
359,1675,673,210,855,6,2,641,7,64,-1.0,-301.0
360,1663,668,210,855,6,2,642,7,64,-1.0,-302.0
361,1651,662,210,856,6,2,643,7,64,-1.0,-303.0
362,1639,657,210,856,6,2,644,7,64,-1.0,-304.0
363,1627,651,210,857,6,2,645,7,64,-1.0,-305.0
364,1615,645,210,857,6,2,646,7,64,-1.0,-306.0
365,1602,640,210,858,6,2,647,7,64,-1.0,-307.0
366,1590,634,210,858,6,2,648,7,64,-1.0,-308.0
367,1578,629,210,859,6,2,649,7,64,-1.0,-309.0
368,1566,623,210,859,6,2,650,7,64,-1.0,-310.0
369,1554,618,210,860,6,2,651,7,64,-1.0,-311.0
370,1541,612,210,860,6,2,652,7,64,-1.0,-312.0
371,1529,607,210,861,6,2,653,7,64,-1.0,-313.0
372,1517,601,209,861,6,2,654,7,64,-1.0,-314.0
373,1505,595,209,862,6,2,655,7,64,-1.0,-315.0
374,1492,590,209,862,6,2,656,7,64,-1.0,-316.0
375,1480,584,210,863,6,2,657,7,64,-1.0,-317.0
376,1468,579,210,863,6,2,658,7,64,-1.0,-318.0
377,1455,573,210,864,6,2,659,7,64,-1.0,-319.0
378,1443,568,210,864,6,2,660,7,64,-1.0,-320.0
379,1431,562,210,865,6,2,661,7,64,-1.0,-321.0
380,1418,557,210,865,6,2,662,7,64,-1.0,-322.0
381,1406,551,210,866,6,2,663,7,64,-1.0,-323.0
382,1394,546,209,866,6,2,664,7,64,-1.0,-324.0
383,1381,540,209,867,6,2,665,7,64,-1.0,-325.0
384,1369,534,209,867,6,2,666,7,64,-1.0,-326.0
385,1357,529,209,868,6,2,667,7,64,-1.0,-327.0
386,1344,523,209,868,6,2,668,7,64,-1.0,-328.0
387,1332,518,209,869,6,2,669,8,64,1.0,-327.0
388,1319,512,209,869,6,2,670,8,64,-1.0,-328.0
389,1307,507,209,870,6,2,671,8,64,-1.0,-329.0
390,1295,501,209,870,6,2,672,8,64,-1.0,-330.0
391,1282,496,209,871,6,2,673,8,64,-1.0,-331.0
392,1270,490,209,871,6,2,674,8,64,-1.0,-332.0
393,1257,485,209,872,6,2,675,8,64,-1.0,-333.0
394,1245,480,208,872,6,2,676,8,64,-1.0,-334.0
395,1232,474,208,873,6,2,677,8,64,-1.0,-335.0
396,1219,469,208,873,6,2,678,8,64,-1.0,-336.0
397,1207,464,208,874,6,2,679,8,64,-1.0,-337.0
398,1194,459,207,874,6,2,680,8,64,-1.0,-338.0
399,1181,454,207,875,6,2,681,8,64,-1.0,-339.0
400,1168,450,206,875,6,2,682,8,64,-1.0,-340.0
401,1156,445,206,876,6,2,683,8,64,-1.0,-341.0
402,1143,441,205,876,6,2,684,8,64,-1.0,-342.0
403,1130,436,205,877,6,2,685,8,64,-1.0,-343.0
404,1117,432,204,877,6,2,686,8,64,-1.0,-344.0
405,1103,428,203,878,6,2,687,8,64,-1.0,-345.0
406,1090,425,202,878,6,2,688,8,64,-1.0,-346.0
407,1077,421,202,879,6,2,689,8,64,-1.0,-347.0
408,1063,418,201,879,6,2,690,8,64,-1.0,-348.0
409,1050,415,200,880,6,2,691,8,64,-1.0,-349.0
410,1037,413,199,880,6,2,692,8,64,-1.0,-350.0
411,1023,410,198,881,6,2,693,8,64,-1.0,-351.0
412,1009,408,197,881,6,2,694,8,64,-1.0,-352.0
413,996,407,196,882,6,2,695,8,64,-1.0,-353.0
414,982,405,195,882,6,2,696,8,64,-1.0,-354.0
415,968,404,194,883,6,2,697,8,64,-1.0,-355.0
416,955,403,193,883,6,2,698,8,64,-1.0,-356.0
417,941,402,192,884,6,2,699,8,64,-1.0,-357.0
418,927,402,191,884,6,2,700,8,64,-1.0,-358.0
419,913,402,189,885,6,2,701,8,64,-1.0,-359.0
420,899,402,188,885,6,2,702,8,64,-1.0,-360.0
421,885,403,187,886,6,2,703,9,64,1.0,-359.0
422,872,404,186,886,6,2,704,9,64,-1.0,-360.0
423,858,405,185,887,6,2,705,9,64,-1.0,-361.0
424,844,407,183,887,6,2,706,9,64,-1.0,-362.0
425,830,409,182,888,6,2,707,9,64,-1.0,-363.0
426,817,411,181,888,6,2,708,9,64,-1.0,-364.0
427,803,414,180,889,6,2,709,9,64,-1.0,-365.0
428,789,416,178,889,6,2,710,9,64,-1.0,-366.0
429,776,420,177,890,6,2,711,9,64,-1.0,-367.0
430,762,423,176,890,6,2,712,9,64,-1.0,-368.0
431,749,427,175,891,6,2,713,9,64,-1.0,-369.0
432,736,431,174,891,6,2,714,9,64,-1.0,-370.0
433,723,436,172,892,6,2,715,9,64,-1.0,-371.0
434,709,441,171,892,6,2,716,9,64,-1.0,-372.0
435,696,446,170,893,6,2,717,9,64,-1.0,-373.0
436,684,451,169,893,6,2,718,9,64,-1.0,-374.0
437,671,457,168,894,6,2,719,9,64,-1.0,-375.0
438,658,463,166,894,6,2,720,9,64,-1.0,-376.0
439,646,469,165,895,6,2,721,9,64,-1.0,-377.0
