time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/clip_fraction,train/approx_kl,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/n_updates,train/clip_range,train/explained_variance,train/value_loss,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
32256,280,114,42,0.4613715277777778,0.05671586,0.00025,-7.535264200634426,0.01377258486010962,123,0.2,0.5223965644836426,10.853861500819525,8.669187545776367,1017.78,9167.62
33024,286,115,43,0.4361979166666667,0.056926582,0.00025,-7.606108791298336,0.02848939997299264,126,0.2,0.610978364944458,28.20814547273848,17.821611404418945,1017.78,9167.62
33792,292,115,44,0.4943576388888889,0.09713167,0.00025,-7.577279263072544,0.040004113365689084,129,0.2,0.7487121224403381,15.627341522110832,3.2698192596435547,1017.78,9457.84
34560,298,115,45,0.4010416666666667,0.032668497,0.00025,-7.608100897736019,0.026987546873796318,132,0.2,0.6972346305847168,31.720192975468105,10.499504089355469,1012.57,9408.11
35328,304,115,46,0.5364583333333334,0.086200334,0.00025,-7.641780078411102,0.056313317346697055,135,0.2,0.8678469657897949,27.378123965528275,16.096668243408203,1012.57,9161.87
36096,314,114,47,0.5073784722222222,0.089840524,0.00025,-7.6289694507916765,0.03235262239144908,138,0.2,0.8978437781333923,22.033265047603184,13.052576065063477,1012.57,9199.05
36864,320,115,48,0.4939236111111111,0.069266155,0.00025,-7.658049457603031,0.025590019947331812,141,0.2,0.8320904970169067,14.233956959512499,4.033461570739746,1012.57,9293.95
37632,326,115,49,0.4908854166666667,0.08589041,0.00025,-7.650971353054047,0.04066941367151836,144,0.2,0.6839146614074707,22.207651297251385,19.510011672973633,1012.57,9271.33
38400,332,115,50,0.5598958333333334,0.12154467,0.00025,-7.6627357138527765,0.034842623139007226,147,0.2,0.7410390377044678,13.244818892743853,11.462261199951172,1012.57,9398.57
39168,338,115,51,0.5099826388888888,0.055388976,0.00025,-7.657789362801446,0.022285398781403072,150,0.2,0.8718608617782593,17.700926462809246,7.779158592224121,1012.57,9407.93
39936,347,114,52,0.5993923611111112,0.14556395,0.00025,-7.514310737450917,0.06443969955823074,153,0.2,0.9164968729019165,8.885336938831541,3.5298407077789307,1013.79,9718.71
40704,353,115,53,0.5,0.07834539,0.00025,-7.459918750656976,0.037384670331246324,156,0.2,0.8845106363296509,18.981863167550827,16.934608459472656,1013.79,9732.27
41472,359,115,54,0.5733506944444444,0.07969451,0.00025,-7.666412505838606,0.04614121962286946,159,0.2,0.8340949416160583,11.397953106297386,11.063379287719727,1013.79,9723.69
42240,365,115,55,0.4761284722222222,0.05884968,0.00025,-7.887869424290127,0.02289178349181182,162,0.2,0.6948411464691162,32.4082746108373,13.103148460388184,1013.79,9693.01
43008,371,115,56,0.4470486111111111,0.043774527,0.00025,-7.80096830924352,0.010864112267477645,165,0.2,0.5694671869277954,23.874759528372024,11.330000877380371,1013.79,9668.57
43776,377,115,57,0.3463541666666667,0.03352915,0.00025,-7.89253971974055,0.015565296531551413,168,0.2,0.8261322975158691,17.428401821189457,9.393847465515137,1013.79,9653.23
44544,387,114,58,0.4227430555555556,0.039304093,0.00025,-7.735728866524166,0.023577401569734018,171,0.2,0.687915563583374,17.809440387619865,16.185895919799805,1013.79,9624.91
45312,394,114,59,0.4066840277777778,0.04546808,0.00025,-7.687695529725817,0.029224968696427014,174,0.2,0.8398343324661255,22.266005357106526,18.26792335510254,1013.79,9423.81
46080,400,115,60,0.4739583333333333,0.05422905,0.00025,-7.862261533737183,0.03453917694019361,177,0.2,0.9011251926422119,21.924198177125717,11.186002731323242,1013.79,9312.61
46848,406,115,61,0.3980034722222222,0.039582577,0.00025,-7.798236078686184,0.018923306229731277,180,0.2,0.8413248658180237,26.37174183792538,14.17276668548584,1013.79,9309.23
47616,412,115,62,0.4157986111111111,0.053120613,0.00025,-7.781323439545101,0.021394204522948712,183,0.2,0.5733864903450012,17.219476474656,18.04422378540039,1013.79,9343.37
48384,422,114,63,0.4431423611111111,0.049744874,0.00025,-7.696931964821285,0.019452025518856116,186,0.2,0.5526388883590698,31.424268947707283,28.902101516723633,1013.79,9341.29
49152,428,114,64,0.3519965277777778,0.03408486,0.00025,-7.497333255079058,0.0061297289018208785,189,0.2,0.8250799775123596,12.968188305695852,10.24874210357666,1013.79,9605.81
49920,434,114,65,0.4188368055555556,0.042570252,0.00025,-7.519895315170288,0.016411777870315645,192,0.2,0.8405516147613525,23.458118928803337,7.610480308532715,1013.79,9599.31
50688,441,114,66,0.46484375,0.04761626,0.00025,-7.675891114605798,0.021145440068923764,195,0.2,0.701208233833313,15.38593198855718,18.535064697265625,1013.79,9704.33
51456,447,115,67,0.4340277777777778,0.0607955,0.00025,-7.647445546256171,0.022976374874512356,198,0.2,0.8453283309936523,20.526115496953327,9.892017364501953,1013.79,9745.41
52224,456,114,68,0.4609375,0.044945493,0.00025,-7.650355776151021,0.02823923920126011,201,0.2,0.7712630033493042,15.958200242784288,12.263888359069824,1013.79,9871.51
52992,462,114,69,0.4071180555555556,0.027464734,0.00025,-7.666375888718499,0.009311832254752517,204,0.2,0.8308936357498169,20.23874576224221,11.336098670959473,1013.79,9892.83
53760,468,114,70,0.3832465277777778,0.027982637,0.00025,-7.64546220170127,0.011879279433439175,207,0.2,0.46915602684020996,19.128913978735607,9.11558723449707,1013.79,10065.19
54528,475,114,71,0.4496527777777778,0.041800324,0.00025,-7.688421256012386,0.01958654320333153,210,0.2,0.7914931178092957,26.54168873363071,35.33049774169922,1013.79,10122.65
55296,481,114,72,0.3645833333333333,0.027157018,0.00025,-7.738912999629974,0.021372715703263465,213,0.2,0.7576274871826172,13.97872512208091,5.109755039215088,1013.79,10184.37
56064,490,114,73,0.3198784722222222,0.028572017,0.00025,-7.671633879343669,0.0035090960510489014,216,0.2,0.8224691152572632,23.00251735581292,11.474730491638184,1013.79,10211.15
56832,497,114,74,0.4418402777777778,0.04661536,0.00025,-7.689060085349613,0.011355431879767112,219,0.2,0.6683522462844849,12.354913473129272,7.442415237426758,1013.79,10214.53
57600,503,114,75,0.3012152777777778,0.025482168,0.00025,-7.6716070373853045,0.005667940998036001,222,0.2,0.8092455863952637,18.99314543935988,7.725178241729736,1013.79,10202.57
58368,509,114,76,0.3953993055555556,0.047345996,0.00025,-7.754638996389177,0.00906852049390889,225,0.2,0.7930593490600586,22.402655694219803,18.464832305908203,1013.79,9785.01
59136,515,114,77,0.3776041666666667,0.03724273,0.00025,-7.764756235811445,0.010693503841240373,228,0.2,0.8552265167236328,23.732005205419327,7.583215236663818,1013.79,9749.39
59904,525,113,78,0.3932291666666667,0.029512934,0.00025,-7.740285913149516,0.016257277508783672,231,0.2,0.6169424057006836,14.451955106523302,6.307538032531738,1019.0,9842.48
60672,573,105,79,0.4162326388888889,0.030145502,0.00025,-7.772885666953193,0.02078472264111042,234,0.2,0.7360916137695312,15.034321010112762,11.371381759643555,1019.0,9828.44
61440,584,105,80,0.3385416666666667,0.03257404,0.00025,-7.7656895187166,-0.002452523602793614,237,0.2,0.5810404419898987,11.715993205706278,9.942272186279297,1019.0,9912.18
62208,588,105,81,0.30078125,0.023043253,0.00025,-7.777450992001428,0.009571667592455115,240,0.2,0.6668357849121094,15.442059199015299,7.227395057678223,1019.0,9892.42
62976,597,105,82,0.3246527777777778,0.027009234,0.00025,-7.834400018056233,0.006356477996127473,243,0.2,0.403472900390625,15.79831992255317,11.369868278503418,1019.0,9734.08
63744,603,105,83,0.2634548611111111,0.0190351,0.00025,-7.836952375041114,-0.0016995816646764676,246,0.2,0.7302803993225098,17.84354368183348,6.0100812911987305,1019.0,9714.84
64512,608,106,84,0.3428819444444444,0.030337943,0.00025,-7.841792040401035,0.014267497023360597,249,0.2,0.8175792098045349,9.072287436988619,6.596634387969971,1019.0,9696.12
65280,612,106,85,0.3862847222222222,0.04685392,0.00025,-7.6936293376816645,0.0036611038441252378,252,0.2,0.7934833765029907,16.122045629554325,10.746160507202148,1019.0,9658.16
66048,616,107,86,0.4748263888888889,0.044106137,0.00025,-7.760241872734493,0.02180259251811852,255,0.2,0.7645527124404907,10.287751853466034,6.411062240600586,1019.0,9483.34
66816,620,107,87,0.3372395833333333,0.03288133,0.00025,-7.84737765789032,0.005402540089562535,258,0.2,0.7951549291610718,13.029754141966501,9.55916690826416,1019.0,9454.48
67584,624,108,88,0.3493923611111111,0.03525572,0.00025,-7.665151695410411,0.006752167168694238,261,0.2,0.8071247935295105,12.301132447189755,6.171453952789307,1019.0,9484.12
68352,628,108,89,0.3828125,0.051653445,0.00025,-7.702221526039971,0.011110226248597933,264,0.2,0.9184430837631226,8.287858565648397,5.639233589172363,1019.0,9501.54
69120,633,109,90,0.4240451388888889,0.04819202,0.00025,-7.701818744341533,0.026593581889756024,267,0.2,0.7483629584312439,13.60829472541809,6.65933084487915,1019.0,9343.52
69888,637,109,91,0.45703125,0.0661085,0.00025,-7.687164670891232,0.024350119884022407,270,0.2,0.8182591795921326,20.378796809249454,10.436120986938477,1019.0,9367.18
70656,641,110,92,0.3572048611111111,0.033042807,0.00025,-7.81672379705641,0.021817786968313158,273,0.2,0.830496609210968,16.168635302119785,3.2586379051208496,1019.0,9282.78
71424,645,110,93,0.4123263888888889,0.053738993,0.00025,-7.779381116231282,0.023642028914764524,276,0.2,0.9061934351921082,16.105739798810745,3.118220090866089,1019.0,9259.9
72192,650,111,94,0.3576388888888889,0.02822464,0.00025,-7.79898922973209,0.011157153892175605,279,0.2,0.8116372227668762,11.705572863419851,4.3884406089782715,1019.0,9414.1
72960,654,111,95,0.3758680555555556,0.046354484,0.00025,-7.691235999266307,0.007086605169913835,282,0.2,0.84780353307724,14.489380482170317,3.715285539627075,1019.0,9435.42
73728,659,111,96,0.4253472222222222,0.038418293,0.00025,-7.793992631965214,0.01784186159622752,285,0.2,0.7779418230056763,8.830472300450007,5.493250370025635,1019.0,9460.9
74496,666,111,97,0.35546875,0.02323773,0.00025,-7.669923219415876,-0.011268039544423422,288,0.2,0.8729245662689209,10.395536346568,3.849503755569458,1019.0,9474.16
75264,670,112,98,0.39453125,0.06758202,0.00025,-7.664085467656453,0.019239097154544044,291,0.2,0.7679612636566162,11.384239421950447,3.561587333679199,1019.0,9503.46
76032,675,112,99,0.4752604166666667,0.059530392,0.00025,-7.6389451954099865,0.020676476137143456,294,0.2,0.8399254679679871,10.437467912832895,10.551790237426758,1019.0,9526.08
76800,679,112,100,0.4262152777777778,0.03838839,0.00025,-7.702366676595476,0.02141847176891234,297,0.2,0.793358325958252,7.908731030093299,2.3919730186462402,1019.0,9485.48
77568,684,113,101,0.4027777777777778,0.04753452,0.00025,-7.595274951722887,0.0064232462900690734,300,0.2,0.9001928567886353,13.401704367664125,5.377915859222412,1019.0,9499.0
78336,688,113,102,0.4131944444444444,0.0442043,0.00025,-7.722825308640798,-0.003527608182695177,303,0.2,0.8616185188293457,17.898656341764664,6.500448226928711,1019.0,9096.32
79104,692,114,103,0.4249131944444444,0.064116575,0.00025,-7.727517697546217,0.025082487393067114,306,0.2,0.9412471055984497,18.527779592408073,8.55609130859375,1019.0,8761.6
79872,696,114,104,0.3684895833333333,0.057817947,0.00025,-7.796259582042694,0.01806938300271415,309,0.2,0.8692548274993896,19.065942274199593,6.344661235809326,1019.0,8709.08
80640,704,114,105,0.4157986111111111,0.043847937,0.00025,-7.794204579459296,0.012170237708940275,312,0.2,0.9208371639251709,14.743237876229816,8.093951225280762,1019.0,8697.38
81408,709,114,106,0.30859375,0.02443234,0.00025,-7.96701125966178,0.0005380326830264595,315,0.2,0.7095574140548706,17.176564905378555,8.563589096069336,1019.0,8516.82
82176,714,115,107,0.3276909722222222,0.023464605,0.00025,-7.815307961569892,-0.0019079224504013029,318,0.2,0.8748288154602051,9.941998547977871,4.979913234710693,1019.0,8499.66
82944,719,115,108,0.3159722222222222,0.028936915,0.00025,-7.825861460632748,-0.0019885253212932083,321,0.2,0.8988242149353027,11.098155773348278,8.720541954040527,1019.0,8491.3
83712,725,115,109,0.3962673611111111,0.036402706,0.00025,-7.725049661265479,0.02946055662404332,324,0.2,0.9218809008598328,25.343133476045395,16.674360275268555,1019.0,8349.08
84480,731,115,110,0.2825520833333333,0.046807367,0.00025,-7.762183447678884,0.031757163892810546,327,0.2,0.9068084359169006,17.756952656639946,7.800046443939209,1019.0,8429.64
85248,745,114,111,0.3563368055555556,0.027693227,0.00025,-7.776229017310673,0.00914708747425013,330,0.2,0.8855700492858887,19.758810818195343,7.436911582946777,1019.0,8459.02
86016,751,114,112,0.3667534722222222,0.05513424,0.00025,-7.745929386880663,0.020262082734714366,333,0.2,0.9118379354476929,14.055425975057814,4.6552205085754395,1019.0,8193.04
86784,756,114,113,0.3572048611111111,0.042577203,0.00025,-7.734972927305433,0.026587106701400545,336,0.2,0.9189603328704834,24.671859045823414,10.44639778137207,1019.0,8247.12
87552,761,114,114,0.3689236111111111,0.038441047,0.00025,-7.779208878676097,0.011593461321252916,339,0.2,0.7096777558326721,15.918011135525173,9.556222915649414,1019.0,8185.24
88320,767,115,115,0.4010416666666667,0.040576022,0.00025,-7.85924141936832,0.02643877814989537,342,0.2,0.8862982988357544,10.899600035614437,3.8740670680999756,1019.0,8214.62
