#{"t_start": 1741058001.760606, "env_id": "None"}
r,l,t
-753.0,1019,10.889616
1041.0,1019,23.010809
5019.0,1019,38.948288
10243.0,1019,51.401145
-3891.0,1019,67.741641
13051.0,1019,80.235209
9879.0,1019,92.119106
9801.0,1019,107.832368
-11193.0,1019,120.127797
11777.0,1019,136.177596
8709.0,1019,148.612326
7825.0,1019,160.605809
12635.0,1019,175.96575
12557.0,1019,187.994012
-15395.0,1019,199.887057
11647.0,1019,215.388063
8995.0,1019,227.863292
5123.0,1019,242.996355
5617.0,1019,254.995392
7435.0,1019,266.765222
12011.0,1019,282.030809
14689.0,1019,293.997304
5816.0,498,299.857254
14065.0,1019,315.719179
10789.0,1019,327.515731
13103.0,1019,339.377884
11777.0,1019,355.094034
8215.0,1019,367.090739
8761.0,1019,379.166744
-6825.0,1019,395.273796
8839.0,1019,407.635998
11725.0,1019,423.378726
11257.0,1019,435.894856
11647.0,1019,448.220078
9333.0,1019,463.915337
11985.0,1019,476.216491
11569.0,1019,492.008861
10243.0,1019,504.437443
9333.0,1019,516.910028
10009.0,1019,532.918345
10971.0,1019,590.154673
8553.0,1019,605.159365
9229.0,1019,614.023056
8813.0,1019,622.050508
10581.0,1019,629.919809
12713.0,1019,639.098115
9931.0,1019,647.191879
10035.0,1019,655.681936
12505.0,1019,664.783716
12947.0,1019,676.522441
12947.0,1019,685.534397
-22761.0,1019,694.012319
7955.0,1019,705.312652
6915.0,1019,715.260869
-10901.0,1019,726.774652
13077.0,1019,744.195269
12271.0,1019,757.749833
10945.0,1019,767.954365
9463.0,1019,780.036149
12843.0,1019,788.744247
13623.0,1019,798.112489
8645.0,1019,809.697315
8787.0,1019,818.188904
10867.0,1019,827.658422
6607.0,617,832.266837
12513.0,1019,840.359297
11881.0,1019,851.835468
10971.0,1019,860.595397
12011.0,1019,868.829406
9151.0,1019,880.455884
12687.0,1019,889.604219
14403.0,1019,898.578314
14819.0,1019,907.382493
10477.0,1019,921.316652
8449.0,1019,929.954916
12427.0,1019,939.335062
14559.0,1019,949.305853
15573.0,1019,958.320324
12375.0,1019,967.464289
11465.0,1019,976.661282
5809.0,1019,987.125543
11081.0,1019,1002.20982
10555.0,1019,1013.384725
11191.0,1019,1023.168172
10373.0,1019,1034.212212
10789.0,1019,1043.3434
8059.0,1019,1052.411644
10659.0,1019,1064.872421
11595.0,1019,1075.20879
9437.0,1019,1084.487052
11517.0,1019,1093.403658
12973.0,1019,1104.592624
12271.0,1019,1113.108168
10529.0,1019,1121.712014
10659.0,1019,1130.404096
13233.0,1019,1142.538684
-16383.0,1019,1151.109067
11543.0,1019,1159.65846
12323.0,1019,1171.159505
12063.0,1019,1179.756908
9645.0,1019,1188.693927
12219.0,1019,1197.527367
13987.0,1019,1209.204067
12661.0,1019,1218.701397
11985.0,1019,1227.555774
13233.0,1019,1236.168823
11387.0,1019,1247.579681
12193.0,1019,1256.297522
10971.0,1019,1264.888887
12531.0,1019,1276.417759
13493.0,1019,1284.977662
10061.0,1019,1293.438989
8813.0,1019,1302.038763
13569.0,1019,1313.726966
12089.0,1019,1322.394465
15443.0,1019,1331.428054
16037.0,1019,1340.106427
-13579.0,1019,1351.934064
15181.0,1019,1360.471303
14221.0,1019,1369.172841
12011.0,1019,1380.975043
8839.0,1019,1389.557188
9723.0,1019,1398.223754
14143.0,1019,1406.713097
12973.0,1019,1418.299825
14039.0,1019,1427.430514
11673.0,1019,1437.365322
4827.0,1019,1446.88982
10893.0,1019,1459.398249
11751.0,1019,1469.172845
11361.0,1019,1478.990067
13519.0,1019,1491.041332
10919.0,1019,1500.052219
15469.0,1019,1510.031329
12479.0,1019,1521.917411
12479.0,1019,1530.355807
12921.0,1019,1539.018938
13311.0,1019,1549.059507
-2975.0,1019,1561.552178
11049.0,1019,1570.375715
8683.0,1019,1578.895833
11413.0,1019,1587.425449
341.0,1019,1598.765045
11231.0,1019,1607.23774
10737.0,1019,1615.745637
12791.0,1019,1627.077489
11907.0,1019,1636.696114
11153.0,1019,1646.485004
12557.0,1019,1655.718037
10035.0,1019,1669.779835
11127.0,1019,1682.858627
11491.0,1019,1693.92594
13623.0,1019,1705.968356
11829.0,1019,1712.273862
11905.0,1019,1720.914806
11723.0,1019,1733.018419
13883.0,1019,1742.413265
13077.0,1019,1751.228937
10269.0,1019,1760.003696
14403.0,1019,1772.185111
11283.0,1019,1780.741577
12141.0,1019,1789.54162
-3683.0,1019,1798.203835
11699.0,1019,1809.622668
11101.0,1019,1818.363026
11049.0,1019,1826.976107
11387.0,1019,1838.495046
13701.0,1019,1848.08592
11101.0,1019,1858.031906
15651.0,1019,1866.781433
-9325.0,1019,1878.342051
9905.0,1019,1887.245718
11959.0,1019,1895.825755
13077.0,1019,1904.336356
13103.0,1019,1915.881072
11569.0,1019,1924.793118
12193.0,1019,1933.376723
11361.0,1019,1944.719172
10919.0,1019,1953.308075
12791.0,1019,1962.043908
-783.0,1019,1970.519283
13007.0,1019,1982.177117
14949.0,1019,1990.65448
-9735.0,1019,1999.113432
14897.0,1019,2007.767013
13933.0,1019,2019.734121
13961.0,1019,2028.602175
7513.0,1019,2037.830305
12245.0,1019,2051.06295
10893.0,1019,2060.796447
11985.0,1019,2070.171055
11049.0,1019,2079.004849
11985.0,1019,2090.550561
-8881.0,1019,2099.365005
9749.0,1019,2108.098915
14039.0,1019,2119.837698
15415.0,1019,2128.338746
11543.0,1019,2137.209894
-2157.0,933,2145.554535
12141.0,1019,2157.386161
7849.0,611,2162.056074
12687.0,1019,2171.830465
14117.0,1019,2181.104976
15105.0,1019,2192.678367
-1181.0,1019,2201.262093
14975.0,1019,2209.750676
14297.0,1019,2218.339618
12245.0,1019,2229.758109
11959.0,1019,2238.262018
15103.0,1019,2246.755829
12817.0,1019,2255.513051
11309.0,1019,2266.988637
10139.0,1019,2275.49388
9225.0,1019,2284.006727
12889.0,1019,2295.342771
13493.0,1019,2303.81945
11907.0,1019,2312.499834
13909.0,1019,2321.10346
13073.0,1019,2333.606018
11751.0,1019,2342.125854
13259.0,1019,2350.648911
14429.0,1019,2359.077504
5769.0,1019,2370.405795
11413.0,1019,2378.90721
13857.0,1019,2387.446143
10997.0,1019,2395.956344
12349.0,1019,2407.377025
11413.0,1019,2417.006119
12505.0,1019,2425.849735
14323.0,1019,2439.049884
687.0,1019,2447.960569
12817.0,1019,2456.674404
12167.0,1019,2465.518775
15623.0,1019,2477.281187
13985.0,1019,2485.870869
10737.0,1019,2494.345956
11075.0,1019,2502.88259
12895.0,1019,2514.292687
13779.0,1019,2522.981043
10789.0,1019,2531.55095
14637.0,1019,2542.942986
12583.0,1019,2551.747728
10867.0,1019,2560.541931
9489.0,1019,2569.271441
9671.0,1019,2580.896092
13569.0,1019,2589.335424
10503.0,1019,2597.920492
16347.0,1019,2606.343954
11179.0,1019,2617.809038
13519.0,1019,2626.318381
11595.0,1019,2634.862145
12421.0,1019,2643.383419
11933.0,1019,2654.901155
11333.0,1019,2663.368762
11907.0,1019,2671.781512
12713.0,1019,2683.467829
13649.0,1019,2692.661272
6861.0,1019,2702.642458
12427.0,1019,2711.806322
12713.0,1019,2723.570736
11569.0,1019,2731.971424
12219.0,1019,2740.474048
13389.0,1019,2748.834449
14791.0,1019,2760.357359
13233.0,1019,2768.793561
13077.0,1019,2777.378706
13259.0,1019,2788.97453
11777.0,1019,2797.988387
11673.0,1019,2806.720625
879.0,1019,2815.650225
11413.0,1019,2827.042987
10537.0,1019,2835.947475
5539.0,1019,2844.861849
11411.0,1019,2854.02322
12167.0,1019,2866.791506
13467.0,1019,2876.072657
11569.0,1019,2885.446571
9827.0,1019,2898.360014
11959.0,1019,2907.519445
-23313.0,1019,2916.086422
13177.0,1019,2924.666239
13675.0,1019,2936.108951
13155.0,1019,2944.518607
967.0,1019,2953.062514
13389.0,1019,2964.51311
12245.0,1019,2972.95327
13051.0,1019,2979.084134
10659.0,1019,2987.549677
15313.0,1019,2999.120183
13259.0,1019,3007.532278
-17517.0,1019,3016.080734
13675.0,1019,3024.610622
11179.0,1019,3035.985915
9489.0,1019,3044.422216
12999.0,1019,3053.017333
8833.0,1019,3061.504036
13207.0,1019,3072.937079
12141.0,1019,3081.282383
13337.0,1019,3089.774553
11179.0,1019,3098.385788
12389.0,1019,3109.741517
10815.0,1019,3119.265276
13025.0,1019,3128.459461
11115.0,1019,3140.908672
11465.0,1019,3149.697881
12869.0,1019,3158.610043
13389.0,1019,3167.593153
14375.0,1019,3179.118058
11101.0,1019,3187.836314
1817.0,1019,3196.699199
11153.0,1019,3205.637279
13033.0,1019,3217.349612
12089.0,1019,3226.242687
12401.0,1019,3235.004722
12687.0,1019,3247.245808
12869.0,1019,3256.817686
13103.0,1019,3265.742708
13907.0,1019,3274.344495
12895.0,1019,3285.927437
11751.0,1019,3294.564815
11543.0,1019,3303.086241
11855.0,1019,3315.13487
12505.0,1019,3324.660156
12557.0,1019,3334.009293
13779.0,1019,3343.267655
10659.0,1019,3355.642422
12011.0,1019,3364.271995
-16599.0,1019,3372.939926
-921.0,385,3404.631123
-583.0,363,3411.471473
-13390.0,768,3430.217408
3933.0,775,3436.603331
-14336.0,776,3442.52803
-12259.0,765,3448.378254
-955.0,391,3460.067292
-16516.0,788,3469.865786
-10924.0,764,3476.151263
-17218.0,782,3482.172464
-12906.0,766,3497.579333
136.0,382,3506.311385
-881.0,385,3509.26285
-9639.0,773,3518.280556
