#{"t_start": 1741058001.8278363, "env_id": "None"}
r,l,t
-103.0,1019,10.821109
2523.0,1019,22.94584
5175.0,1019,38.877988
1355.0,1019,51.335244
11101.0,1019,67.674572
-13341.0,1019,80.169906
11465.0,1019,92.050371
13103.0,1019,107.765143
-9617.0,1019,120.060417
8671.0,897,135.41996
11049.0,1019,147.84154
9567.0,1019,159.878997
11621.0,1019,175.250193
10243.0,1019,187.293474
12765.0,1019,199.200279
10243.0,1019,214.654397
6111.0,1019,227.08851
9827.0,1019,242.23392
7201.0,1019,254.238365
9593.0,1019,266.075556
12427.0,1019,281.338045
14013.0,1019,293.252493
11413.0,1019,305.246372
12947.0,1019,320.946941
10477.0,1019,332.808849
13025.0,1019,348.207936
11699.0,1019,360.427683
8839.0,1019,372.422814
10347.0,1019,388.428927
12219.0,1019,400.705782
7903.0,1019,413.111212
11179.0,1019,429.061639
10685.0,1019,441.53727
11595.0,1019,457.145725
10711.0,1019,469.235749
9125.0,1019,481.529277
8631.0,1019,497.341612
3321.0,1019,509.959469
10139.0,1019,522.352195
6863.0,1019,585.060812
8007.0,1019,594.111887
10555.0,1019,609.252592
8631.0,1019,617.525083
9073.0,1019,625.487236
9827.0,1019,634.752521
-21713.0,1019,642.785159
9749.0,1019,650.671284
11023.0,1019,659.816758
10841.0,1019,671.605068
10503.0,1019,680.539347
-18137.0,1019,689.317039
8553.0,1019,697.621942
6265.0,1019,709.805853
10841.0,1019,719.665118
10971.0,1019,731.731885
-10873.0,1019,752.019741
7877.0,1019,762.433021
8761.0,1019,775.054874
9541.0,1019,783.783067
11309.0,1019,792.983588
-16653.0,1019,802.144284
11595.0,1019,813.415167
9073.0,1019,822.545535
11361.0,1019,831.403373
10685.0,1019,839.547284
11361.0,1019,850.948645
8605.0,1019,859.776179
11595.0,1019,868.022847
-3013.0,1019,879.458774
7871.0,1019,888.656834
11959.0,1019,897.644655
9437.0,1019,906.428148
13129.0,1019,920.282268
9775.0,1019,929.016456
9593.0,1019,938.33543
12349.0,1019,948.406985
7139.0,781,953.999896
12531.0,1019,962.97911
12167.0,1019,971.962125
13337.0,1019,981.973461
13805.0,1019,996.993598
12817.0,1019,1008.094396
10061.0,1019,1018.591713
12245.0,1019,1028.394939
11127.0,1019,1038.889372
9541.0,1019,1048.052208
8787.0,1019,1057.122335
11933.0,1019,1070.227629
11777.0,1019,1080.208601
8319.0,1019,1089.131106
9307.0,1019,1100.208678
14143.0,1019,1109.017351
10815.0,1019,1117.568993
12843.0,1019,1126.179097
12791.0,1019,1138.252482
14897.0,1019,1146.908178
9723.0,1019,1155.44237
10711.0,1019,1164.077978
10997.0,1019,1175.485646
11595.0,1019,1184.416887
8891.0,1019,1193.303672
9541.0,1019,1205.06364
13987.0,1019,1213.875701
13259.0,1019,1223.4827
3014.0,766,1228.690089
13259.0,1019,1240.20118
9645.0,1019,1248.682211
11049.0,1019,1257.408584
10529.0,1019,1265.996851
10087.0,1019,1277.515265
13231.0,1019,1286.069687
8787.0,1019,1294.528499
10945.0,1019,1303.223402
12297.0,1019,1314.825662
12063.0,1019,1323.60209
13259.0,1019,1332.537907
-21331.0,1019,1341.419853
12245.0,1019,1353.092135
11485.0,1019,1361.571769
12973.0,1019,1370.324481
8735.0,1019,1382.084593
11073.0,1019,1390.682576
8891.0,1019,1399.327214
-11545.0,1019,1407.875319
14299.0,1019,1419.5025
14247.0,1019,1428.788983
11517.0,1019,1438.603799
11179.0,1019,1451.115494
11543.0,1019,1460.669061
-6513.0,1019,1470.398191
8553.0,1019,1480.34996
9333.0,1019,1492.196621
12609.0,1019,1501.422851
14793.0,1019,1511.281348
-579.0,1019,1523.001004
13631.0,1019,1531.488254
13701.0,1019,1540.33835
11361.0,1019,1550.355191
13961.0,1019,1562.680268
9593.0,1019,1571.566046
9203.0,1019,1580.016706
7112.0,564,1584.510793
13337.0,1019,1595.878964
8527.0,1019,1604.296459
12921.0,1019,1612.786834
9207.0,1019,1621.237249
10269.0,1019,1633.450414
11751.0,1019,1643.222122
12245.0,1019,1652.498496
12011.0,1019,1665.888463
11829.0,1019,1678.425618
7565.0,1019,1690.316948
11569.0,1019,1703.010659
-10001.0,1019,1711.666675
8937.0,1019,1720.311451
16037.0,1019,1729.357719
16893.0,1019,1741.814751
11543.0,1019,1750.607042
11049.0,1019,1759.376147
15469.0,1019,1771.57858
13649.0,1019,1780.141374
12505.0,1019,1788.939399
12739.0,1019,1797.603354
12687.0,1019,1809.021925
10293.0,1019,1817.731958
12817.0,1019,1826.337019
12791.0,1019,1834.91883
14451.0,1019,1847.420877
11075.0,1019,1857.390506
14481.0,1019,1866.18829
1235.0,521,1873.458759
13155.0,1019,1882.39448
9801.0,1019,1890.967936
13285.0,1019,1899.532256
13491.0,1019,1910.930594
9905.0,1019,1919.885484
9151.0,1019,1928.541708
10061.0,1019,1937.006695
12687.0,1019,1948.476065
11257.0,1019,1956.994516
14687.0,1019,1965.708883
7882.0,476,1969.848958
12687.0,1019,1981.481689
15857.0,1019,1989.97
11907.0,1019,1998.437235
15261.0,1019,2007.09074
13389.0,1019,2019.019001
14169.0,1019,2027.926474
12843.0,1019,2037.042239
11439.0,1019,2050.276091
9099.0,1019,2060.112071
10269.0,1019,2069.491733
11023.0,1019,2078.308909
12947.0,1019,2089.861777
12713.0,1019,2098.632668
14533.0,1019,2107.382928
12869.0,1019,2119.109546
13623.0,1019,2127.605769
13701.0,1019,2136.514584
12843.0,1019,2145.163378
14767.0,1019,2157.005037
13805.0,1019,2165.533529
12243.0,1019,2175.789634
14143.0,1019,2184.687653
9859.0,1019,2196.318196
12063.0,1019,2204.798895
12495.0,1019,2213.224746
13205.0,1019,2224.812364
10035.0,1019,2233.260372
11959.0,1019,2241.819304
-12359.0,1019,2250.376822
10815.0,1019,2261.995952
10061.0,1019,2270.435838
7019.0,1019,2278.992542
9801.0,1019,2287.48707
12245.0,1019,2298.781567
14299.0,1019,2307.383517
12219.0,1019,2316.147961
13415.0,1019,2325.060436
11673.0,1019,2337.160381
11777.0,1019,2345.67779
12893.0,1019,2354.092757
-5793.0,1019,2365.468221
12011.0,1019,2373.842831
12895.0,1019,2382.415028
8015.0,1019,2390.865169
12557.0,1019,2402.276916
11881.0,1019,2411.933752
12739.0,1019,2420.562694
12531.0,1019,2429.690549
12219.0,1019,2442.927084
13597.0,1019,2451.403507
8137.0,1019,2460.156145
11803.0,1019,2472.15036
12609.0,1019,2480.770959
1407.0,1019,2489.326743
15261.0,1019,2497.870617
12323.0,1019,2509.304392
13075.0,1019,2517.942297
13181.0,1019,2526.490464
12037.0,1019,2535.030447
10373.0,1019,2544.080854
10867.0,1019,2553.042149
11517.0,1019,2561.696145
11231.0,1019,2570.437186
10319.0,1019,2582.054709
11699.0,1019,2590.561786
11803.0,1019,2599.071602
11411.0,1019,2607.503591
10789.0,1019,2619.032972
10919.0,1019,2627.514864
13727.0,1019,2636.028003
4401.0,1019,2647.465884
13129.0,1019,2656.053207
11881.0,1019,2664.522557
12581.0,1019,2672.967143
11803.0,1019,2684.689425
13883.0,1019,2694.041418
3803.0,1019,2703.842748
13077.0,1019,2713.033752
12297.0,1019,2724.727795
11543.0,1019,2733.181175
12453.0,1019,2741.672935
9827.0,1019,2752.931615
11517.0,1019,2761.537531
10945.0,1019,2769.996862
11569.0,1019,2778.736336
13907.0,1019,2790.196552
10113.0,1019,2799.231221
12817.0,1019,2807.949963
7309.0,1019,2816.832512
10165.0,1019,2828.232133
9775.0,1019,2837.128659
8189.0,1019,2846.061117
9749.0,1019,2858.278458
14321.0,1019,2868.04195
12609.0,1019,2877.304976
11439.0,1019,2886.752419
11933.0,1019,2899.518158
11127.0,1019,2908.708914
12973.0,1019,2917.301971
11829.0,1019,2928.765391
14479.0,1019,2937.299737
10893.0,1019,2945.683333
-4763.0,1019,2954.290851
12765.0,1019,2965.705809
8683.0,1019,2974.116179
12115.0,1019,2982.613144
13155.0,1019,2991.059339
12609.0,1019,3002.630502
11283.0,1019,3011.104597
10399.0,1019,3019.550064
12895.0,1019,3028.109954
11751.0,1019,3039.425924
11179.0,1019,3048.055301
10503.0,1019,3056.538599
10425.0,1019,3065.022904
9837.0,1019,3076.377725
11621.0,1019,3084.771229
10919.0,1019,3093.320123
9593.0,1019,3104.745104
12478.0,898,3113.312506
11465.0,1019,3122.506548
16377.0,1019,3131.74975
14871.0,1019,3144.031078
13699.0,1019,3152.917645
-11797.0,1019,3161.765891
11725.0,1019,3170.579786
13961.0,1019,3182.30521
13415.0,1019,3190.835952
15129.0,1019,3199.871394
11387.0,1019,3211.651289
11127.0,1019,3220.485154
11205.0,1019,3229.292522
12427.0,1019,3238.324665
12193.0,1019,3250.610683
461.0,1019,3260.245435
7075.0,1019,3268.773313
13389.0,1019,3280.340468
9806.0,798,3285.81107
12843.0,1019,3294.454554
13441.0,1019,3302.972337
13103.0,1019,3315.021608
10763.0,1019,3324.542655
11175.0,1019,3333.896427
13467.0,1019,3343.153333
13909.0,1019,3355.529842
12245.0,1019,3364.154394
11543.0,1019,3372.82841
-15990.0,780,3389.561187
-16420.0,788,3395.531009
-14902.0,768,3401.60371
-23927.0,927,3408.645035
-20590.0,870,3415.3299
-16503.0,781,3424.254816
1298.0,806,3430.453755
-16451.0,781,3436.595053
-3132.0,782,3442.519319
