time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/learning_rate,train/loss,train/policy_gradient_loss,rollout/ep_rew_mean,train/n_updates,train/explained_variance,rollout/ep_len_mean,train/value_loss,train/clip_fraction,train/approx_kl,train/entropy_loss,train/clip_range
161,65280,85,403,0.00025,17.67255401611328,0.011862712537145449,-33024.66,252,0.21540486812591553,1019.0,45.87813040945265,0.4296875,0.02618789,-8.130304058392843,0.2
162,66048,86,407,0.00025,5.601206302642822,0.06998014433257696,-32862.94,255,0.47744691371917725,1019.0,12.285557246870464,0.5755208333333334,0.1949153,-8.153424130545723,0.2
162,66816,87,411,0.00025,16.338010787963867,0.05318404249070833,-32862.94,258,0.3387511968612671,1019.0,41.03663059075674,0.5377604166666666,0.038874496,-7.969993386003706,0.2
162,67584,88,416,0.00025,13.069786071777344,0.06805312348943618,-32794.56,261,0.17632752656936646,1019.0,15.331998904546102,0.5520833333333334,0.08678719,-7.966345767180125,0.2
162,68352,89,420,0.00025,12.151543617248535,0.023504879429108567,-32794.56,264,0.37556910514831543,1019.0,42.13223092423545,0.3832465277777778,0.027224412,-8.029260052575005,0.2
162,69120,90,424,0.00025,3.1330902576446533,0.07930948600793879,-32788.32,267,0.10799252986907959,1019.0,13.295581029521095,0.6206597222222222,0.18325482,-8.092225538359749,0.2
161,69888,91,432,0.00025,14.388723373413086,0.033294002978234656,-32788.32,270,0.31252723932266235,1019.0,41.12662781609429,0.5065104166666666,0.033065166,-8.104913857248095,0.2
161,70656,92,436,0.00025,6.292174339294434,0.06120308537760542,-32711.1,273,0.2399924397468567,1019.0,11.91124497188462,0.5759548611111112,0.20569332,-8.113729735215506,0.2
161,71424,93,441,0.00025,18.478612899780273,0.05381747787921793,-32711.1,276,0.5018531084060669,1019.0,37.11972095568975,0.4939236111111111,0.0645574,-7.272540430227916,0.2
162,72192,94,445,0.00025,5.301662445068359,0.10478286737472647,-32579.28,279,0.3082461357116699,1019.0,12.760376261340248,0.6675347222222222,0.3773922,-7.476763963699341,0.2
162,72960,95,449,0.00025,11.532730102539062,0.09641703346278518,-32579.28,282,0.4763179421424866,1019.0,31.704400599002838,0.6657986111111112,0.07313626,-7.110480070114136,0.2
162,73728,96,454,0.00025,3.5304198265075684,0.08191405750241959,-32560.3,285,0.3734365701675415,1019.0,9.500408010350334,0.6106770833333334,0.24957351,-7.345764504538642,0.2
162,74496,97,458,0.00025,5.822475910186768,0.09799796027234858,-32560.3,288,0.5399961471557617,1019.0,29.42447590827942,0.6831597222222222,0.09970945,-7.629001484976874,0.2
161,75264,98,465,0.00025,7.049328804016113,0.14302017230592254,-32589.42,291,0.023629605770111084,1019.0,8.766013036171595,0.7100694444444444,0.7603864,-7.572052538394928,0.2
161,76032,99,470,0.00025,8.81707763671875,0.0636296638339344,-32589.42,294,0.6318824291229248,1019.0,30.298109114170074,0.5434027777777778,0.048504543,-7.2888383401764765,0.2
161,76800,100,474,0.00025,0.39840203523635864,0.13704907241561967,-32764.92,297,-0.30458593368530273,1019.0,6.249944179422325,0.7026909722222222,0.53549236,-7.285738421810998,0.2
161,77568,101,478,0.00025,11.812589645385742,0.3756427698665195,-32764.92,300,0.6576586961746216,1019.0,28.43038187424342,0.9071180555555556,1.4493583,-6.390769647227393,0.2
162,78336,102,483,0.00025,1.6773319244384766,0.13174115125245103,-32963.82,303,-1.1655945777893066,1019.0,6.785788191689385,0.7621527777777778,0.23600906,-7.601438608434465,0.2
162,79104,103,487,0.00025,7.904076099395752,0.0877114662176205,-32963.82,306,0.8041679859161377,1019.0,21.511845979425644,0.6805555555555556,0.07524499,-7.378513713677724,0.2
162,79872,104,491,0.00025,3.4245781898498535,0.10156727571868235,-33190.72,309,0.29593902826309204,1019.0,5.700938137041198,0.6853298611111112,0.27180532,-7.295402712292141,0.2
162,80640,105,496,0.00025,5.124114990234375,0.10079587369950281,-33190.72,312,0.7470108270645142,1019.0,27.92518499162462,0.7552083333333334,0.112503804,-7.009275595347087,0.2
161,81408,106,503,0.00025,4.141738414764404,0.13512450470847803,-33446.06,315,0.12993073463439941,1019.0,7.473567399713728,0.6753472222222222,0.20027351,-7.35740586121877,0.2
161,82176,107,508,0.00025,13.923179626464844,0.0314453311665501,-33446.06,318,0.7862200140953064,1019.0,29.810749861929153,0.4830729166666667,0.022390349,-7.684921218289269,0.2
161,82944,108,512,0.00025,9.630290985107422,0.22812422520170608,-33717.12,321,0.31722480058670044,1019.0,6.468072000477049,0.7630208333333334,1.2212468,-7.428260584672292,0.2
161,83712,109,517,0.00025,8.85969066619873,0.08953846791862613,-33717.12,324,0.7112871408462524,1019.0,27.429430060916477,0.6193576388888888,0.095778555,-6.532030714882745,0.2
161,84480,110,521,0.00025,4.770308971405029,0.07689566743404914,-33840.96,327,0.1315077543258667,1019.0,8.661507344908184,0.6345486111111112,0.20496352,-7.042786392900679,0.2
161,85248,111,529,0.00025,12.945718765258789,0.05985209807598343,-33840.96,330,0.6672307252883911,1019.0,33.6854398449262,0.5677083333333334,0.06720423,-7.2761356764369545,0.2
159,86016,112,538,0.00025,2.581299066543579,0.05058007940856947,-33713.82,333,0.4271160364151001,1019.0,12.594983577728271,0.54296875,0.053064674,-7.205879158443874,0.2
159,86784,113,544,0.00025,6.965198993682861,0.03945211385790673,-33713.82,336,0.7378048896789551,1019.0,23.573356303903793,0.5065104166666666,0.03163006,-7.497281458642748,0.2
159,87552,114,549,0.00025,6.272350788116455,0.056123578856285244,-33643.36,339,0.6095806956291199,1019.0,10.66514523161782,0.5928819444444444,0.105742656,-7.415948006841871,0.2
159,88320,115,555,0.00025,7.50283670425415,0.02482095804427647,-33643.36,342,0.6635201573371887,1019.0,22.682256711853874,0.4075520833333333,0.039295856,-7.781500670644972,0.2
158,89088,116,560,0.00025,3.7153830528259277,0.049855993698454566,-33608.78,345,0.5066401958465576,1019.0,7.05155372288492,0.5347222222222222,0.056122065,-7.839964350064595,0.2
158,89856,117,566,0.00025,8.630059242248535,0.011790058808401227,-33608.78,348,0.690186619758606,1019.0,21.885797301928203,0.3888888888888889,0.024755055,-7.99541934993532,0.2
157,90624,118,575,0.00025,3.468895196914673,0.043429919557335474,-33627.5,351,0.6135755777359009,1019.0,11.123337421152327,0.5099826388888888,0.059114944,-7.971252017550999,0.2
157,91392,119,581,0.00025,7.682277202606201,0.020505646605872445,-33627.5,354,0.7089914083480835,1019.0,21.290393008126152,0.4045138888888889,0.026538571,-7.864907926983303,0.2
156,92160,120,588,0.00025,3.518883466720581,0.17329972536147883,-33732.02,357,0.3764960765838623,1019.0,7.798551433616215,0.7039930555555556,1.1437159,-7.200743920273251,0.2
156,92928,121,595,0.00025,7.655541896820068,0.039077819920041494,-33732.02,360,0.7291392087936401,1019.0,20.248316446940105,0.5212673611111112,0.029440654,-7.878297249476115,0.2
155,93696,122,602,0.00025,5.231332778930664,0.14286130749517018,-33797.02,363,0.6027330160140991,1019.0,7.382153666681713,0.6705729166666666,0.8030708,-7.665627810690138,0.2
154,94464,123,610,0.00025,4.324018478393555,0.04993888690498554,-33797.02,366,0.6692557334899902,1019.0,27.92761775188976,0.5755208333333334,0.05154926,-7.507823348045349,0.2
154,95232,124,615,0.00025,2.0358264446258545,0.11237961915321648,-33804.04,369,0.17668581008911133,1019.0,6.593186125159264,0.7248263888888888,0.15957981,-7.546191540029314,0.2
154,96000,125,620,0.00025,8.9249906539917,0.045099561025078096,-33804.04,372,0.7084717154502869,1019.0,28.006216910150314,0.5729166666666666,0.040211506,-7.799352202150557,0.2
154,96768,126,625,0.00025,3.270143985748291,0.06744845093797064,-33877.88,375,-0.5808616876602173,1019.0,7.259661922852199,0.6462673611111112,0.14691566,-7.799936837620205,0.2
154,97536,127,630,0.00025,14.026253700256348,0.03439710249141273,-33877.88,378,0.7730298638343811,1019.0,28.44241812494066,0.5308159722222222,0.037639346,-7.919925822152032,0.2
154,98304,128,634,0.00025,1.737594485282898,0.08687399259199285,-33889.06,381,0.5556412935256958,1019.0,5.002593841817644,0.6358506944444444,0.18527114,-7.888876285817888,0.2
154,99072,129,642,0.00025,3.091895341873169,0.048606606821219124,-33889.06,384,0.8450857400894165,1019.0,15.359239257044262,0.5464409722222222,0.050515786,-7.591670625739628,0.2
154,99840,130,647,0.00025,7.985816478729248,0.1479591555867551,-33914.54,387,0.3241824507713318,1019.0,5.171064890093273,0.7235243055555556,0.5353361,-7.719385319285923,0.2
154,100608,131,652,0.00025,6.0482587814331055,0.06491846511036986,-33914.54,390,0.7416386604309082,1019.0,22.19396483235889,0.6041666666666666,0.048289176,-7.3855485982365074,0.2
154,101376,132,656,0.00025,1.7049381732940674,0.08581392284637938,-33907.52,393,0.5620905160903931,1019.0,5.006955777605374,0.64453125,0.1712038,-7.631688720650143,0.2
154,102144,133,661,0.00025,5.839340686798096,0.05562116530361689,-33907.52,396,0.9244732856750488,1019.0,14.850424276457893,0.5720486111111112,0.06532115,-7.77246140771442,0.2
154,102912,134,666,0.00025,10.105052947998047,0.03118716922795607,-33893.22,399,0.5823609828948975,1019.0,11.032670772737927,0.4700520833333333,0.08368322,-7.886614640553792,0.2
154,103680,135,671,0.00025,7.8635382652282715,0.02749878567798684,-33893.22,402,0.9116883277893066,1019.0,16.239204466342926,0.4466145833333333,0.0313517,-7.826477249463399,0.2
153,104448,136,679,0.00025,14.774391174316406,0.06073119324476769,-33931.18,405,0.6165348291397095,1019.0,6.5930748201078835,0.5499131944444444,0.11053584,-7.915882342391544,0.2
153,105216,137,684,0.00025,8.342714309692383,0.01444358823613988,-33931.18,408,0.9143106937408447,1019.0,12.112485567728678,0.421875,0.035009857,-7.967690984408061,0.2
153,105984,138,688,0.00025,2.6621079444885254,0.10752486515169342,-33984.48,411,0.761954128742218,1019.0,6.413357420100106,0.6154513888888888,0.35781798,-7.8950274387995405,0.2
153,106752,139,693,0.00025,4.492190361022949,0.03532864934661322,-33984.48,414,0.9163303971290588,1019.0,12.847157528003057,0.4861111111111111,0.058490966,-7.923543161816067,0.2
153,107520,140,698,0.00025,4.065191745758057,0.10705672240712577,-34126.18,417,0.6999962329864502,1019.0,4.539300345712238,0.6675347222222222,0.3092623,-7.936461918883854,0.2
154,108288,141,702,0.00025,9.62272834777832,0.01812072767966634,-34126.18,420,0.8270912170410156,1019.0,25.063833501603867,0.5112847222222222,0.047562625,-8.021223882834116,0.2
154,109056,142,707,0.00025,1.2173126935958862,0.06768742634449154,-34194.3,423,0.5613890290260315,1019.0,5.416490099496311,0.5685763888888888,0.32890657,-8.052393555641174,0.2
153,109824,143,715,0.00025,5.441144943237305,0.10810002978865264,-34194.3,426,0.8703580498695374,1019.0,14.285119192467796,0.6940104166666666,0.091627486,-7.741971393426259,0.2
