#{"t_start": 1740692276.9845476, "env_id": "None"}
r,l,t
-129.000002,1019,11.703601
-146.600002,1019,21.251622
-84.600001,1019,30.960392
-33.2,1019,45.152916
18.8,1019,54.677029
-446.400001,1019,64.652164
-1146.400002,1019,77.051852
-337.600005,1019,86.682758
-980.2,1019,96.786076
94.200002,746,105.438163
44.400001,1019,122.184162
86.800001,1019,134.9986
63.200001,1019,148.979309
-65.400001,1019,158.490439
50.000001,1019,168.286938
18.2,659,173.573828
46.000001,1019,185.490266
62.800001,1019,194.481312
2.4,1019,203.53784
26.4,1019,218.140466
16.4,1019,228.01076
58.400001,1019,237.910438
92.000001,1019,250.080299
74.800001,1019,259.582508
47.600001,1019,268.765016
87.200001,1019,278.594114
103.200002,1019,290.697997
-187.200005,1019,299.837783
8.0,1019,309.728794
-287.400007,1019,323.185279
-32.4,1019,332.987263
19.6,1019,343.157545
52.400001,1019,355.019747
31.600001,1019,364.383409
0.0,1019,373.829998
44.000001,1019,383.2071
42.400001,1019,396.026026
47.600001,1019,405.533237
66.800001,1019,414.613314
68.000001,1019,426.662183
64.000001,1019,435.715632
-430.200008,1019,444.81463
94.000001,1019,455.96115
85.200001,1019,468.756855
39.200001,1019,478.377198
53.200001,1019,487.798228
45.600001,1019,499.671437
14.8,1019,508.64876
55.200001,1019,519.958837
72.400001,1019,532.162751
-1035.8,1019,542.172466
56.000001,1019,551.206126
25.6,1019,560.257576
76.400001,1019,572.182358
72.000001,1019,582.550779
88.000001,1019,590.736509
-1238.4,1019,602.940156
-447.00001,1019,611.847012
63.200001,1019,620.595829
43.200001,1019,629.404314
-557.400018,1019,643.770369
7.2,1019,652.855662
35.600001,1019,662.634331
-13.4,483,669.980814
33.600001,1019,679.050016
77.200001,1019,687.951017
40.000001,1019,699.212077
74.000001,1019,711.313092
49.600001,1019,720.976262
-129.800003,1019,730.451905
-646.000021,1019,742.371407
41.200001,1019,751.228513
52.400001,1019,762.249411
-613.800016,1019,771.253623
60.000001,1019,783.305634
54.800001,1019,792.172305
-194.200005,1019,801.430555
68.000001,1019,813.620937
40.000001,1019,825.611083
60.000001,1019,835.025409
70.400001,1019,846.904129
69.600001,1019,857.63098
88.400001,1019,866.840612
66.400001,1019,881.036223
74.800001,1019,890.638257
35.200001,1019,900.526456
83.600001,1019,909.852161
49.600001,1019,921.427183
72.000001,1019,930.215226
51.200001,1019,941.960591
59.600001,1019,954.454629
54.800001,1019,961.720672
45.200001,1019,971.8527
-218.400006,1019,981.115361
75.200001,1019,993.126352
75.600001,1019,1003.802712
96.600001,1019,1012.692206
67.200001,1019,1025.812313
-125.400005,1019,1035.089631
106.000002,1019,1047.746985
85.600001,1019,1067.021201
86.000001,1019,1077.528676
91.600001,1019,1086.749229
51.200001,1019,1099.286927
-16.4,1019,1108.999782
80.800001,1019,1120.770229
53.400001,1019,1133.557247
42.000001,1019,1143.361717
58.800001,1019,1152.789439
22.4,1019,1164.546107
76.000001,1019,1174.301673
64.000001,1019,1189.159614
-1.6,1019,1201.097526
60.800001,1019,1210.57099
72.400001,1019,1219.337769
95.000001,1019,1231.455863
32.4,1019,1244.981948
87.200001,621,1252.829331
-2.0,478,1254.670254
-625.000021,1019,1267.036587
56.800001,1019,1276.081444
23.6,1019,1285.031246
105.800002,1019,1294.62273
89.800001,1019,1307.712879
58.000001,1019,1318.712883
50.600001,1019,1329.099753
79.400001,1019,1341.088352
74.600001,1019,1350.357576
74.800001,1019,1360.364277
52.400001,1019,1372.345241
118.800002,1019,1382.247332
44.200001,1019,1391.510459
-56.200001,1019,1400.770197
54.800001,1019,1412.68023
46.000001,1019,1422.541631
35.200001,1019,1431.62071
92.400001,1019,1443.784587
50.000001,1019,1452.77427
29.6,1019,1461.961664
51.000001,823,1470.063621
85.200001,1019,1482.84365
79.400001,1019,1492.000561
74.000001,1019,1502.366801
54.800001,1019,1514.002638
56.000001,1019,1523.315874
85.600001,1019,1532.275841
77.200001,1019,1545.970159
67.400001,1019,1555.629784
109.600002,937,1564.625824
99.400002,1019,1573.539128
35.800001,651,1581.272764
98.400001,1019,1590.432036
45.600001,1019,1600.615997
106.800002,1019,1609.83792
100.400002,1019,1623.054956
50.000001,1019,1634.407848
100.200002,1019,1644.013733
70.600001,1019,1656.153086
63.800001,1019,1665.670168
-634.200021,1019,1674.628093
92.400001,1019,1686.541356
66.800001,1019,1696.223256
-561.200017,1019,1706.404119
50.800001,1019,1717.553116
54.800001,1019,1729.497747
63.600001,1019,1738.38639
52.400001,1019,1747.930749
47.600001,1019,1759.745331
48.000001,1019,1768.875733
109.800002,1019,1778.298901
70.800001,1019,1790.833363
83.600001,1019,1800.215471
80.200001,1019,1809.179822
52.800001,1019,1818.361766
52.400001,1019,1830.718807
91.600001,1019,1840.002652
-1121.2,1019,1848.615572
50.000001,1019,1857.480587
27.2,1019,1870.175797
59.600001,634,1875.217223
101.200002,1019,1883.949807
25.8,678,1888.91306
-85.000001,634,1903.610945
123.200002,927,1910.891257
67.600001,1019,1920.748773
84.800001,619,1928.15745
25.8,1019,1940.915406
54.000001,1019,1949.566793
44.000001,1019,1960.497921
34.000001,1019,1973.523106
22.0,1019,1983.214278
75.200001,1019,1992.439338
103.200002,1019,1998.941011
79.200001,1019,2011.2355
90.000001,1019,2021.747555
125.200002,1019,2031.101135
83.200001,1019,2043.573474
54.600001,1019,2052.695603
69.200001,1019,2061.824644
60.800001,1019,2070.733055
86.400001,1019,2083.461984
60.800001,1019,2092.119443
93.200001,1019,2101.242875
2.0,1019,2113.792566
17.2,1019,2122.56783
43.600001,1019,2131.322988
31.400001,1019,2143.426985
-294.600012,1019,2156.309169
30.8,1019,2165.725099
81.600001,1019,2174.468545
39.200001,1019,2186.874027
26.0,1019,2197.49618
81.600001,1019,2208.777918
62.600001,1019,2221.11105
72.200001,1019,2230.256217
68.600001,1019,2239.137714
-398.000009,1019,2247.88058
84.800001,1019,2261.848614
54.600001,1019,2270.795105
-18.400001,1019,2279.779549
4.0,1019,2292.316726
19.6,1019,2301.360214
66.000001,1019,2310.361196
48.000001,1019,2321.317381
-52.400001,1019,2334.195847
105.200002,1019,2343.1244
88.800001,1019,2351.949062
46.400001,1019,2364.439456
57.200001,1019,2373.680156
85.800001,1019,2383.377727
49.200001,1019,2392.297565
64.800001,1019,2406.652759
65.600001,1019,2416.457417
-13.0,1019,2425.271271
48.800001,1019,2438.410607
80.400001,1019,2447.598826
62.400001,1019,2457.935393
-3.2,1019,2471.57325
34.200001,1019,2480.714553
86.600001,1019,2489.622015
84.000001,1019,2498.844361
118.200002,1019,2512.117218
98.400001,1019,2521.886859
43.600001,1019,2531.26975
38.200001,1019,2543.640795
