#{"t_start": 1740692276.967481, "env_id": "None"}
r,l,t
-126.600002,1019,11.720393
-115.400002,1019,21.268383
-91.800001,1019,30.977393
-19.6,1019,45.169265
35.200001,1019,54.694217
-489.599999,1019,64.670856
111.200002,1019,77.068939
-583.800005,1019,86.699234
68.400001,1019,96.802752
99.200002,1019,109.339277
1.6,1019,124.64785
94.000001,1019,136.309022
26.8,1019,150.082134
14.4,1019,159.700088
38.800001,1019,169.377683
37.600001,667,179.865655
66.800001,1019,189.161122
27.2,1019,198.187644
-16.0,1019,207.886037
21.6,1019,222.606632
14.0,1019,231.860333
62.000001,1019,241.644832
-403.200009,1019,254.238182
60.400001,1019,263.523746
41.600001,1019,272.712974
77.800001,1019,285.174911
-61.800001,1019,294.292232
88.200001,1019,304.08819
-16.8,1019,314.58378
14.8,1019,326.908226
-18.8,1019,337.832428
38.000001,1019,346.831068
-143.600002,575,354.424472
-133.600002,619,359.471991
39.200001,1019,369.079627
31.2,1019,378.434551
47.600001,1019,390.274802
77.200001,1019,400.640709
77.600001,1019,409.785465
-350.40001,1019,419.074422
59.600001,1019,431.027891
-213.2,1019,439.913532
90.000001,1019,449.051636
89.200001,1019,463.887756
-550.000014,1019,473.168339
58.800001,1019,482.828518
68.400001,1019,495.015861
52.400001,1019,503.962762
-41.200001,1019,513.441432
45.600001,1019,524.432473
33.600001,1019,537.368619
61.200001,1019,546.562079
23.2,1019,555.632581
48.800001,1019,567.50096
-72.400003,1019,577.15151
92.000001,1019,586.384387
-630.000011,1019,595.558489
108.800002,1019,607.368342
59.600001,1019,615.982739
57.200001,1019,624.798529
71.200001,1019,639.008663
32.000001,1019,648.296218
70.400001,1019,657.774176
66.400001,1019,669.88319
-10.0,1019,678.955551
27.2,1019,687.856793
79.600001,1019,699.125314
45.200001,1019,711.222552
90.600001,1019,720.779236
94.800001,1019,730.336746
37.600001,1019,742.280252
-328.80001,1019,751.135871
52.000001,1019,762.136811
96.800001,1019,771.163732
47.600001,1019,783.215839
42.400001,1019,792.083595
84.600001,1019,801.341639
-407.200009,1019,813.514396
58.000001,1019,825.506746
-538.000018,1019,834.915983
32.000001,1019,846.817782
-435.800011,1019,857.535565
53.600001,1019,866.755453
117.800002,1019,880.922309
73.800001,1019,887.886092
46.400001,1019,897.581066
54.800001,1019,907.267734
46.800001,1019,918.938576
42.000001,1019,927.604402
58.800001,1019,939.315147
46.000001,1019,951.825339
66.400001,1019,961.596176
41.600001,1019,971.747998
59.200001,1019,981.024523
-541.400017,1019,993.039005
91.000001,1019,1003.706537
92.000001,1019,1012.60049
50.000001,1019,1025.71575
28.0,1019,1034.99597
-564.000019,1019,1047.635973
79.200001,1019,1066.897398
119.400002,1019,1077.419615
30.4,1019,1086.655816
-554.400016,1019,1099.170481
24.0,1019,1108.90445
48.400001,1019,1120.634778
46.000001,522,1128.813271
74.600001,1019,1138.706347
94.800002,1019,1147.827847
48.800001,1019,1157.288849
93.200001,1019,1169.177697
94.800001,1019,1183.834408
36.400001,1019,1196.446955
-72.400001,1019,1206.13092
129.800002,1019,1214.924985
39.000001,496,1219.252875
72.400001,603,1224.094064
105.600002,1019,1238.880312
75.600001,1019,1249.846773
-79.000001,575,1257.937793
69.000001,1019,1269.82214
75.600001,1019,1278.909965
32.400001,1019,1287.609914
83.600001,1019,1297.41508
100.000002,1019,1311.08854
94.600001,1019,1322.589954
79.200001,1019,1329.298102
37.200001,1019,1341.28896
49.600001,1019,1350.561837
-147.200004,1019,1360.564848
62.400001,1019,1372.562692
60.200001,1019,1382.580172
91.400001,1019,1391.724718
80.800001,1019,1400.972677
67.200001,1019,1412.945293
26.0,1019,1422.746253
68.000001,1019,1431.822186
69.800001,1019,1444.002678
52.200001,1019,1452.979703
45.600001,1019,1462.162256
76.000001,1019,1471.087165
45.800001,1019,1483.86062
62.000001,1019,1492.932421
100.000002,1019,1503.349877
73.800001,1019,1514.934743
78.800001,1019,1524.24257
92.000001,1019,1533.456982
112.000002,1019,1546.99118
-465.800012,1019,1556.751504
-530.600012,1019,1565.918833
46.600001,585,1570.596119
79.800001,662,1580.936101
82.200001,1019,1590.091569
76.400001,1019,1600.263962
75.600001,1019,1609.488907
40.000001,1019,1622.352937
47.600001,1019,1634.026541
95.600001,1019,1643.659466
-77.400003,1019,1655.752789
-29.600002,1019,1665.326047
101.000002,1019,1674.244864
30.4,1019,1686.186071
103.400002,1019,1695.665114
41.400001,1019,1706.057644
22.0,1019,1717.199178
38.800001,1019,1729.147619
36.400001,1019,1738.036266
15.6,1019,1747.585352
55.400001,1019,1759.382525
54.800001,1019,1768.532051
68.400001,1019,1777.958728
-456.600001,1019,1787.681691
129.600002,1019,1799.875435
103.600002,1019,1808.841238
-111.000002,1019,1818.02007
-483.400014,1019,1830.359707
90.800001,1019,1839.59258
81.200001,1019,1848.281779
73.200001,1019,1857.132341
57.200001,1019,1869.840948
65.000001,527,1874.311314
-133.399999,1019,1883.178493
58.800001,1019,1892.804828
76.800001,1019,1909.309714
-59.400001,786,1915.010243
72.000001,1019,1924.660421
21.4,1019,1937.456875
-313.200011,1019,1946.248051
86.000001,1019,1957.070815
81.600001,1019,1969.719967
48.400001,1019,1979.639833
75.600001,1019,1988.77206
122.600002,1019,1998.075541
83.800001,1019,2010.378375
-238.600009,1019,2020.65619
67.400001,1019,2030.205718
91.200001,1019,2042.599353
79.600001,1019,2051.811207
53.200001,1019,2060.939
50.200001,1019,2069.704835
73.600001,1019,2082.587422
38.000001,1019,2091.25436
86.400001,1019,2100.265194
-14.0,1019,2112.878733
9.2,1019,2121.708868
29.2,1019,2130.399536
48.400001,1019,2142.528548
114.400002,1019,2155.377266
34.800001,1019,2164.838629
47.000001,1019,2173.596166
127.800002,1019,2186.006034
40.000001,1019,2196.313138
-3.4,522,2203.366218
80.800001,1019,2212.410341
24.6,1019,2224.844242
34.600001,1019,2233.885876
65.200001,1019,2242.64712
41.200001,949,2251.474949
31.600001,1019,2265.165877
88.400001,1019,2274.321193
34.800001,1019,2283.17023
-4.0,1019,2295.68754
77.200001,1019,2304.759842
44.000001,1019,2314.766358
70.000001,1019,2327.802276
134.000002,1019,2337.482927
74.400001,1019,2346.402986
78.000001,1019,2355.266235
84.000001,1019,2367.793126
19.6,1019,2377.56152
79.600001,1019,2386.789373
61.400001,1019,2400.8243
78.800001,1019,2410.820042
110.800002,1019,2419.710208
-985.8,1019,2428.978078
19.6,1019,2441.976415
80.000001,1019,2450.934357
10.8,1019,2462.383273
45.600001,1019,2475.188342
29.200001,846,2480.904525
-131.200002,764,2488.842204
77.400001,1019,2497.999586
65.200001,1019,2510.911115
95.200001,1019,2520.887657
47.600001,1019,2530.518091
30.4,1019,2542.850345
86.800001,1019,2551.622042
63.600001,1019,2560.868387
90.800001,1019,2569.624665
41.800001,814,2578.561209
-329.400011,1019,2587.284459
81.600001,1019,2596.578648
-557.000006,1019,2605.586247
76.000001,1019,2619.577911
55.800001,469,2624.327941
76.000001,1019,2633.385756
-129.200002,875,2641.932495
30.200001,430,2649.504796
37.200001,1019,2658.378816
75.600001,1019,2667.357776
58.200001,1019,2677.540393
39.600001,1019,2691.085619
76.800001,1019,2700.727786
63.200001,1019,2709.706593
89.200001,1019,2721.843565
58.400001,1019,2730.686906
70.000001,1019,2742.061427
94.000001,1019,2751.007326
12.2,410,2755.906032
56.800001,1019,2765.212635
66.200001,1019,2774.152832
36.800001,1019,2783.430989
51.200001,1019,2797.155229
20.8,1019,2809.977708
58.000001,1019,2819.511148
85.600001,1019,2832.730654
-509.000014,1019,2843.070006
61.600001,1019,2852.433707
109.000002,1019,2865.826859
93.000001,1019,2874.931715
-608.6,1019,2884.099166
91.000001,1019,2892.882179
85.600001,1019,2905.131213
65.200001,1019,2915.125274
74.600001,1019,2924.967323
70.400001,1019,2937.485429
-81.800001,1019,2946.354732
48.400001,1019,2955.425793
-11.6,1019,2964.239827
-391.60001,1019,2978.875901
67.000001,1019,2991.112486
88.000001,1019,3005.248701
70.000001,1019,3014.42554
62.000001,1019,3023.379307
111.000002,1019,3032.717607
0.999999,1019,3044.938515
80.400001,1019,3054.337594
68.000001,1019,3065.208503
62.000001,1019,3077.491628
63.000001,1019,3086.371432
-542.800018,1019,3096.598651
2.2,443,3101.781372
80.800001,1019,3113.862248
82.200001,1019,3122.601563
73.600001,1019,3131.613362
74.600001,938,3140.165277
125.800002,1019,3152.38201
68.800001,838,3159.075202
75.600001,1019,3167.839652
72.800001,1019,3176.929324
51.600001,1019,3189.360391
68.000001,1019,3198.207914
101.800002,994,3206.713257
71.000001,1019,3219.443767
82.400001,1019,3229.049711
78.400001,1019,3237.918702
136.000002,1019,3246.800354
81.600001,1019,3259.550344
80.800001,1019,3268.26721
40.000001,454,3272.624734
14.0,1019,3281.956229
87.600001,1019,3296.479456
59.000001,515,3301.116635
92.600001,1019,3310.375418
75.600001,1019,3319.462726
82.800001,1019,3331.842203
67.200001,499,3337.814216
40.400001,1019,3346.901496
63.600001,1019,3356.007668
14.8,1019,3368.795679
51.600001,1019,3377.638385
63.200001,1019,3386.571431
20.8,1019,3400.400554
111.000002,1019,3409.458905
40.200001,419,3413.6482
90.800001,1019,3422.363298
-17.2,1019,3434.81832
53.200001,1019,3443.544519
32.400001,1019,3452.921308
43.000001,1019,3463.008226
67.600001,1019,3475.380424
-76.800001,481,3479.749165
29.800001,624,3484.63994
112.200002,1019,3493.394779
28.8,1019,3505.971378
90.000001,1019,3516.150532
64.000001,1019,3528.13099
67.600001,1019,3540.571851
10.8,1019,3549.578594
23.0,1019,3558.881799
75.600001,1019,3567.716746
57.600001,1019,3584.26222
92.400001,1019,3594.885825
49.600001,1019,3604.48186
40.200001,1019,3617.110389
63.200001,1019,3626.386855
8.2,1019,3636.516264
81.800001,1019,3648.261345
102.000002,1019,3657.451285
58.000001,403,3661.394202
88.000001,1019,3670.295432
90.600001,1019,3683.496133
8.0,1019,3692.788248
3.6,1019,3701.883818
82.600001,1019,3711.614931
-478.000016,1019,3723.325773
68.600001,1019,3732.410901
41.600001,1019,3741.15235
51.400001,1019,3753.491446
110.600002,1019,3765.088412
101.600002,648,3770.14291
48.000001,1019,3779.241328
60.800001,1019,3791.355957
53.800001,1019,3800.01025
35.200001,1019,3808.898312
92.400001,1019,3820.195814
-29.8,1019,3835.856917
80.400001,1019,3845.31386
-34.8,1019,3854.661148
58.000001,1019,3867.074994
64.400001,1019,3878.048269
80.200001,888,3889.038527
121.400002,1019,3901.53102
-706.000005,1019,3910.706434
68.600001,763,3916.242205
87.200001,1019,3925.345809
78.600001,504,3932.943115
99.200002,1019,3942.085763
115.600002,1019,3951.24343
66.400001,1019,3960.647658
52.400001,1019,3973.236675
48.400001,1019,3982.151799
78.000001,1019,3991.041363
71.600001,1019,4004.040277
53.400001,540,4008.964603
49.800001,1019,4017.928803
126.800002,927,4026.388386
-16.8,1019,4035.234282
12.8,1019,4047.403345
86.400001,1019,4058.234696
-12.0,1019,4069.618196
61.800001,1019,4082.287572
36.800001,1019,4091.788975
73.600001,1019,4100.570989
73.200001,1019,4112.711653
-106.000002,1019,4126.217585
46.200001,1019,4136.41838
79.800001,1019,4148.574716
-324.200011,1019,4157.556522
95.800001,1019,4166.511711
104.000002,633,4171.777858
85.600001,1019,4187.519033
-526.800013,1019,4197.340802
71.600001,1019,4206.643119
87.200001,1019,4219.195934
77.400001,1019,4228.122334
101.600002,1019,4239.802984
44.800001,1019,4254.651496
97.800002,1019,4264.718386
75.000001,979,4274.023381
88.200001,1019,4282.96913
62.400001,1019,4295.621433
2.8,760,4302.004313
-513.000016,1019,4310.872588
68.600001,1019,4323.782265
35.600001,1019,4332.61546
26.0,1019,4341.52147
56.400001,1019,4350.198208
49.600001,1019,4366.691699
42.400001,1019,4375.64508
-141.000002,1019,4384.713463
-61.400001,743,4395.880132
-736.60002,1019,4404.911666
25.6,1019,4415.328474
-3.2,1019,4426.392604
29.000001,1019,4438.671244
