#{"t_start": 1755823863.3353539, "env_id": "None"}
r,l,t
-409.700014,1622,4.8723
-454.200016,1622,12.349829
-448.200016,1622,26.807883
-529.700019,1622,31.263829
-466.200017,1622,35.61817
-537.200019,1622,53.697419
-538.700019,1622,57.873219
-556.70002,1622,72.573334
-606.200022,1622,77.013556
-601.200022,1622,84.680346
-478.200017,1622,99.687857
-495.700017,1622,104.169601
-525.700019,1622,122.306163
-487.200017,1622,126.755312
-412.700014,1622,131.151379
-423.200015,1622,145.489123
-443.700016,1622,149.728593
-443.200016,1622,168.591975
-371.200013,1622,173.115362
-392.700014,1622,177.705618
-423.200015,1622,197.596012
-334.200011,1622,202.316185
-338.700011,1622,218.281233
-316.70001,1622,226.27737
-352.200012,1622,231.285448
-384.200013,1622,247.054282
-287.200009,1622,251.979795
-348.200012,1622,271.52844
-295.700009,1622,276.201954
-354.200012,1622,280.656838
-310.20001,1622,300.501182
-326.200011,1622,305.3741
-310.70001,1622,322.175124
-334.700011,1622,327.022441
-310.70001,1622,334.790109
-315.20001,1622,352.486612
-332.700011,1622,357.493859
-329.700011,1622,379.03103
-313.20001,1622,384.557493
-351.700012,1622,390.039917
-346.700011,1622,411.226415
-383.200013,1622,416.639364
-364.700012,1622,438.289978
-373.700012,1622,444.344398
-401.200014,1622,449.726612
-385.700013,1622,467.679118
-368.200012,1622,475.745746
-430.200015,1622,493.376086
-429.200015,1622,498.419841
-353.700012,1622,503.305022
-351.200012,1622,523.307128
-362.700012,1622,527.997717
-352.700012,1622,548.089523
-325.200011,1622,552.95836
-337.700011,1622,557.573948
-333.200011,1622,577.960775
-335.700011,1622,584.204599
-338.700011,1622,589.895029
-272.700008,1622,606.561037
-261.200008,1622,614.55645
-300.200009,1622,631.492407
-266.200008,1622,636.533076
-269.700008,1622,642.156992
-257.200007,1622,664.599876
-274.700008,1622,670.006268
-327.700011,1622,692.559767
-240.200007,1622,698.66118
-250.200007,1622,704.432342
-267.700008,1622,727.768616
-267.200008,1622,733.580736
-849.200019,1622,755.319029
-253.700007,1622,761.348157
-227.200006,1622,766.924286
-252.200007,1622,785.99684
-280.700009,1622,794.641994
-296.200009,1622,811.990386
-280.700009,1622,817.142515
-253.700007,1622,825.234676
-303.20001,1622,841.955774
-322.70001,1622,846.723585
-274.200008,1622,866.248428
-303.20001,1622,871.22078
-329.200011,1622,876.568547
-273.200008,1622,896.436615
-273.700008,1622,901.196585
-274.200008,1622,917.492825
-294.200009,1622,922.498124
-297.200009,1622,927.238045
-273.200008,1622,947.887428
-279.700008,1622,953.096439
-264.200008,1622,974.521655
-1094.700025,1622,980.286708
-458.200011,1622,985.867045
-1623.700035,1622,1009.34792
-245.700007,1622,1015.350345
-261.700008,1622,1038.827338
-264.200008,1622,1045.384155
-743.200016,1622,1051.288867
-281.700009,1622,1075.779877
-280.700009,1622,1081.810259
-298.200009,1622,1100.630565
-278.200008,1622,1109.629318
-305.70001,1622,1114.838846
-260.700008,1622,1132.03551
-265.200008,1622,1136.889641
-280.200009,1622,1156.148849
-238.200007,1622,1161.145758
-1298.700029,1622,1165.718016
-268.700008,1622,1184.662384
-226.700006,1622,1189.241598
-213.700006,1622,1204.636176
-1409.700032,1622,1209.43169
-1528.200034,1622,1217.087991
-1355.70003,1622,1233.058877
-1434.200033,1622,1237.819871
-1434.200033,1622,1242.58623
-1436.700033,1622,1262.391492
-1393.700032,1622,1267.378524
-1552.200035,1622,1288.043039
-1474.700033,1622,1293.836692
-1224.200028,1622,1299.366615
-1427.700032,1622,1322.007062
-1476.200033,1622,1327.910459
-1297.700029,1622,1347.09081
-1285.700029,1622,1356.46291
-1434.700032,1622,1362.212632
-1605.700036,1622,1381.018628
-1498.200034,1622,1386.316161
-1558.200035,1622,1406.484617
-1523.700035,1622,1411.584572
-1472.200033,1622,1416.336899
-1521.200035,1622,1435.280694
-1515.700034,1622,1439.787333
-1429.200032,1622,1455.849952
-1542.200035,1622,1463.612063
-1559.200036,1622,1467.932673
-273.100011,576,1480.254224
-1549.700036,1622,1484.806851
-933.600024,1261,1488.111523
-1586.200036,1622,1506.502564
-1548.200036,1622,1511.058096
-1570.200036,1622,1515.337038
-1550.200036,1622,1530.238093
-1553.700036,1622,1538.275216
-1524.700035,1622,1554.245616
-1513.200035,1622,1559.57448
-786.90002,1154,1563.151617
-382.800012,743,1582.211349
-217.20001,447,1583.769394
-1508.700035,1622,1590.686486
-1572.200035,1622,1597.097906
-1431.700035,1622,1624.652517
-1585.200035,1622,1631.96591
-803.100021,1121,1640.093571
-202.600009,441,1659.489579
-399.100012,736,1662.857235
-45.000006,395,1664.521976
-354.400012,719,1667.216221
-580.200016,957,1670.898887
-234.50001,670,1676.264753
-327.200011,687,1691.357942
-34.500006,400,1692.757304
19.899995,366,1693.969773
-189.900009,504,1695.59289
-359.100011,726,1697.787803
-216.20001,447,1699.11876
-214.40001,449,1700.466954
-231.700008,682,1702.521995
-1404.200035,1622,1722.161783
-1422.700033,1622,1726.742998
-1386.700034,1622,1741.665019
-212.200009,607,1746.150145
-153.700008,442,1747.417377
-1624.200036,1622,1751.726008
-105.400007,419,1752.984903
-1491.700035,1622,1768.10908
-110.400007,459,1769.298346
-254.300011,508,1770.693936
-1029.400027,1399,1774.335769
-179.900009,434,1790.080887
-219.00001,445,1791.388855
-163.700009,422,1792.634234
-226.60001,471,1794.118342
-40.900006,399,1795.237319
-1396.200034,1622,1799.788056
-221.400009,619,1801.438656
-281.400011,549,1816.398403
-205.500009,470,1817.655664
-96.300007,418,1818.860887
-84.000007,415,1820.022246
-117.400008,419,1821.146756
-114.200008,377,1822.156204
-198.300009,518,1823.505241
-198.700009,462,1824.756796
-826.400023,1139,1839.762964
-26.800006,363,1840.916479
-107.500007,380,1842.236358
-411.500014,660,1844.426435
-49.800006,403,1845.719469
-191.000009,425,1847.24262
-1456.200036,1622,1870.331547
-822.300023,1068,1875.340603
-125.100008,406,1877.128598
-46.000006,375,1878.767429
-597.800018,853,1882.759657
-70.600007,381,1887.716616
-1487.700035,1622,1922.783219
-45.800006,383,1925.10552
-234.60001,471,1927.930082
-1404.700035,1622,1936.7995
-200.800009,433,1939.015402
-113.300008,408,1961.249738
-170.900009,474,1963.14157
19.399995,371,1964.859096
-80.400007,379,1966.47842
-107.800007,403,1967.922419
15.599995,379,1969.279639
16.199995,363,1970.553386
-78.200007,367,1971.783508
-175.200009,427,1973.25325
-169.700009,372,1974.577441
19.199995,373,1987.902797
-27.900006,394,1989.226062
19.299995,372,1993.711144
-8.600005,381,1995.112581
-177.900009,454,1996.458712
-281.900011,464,1997.802457
-30.800006,383,1998.883876
12.199995,373,1999.949345
15.699995,358,2000.961904
14.799995,357,2001.959179
-332.200012,577,2014.051254
-411.600014,576,2015.798864
-188.300009,418,2017.036498
-49.100006,396,2018.178925
-126.200008,377,2019.315383
19.699995,368,2020.27483
-1378.700034,1622,2024.663343
-354.200013,537,2039.856976
-14.900005,384,2040.841866
-7.700005,372,2041.802424
-124.500008,470,2043.16222
17.899995,386,2044.340368
20.099995,364,2045.311373
-154.600008,421,2046.419414
-435.400014,589,2047.986074
20.899995,356,2048.94922
-43.700006,367,2049.948798
20.399995,361,2064.570099
-5.300005,388,2065.709259
-42.600006,401,2067.07515
19.299995,372,2068.169886
-108.800007,413,2069.350609
-169.600009,431,2070.450419
-139.200008,437,2071.639197
-10.600005,371,2072.604259
-45.500006,410,2073.688421
-68.000007,375,2074.778064
-142.400008,379,2086.177481
-102.100007,386,2087.155755
-108.300007,398,2088.255447
-3.600005,371,2089.226228
-71.500007,380,2090.190648
-128.800008,373,2091.25607
15.799995,377,2092.276246
16.799995,357,2093.215956
-76.700007,392,2094.316659
19.199995,373,2095.360419
10.199995,363,2099.366151
-82.100007,366,2111.92712
-113.800008,383,2113.126256
-221.40001,469,2114.661847
-128.100008,376,2115.88267
4.699995,368,2117.059348
20.099995,364,2118.155116
-105.600007,391,2119.336483
-136.100008,416,2120.606681
-133.300008,458,2122.029988
20.199995,363,2123.153208
-41.600006,381,2141.289789
-76.100007,366,2142.706124
-116.900008,374,2144.500093
-797.400022,1179,2149.968101
20.699995,358,2151.673971
-79.300007,418,2153.774628
-101.200007,397,2155.774672
-22.300006,378,2157.740109
-59.400006,409,2159.977721
-68.300007,368,2183.360984
-1522.200037,1622,2193.435113
20.399995,361,2195.578146
-99.900007,404,2199.720738
6.299995,382,2202.10718
-7.900005,374,2204.530212
12.899995,366,2206.874711
19.899995,366,2230.084605
20.699995,358,2234.000191
0.699995,383,2236.337157
-57.400006,369,2238.289168
20.699995,358,2239.935988
-131.400008,389,2241.631918
-61.400006,379,2243.208197
-57.900006,394,2244.724089
-54.200006,377,2246.162762
19.499995,370,2247.544431
18.499995,380,2248.922708
-65.600006,371,2262.936562
-41.200006,387,2264.24609
-67.300007,398,2267.924712
-262.600011,501,2269.826276
20.599995,359,2271.131858
-70.400007,369,2272.374666
18.999995,375,2273.641477
21.299995,352,2274.785012
-127.700008,382,2276.031029
-161.000009,375,2277.290836
19.999995,365,2278.404489
-54.600006,371,2291.030823
-73.500007,420,2292.288627
7.699995,358,2293.572187
-82.900007,374,2294.789109
-51.800006,363,2295.890026
20.599995,359,2296.981775
20.399995,361,2298.028888
-91.300007,368,2299.162321
19.399995,351,2301.338616
19.799995,367,2302.404596
-13.500005,380,2303.501864
