#{"t_start": 1755823863.351053, "env_id": "None"}
r,l,t
-405.700014,1622,4.856161
-437.200016,1622,12.334131
-423.700015,1622,26.794899
-467.700016,1622,31.24826
-431.200015,1622,35.602432
-587.200021,1622,53.683776
-599.200022,1622,57.855922
-561.70002,1622,72.55749
-469.200016,1622,76.997588
-540.700019,1622,84.663667
-473.700016,1622,99.672835
-634.200024,1622,104.153297
-492.700018,1622,122.290066
-492.700017,1622,126.73986
-481.200017,1622,131.137928
-416.700015,1622,145.47393
-462.700016,1622,149.71336
-391.200013,1622,168.576445
-433.200015,1622,173.100895
-360.700012,1622,177.689916
-391.200013,1622,197.580709
-417.700015,1622,202.300616
-354.200012,1622,218.266782
-357.700012,1622,226.262871
-346.700011,1622,231.269749
-305.20001,1622,247.039147
-311.20001,1622,251.96441
-318.20001,1622,271.512737
-302.20001,1622,276.186084
-299.200009,1622,280.641409
-307.70001,1622,300.485018
-299.200009,1622,305.358284
-317.20001,1622,322.161279
-298.200009,1622,327.009178
-316.70001,1622,334.774688
-355.700012,1622,352.470437
-371.700013,1622,357.477958
-305.70001,1622,379.015431
-375.200013,1622,384.541272
-349.700012,1622,390.023616
-382.700013,1622,411.210682
-389.200013,1622,416.622932
-349.200012,1622,438.274442
-398.700014,1622,444.329293
-404.700014,1622,449.711084
-375.700013,1622,467.664679
-451.700016,1622,475.730047
-425.200015,1622,493.359076
-391.200013,1622,498.404788
-358.200012,1622,503.288535
-347.200012,1622,523.291342
-359.200012,1622,527.981632
-363.700012,1622,548.073266
-277.200008,1622,552.942584
-321.20001,1622,557.557141
-357.700012,1622,577.947296
-297.700009,1622,584.189182
-353.700012,1622,589.8793
-284.700009,1622,606.543102
-286.200009,1622,614.541598
-296.700009,1622,631.475638
-274.200008,1622,636.518313
-256.200007,1622,642.141498
-267.200008,1622,664.583746
-282.700009,1622,669.990451
-260.200008,1622,692.544526
-274.700008,1622,698.645496
-281.700009,1622,704.415889
-294.200009,1622,727.753042
-221.700006,1622,733.565046
-246.200007,1622,755.302768
-220.700006,1622,761.33217
-945.20002,1622,766.907732
-220.700007,1622,785.981395
-237.200007,1622,794.626094
-249.200007,1622,811.974656
-319.70001,1622,817.126123
-284.200009,1622,825.218372
-279.700008,1622,841.940136
-306.20001,1622,846.709458
-309.20001,1622,866.23213
-266.700008,1622,871.205915
-289.200009,1622,876.553222
-337.700011,1622,896.420996
-295.200009,1622,901.181713
-293.200009,1622,917.478539
-290.200009,1622,922.48184
-270.200008,1622,927.222346
-292.200009,1622,947.873662
-271.200008,1622,953.08052
-256.200007,1622,974.507257
-274.700008,1622,980.27049
-247.200007,1622,985.852745
-251.700007,1622,1009.331224
-295.700009,1622,1015.334261
-254.700007,1622,1038.81303
-280.200009,1622,1045.36844
-264.700008,1622,1051.27342
-267.200008,1622,1075.764178
-295.700009,1622,1081.796558
-267.700008,1622,1100.614184
-266.200008,1622,1109.614047
-259.200008,1622,1114.824154
-261.700008,1622,1132.020467
-243.700007,1622,1136.875212
-236.700007,1622,1156.132594
-230.700006,1622,1161.131898
-235.700007,1622,1165.702166
-222.700006,1622,1184.646034
-1425.700031,1622,1189.226611
-264.700008,1622,1204.621936
-1284.200029,1622,1209.415991
-1271.200028,1622,1217.071886
-1318.70003,1622,1233.044794
-1533.200034,1622,1237.804582
-1571.700035,1622,1242.569832
-1419.200032,1622,1262.376498
-1556.700035,1622,1267.361751
-1485.700033,1622,1288.027564
-1275.200028,1622,1293.820126
-1545.200035,1622,1299.350353
-1416.200031,1622,1321.994383
-1361.700031,1622,1327.894458
-1622.200036,1622,1347.074214
-1560.700035,1622,1356.446313
-1517.700034,1622,1362.198026
-1424.700032,1622,1381.003753
-1498.200034,1622,1386.300462
-1391.200032,1622,1406.469268
-1382.700032,1622,1411.569758
-1543.200035,1622,1416.322895
