#{"t_start": 1755823863.4448633, "env_id": "None"}
r,l,t
-449.200015,1622,4.762806
-460.200016,1622,12.240672
-483.700017,1622,26.698359
-564.70002,1622,31.157128
-456.200016,1622,35.508608
-630.700023,1622,53.588085
-565.70002,1622,57.762322
-615.700023,1622,72.463825
-522.700019,1622,76.903347
-530.200019,1622,84.570465
-547.20002,1622,99.579001
-542.700019,1622,104.060083
-500.700018,1622,122.196467
-497.700017,1622,126.645802
-498.200017,1622,131.041869
-419.700014,1622,145.379653
-393.700014,1622,149.619143
-474.200016,1622,168.48259
-379.700013,1622,173.007085
-358.700012,1622,177.596108
-383.200013,1622,197.486502
-400.700014,1622,202.206452
-376.200013,1622,218.170888
-303.20001,1622,226.167747
-322.70001,1622,231.175939
-288.200009,1622,246.944869
-308.70001,1622,251.869153
-304.20001,1622,271.419237
-327.200011,1622,276.092432
-308.20001,1622,280.546659
-294.700009,1622,300.391916
-320.20001,1622,305.264429
-307.70001,1622,322.065595
-325.200011,1622,326.913096
-322.20001,1622,334.681421
-322.20001,1622,352.376667
-327.700011,1622,357.386508
-351.200012,1622,378.922563
-353.200012,1622,384.447971
-384.200013,1622,389.931919
-417.700015,1622,411.116856
-389.200013,1622,416.529678
-388.200013,1622,438.180469
-414.700015,1622,444.23489
-413.200014,1622,449.616918
-393.200014,1622,467.570312
-401.200014,1622,475.636753
-458.700016,1622,493.266576
-396.700014,1622,498.310265
-362.700012,1622,503.195453
-322.70001,1622,523.197583
-391.700014,1622,527.887907
-364.200012,1622,547.980013
-337.700011,1622,552.848774
-323.70001,1622,557.465989
-300.700009,1622,577.851977
-316.20001,1622,584.097356
-324.700011,1622,589.783777
-296.700009,1622,606.449691
-319.70001,1622,614.446941
-317.20001,1622,631.381823
-301.200009,1622,636.424749
-251.200007,1622,642.047384
-253.700007,1622,664.490367
-259.700008,1622,669.896388
-252.700007,1622,692.448569
-264.200008,1622,698.551657
-249.700007,1622,704.322595
-233.200006,1622,727.659137
-1241.700027,1622,733.471226
-799.200017,1622,755.207492
-456.200011,1622,761.238257
-226.200006,1622,766.814123
-258.200008,1622,785.887827
-1573.200035,1622,794.532283
-897.70002,1622,811.882092
-279.700008,1622,817.032359
-272.700008,1622,825.124551
-276.200008,1622,841.847772
-274.700008,1622,846.61418
-269.200008,1622,866.138354
-287.700009,1622,871.111683
