#{"t_start": 1755823863.3140044, "env_id": "None"}
r,l,t
-477.200017,1622,4.893775
-410.700014,1622,12.371179
-563.70002,1622,26.831851
-498.200017,1622,31.285328
-512.200018,1622,35.639542
-539.200019,1622,53.719816
-515.200018,1622,57.89348
-570.200021,1622,72.594819
-486.700017,1622,77.034629
-562.70002,1622,84.701314
-454.700016,1622,99.710033
-457.700016,1622,104.191077
-434.700015,1622,122.32747
-512.700018,1622,126.776661
-450.200016,1622,131.172728
-453.700015,1622,145.51072
-430.700015,1622,149.749961
-404.700014,1622,168.613593
-438.700016,1622,173.13672
-419.200015,1622,177.726965
-342.700011,1622,197.617361
-373.700013,1622,202.337288
-360.700012,1622,218.303297
-313.70001,1622,226.298605
-376.200013,1622,231.306798
-347.200012,1622,247.077178
-327.700011,1622,252.001588
-316.20001,1622,271.550195
-328.700011,1622,276.223291
-272.200008,1622,280.677434
-329.700011,1622,300.522544
-344.700011,1622,305.395288
-345.200011,1622,322.198129
-289.700009,1622,327.043837
-324.700011,1622,334.811756
-328.700011,1622,352.508181
-304.70001,1622,357.515305
-372.200013,1622,379.05238
-316.20001,1622,384.578847
-359.200012,1622,390.061267
-419.200015,1622,411.247715
-377.700013,1622,416.660528
-350.200012,1622,438.311821
-388.700013,1622,444.36575
-423.200015,1622,449.747973
-379.700013,1622,467.700622
-323.70001,1622,475.767096
-435.700015,1622,493.396149
-334.200011,1622,498.44111
-387.700013,1622,503.326931
-377.700013,1622,523.328432
-332.200011,1622,528.01879
-357.200012,1622,548.110349
-312.20001,1622,552.979665
-328.200011,1622,557.594927
-309.20001,1622,577.98267
-300.200009,1622,584.229523
-343.200011,1622,589.917448
-269.200008,1622,606.580546
-294.700009,1622,614.5778
-313.20001,1622,631.512774
-276.200008,1622,636.554425
-283.700009,1622,642.177842
-270.200008,1622,664.621324
-245.200007,1622,670.027314
-226.700006,1622,692.57947
-255.700007,1622,698.682505
-265.700008,1622,704.453432
-255.200007,1622,727.789916
-234.200006,1622,733.602085
-261.200008,1622,755.338986
-1539.700033,1622,761.369116
-244.200007,1622,766.944853
-268.700008,1622,786.018189
-244.200007,1622,794.663803
-258.700008,1622,812.012956
-293.200009,1622,817.163092
-283.700009,1622,825.255397
-280.200009,1622,841.976789
-293.700009,1622,846.744901
-331.200011,1622,866.270685
-285.200009,1622,871.242109
-326.700011,1622,876.589809
-284.700009,1622,896.46074
-272.200008,1622,901.217954
-283.200009,1622,917.51467
-248.200007,1622,922.519435
-286.700009,1622,927.259724
-237.200007,1622,947.909152
-270.200008,1622,953.117424
-273.700008,1622,974.541507
-252.200007,1622,980.308074
-269.200008,1622,985.889179
-248.200007,1622,1009.367203
-856.700019,1622,1015.371576
-235.200007,1622,1038.847963
-238.200007,1622,1045.405453
-267.200008,1622,1051.311306
-267.200008,1622,1075.800809
-287.700009,1622,1081.832406
-272.700008,1622,1100.653751
-291.200009,1622,1109.650856
-302.20001,1622,1114.859771
-265.700008,1622,1132.055865
-265.700008,1622,1136.910173
-262.700008,1622,1156.169437
-315.20001,1622,1161.168856
-1490.200032,1622,1165.739391
-298.200009,1622,1184.683709
-249.200007,1622,1189.262911
-272.700008,1622,1204.659372
-1352.70003,1622,1209.451594
-954.200022,1622,1217.110407
-1423.200032,1622,1233.082218
-1484.200033,1622,1237.841281
-1574.700036,1622,1242.608217
-1550.200034,1622,1262.412766
-1533.700035,1622,1267.399435
-1558.200035,1622,1288.065251
-1315.20003,1622,1293.858042
-1340.20003,1622,1299.387902
-1541.700034,1622,1322.0284
-1419.200032,1622,1327.931295
-1491.700034,1622,1347.111994
-1519.200034,1622,1356.483321
-1590.200035,1622,1362.233918
-1455.700033,1622,1381.040862
-1550.200035,1622,1386.338412
-1185.200027,1622,1406.506006
-1260.700029,1622,1411.605932
-1505.200034,1622,1416.359251
-1533.700035,1622,1435.301872
-1536.700035,1622,1439.808852
-1589.200036,1622,1455.871291
-1559.700036,1622,1463.633533
-516.200015,867,1465.973369
-1512.700035,1622,1481.014536
-1560.200036,1622,1485.627009
-963.400024,1279,1488.927628
-1145.400028,1439,1506.873265
-1509.200035,1622,1511.408483
-1543.700036,1622,1515.685432
-1559.200036,1622,1533.764771
-1538.700035,1622,1538.65915
-1565.200036,1622,1554.725083
-1508.200035,1622,1559.972745
-1531.700035,1622,1565.241493
-71.800007,403,1583.106081
-188.200009,437,1584.823788
-1580.200036,1622,1591.624612
-1470.200035,1622,1598.097326
-1406.200035,1622,1625.775993
-1402.700033,1622,1633.086919
-51.200006,387,1634.850573
-1400.700034,1622,1662.678618
-512.800014,883,1666.186595
14.499995,360,1667.558734
-189.500009,450,1669.222349
-289.60001,661,1674.734231
-272.90001,664,1677.09193
-1489.200035,1622,1695.286125
-1357.700034,1622,1700.159695
-1525.200035,1622,1719.789691
-149.600008,446,1721.152929
-1426.200035,1622,1725.808123
-204.300009,448,1727.030162
-1455.700035,1622,1741.949925
-1491.700035,1622,1749.241315
-1411.700035,1622,1753.654773
-191.300009,458,1765.596045
-6.200005,427,1766.733667
-689.20002,977,1769.405915
-178.900009,444,1770.642495
-1453.200033,1622,1774.86354
2.199995,363,1790.433012
-130.300008,478,1791.914103
-36.700006,402,1793.193092
-185.700009,382,1794.273501
-322.30001,688,1796.270938
-1507.200037,1622,1800.701344
-180.000009,425,1812.483109
-111.200007,427,1816.476569
-1391.700035,1622,1820.947037
-49.100006,396,1822.00309
-334.300012,508,1823.31918
-182.000009,465,1824.565211
-222.00001,465,1825.8753
-156.700008,412,1838.551728
-196.000009,455,1840.16317
-146.800008,443,1841.582447
16.399995,401,1842.961367
-160.000009,445,1844.482798
-367.500013,530,1846.239271
-58.900006,394,1847.640856
-136.000008,465,1852.612558
-16.100005,406,1854.071758
-94.200007,397,1869.258182
-6.100005,376,1871.069329
19.599995,369,1872.721672
-79.100007,396,1874.626926
17.699995,388,1876.351932
-219.10001,456,1878.333424
-83.700007,412,1880.214957
-226.00001,465,1882.391671
-1508.700034,1622,1916.220759
-198.900009,384,1922.316963
-168.800009,423,1924.875957
-123.500008,380,1927.193935
-1110.100029,1286,1934.408094
-28.500006,380,1936.378631
-57.600006,386,1938.33939
12.399995,381,1960.623554
-136.000008,405,1962.20542
-901.600025,1171,1967.191346
-212.70001,452,1968.810755
-89.500007,380,1970.155246
-1449.700034,1622,1975.680669
-245.10001,466,1989.359995
-98.100007,396,1993.900667
-18.300005,368,1995.254837
-267.700011,452,1996.582577
-166.100009,426,1997.808066
-172.100009,456,1999.095534
-1576.200035,1622,2014.117049
-278.700011,482,2015.548268
-233.70001,402,2016.748713
-70.700007,402,2017.978633
8.899995,366,2019.064424
-7.100005,366,2020.046894
3.899995,396,2021.084795
-138.600008,421,2022.189804
-142.700008,422,2023.336891
10.799995,377,2024.414747
-263.700011,442,2039.386167
-43.200006,427,2040.485747
-150.400008,409,2041.534403
12.999995,365,2042.622027
-139.400008,414,2043.731729
-217.40001,459,2045.099862
-182.700009,442,2046.27008
-11.000005,395,2047.306238
19.699995,368,2048.286121
-93.200007,417,2049.421727
-135.200008,417,2064.171715
-83.800007,393,2065.321021
-44.700006,382,2066.556965
-86.300007,398,2067.827986
-230.30001,458,2069.159533
20.399995,361,2070.080735
