#{"t_start": 1754947460.8194733, "env_id": "None"}
r,l,t
-249.586,1622,5.549047
-277.725,1622,10.089088
-179.129,1622,18.575671
-126.236,1622,23.140629
-152.537,1622,27.715556
-131.086,1622,36.025057
-142.615,1622,40.605783
-121.35,1622,48.824047
-60.249,1622,53.43345
-40.455,1622,57.984876
-651.2565,1622,66.261595
-300.143,1622,70.811969
-655.004,1622,79.110732
-16.000999,1622,83.682898
-1247.077001,1622,88.29683
-1010.2985,1622,96.620919
-472.801,1622,101.214888
-1225.218501,1622,109.471662
-1104.757001,1622,114.077867
-1004.639502,1622,118.70459
-17.566,1622,126.919879
-25.878,1622,131.515085
-17.321,1622,139.794227
-1155.112,1622,144.372759
-756.102501,1622,149.012267
-3.465999,1622,157.244846
-12.507,1622,161.82494
-1266.089001,1622,170.093789
-16.196999,1622,174.700328
61.8235,1593,179.203346
-990.189001,1622,187.438257
-42.362,1622,192.0693
-1281.676001,1622,200.291612
-1050.527001,1622,204.856262
-35.995,1622,209.431715
20.041001,553,214.678879
-1266.5215,1622,219.284461
112.211,775,221.492091
139.394001,1265,225.074301
20.611001,1369,232.567194
-866.207,1622,237.133248
-14.822,1622,245.469688
137.902001,1406,249.39664
-2.349502,638,251.177887
-1352.630501,1622,255.75371
