#{"t_start": 1754947460.8201027, "env_id": "None"}
r,l,t
-272.2,1622,5.548464
-282.116,1622,10.088507
-231.322,1622,18.575057
-248.344,1622,23.14365
-171.588,1622,27.714961
-154.325,1622,36.024416
-105.792,1622,40.605095
-140.516,1622,48.823422
-45.626,1622,53.432899
-70.387,1622,57.984249
-1212.7365,1622,66.260871
-705.187,1622,70.811233
-30.035,1622,79.110096
-1143.8405,1622,83.682237
-277.9125,1622,88.296177
-1165.653001,1622,96.620243
-1182.935501,1622,101.214265
-477.839999,1622,109.470996
-16.453,1622,114.077251
-1154.908,1622,118.70409
-31.875,1622,126.91924
-766.262501,1622,131.514537
-35.324,1622,139.79359
-66.849001,769,141.952369
-669.363997,1400,145.968501
108.8075,588,147.639527
-848.553,1622,155.8809
-1041.866501,1622,160.455147
-683.936501,1622,165.063708
-43.399,1622,173.339771
-33.835,1622,177.900837
-591.257502,1622,186.146079
-1068.093001,1622,190.748403
-53.939501,757,192.909098
-31.254,1622,201.136239
-60.224,748,203.24391
-972.169001,1622,207.820391
-1094.105,1622,216.089572
-25.37,1622,220.696014
140.371501,742,222.779163
93.095499,862,225.232265
137.924,1141,232.078254
-5.221,1622,236.648484
-1027.424501,1622,241.368992
-17.19,1622,249.518934
-74.577,1622,254.073785
