#{"t_start": 1739546223.0663579, "env_id": "None"}
r,l,t
55.100001,975,15.022176
39.300001,975,32.913909
-973.499994,975,47.521011
-380.699992,975,64.327559
59.700001,975,80.951184
56.100001,975,97.772706
-99.899996,975,114.115228
46.100001,975,131.147795
-950.499989,975,148.051746
-504.499993,975,178.014855
-173.299995,625,196.327042
-475.99999,886,213.289212
-303.099993,975,226.606883
-680.099983,975,244.163377
-211.199994,470,252.754082
-724.899988,975,270.10526
59.100001,975,290.543979
46.500001,975,310.104259
31.3,975,330.041736
11.5,975,349.785448
55.100001,975,367.366491
-123.499996,431,375.562578
34.700001,337,377.657287
-1592.899999,975,399.732625
-1589.899999,975,415.070769
-883.100015,975,430.526408
-1592.899999,975,445.918436
