#{"t_start": 1739546223.0966349, "env_id": "None"}
r,l,t
-276.699992,975,14.992997
41.100001,975,32.878299
-615.699986,975,47.490671
-1185.299998,975,64.293918
-352.499995,975,80.917209
0.500002,575,90.080926
-179.199994,618,99.252608
-74.699997,425,106.915323
60.900001,975,123.909674
-634.099992,975,140.050835
42.300001,975,165.921969
-266.899992,975,196.442307
-45.499997,539,205.565315
36.100001,975,224.329551
-185.499994,369,232.424239
-664.899985,975,244.416769
-47.699998,347,252.237375
-668.699986,975,269.5296
-176.099994,975,289.979707
-276.699996,975,309.486195
32.900001,975,329.521644
18.3,975,349.248192
27.7,975,366.865983
-86.499997,397,369.309492
-1589.899999,975,399.696236
-1592.899999,975,415.038864
-883.100015,975,430.494673
-1589.899999,975,445.890019
