time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/approx_kl,train/entropy_loss,rollout/ep_len_mean,train/explained_variance,train/policy_gradient_loss,train/clip_range,train/loss,train/n_updates,train/clip_fraction,rollout/ep_rew_mean,train/learning_rate,train/value_loss
158,160,757,121344,0.05487248,-6.733651922808753,822.21,0.8722296953201294,0.010910843020408519,0.2,18.86205291748047,471,0.4153645833333333,8848.82,0.00025,22.778448906209732
159,160,761,122112,0.1900209,-6.54842875401179,832.73,0.8914925456047058,0.02546977864888807,0.2,11.040246963500977,474,0.4782986111111111,9103.87,0.00025,22.838110248247784
160,160,766,122880,0.03378677,-6.547908465067546,827.47,0.8831428289413452,0.013434684473193355,0.2,16.627317428588867,477,0.3732638888888889,9398.56,0.00025,22.861882401837242
161,160,771,123648,0.07127535,-6.717735436227587,821.81,0.7563719153404236,0.03901709654989342,0.2,91.4751968383789,480,0.5199652777777778,9330.81,0.00025,42.97537277804481
162,160,777,124416,0.054105643,-6.716819597615136,815.01,0.8849942684173584,0.011299377375204736,0.2,15.078550338745117,483,0.43359375,9276.87,0.00025,20.69037589761946
163,160,781,125184,0.041644927,-6.827581776512994,811.89,0.7509471774101257,0.021316609642882314,0.2,8.24913501739502,486,0.4205729166666667,9252.13,0.00025,30.59466462665134
164,160,786,125952,0.05661902,-6.676467789544,803.51,0.8976489305496216,0.018895788299333718,0.2,34.662940979003906,489,0.4045138888888889,9201.51,0.00025,20.305071281062233
165,160,790,126720,0.053688526,-6.634000149038103,807.46,0.8285989761352539,0.023026193741113983,0.2,19.141281127929688,492,0.4605034722222222,9233.0,0.00025,26.73522302177217
166,160,795,127488,0.047244083,-6.956690781646305,807.46,0.84041428565979,0.005457128268770046,0.2,9.533641815185547,495,0.4535590277777778,9396.06,0.00025,20.211248874664307
167,160,799,128256,0.049767315,-6.729411443074544,802.23,0.7879838943481445,0.0027959943076388705,0.2,6.093161106109619,498,0.4756944444444444,9342.79,0.00025,11.750552001926634
168,160,804,129024,0.025693005,-6.80802055199941,796.34,0.7012304067611694,0.012326632807445195,0.2,40.46955108642578,501,0.4114583333333333,9303.9,0.00025,41.521848956743874
169,159,811,129792,0.056134332,-6.747360719574822,799.78,0.8038176894187927,0.006789892601470153,0.2,8.670431137084961,504,0.4509548611111111,9767.53,0.00025,17.626210437880623
170,160,815,130560,0.03783592,-6.844136655330658,797.0,0.8165221214294434,0.0075311978192379074,0.2,18.154314041137695,507,0.4175347222222222,9701.07,0.00025,22.673904558022816
171,160,820,131328,0.03838482,-6.894287996821934,801.41,0.8866773843765259,0.014166594554101013,0.2,9.377022743225098,510,0.3836805555555556,9825.8,0.00025,17.9005027545823
172,160,824,132096,0.04949267,-6.866272992557949,809.09,0.8999266624450684,0.009171498253838055,0.2,14.420793533325195,513,0.3958333333333333,9932.11,0.00025,25.61986423863305
173,160,828,132864,0.09500227,-6.595158696174622,808.66,0.9251560568809509,0.02216377324010763,0.2,22.632661819458008,516,0.4657118055555556,9955.6,0.00025,41.397916634877525
174,160,833,133632,0.16507503,-6.864634686046177,815.83,0.9325419664382935,0.03592436358384374,0.2,5.414638042449951,519,0.5177951388888888,10275.96,0.00025,14.281320204337439
175,160,838,134400,0.06837714,-6.8372841940985785,797.74,0.8202714920043945,0.022835796285006735,0.2,9.034402847290039,522,0.5386284722222222,10112.96,0.00025,22.348427679803635
176,160,844,135168,0.044164162,-6.670736756589678,797.74,0.9132491946220398,0.011225637229573395,0.2,12.667861938476562,525,0.4583333333333333,10111.68,0.00025,18.729410966237385
177,160,849,135936,0.057553563,-6.945715738667382,800.64,0.8161420822143555,0.025016432466347598,0.2,6.488575458526611,528,0.4913194444444444,10053.82,0.00025,20.616450899177128
178,160,853,136704,0.075366944,-6.752734965748257,804.92,0.9330156445503235,0.010904617995644609,0.2,3.846703052520752,531,0.4596354166666667,10551.71,0.00025,15.013277699549993
179,160,857,137472,0.03469993,-6.516501155164507,805.7,0.8667468428611755,0.024050790182728734,0.2,9.194171905517578,534,0.45703125,10624.36,0.00025,20.40033057663176
180,160,862,138240,0.0582303,-6.937563558419545,810.67,0.9214266538619995,0.021754332430039842,0.2,6.736438751220703,537,0.4926215277777778,10773.47,0.00025,13.379267076651255
181,160,867,139008,0.055012632,-6.956438329484728,818.03,0.9213032126426697,0.021515853302035894,0.2,3.7748851776123047,540,0.46875,11180.18,0.00025,9.817929291062885
182,160,871,139776,0.05232531,-6.868787540329827,813.05,0.832055926322937,0.007031246036705043,0.2,18.53506851196289,543,0.4613715277777778,10970.17,0.00025,25.087639417913223
183,160,878,140544,0.059347536,-6.905351234806909,807.51,0.917826235294342,0.049394777329224676,0.2,16.870859146118164,546,0.4978298611111111,10650.3,0.00025,18.5469930768013
184,160,882,141312,0.06618612,-6.73227475086848,784.83,0.8939652442932129,0.011215460396164821,0.2,28.91427993774414,549,0.4622395833333333,10461.0,0.00025,44.75002071592543
185,160,887,142080,0.13491373,-6.403466045856476,779.29,0.9400016665458679,0.01593172925964205,0.2,18.513513565063477,552,0.4878472222222222,10202.85,0.00025,23.119508571094936
186,160,891,142848,0.048805315,-6.389078795909882,781.17,0.8998671770095825,0.024411737414387364,0.2,16.443838119506836,555,0.4344618055555556,10219.42,0.00025,20.55455923742718
187,160,895,143616,0.07770309,-6.310218711694081,779.53,0.9372820854187012,0.025483478610921238,0.2,5.093724727630615,558,0.4991319444444444,9932.28,0.00025,28.982135209772323
188,160,900,144384,0.088386945,-6.616513537036048,786.64,0.9250783324241638,0.028862367675174028,0.2,4.877472877502441,561,0.3971354166666667,10025.07,0.00025,14.705381082163917
189,160,904,145152,0.0657218,-6.7320547170109215,786.65,0.8423303365707397,0.01612323940369404,0.2,27.025808334350586,564,0.4279513888888889,10046.95,0.00025,22.113048990567524
190,160,911,145920,0.11053922,-6.8116550710466175,802.73,0.8191367983818054,0.018643623476641044,0.2,4.720221519470215,567,0.5182291666666666,10274.09,0.00025,13.73624023463991
191,160,916,146688,0.046088144,-6.902139345804851,800.4,0.7342047691345215,0.028914863308374252,0.2,5.954038619995117,570,0.4592013888888889,10261.12,0.00025,23.720218850506676
192,160,920,147456,0.0701786,-6.893500480386946,798.4,0.7757565975189209,0.015778542703224555,0.2,2.465021848678589,573,0.4752604166666667,10342.97,0.00025,13.813155677583483
193,160,925,148224,0.032669798,-6.8913756476508246,803.63,0.7785719037055969,0.01017902994580153,0.2,34.950199127197266,576,0.3689236111111111,10407.2,0.00025,52.100976771778534
194,160,929,148992,0.16559975,-6.2929837173885765,806.96,0.9577770233154297,0.009401382425696485,0.2,17.237197875976562,579,0.4791666666666667,10208.4,0.00025,19.29500703016917
195,160,934,149760,0.06759492,-6.608172317345937,806.96,0.9131985306739807,0.03924762780985071,0.2,19.014812469482422,582,0.4361979166666667,10074.61,0.00025,51.875828981399536
196,160,938,150528,0.104103744,-6.268494129180908,808.1,0.9357324242591858,0.03109421064921965,0.2,7.828791618347168,585,0.4231770833333333,9591.43,0.00025,25.653983016808827
197,160,945,151296,0.09034974,-6.483726057741377,811.34,0.9564187526702881,0.03495811268738988,0.2,8.42056941986084,588,0.5108506944444444,9630.63,0.00025,17.15315665801366
198,160,949,152064,0.04980431,-6.888395408789317,819.54,0.921308696269989,0.013132756446591683,0.2,14.85877799987793,591,0.4214409722222222,9627.07,0.00025,20.52924499909083
199,160,954,152832,0.044163242,-6.707270032829708,817.34,0.9281190633773804,0.03535905811521742,0.2,33.936851501464844,594,0.4227430555555556,9386.71,0.00025,45.162319249576996
200,160,958,153600,0.08691621,-6.624960634443495,816.83,0.9580590724945068,0.018674225080758333,0.2,7.251351833343506,597,0.4522569444444444,9619.17,0.00025,23.055152005619473
201,160,963,154368,0.0672047,-6.769978973600599,805.93,0.8277769088745117,0.05086226594479134,0.2,27.955366134643555,600,0.4761284722222222,9541.31,0.00025,57.705914709303116
202,160,968,155136,0.043651152,-6.660690400335524,787.88,0.9078054428100586,0.020415046950802207,0.2,22.278200149536133,603,0.3676215277777778,9154.54,0.00025,33.00100641780429
203,160,972,155904,0.08161146,-6.705571048789555,761.68,0.9084910750389099,0.024879226008326642,0.2,8.387669563293457,606,0.4652777777777778,9017.48,0.00025,24.399808526039124
204,159,979,156672,0.06239222,-6.728052894274394,755.22,0.9052667021751404,0.03177892575816562,0.2,5.227530002593994,609,0.4926215277777778,8902.76,0.00025,9.573314905166626
205,159,984,157440,0.070880674,-6.463348415162828,761.79,0.8911139965057373,0.011105421089774204,0.2,7.525661468505859,612,0.4904513888888889,8927.57,0.00025,14.16880112224155
206,160,988,158208,0.054064225,-6.476553738117218,752.78,0.8887007832527161,0.006805471290135756,0.2,4.68010950088501,615,0.4010416666666667,8808.42,0.00025,14.546052942673365
207,160,992,158976,0.073263444,-6.642973866727617,760.47,0.8997143507003784,0.025969710420920618,0.2,11.091641426086426,618,0.5056423611111112,9349.92,0.00025,12.472514516777462
208,160,997,159744,0.0522936,-6.54832739300198,753.22,0.8618326783180237,0.007836808026897617,0.2,13.230360984802246,621,0.4019097222222222,9320.65,0.00025,19.673273904456032
209,160,1001,160512,0.09766475,-6.568003124660915,768.02,0.9188762903213501,0.022620689094765112,0.2,3.7921175956726074,624,0.4600694444444444,9899.31,0.00025,8.589680423339209
210,160,1006,161280,0.048853796,-6.312379360198975,768.3,0.9072480797767639,0.0276775819559892,0.2,6.002000331878662,627,0.5460069444444444,9878.23,0.00025,22.133987234698402
211,159,1013,162048,0.17347468,-6.292225089338091,770.14,0.9176995754241943,0.05890529680376252,0.2,16.123462677001953,630,0.43359375,9681.51,0.00025,30.40743492709266
212,159,1017,162816,0.10333983,-6.1223103404045105,764.07,0.9274529814720154,0.052345162839628756,0.2,7.514914035797119,633,0.4292534722222222,9700.47,0.00025,28.67445264922248
213,160,1022,163584,0.07087001,-6.275854176945156,762.4,0.9499868750572205,0.02893420500266883,0.2,7.125468730926514,636,0.4644097222222222,9720.02,0.00025,10.143795837958654
214,160,1026,164352,0.04301262,-6.40935527616077,757.74,0.9146772623062134,0.019367318820311792,0.2,12.845110893249512,639,0.4717881944444444,9679.44,0.00025,12.637908392482334
215,160,1031,165120,0.05995513,-6.119208428594801,757.74,0.9343053698539734,0.031593134536200926,0.2,14.563156127929688,642,0.5112847222222222,9687.26,0.00025,19.59904862112469
216,160,1035,165888,0.09509341,-6.141204880343543,759.76,0.916689395904541,0.028981358200932544,0.2,7.686723232269287,645,0.5282118055555556,9162.48,0.00025,31.103792501820458
217,160,1040,166656,0.090451896,-6.416947503884633,751.02,0.9245741963386536,0.042539994943783514,0.2,25.320737838745117,648,0.5377604166666666,9080.65,0.00025,31.70106514294942
218,160,1044,167424,0.058052287,-6.592547290854984,751.02,0.8815962076187134,0.013934319075714383,0.2,7.773536205291748,651,0.4696180555555556,9392.04,0.00025,19.980984224213493
219,159,1051,168192,0.07207936,-6.506107913123237,741.48,0.9079205393791199,0.01720702989647786,0.2,8.39136791229248,654,0.4522569444444444,9407.08,0.00025,14.629139886962044
220,160,1055,168960,0.07601132,-6.519292241997189,730.48,0.8037554025650024,0.029705115471086983,0.2,6.357232093811035,657,0.4822048611111111,9706.84,0.00025,19.355984621577793
221,160,1060,169728,0.08860495,-6.405413382583195,724.97,0.8698133826255798,0.014002756539007856,0.2,10.553918838500977,660,0.5555555555555556,9795.4,0.00025,14.078287502129873
222,160,1064,170496,0.04243928,-6.540573371781243,715.27,0.8289734125137329,0.010910672420221899,0.2,19.60196876525879,663,0.4053819444444444,9842.64,0.00025,31.150026188956367
223,160,1069,171264,0.087244414,-6.5123301015959845,716.58,0.9073585271835327,0.024551058213950858,0.2,10.535832405090332,666,0.5256076388888888,10216.5,0.00025,12.249626749091679
224,160,1074,172032,0.07966992,-6.255141609244877,716.58,0.9122858047485352,0.036991482626439795,0.2,10.724739074707031,669,0.4722222222222222,9941.46,0.00025,25.334951672289108
225,160,1078,172800,0.07291282,-6.3235431048605175,741.33,0.9385761618614197,0.02495371321371446,0.2,12.310480117797852,672,0.4357638888888889,9846.87,0.00025,23.707174950175816
226,159,1085,173568,0.10328105,-6.2696999708811445,747.42,0.9170145988464355,0.02786459806116505,0.2,10.744348526000977,675,0.4813368055555556,9929.32,0.00025,26.598021182749008
227,159,1090,174336,0.08712942,-6.282211363315582,768.08,0.933957576751709,0.020283876763035853,0.2,8.581223487854004,678,0.41796875,10175.43,0.00025,20.26016777091556
228,159,1094,175104,0.06148307,-6.496679074234432,770.33,0.9261728525161743,0.02762417195157872,0.2,11.3617525100708,681,0.4817708333333333,10211.74,0.00025,35.844845612843834
229,159,1099,175872,0.06914102,-6.452901197804345,791.29,0.9053962230682373,0.051331818892827466,0.2,28.796817779541016,684,0.5208333333333334,10126.23,0.00025,66.54256881607904
230,160,1103,176640,0.08543108,-6.386572228537665,802.14,0.9681186676025391,0.012975270109665062,0.2,6.089877128601074,687,0.5212673611111112,10253.84,0.00025,10.705962823496925
231,160,1108,177408,0.12571092,-6.539849665429857,816.04,0.9263362884521484,0.006649742368608713,0.2,12.250710487365723,690,0.4752604166666667,10228.33,0.00025,35.193917605612015
232,160,1112,178176,0.098834865,-6.752038207319048,821.84,0.9450884461402893,0.04125070877166258,0.2,11.766077041625977,693,0.4613715277777778,9970.82,0.00025,32.814925637510086
233,159,1119,178944,0.08363634,-6.655438741048177,844.04,0.9449650049209595,0.025219761915246233,0.2,11.99620246887207,696,0.453125,10201.0,0.00025,19.73383022679223
234,159,1123,179712,0.049384356,-6.776549153857761,845.39,0.8358038663864136,0.023062495993346803,0.2,17.215171813964844,699,0.5334201388888888,10201.65,0.00025,27.418958743413288
235,159,1128,180480,0.071481146,-7.0216039882765875,858.95,0.8962917327880859,0.03825157637604409,0.2,24.66774559020996,702,0.4952256944444444,10162.48,0.00025,24.90921839740541
236,159,1133,181248,0.067060165,-6.823659002780914,864.11,0.9350520372390747,0.011013480705312557,0.2,2.8439700603485107,705,0.4735243055555556,10232.95,0.00025,16.76362692978647
237,159,1137,182016,0.080991484,-6.742199169264899,877.45,0.9018587470054626,0.026971464795577858,0.2,6.839850902557373,708,0.5060763888888888,10362.75,0.00025,12.905699753099018
238,159,1142,182784,0.04768449,-6.77472526497311,877.92,0.8741836547851562,0.010028864489868283,0.2,4.856888771057129,711,0.4223090277777778,10363.21,0.00025,13.302233709229363
239,159,1147,183552,0.04376333,-6.833926558494568,859.41,0.8766769766807556,0.016755095320857234,0.2,24.842809677124023,714,0.4223090277777778,10715.21,0.00025,24.981934163305496
240,159,1154,184320,0.10228926,-6.735172192255656,855.37,0.9401842951774597,0.044686074291045465,0.2,5.691986560821533,717,0.5047743055555556,10677.84,0.00025,9.338862306541866
241,159,1159,185088,0.057200607,-6.486337926652697,836.14,0.8730292916297913,0.018494017137628462,0.2,12.490387916564941,720,0.4639756944444444,10369.65,0.00025,29.38272202014923
242,159,1164,185856,0.045439202,-6.42718466785219,833.71,0.9217755794525146,0.007088397991740041,0.2,7.2058587074279785,723,0.3723958333333333,10374.66,0.00025,14.218589478068882
243,159,1169,186624,0.08723363,-6.435330814785427,829.18,0.918809711933136,0.023460965435434546,0.2,10.063060760498047,726,0.4652777777777778,10565.77,0.00025,9.232653819852406
244,159,1173,187392,0.114783965,-6.296772294574314,826.11,0.7813543677330017,0.028731325350236148,0.2,11.40779972076416,729,0.51171875,10831.94,0.00025,21.311418420738644
245,159,1178,188160,0.036250737,-6.518933316071828,821.24,0.89776611328125,0.009853609358995326,0.2,8.677356719970703,732,0.3723958333333333,10742.59,0.00025,16.75195860200458
246,159,1186,188928,0.06157876,-6.090960098637475,829.67,0.9075049161911011,0.023455134075548913,0.2,5.364406108856201,735,0.4236111111111111,10814.89,0.00025,11.13949634300338
247,159,1190,189696,0.05849893,-6.459099902047051,829.28,0.873603343963623,0.021833984517595835,0.2,20.660900115966797,738,0.4388020833333333,10821.3,0.00025,36.76707702212863
248,159,1195,190464,0.078129254,-6.606515049934387,838.3,0.9329841136932373,0.013466006015530892,0.2,12.84349536895752,741,0.4500868055555556,10864.46,0.00025,17.6514786084493
249,159,1199,191232,0.055754513,-6.7721698946423,840.14,0.956852376461029,0.01771701058735036,0.2,11.57742977142334,744,0.4748263888888889,10828.22,0.00025,16.56369984149933
250,159,1204,192000,0.030670946,-6.114192154672411,858.67,0.6765969395637512,0.014465635771759681,0.2,15.054939270019531,747,0.4127604166666667,10989.16,0.00025,25.415537476539612
251,159,1208,192768,0.044834167,-6.367963121996985,851.86,0.8858439922332764,0.002453726949170232,0.2,9.944049835205078,750,0.4166666666666667,10848.44,0.00025,17.862080170048607
252,159,1213,193536,0.050144434,-6.748307360543145,846.24,0.8977535963058472,0.006713798651213033,0.2,16.93187141418457,753,0.44921875,11053.58,0.00025,29.69676441616482
253,159,1220,194304,0.04834105,-6.837783449225956,843.04,0.9225040078163147,0.015900196352352697,0.2,8.733943939208984,756,0.4171006944444444,10731.29,0.00025,25.716645651393467
254,159,1224,195072,0.100657225,-6.40724210606681,839.3,0.9463121891021729,0.0704415026314867,0.2,6.314512252807617,759,0.43359375,10692.52,0.00025,15.1315435634719
255,159,1228,195840,0.09483623,-6.659805185265011,836.78,0.9220852851867676,0.030919152700031798,0.2,16.712581634521484,762,0.5125868055555556,10449.49,0.00025,30.167588472366333
256,159,1233,196608,0.05903092,-6.569797078768413,843.84,0.9483556747436523,0.017157354754292302,0.2,10.655426979064941,765,0.4548611111111111,10049.1,0.00025,33.21253132157855
257,159,1238,197376,0.07857059,-6.277578724755181,833.26,0.9594436287879944,0.04024238439483775,0.2,9.766935348510742,768,0.3580729166666667,10219.51,0.00025,19.57190707988209
258,159,1242,198144,0.0713399,-6.2666816976335316,833.26,0.867473304271698,0.03166565843599124,0.2,9.934540748596191,771,0.46484375,10369.58,0.00025,16.2619898253017
259,159,1247,198912,0.033747714,-6.273149225446913,837.32,0.8866077065467834,-0.0009503052052524355,0.2,14.223334312438965,774,0.4075520833333333,10669.47,0.00025,24.35348547167248
260,159,1253,199680,0.033330623,-6.38309168153339,837.32,0.9344685077667236,0.004707982880063355,0.2,11.040033340454102,777,0.3259548611111111,10689.69,0.00025,11.741784436835182
261,159,1258,200448,0.062173963,-5.978788521554735,837.32,0.8613934516906738,0.017709896459968552,0.2,6.422915935516357,780,0.4618055555555556,10680.33,0.00025,15.645744303862253
262,159,1262,201216,0.04513072,-6.150376160939534,837.32,0.944808304309845,0.0014506199642912382,0.2,6.661149501800537,783,0.3741319444444444,10830.44,0.00025,9.489079177379608
263,159,1267,201984,0.035006642,-6.081398255295223,837.32,0.929490864276886,-0.007916409483489891,0.2,11.700699806213379,786,0.3485243055555556,10807.06,0.00025,17.105531851450603
264,159,1271,202752,0.12986805,-6.383286794026692,839.37,0.8845140337944031,0.03807965996545843,0.2,5.985901355743408,789,0.5082465277777778,10501.5,0.00025,17.849995500511593
265,159,1276,203520,0.09194311,-6.382723424169752,841.61,0.9079325199127197,0.030200414851100907,0.2,10.872243881225586,792,0.4262152777777778,10382.77,0.00025,28.54408351580302
266,159,1280,204288,0.06183569,-6.46831919087304,850.93,0.9331501722335815,0.02512211651386072,0.2,5.571918964385986,795,0.4058159722222222,10274.92,0.00025,17.991178780794144
267,159,1287,205056,0.061407696,-6.501308659712474,856.2,0.9314424395561218,0.0066728907275117105,0.2,11.464255332946777,798,0.3732638888888889,10014.9,0.00025,17.766893012656105
268,159,1292,205824,0.066295065,-6.112117720974816,877.14,0.9485536813735962,0.01474078232422471,0.2,5.744931697845459,801,0.3671875,10200.28,0.00025,13.082526779837078
269,159,1296,206592,0.048895728,-6.302140454451243,882.74,0.9223269820213318,0.016530220448556874,0.2,7.426301956176758,804,0.4483506944444444,10218.87,0.00025,13.7172175778283
270,159,1301,207360,0.040216886,-6.271454393863678,892.05,0.9106969237327576,-0.0032816347666084766,0.2,20.893102645874023,807,0.3793402777777778,10217.99,0.00025,31.511699928177727
271,159,1305,208128,0.043685574,-6.748714016543494,896.07,0.9036062955856323,0.016361722981350288,0.2,8.675346374511719,810,0.3828125,10013.64,0.00025,24.76792980896102
272,159,1310,208896,0.04375474,-6.339766535494062,896.61,0.9087210893630981,0.009149612535515593,0.2,6.371023654937744,813,0.3936631944444444,10060.5,0.00025,16.147461937533485
273,159,1314,209664,0.037694495,-6.706683006551531,895.32,0.8222959041595459,0.010338421096093953,0.2,10.62820053100586,816,0.3953993055555556,10039.11,0.00025,15.636882238917881
274,159,1321,210432,0.033408742,-6.405019250180986,887.38,0.8931598663330078,0.022425618255510926,0.2,4.429976463317871,819,0.3559027777777778,9923.69,0.00025,17.70344944132699
275,159,1325,211200,0.08216541,-6.652603089809418,881.88,0.9060826897621155,0.012970930754414035,0.2,12.513054847717285,822,0.5013020833333334,9919.95,0.00025,17.881301800409954
276,159,1330,211968,0.067070246,-6.445649902025859,884.12,0.9164166450500488,0.03469007865836223,0.2,6.018459320068359,825,0.4561631944444444,10026.61,0.00025,6.4441673623190985
277,159,1334,212736,0.038913433,-6.862224863635169,861.52,0.8370729684829712,0.011587238534250192,0.2,5.3115105628967285,828,0.3641493055555556,9866.22,0.00025,15.055848615037071
278,159,1338,213504,0.033585753,-6.694769236776564,850.05,0.9040776491165161,0.002227698601523621,0.2,10.350726127624512,831,0.3263888888888889,9748.32,0.00025,14.87305000755522
279,159,1343,214272,0.033382107,-6.78160779343711,852.68,0.9271742105484009,0.007384371516915659,0.2,6.648669719696045,834,0.4001736111111111,9760.78,0.00025,11.763744311200249
280,159,1347,215040,0.033987377,-6.91208549340566,856.42,0.8925620317459106,0.0010856258385400805,0.2,9.192164421081543,837,0.39453125,10076.05,0.00025,14.6731382144822
281,159,1352,215808,0.033823572,-6.571319043636322,859.62,0.9095335006713867,0.011109702088611407,0.2,5.785360813140869,840,0.3953993055555556,10787.92,0.00025,8.423019336329567
282,159,1358,216576,0.040472798,-6.701670845349629,858.4,0.9233161807060242,0.006504745740029547,0.2,6.115434646606445,843,0.3923611111111111,10717.06,0.00025,10.993281304836273
283,159,1363,217344,0.062132463,-6.68155042330424,844.9,0.9145718216896057,0.017634125995553203,0.2,6.372694969177246,846,0.4357638888888889,11313.91,0.00025,12.878014385700226
284,159,1367,218112,0.032169804,-6.7258807685640125,834.54,0.938214123249054,0.0021296070578197637,0.2,4.3499979972839355,849,0.3780381944444444,11141.28,0.00025,15.411754588286081
285,159,1372,218880,0.07915181,-6.799166513813867,822.83,0.9231747388839722,0.016204373807542853,0.2,9.429825782775879,852,0.5056423611111112,11160.21,0.00025,10.95117434528139
286,159,1376,219648,0.036814887,-6.9511955512894525,809.71,0.8912893533706665,0.011270445693905154,0.2,9.454378128051758,855,0.4123263888888889,11043.62,0.00025,17.560220268037583
287,159,1381,220416,0.080286644,-6.804090248213874,809.71,0.938011884689331,0.026719407689395465,0.2,35.71185302734375,858,0.5295138888888888,11037.48,0.00025,15.74860829114914
288,159,1385,221184,0.066278584,-6.409440649880303,807.29,0.8404420614242554,0.01893683134888609,0.2,8.165931701660156,861,0.52734375,11000.6,0.00025,13.917088670863045
289,159,1392,221952,0.050110076,-6.425605535507202,803.48,0.881324052810669,0.02659774257335812,0.2,7.553959369659424,864,0.515625,11010.46,0.00025,15.582318590746986
290,159,1396,222720,0.11205294,-6.717699203226301,798.9,0.9356938600540161,0.04002012752203478,0.2,3.6697092056274414,867,0.5190972222222222,11186.6,0.00025,8.38312433163325
291,159,1401,223488,0.032333624,-6.664070480399662,793.87,0.9308245182037354,0.008122591728655001,0.2,16.612390518188477,870,0.4388020833333333,11479.88,0.00025,21.618631687429215
292,159,1405,224256,0.058003057,-6.487306727303399,787.63,0.9565556049346924,0.02484016148890886,0.2,7.161355018615723,873,0.4279513888888889,11446.46,0.00025,9.925348616308636
293,159,1410,225024,0.061757784,-6.204025155968136,788.63,0.9480668902397156,0.03017652545693434,0.2,1.8970133066177368,876,0.4926215277777778,11738.97,0.00025,6.0363297396236
294,159,1414,225792,0.032596905,-6.135732544793023,787.66,0.8701837062835693,0.06396828982461658,0.2,5.8528618812561035,879,0.5451388888888888,11656.07,0.00025,18.339022643036312
295,159,1419,226560,0.034003988,-6.3994374010297985,796.71,0.9306113123893738,0.0016736928114874496,0.2,6.505185604095459,882,0.3328993055555556,11783.64,0.00025,13.047570963700613
296,159,1425,227328,0.029518465,-6.551546659734514,790.95,0.9291073679924011,3.086240030825138e-05,0.2,6.033726215362549,885,0.3532986111111111,11939.89,0.00025,10.420160270399517
297,159,1430,228096,0.027702244,-6.700932330555386,789.05,0.9205977916717529,0.0018173227629934747,0.2,6.290210723876953,888,0.3059895833333333,12127.89,0.00025,12.63071158528328
298,159,1435,228864,0.029512815,-6.617276231447856,785.55,0.9034364223480225,0.002435962443188247,0.2,15.805434226989746,891,0.375,12076.47,0.00025,19.732247087690567
299,159,1439,229632,0.024141109,-6.582863496409522,794.69,0.957987904548645,0.003940913127735257,0.2,16.081390380859375,894,0.3094618055555556,12088.64,0.00025,13.136406117015415
300,159,1444,230400,0.04132615,-6.302268942197164,801.33,0.8884609937667847,0.020012808271632012,0.2,7.443173885345459,897,0.3810763888888889,12179.97,0.00025,20.01202415757709
301,159,1449,231168,0.0417597,-6.312277754147847,804.45,0.9281885623931885,0.01007665526897957,0.2,8.750190734863281,900,0.3767361111111111,12134.55,0.00025,15.57277309232288
302,159,1454,231936,0.044518422,-6.372304876645406,801.31,0.9024995565414429,0.011388363239044944,0.2,6.114360809326172,903,0.4253472222222222,12054.91,0.00025,15.413323309686449
303,159,1460,232704,0.047481578,-6.834222111437056,806.99,0.9507739543914795,0.008686747518368065,0.2,9.76878547668457,906,0.453125,12142.85,0.00025,12.992301987277138
304,159,1464,233472,0.04860423,-6.363946808709039,812.73,0.9489649534225464,0.016056571938356176,0.2,5.333566665649414,909,0.4696180555555556,12187.43,0.00025,7.410012649165259
305,159,1469,234240,0.031468637,-6.596099959479438,824.2,0.8515504002571106,0.006413166139585276,0.2,6.751711368560791,912,0.4097222222222222,12301.19,0.00025,20.46553103791343
306,159,1474,235008,0.03311275,-6.264709108405643,822.01,0.9192352890968323,0.014507948550292186,0.2,4.878337860107422,915,0.3506944444444444,12248.21,0.00025,11.799048556221855
307,159,1478,235776,0.026539413,-6.553681645128462,800.49,0.9172715544700623,0.005419639482473333,0.2,7.847525119781494,918,0.3519965277777778,12025.37,0.00025,21.7671705616845
308,159,1483,236544,0.048439246,-6.2317766944567365,797.66,0.9642189145088196,0.02481950637108336,0.2,3.715867519378662,921,0.4197048611111111,12019.97,0.00025,9.701143092579311
309,159,1487,237312,0.030899422,-6.760590679115719,807.45,0.8591535091400146,0.015121425527872311,0.2,5.132132530212402,924,0.3858506944444444,12093.15,0.00025,11.96763183010949
310,159,1494,238080,0.042107712,-6.490505999988979,807.91,0.9333056211471558,0.006730149920460665,0.2,11.59753704071045,927,0.3233506944444444,12142.92,0.00025,15.293998705016243
311,159,1498,238848,0.095603526,-6.484014438258277,817.78,0.92995685338974,0.021152335037994716,0.2,6.506261825561523,930,0.5138888888888888,12265.91,0.00025,9.488824781444338
312,159,1503,239616,0.1344961,-6.694492956002553,821.04,0.9077498912811279,0.007530334386198471,0.2,8.93066120147705,933,0.5034722222222222,12097.55,0.00025,17.759041878912186
313,159,1507,240384,0.19467682,-6.502500236034393,836.65,0.9615444540977478,0.006974405997122328,0.2,2.515512466430664,936,0.4769965277777778,12307.95,0.00025,7.638864384757148
314,159,1512,241152,0.04147404,-6.661464042133755,836.65,0.8786783218383789,0.007047566449424873,0.2,7.096728324890137,939,0.4600694444444444,12322.07,0.00025,12.425713711314732
315,159,1516,241920,0.047927316,-6.388558089733124,833.75,0.9312803149223328,0.028262631346782047,0.2,5.256519317626953,942,0.4761284722222222,12305.15,0.00025,7.14177527361446
