#{"t_start": 1741659207.2116778, "env_id": "None"}
r,l,t
-701.0,1019,6.668109
1509.0,1019,14.91725
7799.0,1019,26.433146
9559.0,1019,36.266969
-3039.0,1019,45.773676
-9178.0,1019,54.459228
-7912.0,1019,66.461266
-12908.0,1019,75.994326
3916.0,357,79.951564
4356.0,348,83.686811
6996.0,418,87.625561
12308.0,896,95.659642
-888.0,1019,105.154006
7775.0,481,109.403168
12869.0,1019,118.501525
6157.0,349,122.308277
7065.0,1019,134.452722
-6415.0,1019,143.173458
-10899.0,1019,151.731131
8131.0,495,156.003063
6257.0,503,162.974172
1078.0,1019,172.117006
8790.0,474,176.195471
15261.0,1019,184.599845
4065.0,1019,194.006085
9534.0,508,201.088226
8396.0,441,205.158942
9660.0,528,209.390485
-562.0,1019,218.036972
-6176.0,1019,226.790533
-9801.0,1019,238.393807
11694.0,1019,246.941238
-15555.0,1019,255.878914
-18540.0,1019,267.642677
3324.0,1019,276.656557
-3902.0,823,282.760057
-17067.0,1019,291.39055
3104.0,1019,302.967184
4243.0,787,311.238199
13959.0,1019,319.847813
9619.0,1019,328.5696
5734.0,468,332.883904
13077.0,1019,344.807356
7208.0,586,349.346835
16382.0,964,357.543377
-15784.0,1019,366.403764
14579.0,1019,378.316536
10063.0,707,383.245633
-16962.0,1019,391.914198
11933.0,1019,401.37364
11023.0,1019,413.298934
7043.0,1019,422.040479
12973.0,1019,431.169095
16221.0,1019,441.762678
-15437.0,1019,451.483979
-20237.0,1019,462.013004
4882.0,343,465.671358
6239.0,507,470.022961
13883.0,1019,478.56701
13519.0,1019,487.232834
14999.0,1019,496.746597
13459.0,767,502.552094
8456.0,486,507.130996
8893.0,497,511.84941
-17939.0,1019,521.751606
9681.0,838,530.401674
6092.0,415,534.665616
10427.0,589,541.173552
14611.0,1019,550.755341
18531.0,1019,559.807992
-3256.0,1019,568.427807
16535.0,1019,579.229443
4513.0,428,583.349
4715.0,378,584.806595
-21186.0,1019,593.459186
5668.0,405,597.622795
