time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/n_updates,rollout/ep_rew_mean,train/approx_kl,train/entropy_loss,train/clip_fraction,train/explained_variance,rollout/ep_len_mean,train/policy_gradient_loss,train/loss,train/value_loss,train/clip_range,train/learning_rate
114,343,263424,2308,1026,10964.12423466,0.06674579,-6.581904239124722,0.3988715277777778,0.9715746641159058,821.17,0.019658486436431605,7.862472057342529,13.218110700448355,0.2,0.00025
114,344,264192,2313,1029,11096.9842367,0.04151689,-6.479837033483717,0.44140625,0.9426069259643555,835.17,0.01987131259455863,6.98214864730835,11.745546480019888,0.2,0.00025
114,345,264960,2318,1032,11087.45123688,0.058964208,-6.281014641125997,0.4600694444444444,0.9473933577537537,837.61,0.0045135012413892485,5.6724700927734375,10.037964075803757,0.2,0.00025
114,346,265728,2323,1035,11069.567244180002,0.05332735,-6.669416599803501,0.4188368055555556,0.9150266051292419,861.91,0.014962799523750113,12.657147407531738,24.503381470839184,0.2,0.00025
114,347,266496,2330,1038,11136.919246070001,0.04254796,-6.5175281167030334,0.4388020833333333,0.9609062671661377,871.94,0.021877856821649604,8.845918655395508,17.44693930943807,0.2,0.00025
114,348,267264,2335,1041,10937.56924675,0.047337413,-6.389027092191908,0.4079861111111111,0.9242687225341797,877.46,0.01708079437311325,7.648189067840576,12.435048474205864,0.2,0.00025
114,349,268032,2339,1044,10902.27724701,0.038616467,-6.328879025247362,0.3715277777777778,0.946223795413971,875.4,0.029049379686411057,12.76363468170166,27.10252847936418,0.2,0.00025
114,350,268800,2344,1047,10793.87125131,0.109857775,-6.500577886899312,0.4978298611111111,0.9495804309844971,891.55,0.05912523149486838,8.70502758026123,24.824517607688904,0.2,0.00025
114,351,269568,2349,1050,10888.42425086,0.044232707,-6.474474403593275,0.3723958333333333,0.9442228674888611,892.77,0.01342685616368221,19.368553161621094,22.367693940798443,0.2,0.00025
114,352,270336,2354,1053,10889.82625149,0.06570217,-6.344092196888393,0.4292534722222222,0.8631594777107239,898.62,0.02344117236013214,3.3088748455047607,13.583781474166447,0.2,0.00025
114,353,271104,2359,1056,10812.188250270001,0.03811812,-6.187121881379022,0.4422743055555556,0.9128249883651733,898.62,-0.0007054697489365935,6.293359756469727,10.727315406004587,0.2,0.00025
114,354,271872,2366,1059,10688.553249,0.05540478,-5.995786779456669,0.4466145833333333,0.9276454448699951,898.49,0.01448840834847134,2.6238505840301514,7.5258981519275245,0.2,0.00025
114,355,272640,2371,1062,10636.211249110003,0.030856611,-6.321996106041802,0.4357638888888889,0.9209396243095398,897.49,0.01816467436340948,10.310550689697266,12.976284748978085,0.2,0.00025
115,356,273408,2376,1065,10596.08524957,0.031120023,-6.106482227643331,0.3402777777777778,0.9615474939346313,895.69,0.006985021845644547,5.88036584854126,9.73144950469335,0.2,0.00025
115,357,274176,2380,1068,10555.151248350001,0.03306364,-6.020960953500536,0.3407118055555556,0.9460949301719666,891.37,0.002946092578996387,7.463385581970215,13.633317192395529,0.2,0.00025
115,358,274944,2385,1071,10859.264254709999,0.10445704,-5.9395760960049095,0.5060763888888888,0.9393839836120605,912.12,0.03743205110852917,3.9750847816467285,7.176014843914244,0.2,0.00025
115,359,275712,2390,1074,10906.429254749999,0.04495959,-5.833518538210127,0.48828125,0.9519599080085754,914.91,0.025648030129054353,3.819934368133545,6.3811096251010895,0.2,0.00025
115,360,276480,2394,1077,11154.702257230003,0.05206277,-5.835254351298015,0.4075520833333333,0.9253903031349182,919.73,-0.001404386156031655,15.996206283569336,19.469756371445126,0.2,0.00025
115,361,277248,2402,1080,11274.35725554,0.0271853,-6.085306127866109,0.3472222222222222,0.9090255498886108,912.79,0.006454642292939954,43.022640228271484,46.12546291616228,0.2,0.00025
115,362,278016,2407,1083,11037.273256409999,0.097340226,-6.321031047238244,0.4670138888888889,0.9330885410308838,915.94,0.025296811053218942,5.701474666595459,16.875263114770252,0.2,0.00025
115,363,278784,2411,1086,10949.672256959999,0.055580318,-6.2103969918357,0.4036458333333333,0.9275662302970886,915.44,0.02892100324647294,12.465381622314453,22.29623246855206,0.2,0.00025
115,364,279552,2416,1089,10886.328255629998,0.06421472,-5.965459181202783,0.41796875,0.9594338536262512,911.41,0.032691089268256396,8.959931373596191,14.930721402168274,0.2,0.00025
115,365,280320,2421,1092,10896.36425574,0.06368063,-5.924295723438263,0.4123263888888889,0.928731381893158,911.41,0.01417818417151769,6.6460065841674805,9.620640082491768,0.2,0.00025
115,366,281088,2425,1095,10948.425257430003,0.048406024,-5.750007198916541,0.4427083333333333,0.9372730255126953,917.8,0.010829594697699778,6.158979415893555,9.164965742164188,0.2,0.00025
115,367,281856,2430,1098,10787.881255540002,0.03343417,-5.754430486096276,0.4140625,0.921505331993103,911.9,0.026791471444691222,8.146623611450195,10.507100303967794,0.2,0.00025
115,368,282624,2437,1101,10594.120254829999,0.030293623,-6.049309723907047,0.3441840277777778,0.8976569771766663,908.9,-0.005869021251176794,12.627605438232422,25.859890818595886,0.2,0.00025
116,369,283392,2442,1104,10490.00025024,0.03430203,-6.171319570806292,0.3211805555555556,0.9357954263687134,890.72,0.005206688966912528,9.468008041381836,26.279768202039932,0.2,0.00025
116,370,284160,2446,1107,10637.92024719,0.040313695,-6.110879646407233,0.4227430555555556,0.9341293573379517,882.18,0.023074313985287316,4.421126842498779,12.512642022636202,0.2,0.00025
116,371,284928,2451,1110,10781.845246189998,0.036338266,-6.23273456758923,0.3893229166666667,0.8935292959213257,876.76,0.014293606703480085,7.682506084442139,16.46519242392646,0.2,0.00025
116,372,285696,2456,1113,10765.662246119999,0.059936244,-5.960172653198242,0.4730902777777778,0.9354240894317627,876.1,0.009122151060081605,4.530792713165283,7.837394999133216,0.2,0.00025
116,373,286464,2461,1116,10792.77424649,0.046055686,-5.945315049754249,0.4197048611111111,0.9325058460235596,872.89,0.00826737682412689,2.9079315662384033,9.598156723711226,0.2,0.00025
116,374,287232,2466,1119,10852.019245149999,0.053039134,-5.795172095298767,0.4118923611111111,0.9250216484069824,869.43,0.00921832607127726,6.669376373291016,9.105193936162525,0.2,0.00025
116,375,288000,2473,1122,11073.632245619996,0.043041736,-5.9414556754959955,0.40625,0.9467389583587646,869.43,0.005444715417171311,4.358489036560059,8.64645990729332,0.2,0.00025
116,376,288768,2479,1125,11079.90924575,0.042963583,-5.748271048069,0.4817708333333333,0.8937023282051086,869.43,0.01816858782614064,11.067804336547852,8.937850839561886,0.2,0.00025
116,377,289536,2485,1128,11357.131245509998,0.030101044,-6.150999367237091,0.3763020833333333,0.9297217130661011,868.35,0.003070631258500119,8.17448616027832,13.495035337077248,0.2,0.00025
116,378,290304,2489,1131,11476.73424492,0.047357302,-6.019657307200962,0.3624131944444444,0.9238364100456238,865.93,0.013087908685621288,8.141016960144043,12.518798258569506,0.2,0.00025
116,379,291072,2494,1134,11565.214246490003,0.069655284,-5.884406718942854,0.4075520833333333,0.9445094466209412,872.18,0.016412557451985776,6.074987888336182,8.766243245866564,0.2,0.00025
116,380,291840,2499,1137,11589.56524691,0.029339315,-5.726753850777944,0.4019097222222222,0.936416745185852,872.18,0.0018000624970429474,5.955026149749756,7.963127156098683,0.2,0.00025
116,381,292608,2507,1140,11461.701245819997,0.07125638,-6.047624342971378,0.4058159722222222,0.9658882021903992,864.06,0.0032057377458032635,6.816741943359375,9.196999682320488,0.2,0.00025
116,382,293376,2512,1143,11429.89324356,0.0768547,-6.488067123625013,0.4730902777777778,0.9365844130516052,853.0,0.018545775907114148,15.024209022521973,16.134840922223198,0.2,0.00025
116,383,294144,2517,1146,11253.905243370002,0.04575656,-6.328124821186066,0.3871527777777778,0.9386141300201416,853.16,0.024424987017280526,32.043704986572266,48.98617774910397,0.2,0.00025
116,384,294912,2521,1149,11124.6032455,0.03766509,-6.584640920162201,0.3472222222222222,0.9485636949539185,863.16,0.00801943325334125,6.838136672973633,16.029872675736744,0.2,0.00025
117,385,295680,2526,1152,11128.132246069996,0.06557759,-6.625700400935279,0.4079861111111111,0.9314654469490051,867.48,0.025216002819231816,5.135824203491211,13.928300963507759,0.2,0.00025
117,386,296448,2531,1155,11009.405244600002,0.07744833,-6.499612344635858,0.5060763888888888,0.9119889736175537,864.4,0.012546608069290718,6.501821517944336,10.125373837020662,0.2,0.00025
117,387,297216,2536,1158,10911.757240400002,0.030939491,-6.497383415699005,0.3372395833333333,0.8921422958374023,850.06,0.010727269523259666,6.4231390953063965,14.980358766184914,0.2,0.00025
117,388,297984,2543,1161,10887.25724259,0.04654971,-6.395873930719164,0.4140625,0.9180830121040344,854.1,0.013815606569146944,11.723738670349121,18.422178043259514,0.2,0.00025
117,389,298752,2548,1164,11147.1892418,0.04340354,-6.639607469240825,0.421875,0.9079680442810059,848.77,0.024454180979066424,14.552542686462402,29.34033985932668,0.2,0.00025
117,390,299520,2553,1167,11086.279234869999,0.047683153,-6.471835249000126,0.3832465277777778,0.9549497365951538,828.66,0.01937397334000303,3.533029794692993,9.714591417047712,0.2,0.00025
117,391,300288,2558,1170,10869.271229889999,0.0377046,-6.504252897368537,0.3927951388888889,0.9488986730575562,810.47,0.016808626448942557,4.76492166519165,10.470929228597218,0.2,0.00025
117,392,301056,2562,1173,10813.071228750001,0.05192679,-6.488745431105296,0.5147569444444444,0.9407926797866821,806.53,0.02296519106797253,4.139355659484863,8.88942900300026,0.2,0.00025
117,393,301824,2567,1176,10801.470228040002,0.036160737,-6.699721866183811,0.4205729166666667,0.8717539310455322,806.71,0.01733868214715686,9.62179946899414,14.184936821460724,0.2,0.00025
117,394,302592,2572,1179,10832.20522874,0.02339066,-6.686389254199134,0.37109375,0.9351369738578796,812.43,0.004683835742374261,8.772109985351562,15.30970291296641,0.2,0.00025
117,395,303360,2580,1182,11026.83922973,0.05592175,-6.531140870518154,0.4900173611111111,0.933120846748352,818.41,0.021578337971328035,6.7136006355285645,7.998011194997364,0.2,0.00025
117,396,304128,2585,1185,11073.051231739999,0.10125204,-6.551865524715847,0.5199652777777778,0.9625123143196106,826.13,0.046644053551264934,7.098763942718506,6.5536756830083,0.2,0.00025
117,397,304896,2589,1188,10834.17223378,0.04183447,-6.470311317178938,0.453125,0.9183239936828613,835.95,0.011201397153652377,5.879769802093506,18.544889334175323,0.2,0.00025
117,398,305664,2594,1191,10899.42923499,0.0622108,-6.359448439545101,0.3893229166666667,0.9582129120826721,836.73,0.019347507558349106,9.592288970947266,19.512813482019638,0.2,0.00025
117,399,306432,2599,1194,10700.435236139998,0.046409298,-6.563414620028602,0.3997395833333333,0.9411019682884216,843.8,0.02354369082281159,3.8868167400360107,17.314456548955704,0.2,0.00025
117,400,307200,2604,1197,10812.11823778,0.041556817,-6.513630039162106,0.4053819444444444,0.9341680407524109,847.01,0.014735927818239562,15.449795722961426,20.515267497963375,0.2,0.00025
117,401,307968,2612,1200,10555.264236470002,0.057519812,-6.493427707089318,0.4353298611111111,0.9733003377914429,841.22,0.03370902576069865,2.9912571907043457,10.35065248939726,0.2,0.00025
117,402,308736,2617,1203,10156.462231380001,0.04564034,-6.300281723340352,0.4162326388888889,0.938197135925293,830.24,0.018414158684511978,11.045414924621582,21.845880621009403,0.2,0.00025
118,403,309504,2622,1206,10104.110229580001,0.037627347,-6.375294983386993,0.4118923611111111,0.9585450887680054,823.99,0.021723016048781574,6.91550350189209,14.048682841989729,0.2,0.00025
118,404,310272,2627,1209,10215.80122968,0.0688926,-6.3621004356278315,0.5481770833333334,0.8970835208892822,827.47,0.023398842934208613,7.488021373748779,13.68506912390391,0.2,0.00025
118,405,311040,2632,1212,10095.607227170001,0.04851393,-6.290883872244093,0.4774305555555556,0.8993792533874512,819.29,0.02543769431455682,5.6342997550964355,10.259837657213211,0.2,0.00025
118,406,311808,2638,1215,10052.278225430002,0.059773434,-6.301708406872219,0.5026041666666666,0.9242276549339294,813.8,0.018545525510691933,4.047320365905762,12.63769649134742,0.2,0.00025
118,407,312576,2643,1218,10196.643225390002,0.065973096,-6.177341361840566,0.4422743055555556,0.9569118618965149,809.95,0.0321491968869749,4.65965461730957,6.652174575461282,0.2,0.00025
118,408,313344,2652,1221,10208.691226730001,0.086199164,-6.311234911282857,0.48828125,0.9759460687637329,813.58,0.03287632319714046,3.607003927230835,5.815099989374478,0.2,0.00025
118,409,314112,2657,1224,10295.58222319,0.0589796,-6.538543879985809,0.5091145833333334,0.9187389016151428,804.52,0.024174891037142113,26.607913970947266,34.43691262933943,0.2,0.00025
118,410,314880,2662,1227,10135.084219350001,0.09192976,-6.57939745982488,0.4969618055555556,0.955060601234436,790.17,0.01409235497057024,8.439496040344238,17.61935071150462,0.2,0.00025
118,411,315648,2667,1230,10139.44821921,0.04868855,-6.355483439233568,0.4596354166666667,0.94205641746521,787.55,0.02053019547990213,8.569009780883789,8.840106430980894,0.2,0.00025
118,412,316416,2672,1233,10312.15222179,0.030782633,-6.330628203021155,0.3984375,0.9105067849159241,794.56,0.007876395480707288,7.7954936027526855,7.710826489660475,0.2,0.00025
118,413,317184,2677,1236,10376.280223230002,0.04036205,-6.471409897009532,0.4431423611111111,0.9666410088539124,797.43,0.026216271773187652,3.5923144817352295,5.610412498315175,0.2,0.00025
118,414,317952,2685,1239,10256.86821963,0.064422786,-6.450112753444248,0.4487847222222222,0.9535452127456665,790.22,0.013801904847948916,8.97708511352539,11.637928780582216,0.2,0.00025
118,415,318720,2690,1242,10198.055217919999,0.08882295,-6.270901481310527,0.5082465277777778,0.9258352518081665,788.68,0.028461662826076563,29.10030746459961,32.09043615394168,0.2,0.00025
118,416,319488,2695,1245,10257.39222017,0.0649761,-6.31714732117123,0.4505208333333333,0.8968926072120667,795.49,0.031788555271406144,6.439342975616455,15.12855515215132,0.2,0.00025
118,417,320256,2700,1248,10372.15522314,0.053114876,-6.678257074620989,0.4474826388888889,0.9472415447235107,804.91,0.023639139357126422,5.111780166625977,9.119601219892502,0.2,0.00025
118,418,321024,2705,1251,10335.53022469,0.0682793,-6.111902097860972,0.4578993055555556,0.9544857144355774,814.8,0.02514816987483452,6.278122901916504,8.46384651462237,0.2,0.00025
118,419,321792,2710,1254,10382.17822512,0.074461736,-6.168509456846449,0.4131944444444444,0.8883285522460938,812.71,0.013267021600363983,6.057019233703613,13.75016591946284,0.2,0.00025
118,420,322560,2715,1257,10380.88722434,0.02815828,-6.137890795866649,0.3133680555555556,0.9272652268409729,802.39,0.012819610186852515,8.418373107910156,18.341841955979664,0.2,0.00025
118,421,323328,2721,1260,9984.03021863,0.055212196,-6.331546525160472,0.4071180555555556,0.9593323469161987,787.29,0.02231216045199997,6.2120561599731445,11.238437506887648,0.2,0.00025
118,422,324096,2726,1263,9892.9852178,0.097097136,-6.340206729041205,0.5104166666666666,0.9155921936035156,787.64,0.02401437309001469,7.978895664215088,22.282003098064,0.2,0.00025
118,423,324864,2732,1266,10240.57222018,0.059869915,-6.230002555582258,0.4618055555555556,0.9484302401542664,788.77,0.011017206163766483,3.6453404426574707,10.008003678586748,0.2,0.00025
118,424,325632,2737,1269,10282.082221359999,0.029879922,-6.393313811884986,0.4001736111111111,0.901403546333313,793.56,0.004920704985528978,6.8278398513793945,26.849183479944866,0.2,0.00025
118,425,326400,2742,1272,10233.62221999,0.07257194,-6.141155295901829,0.4709201388888889,0.9383546710014343,793.56,0.027219410416566663,6.275007247924805,15.570996748076546,0.2,0.00025
119,426,327168,2748,1275,10421.353219359999,0.07204353,-6.516076293256548,0.4522569444444444,0.9171714782714844,793.56,0.02716649777074862,4.188764572143555,8.064474807845222,0.2,0.00025
118,427,327936,2756,1278,10342.699218630001,0.06949734,-6.295261694325341,0.4578993055555556,0.9325200319290161,789.46,0.018628652181683317,12.73282241821289,19.009234302573734,0.2,0.00025
119,428,328704,2760,1281,10512.93121909,0.056038633,-6.244471059905158,0.4149305555555556,0.7957178354263306,781.95,0.020584983848190557,11.238266944885254,19.636822753482395,0.2,0.00025
119,429,329472,2765,1284,10522.742218899999,0.046115886,-6.481818735599518,0.375,0.8941048979759216,777.15,0.025162725398937862,13.076204299926758,15.136741386519539,0.2,0.00025
119,430,330240,2770,1287,10554.34121943,0.039259292,-6.237854619820912,0.4197048611111111,0.9223513603210449,776.91,0.009225686100156357,6.094202995300293,9.510781708690855,0.2,0.00025
119,431,331008,2775,1290,10502.03621831,0.043547094,-6.412655333677928,0.4019097222222222,0.9576346278190613,770.17,0.020641398991251156,2.056623697280884,5.412838861346245,0.2,0.00025
119,432,331776,2779,1293,10154.958211869998,0.04309821,-6.61461822854148,0.4027777777777778,0.8965084552764893,750.53,0.011342382239591744,14.32802963256836,23.44898533821106,0.2,0.00025
119,433,332544,2784,1296,10262.04521404,0.02747943,-6.461315234502156,0.3541666666666667,0.9337274432182312,757.91,0.012988100164673395,5.895407676696777,15.202050937546623,0.2,0.00025
119,434,333312,2791,1299,10294.17021486,0.047916133,-6.668859144051869,0.4435763888888889,0.895756721496582,760.32,0.015829050428389262,4.910754203796387,10.868127892414728,0.2,0.00025
119,435,334080,2796,1302,10817.3922214,0.030315215,-6.446657670868768,0.3871527777777778,0.9248261451721191,782.97,0.01992827219267686,4.146339416503906,8.526969598399269,0.2,0.00025
119,436,334848,2800,1305,10713.576219019997,0.055165812,-6.556271043088701,0.3958333333333333,0.9387571811676025,775.95,0.0059895743357224595,5.445043087005615,10.12809008359909,0.2,0.00025
119,437,335616,2805,1308,10678.189218959998,0.045379136,-6.550731963581509,0.4162326388888889,0.9136298298835754,775.95,7.161451503634453e-05,15.870163917541504,12.437971386644575,0.2,0.00025
119,438,336384,2810,1311,10693.195219680001,0.03792016,-6.500584635469648,0.3849826388888889,0.9504068493843079,779.97,0.010034186972512139,6.301833152770996,9.721016188462576,0.2,0.00025
119,439,337152,2814,1314,10859.321224469999,0.04791231,-6.52338543203142,0.4283854166666667,0.9493035674095154,797.12,0.019403630156173475,4.064555644989014,6.713541520966424,0.2,0.00025
119,440,337920,2819,1317,10943.883226669997,0.057219595,-6.519712348779042,0.5017361111111112,0.970067024230957,805.14,0.04501249242780937,5.675804615020752,8.550684577888912,0.2,0.00025
119,441,338688,2827,1320,11203.98823002,0.04760139,-6.344088302718268,0.4444444444444444,0.9330547451972961,816.97,0.020698112519716635,6.953812599182129,9.765077908833822,0.2,0.00025
119,442,339456,2831,1323,11070.344228239997,0.05803649,-6.573421710067326,0.4353298611111111,0.9502677321434021,809.16,0.01862302219443437,5.272738456726074,11.835479193263584,0.2,0.00025
119,443,340224,2836,1326,11034.994227079998,0.05361304,-6.308680699931251,0.3984375,0.9666171073913574,804.46,0.008252410256924728,10.345033645629883,12.493966301282247,0.2,0.00025
120,444,340992,2840,1329,11180.962227500002,0.060748816,-6.506323556105296,0.453125,0.9597210884094238,800.38,0.015400739490158029,4.450860500335693,8.455271618233787,0.2,0.00025
120,445,341760,2845,1332,11110.454226249998,0.039080534,-6.285195397006141,0.3923611111111111,0.9429641962051392,796.54,0.015851971227675676,15.00563907623291,13.683318124877083,0.2,0.00025
120,446,342528,2850,1335,11178.78722727,0.055490598,-6.392802682187822,0.43359375,0.9584814310073853,800.56,0.025558438540125888,0.9468883872032166,7.850418416162332,0.2,0.00025
120,447,343296,2854,1338,11402.885229200001,0.037135657,-6.068305015563965,0.46875,0.9502773284912109,806.51,0.015196114451909024,4.753404140472412,8.878327104780409,0.2,0.00025
120,448,344064,2862,1341,11417.324230209999,0.028448353,-5.979673935307397,0.3585069444444444,0.930545449256897,810.62,0.012481672960954407,3.746173858642578,7.679559878177113,0.2,0.00025
120,449,344832,2867,1344,11493.4332296,0.042499334,-6.2026286125183105,0.3715277777777778,0.8963615894317627,805.89,0.001356313962282406,20.435903549194336,18.607726600435043,0.2,0.00025
120,450,345600,2871,1347,11499.994229859998,0.04347728,-6.0855041477415295,0.3467881944444444,0.9619572758674622,808.28,0.010226205056015816,3.473370313644409,8.220266726281908,0.2,0.00025
120,451,346368,2876,1350,11732.36523009,0.032542497,-6.240749882327186,0.3967013888888889,0.9317931532859802,802.34,0.017967472603130672,8.2662353515625,12.258364333046806,0.2,0.00025
120,452,347136,2880,1353,11763.9922302,0.037894472,-6.080877323945363,0.4240451388888889,0.9690117835998535,800.55,0.025674262543260638,4.100646495819092,6.529985086785422,0.2,0.00025
120,453,347904,2885,1356,11925.484232379999,0.056247056,-6.27037759621938,0.4639756944444444,0.9492752552032471,808.15,0.03005732936112003,3.876189708709717,6.522168477376302,0.2,0.00025
120,454,348672,2889,1359,11938.25523192,0.11656783,-5.874873757362366,0.5164930555555556,0.9692615270614624,813.44,0.01858311303658411,5.84688663482666,5.280580937862396,0.2,0.00025
120,455,349440,2897,1362,11681.67122872,0.068122365,-6.2182553741667,0.4396701388888889,0.9465804696083069,807.11,0.02617662692339056,6.073144435882568,12.61322495010164,0.2,0.00025
120,456,350208,2902,1365,11390.147227510002,0.04225931,-6.104987780253093,0.3324652777777778,0.9426609873771667,804.82,0.00586171031722592,20.404722213745117,18.338890744580162,0.2,0.00025
120,457,350976,2906,1368,11454.47822835,0.09047284,-6.319497446219127,0.4361979166666667,0.9229319095611572,805.26,0.009972904511313472,9.765890121459961,14.796228739950392,0.2,0.00025
120,458,351744,2911,1371,11517.360229729999,0.04386654,-6.333739691310459,0.4318576388888889,0.8866879940032959,811.41,0.014672246515854366,3.778687000274658,13.788038108083937,0.2,0.00025
120,459,352512,2916,1374,11702.825235020002,0.057695895,-6.096934457619985,0.48046875,0.8735888004302979,832.19,0.017883627720746316,3.1421420574188232,8.433453309867117,0.2,0.00025
120,460,353280,2920,1377,11829.9482374,0.061404318,-6.364027500152588,0.4578993055555556,0.8743493556976318,841.67,0.010762890018264039,4.957766532897949,14.851461284690433,0.2,0.00025
121,461,354048,2925,1380,11713.959234659998,0.035847157,-6.195846319198608,0.3650173611111111,0.9407488107681274,832.83,0.0023169638977075615,6.924628734588623,9.108665963013967,0.2,0.00025
120,462,354816,2932,1383,11682.89023392,0.03737141,-6.130894594722324,0.4040798611111111,0.9310451745986938,831.61,0.009205364104774263,5.61306619644165,8.459048751327726,0.2,0.00025
121,463,355584,2937,1386,11597.95923219,0.040387068,-6.224082582526737,0.4123263888888889,0.929467499256134,825.05,0.011816824592339495,3.6245949268341064,8.501225825813082,0.2,0.00025
121,464,356352,2942,1389,11555.046230839998,0.05353083,-5.997273438506657,0.44140625,0.9579823017120361,820.87,0.02822625095076445,7.9364705085754395,8.217893365356657,0.2,0.00025
121,465,357120,2946,1392,11498.67823129,0.031472266,-6.339350124200185,0.3359375,0.8971424698829651,820.87,0.01612954841564513,2.390399694442749,7.935542076826096,0.2,0.00025
121,466,357888,2951,1395,11462.369231179999,0.04209967,-6.081694040033552,0.4756944444444444,0.9419010281562805,823.93,0.020690757483761344,6.1086039543151855,15.253623180919224,0.2,0.00025
121,467,358656,2956,1398,11414.379229850001,0.04928335,-6.090131448374854,0.3858506944444444,0.9449968338012695,818.3,0.011863931612525549,3.1271870136260986,7.198755868607098,0.2,0.00025
121,468,359424,2960,1401,11423.79823069,0.033239674,-6.275036851565043,0.3615451388888889,0.9437934160232544,820.42,0.0067609095066371895,6.728453159332275,9.280285222662819,0.2,0.00025
121,469,360192,2968,1404,11445.536234449997,0.030681437,-6.281506915887197,0.3532986111111111,0.9537957906723022,834.36,0.006576648583480467,5.438631534576416,9.447757775584856,0.2,0.00025
121,470,360960,2973,1407,11416.79123675,0.04880498,-6.350660555892521,0.3854166666666667,0.9442234635353088,839.6,0.00650045606178335,10.240152359008789,15.865267713864645,0.2,0.00025
121,471,361728,2978,1410,11377.956236710004,0.0515039,-6.302056835757361,0.41015625,0.9401049017906189,841.95,0.013762522061976293,5.525964736938477,11.613423466682434,0.2,0.00025
121,472,362496,2983,1413,11520.557240580001,0.03713458,-6.461010456085205,0.3715277777777778,0.9249697923660278,856.7,0.00883755950619363,7.961129665374756,11.512251489692265,0.2,0.00025
121,473,363264,2988,1416,11304.74623744,0.09218513,-6.307117872767979,0.4561631944444444,0.9142213463783264,851.82,0.023877543048001826,5.450477600097656,12.13412395119667,0.2,0.00025
121,474,364032,2993,1419,11176.375233580002,0.08054208,-6.118054178025988,0.4787326388888889,0.8744878768920898,838.69,0.023311689573650558,16.359193801879883,38.57516176170773,0.2,0.00025
121,475,364800,3000,1422,10821.52823372,0.048680693,-6.14524249235789,0.3446180555555556,0.9198962450027466,835.45,0.0035285051498148176,7.851977348327637,21.085645609431797,0.2,0.00025
121,476,365568,3005,1425,10628.45123242,0.113004036,-6.210540533065796,0.4934895833333333,0.9236723780632019,834.65,0.05669573386613694,2.7400059700012207,20.237944083081352,0.2,0.00025
121,477,366336,3010,1428,10412.822230430002,0.046937842,-5.792196406258477,0.4409722222222222,0.9623515605926514,828.94,0.025017232310751245,6.330024242401123,10.38531764679485,0.2,0.00025
121,478,367104,3015,1431,10362.86622928,0.041508634,-5.9806064168612165,0.3229166666666667,0.963409423828125,824.05,0.012385836686007679,7.348468780517578,11.23715838458803,0.2,0.00025
121,479,367872,3019,1434,10259.897228529999,0.056449432,-6.0028119219674005,0.40234375,0.9354926943778992,822.16,0.0011814848532796735,7.018898963928223,12.960306935840183,0.2,0.00025
121,480,368640,3024,1437,10207.94122717,0.031091208,-6.3704508145650225,0.3875868055555556,0.9239315390586853,816.4,0.013146486935309239,7.460558891296387,16.317502246962654,0.2,0.00025
121,481,369408,3029,1440,10351.147231300001,0.040843815,-6.175044258435567,0.3263888888888889,0.9036397933959961,824.31,0.007388343426605893,3.7226951122283936,8.10641845398479,0.2,0.00025
121,482,370176,3036,1443,10553.97023268,0.0372102,-6.330381664964888,0.4383680555555556,0.9111051559448242,825.76,0.01755018061440852,5.0498552322387695,9.904025468561384,0.2,0.00025
121,483,370944,3041,1446,10978.769237339999,0.057748523,-6.100072152084774,0.44140625,0.9613220691680908,836.43,0.006682396685290668,4.474294185638428,6.478113250599967,0.2,0.00025
122,484,371712,3045,1449,11049.56923888,0.04686743,-6.185007909933726,0.40234375,0.9377862215042114,842.3,0.01648403144079364,2.8720390796661377,8.175502604908413,0.2,0.00025
122,485,372480,3050,1452,10620.99323774,0.054954875,-6.367941333187951,0.4661458333333333,0.9121071100234985,836.01,0.025510775766128466,10.410307884216309,25.791373372077942,0.2,0.00025
122,486,373248,3054,1455,10429.96423702,0.046396434,-6.433075977696313,0.3949652777777778,0.9510177373886108,831.48,0.018375495384033356,7.651566028594971,22.47037300136354,0.2,0.00025
122,487,374016,3059,1458,10276.17723722,0.041980345,-6.665011048316956,0.3793402777777778,0.9055327773094177,830.21,0.0031566355222215257,29.351594924926758,33.933612412876556,0.2,0.00025
122,488,374784,3063,1461,10249.545236009999,0.059425294,-6.453547881709205,0.4001736111111111,0.9534551501274109,827.6,0.008008564576610096,7.119546890258789,11.77115469508701,0.2,0.00025
122,489,375552,3071,1464,10369.45323802,0.05965926,-6.378136330180698,0.4930555555555556,0.8845381140708923,834.74,0.01829855992562241,12.177099227905273,11.119951943556467,0.2,0.00025
122,490,376320,3075,1467,10258.173235830001,0.05689506,-6.530825191073948,0.4578993055555556,0.9630336761474609,825.95,0.016656389110721648,3.284780740737915,6.475033849477768,0.2,0.00025
122,491,377088,3080,1470,10381.84423907,0.07392269,-6.340771310859257,0.4249131944444444,0.9250804781913757,836.79,0.002730736098278107,9.18031120300293,19.370177139838535,0.2,0.00025
122,492,377856,3084,1473,10406.511240060001,0.04422043,-6.191679888301426,0.4375,0.9062132239341736,840.97,0.025910002063028514,5.3557448387146,8.446217682626513,0.2,0.00025
122,493,378624,3089,1476,10486.23123896,0.057521448,-6.305673175387913,0.44921875,0.94242262840271,839.2,0.007464198007558783,5.274711608886719,9.120986739794413,0.2,0.00025
122,494,379392,3093,1479,10543.711239770002,0.040330898,-6.553728110260433,0.3797743055555556,0.954030454158783,836.3,0.010766448284913268,3.3035085201263428,6.396620622939533,0.2,0.00025
