#{"t_start": 1755114247.8108082, "env_id": "None"}
r,l,t
-313.585,1622,12.324722
-242.097,1622,29.263341
-351.031,1622,49.797457
-194.436,1622,61.448272
-187.489,1622,76.470059
-166.95,1622,93.300558
-110.762,1622,105.491164
-120.7,1622,126.803498
-76.441,1622,138.621567
-62.209,1622,148.676528
-56.0715,1622,165.8906
-1077.505001,1622,177.471635
-237.782,1622,195.173918
-1142.0965,1622,205.980574
-1238.431502,1622,216.661193
-99.743001,1014,229.842024
-319.368499,1622,239.245529
130.049,963,245.478523
-2.761999,1622,261.959501
-1223.4635,1622,270.796362
-101.677,1622,292.595119
-666.499,1622,301.923619
-7.049999,1622,310.99379
-15.129,1622,327.341319
-533.8915,1622,339.769987
-16.314,1622,349.535929
-22.813,1622,367.114777
-109.284,694,371.565798
-37.88,1622,382.193636
-59.933,1622,399.306985
-809.657,1622,411.11483
-914.664,1622,430.352949
-1157.305501,1622,439.076925
-861.262,1622,449.303209
-24.766,1622,468.745021
139.554999,765,475.420772
-1294.473001,1622,486.836947
-16.47,1622,503.169811
-452.8925,1622,513.273356
-1047.462001,1622,531.073057
-24.6,1622,541.135809
-770.371001,1622,551.728071
-1158.142002,1622,567.051294
-27.49,1622,579.496782
-36.218,1622,602.059713
-7.672,1622,612.580608
-64.279,1622,624.406008
-31.246,1622,642.079449
-498.437501,1622,653.500674
-1190.161001,1622,669.317881
-0.479999,1622,678.189311
-35.797,1622,688.990498
-219.425001,1156,702.395894
-18.419,1622,712.732098
-3.172,1622,723.58901
-9.487,1622,739.260607
-13.924001,1622,748.126068
-740.012,1622,763.94591
-890.777499,1622,774.529405
76.179,1622,790.194752
-71.014,1622,807.663144
-48.407,1622,817.921168
-21.127,1622,838.066055
-28.264,1622,848.422393
-44.801,1622,859.381552
-29.901,1622,878.69465
-392.233502,1622,890.16767
-0.233501,1622,910.301033
7.258001,1622,922.08359
-1228.067001,1622,933.629058
-21.882999,1622,951.942695
-198.01,1622,963.472717
-924.202001,1622,981.76884
-16.926999,1622,992.349298
-17.378,1622,1003.074826
-30.558,1622,1022.886243
-43.814,1622,1032.986577
-24.443,1622,1049.029406
-59.693,1622,1058.976017
-16.75,1622,1068.961005
54.402001,1447,1084.573461
45.516001,795,1090.193785
-37.276,1622,1100.354669
-13.131,1622,1115.538448
-1235.432501,1622,1127.404153
-660.0745,1622,1138.870421
-1.931,1622,1155.598758
-818.177001,1622,1167.630821
-1143.309501,1622,1185.267006
-16.312,1622,1200.929708
5.1735,1622,1216.362464
136.545001,1101,1235.478545
-1048.572501,1622,1252.665755
-512.035501,1622,1278.187078
-4.398,1622,1293.240682
-780.596,1622,1310.480434
32.44,1224,1329.711349
-7.172,1622,1341.010669
139.258999,809,1346.659084
-30.793,1622,1364.000173
-29.542,1622,1372.381213
-48.142,1622,1382.165523
-4.664,1622,1398.221299
-43.757,1622,1411.940896
-727.544001,1622,1429.373692
-952.432002,1622,1438.336659
113.056,1573,1447.375076
137.780001,932,1459.203145
140.9775,948,1463.390083
-10.089,1622,1474.114648
113.390999,807,1481.462921
-16.4,1622,1499.788477
139.8335,852,1505.173692
