#{"t_start": 1755114247.8108094, "env_id": "None"}
r,l,t
-298.356,1622,12.323905
-282.139,1622,29.259552
-237.801,1622,49.793952
-228.114,1622,61.444493
-175.217,1622,76.472958
-139.764,1622,93.29638
-122.82,1622,105.491371
-110.672,1622,126.804498
-897.625501,1622,138.617965
-90.881,1622,148.673045
-990.166,1622,165.890523
-912.931499,1622,177.475785
-838.312999,1622,195.170121
-970.708,1622,205.984432
-1131.288501,1622,216.661149
104.476,1544,232.753399
-966.705001,1622,242.421009
-1053.461501,1622,259.340476
-841.545501,1622,268.199023
-46.584,1622,282.44956
-1286.471001,1622,299.457908
-36.785,1622,308.645309
-1270.781001,1622,325.061938
-40.498,1622,336.61044
-47.672001,1622,346.655316
-962.9115,1622,364.49615
-1215.979,1622,374.458921
-1113.500001,1622,392.327727
-2.967,1622,402.748981
-418.7105,1622,416.126696
-832.5775,1622,432.968559
-101.243502,820,436.984982
-55.014,1622,447.625125
-998.327002,1622,465.632269
-22.698,1622,480.113143
-44.493,1622,496.699938
-46.059,1622,506.806263
-37.166,1622,516.461451
-28.341,1622,534.84833
-823.139501,1622,544.340191
-917.570002,1622,560.814725
-1331.110001,1622,570.457224
18.756,1622,584.313993
-36.152,1622,606.126526
22.384,1622,615.789711
-1199.0635,1622,635.682702
-115.145,823,640.767981
-38.626,1622,651.249397
-1342.170501,1622,667.834118
125.472502,1038,673.547943
97.111,1622,683.553917
5.976,1622,700.393547
-1052.062501,1622,709.752419
-57.684,802,716.381292
-45.380001,591,719.599336
-812.686501,1622,735.943285
1.697001,1622,745.298116
-33.952,1622,753.385365
-18.729,1622,769.95309
-1218.914502,1622,784.364274
-26.839,1622,803.588305
-115.906001,1622,814.398378
2.69,1622,827.208028
-1130.186,1622,844.886189
-13.236001,1622,855.116513
-20.917,1622,873.840903
-72.891,1622,886.006901
-38.672,1622,899.643745
-1140.746501,1622,917.804522
-22.174,1622,929.816808
-32.937999,1622,947.597579
-48.701,1622,958.727525
-35.909,1622,970.777673
-1221.410501,1622,987.523607
-2.578,1622,999.734632
-39.7,1622,1018.95977
-53.728,1622,1029.714973
-37.201,1622,1039.029462
129.305501,1155,1052.327844
-27.88,1622,1062.564573
128.637,1400,1071.331889
-1040.965001,1622,1087.833595
-58.298001,1622,1098.682236
-49.987,1277,1112.181404
-1096.278002,1622,1122.463464
-692.055001,1622,1133.784694
-284.038001,1622,1151.681561
-1139.570501,1622,1161.62962
-1090.844001,1622,1180.200817
100.165,621,1185.233911
67.480499,1145,1196.708475
-84.928498,1622,1211.255198
-1007.134002,1622,1235.961529
137.618,1571,1252.580903
-8.286,1622,1278.126545
-1025.944001,1622,1293.115502
63.586001,1622,1310.274441
-39.567,1622,1332.424532
-3.517999,1622,1343.425567
103.121499,1036,1350.711738
-63.523,1622,1367.239658
-50.534,1622,1375.903209
-67.485,1622,1392.003577
31.870499,1362,1401.271867
-1.268,1622,1414.348
16.602001,863,1427.347731
-258.1385,1622,1436.325333
-646.512502,1622,1445.086025
103.2575,1361,1459.472662
-1004.501502,1622,1467.795815
132.521,1065,1475.558589
139.492,591,1481.255563
128.635001,1406,1498.31559
139.912001,1075,1505.106745
-719.7365,1622,1514.029615
-40.562,1622,1530.529171
-2.930001,1610,1539.761173
-35.457,1622,1557.494565
-1.125,1622,1566.157617
-33.976,1622,1576.956459
101.521501,1622,1592.525388
14.018,1622,1604.586687
-3.703,1622,1625.450918
-650.615,1622,1635.640389
-59.617,1622,1645.00904
-42.159,1622,1663.893756
-998.3205,1622,1673.285494
-16.641,1622,1691.73463
139.7925,645,1696.303609
-1010.708,1622,1706.873487
140.114001,631,1710.824991
139.651,683,1714.788753
78.154002,1253,1730.500393
67.3195,1382,1738.83491
140.142,1215,1746.234863
141.7435,580,1756.538704
137.158,889,1763.375568
67.642,1622,1773.696622
135.095999,628,1777.753859
60.8095,1622,1796.591334
141.719999,694,1800.974954
142.954499,700,1805.381732
-1047.429001,1622,1816.372718
-407.655501,1622,1837.472066
120.472499,1622,1854.289075
139.7305,1156,1869.697567
-19.683,1622,1881.648077
141.351001,779,1886.19521
137.502499,1063,1893.13918
-133.7255,1622,1913.76065
130.577001,1417,1924.686759
128.02,602,1929.36542
-8.437,1622,1947.094709
19.36,1622,1959.696829
-1191.446001,1622,1972.804893
-11.018,1622,1990.840803
20.103,1622,2002.32483
137.795002,799,2008.115461
84.220499,683,2019.292825
-42.602,1622,2031.297675
79.250501,1622,2044.380043
137.173,1234,2059.073591
137.793001,899,2066.231339
120.811,1597,2081.138629
-17.278,1622,2100.352922
-33.389499,639,2104.745187
126.249999,1373,2114.118517
-6.745,766,2119.212509
139.1605,583,2130.514633
140.238,524,2134.059198
68.308501,1622,2149.436478
139.776,713,2155.758607
109.022002,1334,2175.633935
140.745,1133,2183.247347
0.802,1622,2196.719359
21.146498,704,2201.749237
-20.4875,1597,2221.348812
59.123,1622,2231.789853
136.871,792,2239.447492
144.555501,920,2254.777607
83.7405,1622,2265.966867
136.681001,856,2272.057804
124.587,1547,2291.482932
130.537499,776,2296.504742
141.311,694,2301.118869
142.172,873,2306.582392
-869.382501,1622,2323.464232
133.260999,692,2327.843826
-24.528,1622,2337.717096
81.7695,992,2343.231168
143.586,592,2353.813367
-2.306,1622,2363.422434
141.611,820,2367.590075
-8.123,1622,2384.237266
-6.662,1622,2394.570661
37.1435,1622,2405.753333
125.690001,1251,2424.075058
143.618499,605,2427.566309
143.081499,667,2431.876327
141.539002,772,2436.522795
-53.835499,1622,2446.513011
-25.319,1622,2460.594006
-32.746,1622,2468.779018
-122.653,1622,2483.574392
22.42,1622,2492.499135
-11.99,1622,2503.92879
-45.07,1622,2524.021694
53.4755,1622,2535.982368
129.1995,700,2541.032443
8.295,1622,2562.659909
49.161501,1622,2578.366004
23.43,1622,2596.997084
-14.333,1622,2609.975502
13.944,1622,2625.111883
34.948,1622,2643.571714
37.1,1622,2656.662562
-19.039999,1622,2675.641611
32.675501,1622,2686.034362
-3.083999,1622,2701.410396
19.573,1622,2718.075959
-728.241001,1622,2727.979001
138.2025,1476,2745.934826
143.088001,657,2750.493445
131.3295,763,2755.676054
144.908499,888,2764.882331
144.146001,857,2772.220234
-161.883999,1622,2789.975206
143.758001,1191,2797.739572
142.9695,630,2802.842451
27.395999,1622,2825.557357
-1.203999,1622,2836.415251
11.116,1622,2847.040052
128.947,1025,2860.781084
142.0235,510,2864.768778
64.998,1622,2875.926471
142.326,784,2881.84343
109.538001,1590,2899.626351
35.870001,1622,2910.171496
4.583001,1622,2927.989275
138.381,728,2933.857708
114.485,1605,2949.464525
-1311.457501,1622,2965.256533
-482.238,1622,2983.325202
45.821,1622,2994.712213
137.850502,975,3009.479177
142.8705,651,3014.952721
134.611999,1097,3022.640685
46.52,1622,3033.049241
142.046999,702,3044.791363
144.160999,1284,3053.230521
134.1035,1154,3060.803776
145.372,875,3067.447943
18.672999,1622,3085.726476
136.865501,1028,3092.167758
46.263001,1598,3101.804071
24.954,1622,3118.255764
15.317,1622,3129.456091
3.4345,1622,3149.383998
99.413001,1622,3164.410485
140.411999,738,3171.403841
-27.075,1622,3194.742681
139.750501,1318,3204.986597
143.015,624,3210.166044
56.166,1622,3225.001528
144.563,726,3239.069298
62.917,1622,3250.471057
100.6935,847,3255.697912
84.238,1239,3264.726907
136.852001,1264,3280.438612
119.627001,918,3285.666436
43.725,1622,3294.337618
-8.169,1622,3314.158692
87.2895,1622,3326.178482
29.650501,1622,3343.136805
120.2735,590,3347.475962
144.572002,641,3352.954221
143.014499,706,3357.645411
145.753999,570,3361.413517
122.498001,857,3367.649772
-1276.090501,1622,3384.682162
137.998999,1184,3393.094737
124.747001,826,3398.860026
45.347501,890,3410.15496
131.705501,882,3415.62295
144.121,571,3419.103577
143.874999,809,3423.412828
140.046501,1008,3429.618906
-36.390999,1622,3447.56537
-31.996,1622,3459.513145
-81.396,1622,3476.393713
-24.429,1622,3487.656487
-13.628,1622,3500.787221
88.1435,1622,3519.663971
10.267,1622,3531.028751
9.31,1622,3546.719017
143.409,855,3559.691067
144.068001,753,3566.033914
101.082,1562,3577.051155
144.694001,702,3582.800011
33.141,1622,3599.929475
44.687,1622,3610.820495
138.015,748,3616.132048
-576.344,1622,3635.180885
141.550001,1294,3643.744247
145.1595,628,3647.093241
126.627001,1448,3662.934205
143.570501,981,3668.848251
64.518999,1622,3682.101052
115.2215,750,3687.193117
143.066,1265,3701.032914
142.369,723,3706.791805
128.189999,1599,3719.048657
139.396499,1166,3733.150954
143.058,547,3736.125744
89.877001,1612,3745.327699
143.329999,567,3747.616161
143.18,542,3750.289051
142.051,709,3761.318262
144.8825,766,3766.319707
137.7235,1279,3775.390567
143.343002,777,3781.078163
139.247,971,3793.507167
143.359001,681,3797.192929
145.5765,652,3800.279152
65.328999,1622,3808.793124
135.6045,836,3813.606258
144.270999,1007,3827.514928
137.878001,1489,3841.50874
138.000001,1023,3850.050642
121.1605,1595,3872.150895
-35.213,1622,3882.118882
-65.144,1622,3895.4193
130.142998,1489,3912.300573
143.923001,1000,3917.891578
-31.51,1622,3926.633731
37.136001,1622,3943.412363
52.790501,1589,3953.61541
85.812001,1622,3970.640876
143.420498,725,3975.332003
144.3515,671,3979.745802
145.81,714,3983.772039
116.991001,1618,3998.469378
143.598999,997,4004.942842
142.998,641,4008.850204
55.52,1622,4018.682718
100.744,1489,4034.528475
-45.788,1622,4043.762291
-32.192,1622,4058.816539
114.115502,1526,4068.67723
78.140001,1622,4079.349599
141.638,1484,4093.902921
142.573,803,4098.251822
134.153999,1445,4106.938813
138.426499,1526,4122.574676
141.307001,1156,4132.462174
134.267999,1326,4146.157788
134.954501,1154,4155.541388
130.936501,1554,4170.652826
-25.552,1622,4179.941098
127.175001,1573,4195.964975
93.416999,1622,4206.450164
92.539,1622,4215.917998
72.6885,1622,4232.10987
133.360001,1415,4239.530609
144.1095,812,4243.642787
143.3485,858,4255.07561
143.457499,756,4259.518339
143.4955,926,4263.956459
137.3965,874,4267.749026
76.4555,1622,4283.414973
138.187999,827,4287.536519
96.55,746,4292.475456
134.623,1424,4302.720853
142.877001,1111,4315.751506
102.444001,1333,4323.418544
145.4325,670,4328.257575
144.3105,763,4333.041643
119.5045,1594,4350.626648
144.025,1167,4358.016806
6.388,1622,4367.411134
11.196999,1622,4385.297163
53.3005,1622,4396.065827
143.732999,1137,4404.813774
143.6485,978,4419.401914
143.696499,804,4425.609489
28.942,1622,4436.186626
6.074,1622,4450.987762
142.130001,1509,4458.668996
72.5,1622,4466.056454
142.400998,973,4477.831471
130.685501,1254,4484.782913
138.491499,1378,4492.186521
49.961,1382,4507.104885
105.135,1561,4515.534609
141.079501,1130,4522.594152
142.655,586,4526.535711
9.375,1622,4540.800605
77.3175,1622,4551.325817
116.090001,1559,4571.423723
10.004,1622,4581.659627
140.027,1467,4593.371148
112.606001,1595,4612.832212
143.072501,610,4616.722694
144.2535,861,4621.499746
144.3335,716,4625.836487
123.576001,1622,4643.660835
137.3865,1017,4649.446371
105.7985,1622,4657.231595
142.542001,697,4668.171386
136.848,1189,4676.548143
142.725001,1057,4682.759858
138.919999,731,4687.862101
144.459001,754,4693.381321
141.592001,1075,4708.737757
96.02,1622,4721.01764
92.810001,1622,4731.490995
64.680001,1622,4749.887999
143.179499,812,4754.11245
110.279001,1438,4762.811576
143.417,582,4774.436477
59.932999,1622,4785.567183
142.8965,822,4791.687791
140.816,1152,4800.822423
123.170499,1415,4818.073866
119.471501,1622,4830.328632
78.637001,1622,4855.004043
136.6895,1110,4865.844863
129.368,1556,4876.043372
132.352001,1545,4890.67356
87.337,1622,4900.715886
121.323001,1622,4910.540781
120.1155,1507,4926.575188
142.008,664,4931.22937
86.586,1622,4942.181654
-496.110001,1622,4960.281736
61.422001,1566,4967.711884
5.209,1622,4984.200631
96.334,1622,4992.741329
75.876001,1622,5001.434382
134.175001,1242,5013.80401
134.636,1366,5021.554186
43.199,1622,5029.814206
135.719,1093,5043.075293
118.659001,937,5048.877247
106.438499,1132,5055.359014
144.229001,749,5059.472604
142.325,558,5062.045942
140.758999,1013,5074.3435
116.683999,1244,5081.480305
25.8665,1622,5091.114936
99.703499,1622,5106.625633
140.042,1165,5113.182203
68.892,1622,5121.506146
126.211001,969,5134.683971
-66.136501,1622,5144.894183
52.530999,1283,5153.919274
136.621,1136,5169.705045
66.724,1622,5182.752249
92.7945,1622,5194.13063
103.9735,1622,5209.134485
85.9635,1607,5219.206789
77.8025,1526,5237.172038
133.168999,1506,5245.251147
137.979999,675,5249.45394
109.772001,1622,5266.969792
138.666,812,5272.004137
35.758001,1307,5279.459227
142.2435,818,5283.824084
132.6055,1523,5299.497299
83.100999,1622,5308.701003
143.52,1045,5315.900871
121.224999,1501,5334.612153
115.312999,1622,5347.075347
143.505,1096,5356.920428
142.183498,945,5370.67347
110.269999,1622,5380.945586
135.495001,1507,5391.900974
61.57,1609,5409.826747
106.075,1622,5421.698734
85.075001,1543,5438.238454
71.910998,1622,5448.082857
79.8505,1622,5458.396311
78.465001,1622,5475.595879
129.447,1555,5484.647893
133.041,1118,5492.101966
-196.414001,1249,5506.068951
136.354501,1590,5516.476351
109.903002,1550,5524.431224
138.526,1527,5540.073845
81.3665,1622,5549.867062
-5.851,1622,5565.327572
143.74,959,5570.136867
91.321999,1622,5581.833206
109.246501,1561,5598.040348
136.737499,1450,5606.168557
143.3255,726,5609.305348
118.0345,1489,5618.453359
114.8215,1622,5635.257645
124.651999,1622,5643.284046
