#{"t_start": 1755114247.8110054, "env_id": "None"}
r,l,t
-239.987,1622,12.324733
-276.085,1622,29.262942
-193.72,1622,49.797532
-140.391,1622,61.448506
-162.785,1622,76.473277
-138.514,1622,93.300051
-161.184,1622,105.491289
-118.662,1622,126.803953
-58.045,1622,138.621301
-28.834,1622,148.67654
-290.019501,1622,165.890335
-44.292,1622,177.47561
-631.366999,1622,195.173766
-901.006501,1622,205.984259
-1279.630001,1622,216.661148
-1078.663501,1622,233.214027
70.2275,1622,242.973224
-13.189,1622,259.73567
-1050.777502,1622,269.023381
-1063.3155,1622,283.351205
-186.907,1622,299.938593
16.345,1622,309.190097
-58.814,1622,325.467238
-422.662,1622,337.24337
0.008,1622,347.125391
-993.610501,1622,365.146054
-21.683,1622,374.900034
-154.480002,916,381.520896
-52.055,1622,398.386675
-694.416,1622,409.310542
-27.331,1622,429.312495
-50.844999,1622,438.196948
5.759,1622,448.500706
13.569,1622,466.992993
-35.53,1622,481.186634
-149.279999,1622,498.105508
-41.712999,1622,507.767066
2.825,1622,517.660504
-67.618999,1441,534.781272
-16.7,765,539.11422
-915.835001,1622,549.935003
-683.787001,1622,565.509805
-31.045,1622,576.319236
-822.133001,1622,600.106819
-16.31,1622,610.747419
-65.723,1622,622.060712
-847.923502,1622,640.312877
-592.885,1622,650.718897
-847.243001,1622,667.5932
-68.755,1622,676.337819
-169.575999,1541,687.090963
-20.082,1622,702.85184
-55.958999,1622,713.279816
23.024998,691,718.544147
-121.612499,1622,734.16399
-460.2675,1622,743.585388
-34.465,1622,751.983446
-51.176,1622,768.592547
-3.22,1622,781.821877
-69.366,1622,801.835387
-1382.381502,1622,812.80397
-1295.999502,1622,824.852134
-26.165,1622,843.003558
-21.870999,1622,853.510386
-41.335,1622,871.95473
112.728502,687,877.571417
-27.986999,1622,889.236058
-31.058,1622,909.296141
-1344.045501,1622,920.931432
-35.613,1622,932.536945
-33.416,1622,950.871755
3.382,1622,961.945579
-1157.641,1622,980.642767
-656.963001,1622,991.018281
140.133001,563,995.673963
-47.452,1622,1006.093322
-36.762,745,1019.659135
-26.792,1622,1030.625956
1.027,1622,1039.564866
-38.59,1622,1056.194099
-30.754,1622,1065.909035
-10.894999,1622,1082.960646
-21.073,833,1088.197095
-49.75,1622,1098.790469
-49.683,1622,1114.040418
24.856,1622,1125.056951
139.0645,1082,1132.562245
-4.523,1622,1150.688932
-41.861,1622,1160.592449
-496.431501,1622,1172.333023
-49.127,1622,1193.487462
129.828499,852,1201.353242
-728.476,1622,1216.935217
-1325.1115,1622,1241.939231
-302.603001,1622,1258.455045
142.666001,823,1267.820624
-23.652,1622,1290.48588
-6.404999,1622,1307.875643
-24.355,1622,1331.07411
-42.253,1622,1341.996369
102.821501,772,1347.237503
143.0955,670,1351.961309
-8.224,1622,1368.574148
-44.767,1622,1377.080627
-36.359,1622,1393.023857
128.009,1045,1400.201929
-1017.858,1622,1413.534296
-435.7565,1622,1430.446648
-573.3425,1622,1439.593952
-1346.273001,1622,1448.86849
-15.841,1622,1463.459667
-0.541,1622,1474.157239
8.73,1622,1494.283258
-286.892,1622,1505.094811
43.583001,1622,1514.013834
63.8395,1319,1528.616328
-26.512999,1622,1537.850075
18.253001,1622,1555.757192
-1019.701001,1622,1564.46676
-1240.837501,1622,1574.730242
-36.898,1622,1590.889692
36.951,1622,1602.089413
-39.859,1622,1623.240562
-50.245,1622,1633.67358
-65.481,1622,1643.294524
-586.837001,1622,1661.626419
140.1545,950,1667.605041
-1096.203001,1622,1677.968687
89.152,993,1691.848887
-1139.185502,1622,1703.019162
137.429999,527,1706.275623
-1082.613,1622,1722.950905
141.079001,573,1727.202556
139.797499,620,1731.775611
48.417,909,1736.747246
120.798499,817,1742.306027
127.497,1089,1748.643353
142.727001,667,1759.703223
138.8435,1333,1769.915507
-687.183501,1622,1779.401872
141.683,621,1790.705639
64.285001,1622,1802.085934
138.8975,784,1807.331192
-680.346001,1622,1826.149179
-15.023,1622,1840.162125
141.424,713,1847.543721
-7.956,1622,1862.355945
49.9705,1622,1880.330518
139.544,973,1886.541987
105.216501,1264,1894.951038
113.7215,1622,1915.843123
-57.177,1622,1928.270163
-23.278,1622,1945.67578
-4.172,1622,1958.323915
123.661,867,1965.486988
143.601501,692,1970.676762
-1192.37,1622,1989.475522
138.274501,792,1994.76956
137.773,901,2001.109457
123.451,1612,2019.233958
122.637001,1622,2031.244021
140.4035,726,2037.075097
140.487998,885,2044.308987
141.801001,593,2053.884224
139.205,1422,2065.489496
141.186499,984,2075.259516
5.9995,669,2080.649248
76.388501,1574,2099.218447
-1268.364001,1622,2110.610659
140.6455,662,2114.991767
139.411501,524,2118.527574
138.069,661,2130.33892
133.994999,849,2136.662459
138.7705,770,2143.004453
139.600999,656,2150.663136
139.41,704,2156.819495
36.326499,1622,2178.453678
130.476001,1423,2189.123797
119.2355,1384,2199.808054
136.106999,815,2212.9208
-894.735001,1622,2224.894971
21.5185,1622,2237.698678
34.703,1622,2257.897916
-4.612,1622,2269.670321
-31.709,1622,2289.616001
143.316,579,2293.340515
143.221999,609,2297.247522
97.353999,691,2301.67805
143.905,539,2304.996016
135.162501,1522,2314.838457
28.114,1622,2331.542237
143.906501,568,2335.325993
141.5185,723,2339.15185
135.403,1449,2354.491972
-11.0165,1622,2364.4559
20.389,1622,2373.486718
-8.55,1622,2389.572606
-10.043,1622,2401.320813
51.036999,1622,2422.096491
142.722001,825,2426.929227
140.689499,832,2432.465896
-16.151,1622,2442.535636
141.9635,869,2453.977389
0.913001,1622,2461.806847
-11.337001,1622,2469.689172
20.260499,1622,2484.528264
28.211001,1622,2493.884755
29.682,1622,2513.359688
124.3615,1123,2522.327996
27.994,1622,2533.81251
-26.232,1622,2552.755103
48.040999,1622,2567.941598
80.088,1622,2582.410144
22.776001,1622,2601.395468
141.964999,1132,2610.526556
111.036,1622,2626.057699
88.149,1622,2644.347522
142.796501,902,2652.163066
95.398,1622,2664.73838
127.443001,1144,2679.41279
40.946,1622,2691.086436
127.19,1350,2703.570203
141.721498,826,2714.741852
142.0575,902,2720.899536
-11.558,1622,2730.192044
43.65,1622,2749.508339
8.592,1622,2763.331554
138.370999,1216,2773.77053
111.188499,1619,2791.15095
45.495001,1622,2802.697428
143.040499,1470,2824.653745
30.292,1622,2835.154469
-14.03,1622,2845.882823
113.873001,1110,2860.24994
144.763002,732,2865.864725
-63.511,1622,2876.90905
141.912,570,2881.07208
73.186,1622,2899.26077
143.5185,887,2904.941333
119.059,651,2909.625577
6.017001,1622,2920.683838
122.516001,1609,2941.649405
118.663001,1372,2954.800381
-32.338,1622,2976.402697
145.075501,680,2980.622538
142.861499,820,2985.457092
-0.188,1622,2997.760409
32.516001,1622,3017.675093
140.9555,1007,3024.437119
143.661,1521,3034.562777
8.521001,1622,3052.145783
56.0215,1622,3063.617776
-760.812,1622,3081.714086
9.345999,1622,3092.315418
145.064,714,3097.359706
145.074499,684,3100.724215
-1229.739502,1622,3117.309834
40.61,1622,3128.046122
137.4995,619,3132.40955
123.089999,1573,3152.867991
68.033,1622,3168.149248
-13.694,1622,3183.204361
91.618,1622,3204.60766
139.286999,653,3210.147783
138.841,888,3217.515007
142.972001,749,3225.096408
33.347,1622,3246.384679
87.733,987,3252.262897
