#{"t_start": 1755114247.8108082, "env_id": "None"}
r,l,t
-279.714,1622,12.322049
-282.612,1622,29.263751
-240.23,1622,49.79671
-238.887,1622,61.448566
-179.782,1622,76.473507
-149.294,1622,93.300577
-144.042,1622,105.491129
-126.35,1622,126.804468
-37.004,1622,138.621567
-64.877,1622,148.675781
-683.626001,1622,165.890549
-173.334001,1622,177.473143
-16.47,1622,195.174098
-1087.715501,1622,205.984399
-253.094001,1622,216.661178
-908.140501,1622,233.210402
-993.8225,1622,242.973476
-14.057,1622,259.735805
0.973001,1622,269.025037
-1024.895501,1622,283.350899
-13.005,1622,299.934934
-28.458999,949,305.373332
-50.438,1622,314.940183
-1114.5215,1622,332.275897
-28.489,1622,342.669719
-253.634,1622,360.103096
46.920001,1622,371.081576
-931.657,1622,381.666795
-379.848,1622,398.670939
-40.293,1622,409.738661
-628.5385,1622,429.756483
-1119.5385,1622,438.507968
-42.614,1622,448.713124
-27.508,1622,467.4889
-886.217,1622,481.400424
-31.517,1622,498.253113
-1203.168,1622,507.882359
-39.098,1622,517.923457
-754.495501,1622,535.788351
-1361.370001,1622,545.824931
-998.0005,1622,562.059306
-45.059,1622,571.805455
-221.138001,764,579.04143
-46.761498,1254,590.95761
-33.32,1622,609.842968
17.652001,1622,620.566787
-166.0315,1622,639.242388
-708.032499,1622,649.959538
-1256.032,1622,659.73306
-652.317002,1622,675.605335
-994.850001,1622,686.420692
-1117.757,1622,702.365299
-26.918,1622,712.721571
-850.990501,1622,723.484964
-27.896,1622,739.246241
-53.104,1622,748.112164
-1270.847501,1622,763.90757
-28.33,1622,774.412147
-1303.715002,1622,790.17122
-33.486,1622,807.648852
-29.598,1622,817.872229
-46.381,1622,838.04964
-33.428,1622,848.311408
-41.319,1622,859.335906
-59.29,1622,878.680463
-21.444,1622,890.127845
-54.534,1622,910.286648
-3.038,1622,922.037659
-1167.357002,1622,933.607439
-25.896,1622,951.922313
-924.423001,1622,963.458777
84.342501,560,967.66778
-1239.7615,1622,984.740792
-1333.463,1622,996.715641
-18.706,1622,1015.639097
39.936501,1622,1026.942435
40.9795,1352,1034.741049
-6.024,1622,1050.766169
-36.404,1622,1060.729586
-33.087,1622,1071.03232
-385.216001,1622,1087.501898
-870.61,1622,1098.514123
-1148.637,1622,1113.731116
106.202,1622,1124.623314
127.7735,928,1131.326843
-7.171,1622,1149.71351
-863.136002,1622,1159.485133
-1260.127501,1622,1171.136421
-27.14,1622,1191.039439
-1072.369002,1622,1207.002946
126.423999,1559,1229.658125
14.412,1622,1246.607357
-951.991003,1622,1263.228996
-1109.668499,1622,1286.46966
-25.469,1622,1304.064911
-41.247499,1486,1327.412111
-782.629002,1622,1339.098735
-35.895,1622,1349.973392
-35.275,1622,1366.527761
-25.906,1622,1374.925798
-62.122,1622,1391.409891
-144.761,1622,1402.040495
-165.026999,1338,1413.519728
30.375,1622,1430.432511
-25.822,1622,1439.563732
-1317.665001,1622,1448.854335
139.396499,683,1459.255515
128.2295,1230,1465.081497
-10.7725,920,1470.816001
141.5135,990,1479.345874
-16.689001,1622,1498.488487
-21.083,1622,1508.294163
-51.419501,581,1511.256165
46.716,1622,1527.980708
137.8495,1138,1533.816612
43.644999,1622,1544.180961
-52.555,1622,1561.065677
127.024,1002,1566.492413
132.7885,1172,1574.126889
-70.819,1622,1590.435325
-9.416,1622,1601.301254
-62.718,1622,1622.558512
-3.482,1622,1633.190623
-26.038,1622,1642.92145
24.516001,1622,1660.623604
-25.936,1622,1671.206725
-950.212002,1622,1681.684443
-788.515,1622,1700.125696
-387.367501,1622,1710.49927
-12.290999,1622,1727.94918
101.390001,994,1733.917745
7.147,1622,1744.023623
134.386,1305,1759.118354
-10.4095,1622,1771.366837
45.616001,1622,1780.989775
-942.016501,1622,1799.732989
133.004999,934,1805.537483
0.967999,1622,1816.588947
98.048001,599,1828.31841
-561.320001,1622,1843.864211
142.695,715,1851.355376
-710.333502,1622,1870.518177
22.675,1622,1882.503682
-4.513,1622,1892.99489
-18.640999,1622,1913.6157
-31.655,1622,1925.907074
63.650001,1421,1942.635989
137.331998,1034,1950.710304
125.182501,1311,1960.633006
140.193,1371,1971.125352
20.886,1622,1989.924666
139.776999,1061,1996.912415
-8.815,1622,2009.048428
140.785501,640,2020.107543
45.2745,1622,2031.777982
141.604998,692,2037.301467
133.55,665,2043.142973
136.637,566,2046.362696
121.058,1401,2063.321928
-177.996501,1622,2078.236112
93.71,1622,2097.657367
126.020501,547,2101.515496
-97.596999,551,2105.470546
141.053999,653,2110.056318
-48.257,494,2113.468427
144.513001,568,2117.344342
-63.414001,614,2121.127702
58.031001,1622,2140.860223
139.058,861,2150.105954
140.525499,662,2155.885763
89.1775,940,2165.132912
134.508499,1206,2181.452482
18.024999,1622,2194.590396
122.287499,1378,2204.527468
77.1815,1622,2223.906776
127.570999,637,2227.619334
139.768001,879,2235.020912
141.189,580,2239.942717
-4.737,1622,2260.024851
-14.768,1622,2271.533868
22.087999,1622,2291.483197
140.622999,830,2296.964584
-27.526,1622,2307.230653
29.031499,1622,2324.071356
-125.0345,1622,2334.410623
142.890999,1076,2340.249942
130.985,769,2345.188629
60.0955,1622,2361.653609
141.425499,827,2366.226687
-8.24,1622,2376.212579
141.827999,709,2386.47228
121.151001,1553,2396.722827
-20.524,1622,2408.426083
130.283001,969,2424.447466
142.626999,788,2428.901152
143.023499,638,2433.062101
-0.029,1622,2443.121907
142.6425,860,2454.398755
-144.616,1622,2462.314044
-25.556,1622,2470.273052
116.622001,1622,2485.193535
138.952,1362,2492.738933
-18.915,1622,2504.242928
27.772,1622,2524.126669
50.756,1622,2536.634472
-17.908999,1622,2555.029053
-64.6425,1622,2571.273254
126.607,702,2578.774
102.252999,750,2583.673261
137.352001,1297,2600.340033
91.2525,1622,2613.623603
23.9375,1622,2635.643252
-179.751999,1622,2647.136093
141.847,563,2652.227132
142.61,680,2657.241294
138.733501,932,2664.721048
138.32,1122,2679.165277
130.373498,975,2685.22217
142.537001,895,2693.232172
142.825999,1387,2711.443244
47.765,1622,2721.523569
142.152001,715,2725.635618
121.612,1622,2744.722148
143.6155,1196,2752.917486
139.163,1165,2763.222777
133.733001,1019,2772.156881
142.675999,759,2784.683982
145.396998,599,2788.561095
136.9345,1080,2794.841793
143.511,715,2799.713067
-146.936,1622,2816.003479
63.940001,1236,2831.895697
3.446,1622,2841.84526
78.13,1491,2859.399056
142.519001,861,2865.670779
40.224999,1622,2876.827901
40.743001,1622,2895.491779
69.2775,1622,2906.078362
104.857,1602,2917.310199
134.974,958,2930.525007
128.093501,1388,2943.601175
78.288,1622,2959.163144
45.344001,1622,2979.282344
136.191,1377,2987.387743
72.801999,1622,3000.173901
144.684501,844,3014.670434
145.228999,825,3020.542926
127.140501,1489,3029.902459
121.789001,1324,3045.679167
57.178,1622,3056.972299
-525.489999,1469,3067.111831
100.244999,1225,3082.590199
104.7955,1430,3091.880491
145.18,1062,3098.728645
146.488001,648,3102.251784
144.992002,865,3113.8372
59.791499,1622,3124.90799
142.448,717,3129.679483
140.722,1031,3136.79033
-30.421,1622,3159.306927
140.919001,894,3167.499816
143.729,669,3173.802075
141.417,993,3182.98912
111.91,1459,3202.805001
140.781,1161,3213.008741
111.327999,1557,3227.431646
143.949001,777,3241.892512
135.077,710,3246.886642
34.988999,1124,3253.566506
134.782,1578,3264.86777
94.7,1593,3282.285084
144.6015,852,3287.212953
145.375001,560,3290.128828
69.263001,1622,3307.192529
38.366,1622,3321.78119
48.518001,1467,3330.757297
42.5,1622,3348.391258
110.336,723,3354.217532
143.1,551,3357.763583
143.402001,719,3362.62077
139.716001,845,3368.787665
143.635,594,3379.10552
143.113001,646,3383.143556
10.393,1622,3394.265035
18.083,1622,3410.81889
117.971001,1484,3419.733994
113.7855,1469,3428.48006
121.217502,1134,3443.063376
-36.135,1622,3454.18669
-17.718,1622,3465.375531
-22.776,1622,3482.569844
-19.281,1622,3495.716918
51.1365,1622,3515.273138
133.134,697,3519.673271
124.799999,1622,3531.078875
32.019999,1622,3546.741005
125.722,1167,3562.402283
142.797998,705,3567.850363
143.197501,671,3572.344357
131.469001,1573,3584.082623
143.970999,655,3595.217431
