#{"t_start": 1741741088.3665752, "env_id": "None"}
r,l,t
-571.0,1019,90.733559
2003.0,1019,170.160887
5407.0,1019,244.277038
14793.0,1019,320.438981
-17463.0,1019,395.364135
12269.0,1019,474.286997
15001.0,1019,545.81841
-14748.0,1019,614.655906
9074.0,615,670.395226
5836.0,425,688.017283
9333.0,495,724.479723
9775.0,1019,796.516992
-4323.0,787,858.89239
-8125.0,1019,968.223675
10517.0,1019,1064.845882
10756.0,1019,1155.40867
-13029.0,1019,1254.871619
-11076.0,1019,1345.613147
-10792.0,1019,1426.83172
-14656.0,1019,1506.102323
8281.0,1019,1575.303485
9279.0,1019,1643.930438
9749.0,1019,1714.200964
8371.0,1019,1783.56426
804.0,1019,1854.65257
12323.0,1019,1924.015248
10091.0,1019,1994.223004
-9375.0,1019,2065.355404
11855.0,1019,2133.91579
5189.0,449,2166.5112
9711.0,1019,2239.255455
-19428.0,1019,2326.596394
9751.0,1019,2405.685036
8889.0,1019,2488.332161
9281.0,1019,2562.353315
-13929.0,1019,2641.096712
11309.0,1019,2717.950715
6497.0,444,2752.912738
11673.0,1019,2830.721535
-19664.0,1019,2907.151627
9307.0,1019,2982.568788
11337.0,1019,3060.852866
12011.0,1019,3138.561919
11283.0,1019,3199.263857
11794.0,1019,3282.773728
-7097.0,1019,3368.591279
4482.0,1019,3443.73533
17952.0,1019,3520.060795
11967.0,1019,3596.820806
4830.0,373,3629.816945
11051.0,581,3670.56258
11061.0,624,3729.630744
8641.0,467,3749.123861
-13893.0,1019,3825.272799
-842.0,1019,3901.5619
5634.0,1019,3977.797034
8866.0,594,4036.294595
10919.0,1019,4112.374904
7171.0,712,4159.077199
11751.0,1019,4235.361115
15001.0,1019,4315.919121
15987.0,1019,4396.006814
8574.0,436,4431.416406
13181.0,1019,4514.42268
10425.0,1019,4594.894089
-14398.0,1019,4672.26411
14819.0,1019,4776.756536
-21804.0,1019,4873.629871
5644.0,322,4890.469736
6557.0,453,4925.786411
13701.0,1019,5004.038482
8747.0,496,5039.60693
6292.0,490,5073.358799
8328.0,434,5104.55976
6779.0,439,5137.464389
15157.0,1019,5211.802125
8593.0,645,5254.559855
16533.0,1019,5351.502924
11881.0,1019,5439.019248
14559.0,1019,5509.138726
15521.0,1019,5578.23526
15597.0,1019,5648.212972
15079.0,1019,5718.433418
13465.0,1019,5788.201021
13295.0,1019,5861.455635
12245.0,1019,5932.490984
16119.0,1019,6007.652243
-7938.0,1019,6080.547316
14453.0,1019,6184.979906
11489.0,1019,6262.868183
14819.0,1019,6324.390035
-24778.0,1019,6335.968773
10839.0,1019,6347.487123
13829.0,1019,6358.7497
11985.0,1019,6369.925041
13545.0,1019,6380.942647
13033.0,737,6387.688218
14869.0,1019,6398.409411
13697.0,1019,6410.512604
14791.0,1019,6421.581217
13959.0,1019,6432.676107
12349.0,1019,6443.62932
8163.0,1019,6454.413676
15103.0,1019,6465.534663
14507.0,1019,6476.767275
13701.0,1019,6488.449962
16139.0,1019,6499.540505
9203.0,1019,6511.080717
12141.0,1019,6521.916991
10139.0,1019,6532.753553
10555.0,1019,6573.127858
9227.0,543,6578.588583
12323.0,1019,6588.795929
12375.0,1019,6599.826175
13378.0,1019,6610.877111
13229.0,1019,6621.743147
7619.0,567,6630.862154
17367.0,1019,6641.518784
9591.0,511,6646.767294
14141.0,1019,6657.325233
15833.0,1019,6665.175289
16039.0,1019,6675.48759
13671.0,1019,6686.055129
11405.0,611,6695.206107
8006.0,544,6700.449558
15833.0,1019,6711.933262
15831.0,1019,6723.508537
14117.0,1019,6733.902004
8496.0,482,6738.918562
1223.0,1019,6749.440391
11539.0,625,6755.146593
10205.0,585,6760.685084
9099.0,605,6766.483847
15703.0,1019,6776.781361
13337.0,1019,6787.476242
12167.0,1019,6797.648903
10367.0,580,6803.652139
7460.0,408,6808.715016
14817.0,1019,6819.160941
16457.0,1019,6829.451137
-12208.0,1019,6839.819779
-14347.0,1019,6850.233764
13233.0,1019,6860.540747
10551.0,1019,6871.144338
14897.0,1019,6881.799993
12788.0,728,6888.072221
9864.0,532,6896.297821
15543.0,1019,6907.301736
11695.0,1019,6917.544435
15131.0,1019,6928.373035
18273.0,1019,6936.252108
14299.0,1019,6946.721025
14527.0,1019,6956.995915
15179.0,1019,6967.618347
12867.0,786,6976.857208
-11909.0,1019,6987.16242
13987.0,1019,6997.623946
7191.0,472,7002.784562
17441.0,1019,7013.504649
-1972.0,1019,7024.34811
16375.0,1019,7034.709797
