#{"t_start": 1740837293.617272, "env_id": "None"}
r,l,t
-1429.0,1019,10.929612
1613.0,1019,21.503335
3329.0,1019,32.298404
6031.0,1019,42.296695
6083.0,1019,53.648734
12011.0,1019,64.759135
11231.0,1019,74.359322
-99.0,1019,84.271205
2471.0,1019,94.465757
6189.0,1019,104.220722
9931.0,1019,113.958124
9723.0,1019,124.152883
-2546.0,1019,133.881395
-18377.0,1019,151.964956
-3097.0,1019,161.74722
884.0,1019,175.598475
1983.0,484,180.244319
-19183.0,1019,195.316664
2140.0,373,198.881548
167.0,516,204.513347
925.0,411,210.985119
-10989.0,1019,226.994021
1454.0,410,230.863811
